year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1973,WHA,LAS,17,22,0.0,,8,31,0.0,,,,,,3,7,0,,6,9,0,,4,8,0,,7,7,0.0,,1.0,10.0,0.0,,3,12,0,,1,0,0,
1915,PCHA,SEA,7,3,0.0,,2,6,0.0,,,,,,,,,,,,,,3,2,0,,1,5,0.0,,5.0,2.0,0.0,,,,,,,,,
1961,NHL,DET,17,11,7.0,,6,22,7.0,,,,,,2,4,3,,5,7,0,,6,6,2,,3,5,4.0,,4.0,5.0,2.0,,3,6,3,,,,,
2006,NHL,FLO,23,12,,6,12,19,,10,,,,,5,7,,2,3,7,,3,7,5,,2,4,4,,3,6.0,3.0,,3,9,4,,1,1,1,,2
1975,NHL,DET,17,15,8.0,,9,29,2.0,,,,,,1,7,3,,6,7,1,,4,7,0,,5,7,3.0,,3.0,8.0,2.0,,7,6,1,,0,2,0,
1912,NHA,QU1,8,2,0.0,,8,2,0.0,,,,,,,,,,,,,,2,0,0,,4,4,0.0,,8.0,0.0,0.0,,2,0,0,,,,,
1975,NHL,BUF,28,7,5.0,,18,14,8.0,,,,,,8,1,1,,9,4,0,,4,5,4,,6,4,3.0,,8.0,4.0,3.0,,9,2,2,,2,1,0,
1974,NHL,KCS,12,20,8.0,,3,34,3.0,,,,,,0,7,1,,4,10,0,,1,9,3,,5,6,2.0,,4.0,8.0,2.0,,0,12,3,,1,2,0,
1990,NHL,TOR,15,21,4.0,,8,25,7.0,,,,,,2,10,1,,3,12,0,,7,4,1,,1,7,3.0,,5.0,7.0,2.0,,5,6,4,,,,,
1927,NHL,BOS,13,4,5.0,,7,9,6.0,,,,,,,,,,3,1,2,,4,4,2,,4,4,4.0,,5.0,1.0,1.0,,4,3,2,,,,,
2000,NHL,CBS,19,15,4.0,3,9,24,5.0,3,,,,,3,8,0,1,4,8,1,0,5,6,3,1,5,4,0.0,2,3.0,5.0,3.0,2,5,6,2,0,3,2,0,0
1946,NHL,NYR,11,14,5.0,,11,18,1.0,,,,,,2,2,1,,3,8,1,,4,5,3,,7,4,0.0,,4.0,5.0,1.0,,2,8,0,,,,,
1982,NHL,VAN,20,12,8.0,,10,23,7.0,,,,,,4,6,2,,5,5,4,,4,6,2,,4,7,2.0,,4.0,7.0,1.0,,9,4,3,,0,0,1,
2010,NHL,PIT,25,14,,2,24,11,,6,,,,,6,5,,1,10,3,,1,9,3,,1,6,4,,1,6.0,6.0,,2,8,4,,2,4,0,,0
1978,NHL,DET,15,17,8.0,,8,24,8.0,,,,,,4,2,3,,2,8,3,,2,10,5,,2,7,3.0,,4.0,6.0,0.0,,7,6,2,,2,2,0,
1988,NHL,PIT,24,13,3.0,,16,20,4.0,,,,,,7,4,0,,7,6,0,,9,2,3,,5,6,1.0,,4.0,6.0,3.0,,6,9,0,,2,0,0,
1990,NHL,MTL,23,12,5.0,,16,18,6.0,,,,,,7,6,1,,6,5,2,,6,6,2,,10,3,0.0,,3.0,5.0,3.0,,7,5,3,,,,,
2000,NHL,NYR,17,20,3.0,1,16,23,2.0,0,,,,,4,6,0,0,9,6,0,0,3,9,1,1,5,7,2.0,0,5.0,4.0,1.0,0,5,9,1,0,2,2,0,0
1961,NHL,NYR,16,11,8.0,,10,21,4.0,,,,,,6,4,2,,4,2,4,,4,7,2,,2,10,0.0,,6.0,5.0,3.0,,4,4,1,,,,,
1945,NHL,MTL,16,6,3.0,,12,11,2.0,,,,,,1,0,0,,7,4,0,,5,3,3,,4,5,0.0,,7.0,3.0,0.0,,4,2,2,,,,,
1989,NHL,MTL,26,8,6.0,,15,20,5.0,,,,,,9,6,0,,8,4,2,,3,7,3,,6,4,1.0,,9.0,3.0,1.0,,6,4,3,,0,0,1,
2007,NHL,AND,28,9,,4,19,18,,4,1,1,,0,3,6,,2,8,4,,2,7,6,,1,8,4,,1,10.0,2.0,,1,8,4,,1,2,0,,0
2009,NHL,WAS,30,5,,6,24,10,,7,,,,,8,2,,3,8,3,,3,8,5,,0,13,2,,0,4.0,1.0,,2,8,2,,4,5,0,,1
1922,PCHA,VC1,10,5,0.0,,6,9,0.0,,,,,,,,,,2,3,0,,2,3,0,,6,3,0.0,,5.0,5.0,0.0,,1,0,0,,,,,
1994,NHL,CAL,15,7,2.0,,9,10,5.0,,,,,,,,,,,,,,,,,,2,2,1.0,,8.0,4.0,2.0,,6,7,2,,7,4,2,
1981,NHL,NYI,33,3,4.0,,21,13,6.0,,,,,,8,1,2,,6,5,2,,7,5,1,,9,2,1.0,,12.0,1.0,1.0,,11,1,2,,1,1,1,
1912,NHA,TBS,7,3,0.0,,2,8,0.0,,,,,,,,,,,,,,0,2,0,,3,5,0.0,,5.0,3.0,0.0,,1,1,0,,,,,
1937,NHL,BOS,18,3,3.0,,12,8,4.0,,,,,,,,,,6,0,2,,6,5,0,,6,3,2.0,,8.0,1.0,1.0,,4,2,2,,,,,
1973,NHL,CLF,11,18,10.0,,2,37,0.0,,,,,,3,6,0,,3,8,1,,1,10,4,,2,11,2.0,,2.0,7.0,1.0,,2,10,2,,0,3,0,
1991,NHL,DET,24,12,4.0,,19,13,8.0,,,,,,5,6,1,,9,3,2,,9,2,1,,5,4,3.0,,8.0,4.0,2.0,,5,6,3,,2,0,0,
1998,NHL,SJS,17,15,9.0,,14,18,9.0,,,,,,1,6,2,,4,5,3,,5,5,3,,5,4,4.0,,5.0,7.0,2.0,,7,3,3,,4,3,1,
1985,NHL,BUF,23,16,1.0,,14,21,5.0,,,,,,5,4,1,,7,7,0,,6,5,2,,5,7,2.0,,6.0,5.0,1.0,,7,7,0,,1,2,0,
1943,NHL,BOS,15,8,2.0,,4,18,3.0,,,,,,0,0,1,,5,6,1,,5,2,2,,3,8,0.0,,3.0,6.0,0.0,,3,4,1,,,,,
2008,NHL,VAN,24,12,,5,21,15,,5,,,,,6,5,,0,8,3,,2,6,7,,1,2,5,,5,9.0,2.0,,0,11,3,,1,3,2,,1
1925,NHL,TRS,11,5,2.0,,1,16,1.0,,,,,,,,,,0,1,0,,2,6,1,,5,4,0.0,,3.0,7.0,1.0,,2,3,1,,,,,
1988,NHL,MNS,17,15,8.0,,10,22,8.0,,,,,,2,8,1,,5,5,3,,5,6,3,,4,4,5.0,,4.0,6.0,2.0,,7,7,2,,0,1,0,
1991,NHL,VAN,23,10,7.0,,19,16,5.0,,,,,,9,3,1,,7,4,2,,6,4,3,,7,3,1.0,,5.0,6.0,2.0,,7,5,2,,1,1,1,
1972,WHA,OTN,21,15,3.0,,14,24,1.0,,,,,,5,4,0,,5,6,1,,6,8,2,,3,11,0.0,,6.0,7.0,1.0,,10,2,0,,0,1,0,
1973,WHA,MFS,26,12,1.0,,18,20,1.0,,,,,,4,4,1,,7,6,0,,8,7,0,,4,7,0.0,,11.0,2.0,1.0,,9,6,0,,1,0,0,
2008,NHL,PHI,24,13,,4,20,14,,7,,,,,4,3,,3,7,4,,2,9,3,,2,6,4,,2,7.0,3.0,,1,8,7,,0,3,3,,1
1990,NHL,BOS,26,9,5.0,,18,15,7.0,,,,,,6,4,2,,8,3,2,,6,5,4,,10,4,0.0,,7.0,4.0,0.0,,7,4,4,,,,,
2006,NHL,STL,18,19,,4,16,16,,9,,,,,3,4,,3,4,10,,0,5,5,,4,8,4,,1,7.0,4.0,,1,5,6,,4,2,2,,0
1972,NHL,VAN,17,18,4.0,,5,29,5.0,,,,,,3,7,1,,5,7,1,,3,7,4,,3,9,1.0,,2.0,11.0,1.0,,6,6,1,,,,,
2006,NHL,COL,22,16,,3,22,15,,4,,,,,5,4,,2,7,7,,0,6,7,,0,7,3,,2,5.0,8.0,,1,11,1,,2,3,1,,0
1942,NHL,TOR,17,6,2.0,,5,13,7.0,,,,,,1,0,0,,5,5,0,,6,3,3,,4,4,2.0,,4.0,5.0,1.0,,2,2,3,,,,,
2007,NHL,STL,20,15,,6,13,21,,7,,,,,6,4,,0,8,4,,1,5,6,,3,4,5,,3,5.0,7.0,,3,3,9,,2,2,1,,1
1976,NHL,COR,12,20,8.0,,8,26,6.0,,,,,,3,8,1,,3,7,2,,3,7,3,,5,6,3.0,,5.0,6.0,1.0,,0,11,4,,1,1,0,
1995,NHL,COL,24,10,7.0,,23,15,3.0,,,,,,7,3,1,,8,2,3,,7,6,1,,4,4,4.0,,9.0,3.0,1.0,,8,5,0,,4,2,0,
1922,PCHA,SEA,8,6,0.0,,7,9,0.0,,,,,,,,,,5,1,0,,1,4,0,,6,4,0.0,,3.0,5.0,0.0,,0,1,0,,,,,
1984,NHL,VAN,15,21,4.0,,10,25,5.0,,,,,,1,10,0,,3,9,2,,4,6,3,,5,7,2.0,,5.0,5.0,1.0,,7,7,0,,0,2,1,
1978,WHA,CZE,0,0,0.0,,1,4,1.0,,,,,,,,,,,,,,0,3,0,,1,1,1.0,,,,,,,,,,,,,
2001,NHL,TBL,16,17,5.0,3,11,23,6.0,1,,,,,4,6,1,0,6,6,0,1,5,6,2,1,4,9,2.0,0,1.0,3.0,1.0,1,5,5,4,1,2,5,1,0
1976,NHL,CLE,14,17,9.0,,11,25,4.0,,,,,,3,5,2,,3,6,4,,5,10,1,,4,6,1.0,,4.0,7.0,2.0,,5,7,3,,1,1,0,
1977,WHA,EDO,24,15,2.0,,14,24,1.0,,,,,,2,5,0,,8,5,1,,6,5,0,,8,7,0.0,,7.0,5.0,1.0,,5,11,0,,2,1,1,
