yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
2004,ANA,AL,galaran01,7,2.0,7,1,0,0,1,0,0,0,0,0,0,0,1.0,5.0
2004,ANA,AL,glaustr01,58,58.0,58,19,0,0,0,0,19,0,0,0,0,0,39.0,0.0
2004,ANA,AL,greggke01,55,0.0,5,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,guerrvl01,156,156.0,156,143,0,0,0,0,0,0,0,0,143,143,13.0,0.0
2004,ANA,AL,guilljo01,148,146.0,148,136,0,0,0,0,0,0,135,0,4,136,10.0,2.0
2004,ANA,AL,haltesh01,46,30.0,46,43,0,0,4,6,33,3,0,0,0,0,3.0,3.0
2004,ANA,AL,henslma01,16,0.0,4,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,kennead01,144,138.0,144,144,0,0,0,144,0,0,0,0,0,0,0.0,1.0
2004,ANA,AL,kotchca01,38,27.0,38,34,0,0,34,0,0,0,0,0,0,0,0.0,5.0
2004,ANA,AL,lackejo01,33,1.0,2,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,mcpheda01,16,11.0,16,14,0,0,0,0,14,0,0,0,0,0,0.0,2.0
2004,ANA,AL,molinbe01,97,91.0,97,89,0,89,0,0,0,0,0,0,0,0,2.0,6.0
2004,ANA,AL,molinjo01,73,57.0,73,72,0,70,2,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,mondera01,8,8.0,8,7,0,0,0,0,0,0,0,7,0,7,1.0,0.0
2004,ANA,AL,ortizra01,34,1.0,1,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,pauljo01,46,18.0,46,41,0,37,0,0,0,0,4,0,0,4,1.0,7.0
2004,ANA,AL,percitr01,52,0.0,3,52,52,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,pridecu01,35,4.0,35,24,0,0,0,0,0,0,15,2,7,24,0.0,12.0
2004,ANA,AL,quinlro01,56,42.0,56,50,0,0,13,0,32,0,6,0,3,9,4.0,5.0
2004,ANA,AL,riggsad01,16,9.0,16,10,0,0,1,1,0,0,8,0,0,8,4.0,3.0
2004,ANA,AL,rodrifr03,69,0.0,3,69,69,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,salmoti01,60,46.0,60,8,0,0,0,0,0,0,3,0,6,8,39.0,14.0
2004,ANA,AL,seleaa01,28,1.0,1,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,shielsc01,60,0.0,3,60,60,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,turnbde01,4,0.0,3,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,washbja01,25,3.0,3,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,weberbe01,18,0.0,0,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,alomaro01,38,24.0,38,28,0,0,0,28,0,0,0,0,0,0,1.0,10.0
2004,ARI,NL,aquingr01,34,0.0,34,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,baergca01,79,6.0,79,6,0,0,6,0,0,0,0,0,0,0,2.0,71.0
2004,ARI,NL,bautida01,141,138.0,141,137,0,0,0,0,0,0,0,2,135,137,1.0,3.0
2004,ARI,NL,britoju01,54,53.0,54,54,0,54,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,brunebr01,30,0.0,30,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,choatra01,74,0.0,69,74,74,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,cintral01,154,142.0,154,148,0,0,0,19,1,133,0,0,0,0,0.0,8.0
2004,ARI,NL,colbrgr01,20,3.0,20,2,0,0,2,0,0,0,0,0,0,0,2.0,16.0
2004,ARI,NL,cormila01,17,5.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,daiglca01,11,10.0,11,10,10,0,0,0,0,0,0,0,0,0,0.0,1.0
2004,ARI,NL,desseel01,38,9.0,36,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,devordo01,50,22.0,50,31,0,0,0,0,0,0,18,1,15,31,0.0,19.0
2004,ARI,NL,durbich01,7,0.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,estalbo02,7,3.0,7,6,0,6,0,0,0,0,0,0,0,0,0.0,2.0
2004,ARI,NL,fasseje01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,fettemi01,23,0.0,23,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,finlest01,104,103.0,104,103,0,0,0,0,0,0,0,103,0,103,1.0,0.0
2004,ARI,NL,fossuca01,29,25.0,27,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,gonzaed01,10,10.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,gonzalu01,105,104.0,105,104,0,0,0,0,0,0,104,0,0,104,1.0,1.0
2004,ARI,NL,goodan01,17,1.0,16,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,goslimi01,6,4.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,greenan01,46,22.0,46,36,0,0,0,14,18,0,9,0,0,9,0.0,11.0
2004,ARI,NL,hairssc01,101,83.0,101,88,0,0,0,85,0,0,2,0,2,3,0.0,14.0
2004,ARI,NL,hammoro01,62,52.0,62,59,0,46,0,0,1,0,12,0,0,12,0.0,4.0
2004,ARI,NL,hillesh02,148,144.0,148,146,0,0,131,0,17,0,0,0,0,0,0.0,2.0
2004,ARI,NL,hillko01,13,10.0,13,11,0,11,0,0,0,0,0,0,0,0,0.0,2.0
2004,ARI,NL,johnsra05,35,33.0,33,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,katama01,42,38.0,42,41,0,0,0,38,3,1,0,0,0,0,0.0,1.0
2004,ARI,NL,koplomi01,76,0.0,72,76,76,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,kroegjo01,22,13.0,22,19,0,0,0,0,0,0,11,2,8,19,0.0,2.0
2004,ARI,NL,mantema01,12,0.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,maynebr01,36,27.0,36,30,0,30,1,0,0,0,0,0,0,0,0.0,8.0
2004,ARI,NL,mccraqu01,55,34.0,55,37,0,0,0,0,0,0,27,3,10,37,0.0,19.0
2004,ARI,NL,nancesh01,19,0.0,19,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,randost01,47,6.0,45,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,reynosh01,1,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,sadledo01,18,2.0,18,13,0,0,0,2,2,3,3,3,1,6,0.0,6.0
2004,ARI,NL,servisc01,21,0.0,19,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,sexsori01,23,23.0,23,23,0,0,23,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,snydech02,29,27.0,29,29,0,29,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,sparkst01,29,16.0,27,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,terrelu01,62,59.0,62,61,0,0,0,0,0,0,1,57,4,61,0.0,1.0
2004,ARI,NL,tracych01,143,122.0,143,138,0,0,11,0,135,0,1,0,0,1,0.0,10.0
2004,ARI,NL,valvejo01,29,0.0,26,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,villabr01,20,0.0,15,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,villaos01,17,0.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,webbbr01,35,33.0,33,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ARI,NL,zinteal01,28,4.0,28,8,0,0,8,0,0,0,0,0,0,0,1.0,19.0
1933,BOS,AL,alexada01,94,,94,94,0,0,79,0,0,0,0,0,0,0,,
1933,BOS,AL,almadme01,14,,14,14,0,0,0,0,0,0,7,6,0,13,,
1933,BOS,AL,andreiv01,36,,36,36,34,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,brownll01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,cookedu01,119,,119,119,0,0,0,0,0,0,47,70,30,118,,
1933,BOS,AL,ferreri01,118,,118,118,0,116,0,0,0,0,0,0,0,0,,
1933,BOS,AL,fothebo01,28,,28,28,0,0,0,0,0,0,1,0,3,4,,
1933,BOS,AL,fribebe01,17,,17,17,0,0,0,6,5,2,0,0,0,0,,
1933,BOS,AL,fullecu01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,goochjo01,37,,37,37,0,26,0,0,0,0,0,0,0,0,,
1933,BOS,AL,hodapjo01,115,,115,115,0,0,10,101,0,0,0,0,0,0,,
1933,BOS,AL,johnsha01,26,,26,26,25,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,johnsro02,133,,133,133,0,0,0,0,0,0,26,10,95,125,,
1933,BOS,AL,jollesm01,118,,118,118,0,0,0,0,0,0,87,0,15,102,,
1933,BOS,AL,judgejo01,35,,35,35,0,0,29,0,0,0,0,0,0,0,,
1933,BOS,AL,klinebo01,46,,46,46,46,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,legetlo01,8,,8,8,0,2,0,0,0,0,0,0,0,0,,
1933,BOS,AL,mclauju01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,mcmanma01,106,,106,106,0,0,4,26,76,0,0,0,0,0,,
1933,BOS,AL,meolami01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,mullefr01,15,,15,15,0,0,0,14,0,0,0,0,0,0,,
1933,BOS,AL,mullegr01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,oliveto01,90,,90,90,0,0,0,0,0,0,0,86,0,86,,
1933,BOS,AL,olsonma01,3,,3,3,0,0,0,1,0,0,0,0,0,0,,
1933,BOS,AL,pipgrge01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,rhodego01,35,,35,35,34,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,seedsbo01,82,,82,82,0,0,41,0,0,0,17,0,16,32,,
1933,BOS,AL,sheame01,16,,16,16,0,16,0,0,0,0,0,0,0,0,,
1933,BOS,AL,stumpge01,22,,22,22,0,0,0,0,0,0,3,8,4,15,,
1933,BOS,AL,waltebu01,52,,52,52,0,0,0,7,43,0,0,0,0,0,,
1933,BOS,AL,warstra01,92,,92,92,0,0,0,0,0,87,0,0,0,0,,
1933,BOS,AL,watwojo01,13,,13,13,0,0,0,0,0,0,5,0,4,9,,
1933,BOS,AL,weilabo01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,welchjo01,47,,47,47,47,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,werbebi01,108,,108,108,0,0,0,2,38,71,0,0,0,0,,
1933,BOS,AL,winseto01,6,,6,6,0,0,0,0,0,0,2,0,2,4,,
1933,BRO,NL,beckbo01,43,,43,43,43,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,bengera01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,bissode01,35,,35,35,0,0,32,0,0,0,0,0,0,0,,
1933,BRO,NL,bluelu01,1,,1,1,0,0,1,0,0,0,0,0,0,0,,
1933,BRO,NL,boylebu01,93,,93,93,0,0,0,0,0,0,45,34,10,90,,
1933,BRO,NL,carroow01,34,,34,34,33,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,clarkwa02,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,cuccito01,134,,134,134,0,0,0,120,14,0,0,0,0,0,,
1933,BRO,NL,delmabe01,12,,12,12,0,0,0,10,0,0,0,0,0,0,,
1933,BRO,NL,floweja01,78,,78,78,0,0,0,19,8,36,0,0,1,1,,
1933,BRO,NL,fredejo01,147,,147,147,0,0,0,0,0,0,10,26,102,138,,
1933,BRO,NL,freylo01,34,,34,34,0,0,0,0,0,34,0,0,0,0,,
1933,BRO,NL,heimafr01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,hutchjo01,55,,55,55,0,0,0,0,0,0,0,0,45,45,,
1933,BRO,NL,jordaji01,70,,70,70,0,0,0,11,0,51,0,0,0,0,,
1933,BRO,NL,judgejo01,42,,42,42,0,0,28,0,0,0,0,0,0,0,,
1933,BRO,NL,leonadu02,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,leslisa01,96,,96,96,0,0,95,0,0,0,0,0,0,0,,
1933,BRO,NL,lopezal01,126,,126,126,0,124,0,1,0,0,0,0,0,0,,
1933,BRO,NL,lucasra01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,mungova01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,odoulle01,43,,43,43,0,0,0,0,0,0,41,0,0,41,,
1933,BRO,NL,outench01,93,,93,93,0,56,0,0,0,0,0,0,0,0,,
1933,BRO,NL,picinva01,6,,6,6,0,6,0,0,0,0,0,0,0,0,,
1933,BRO,NL,rosenma01,5,,5,5,0,0,0,0,0,0,1,1,0,2,,
1933,BRO,NL,ryanro01,30,,30,30,30,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,shautjo01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,stripjo01,141,,141,141,0,0,0,0,140,0,0,0,0,0,,
1933,BRO,NL,sukefcl01,20,,20,20,0,18,0,0,0,0,0,0,0,0,,
1933,BRO,NL,tayloda01,103,,103,103,0,0,0,0,0,0,0,91,0,91,,
1933,BRO,NL,thurssl01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,wilsoha01,117,,117,117,0,0,0,5,0,0,75,8,7,90,,
1933,BRO,NL,wrighgl01,71,,71,71,0,0,9,0,2,51,0,0,0,0,,
1933,BSN,NL,bergewa01,137,,137,137,0,0,0,0,0,0,0,136,0,136,,
1933,BSN,NL,bettshu01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1933,BSN,NL,branded01,47,,47,47,41,0,0,0,0,0,0,0,0,0,,
1933,BSN,NL,brownbo02,6,,6,6,5,0,0,0,0,0,0,0,0,0,,
1933,BSN,NL,cantwbe01,49,,49,49,40,0,0,0,0,0,0,0,0,0,,
1933,BSN,NL,clarkea01,7,,7,7,0,0,0,0,0,0,3,3,0,6,,
1933,BSN,NL,falleed01,11,,11,11,9,0,0,0,0,0,0,0,0,0,,
1933,BSN,NL,fordho01,5,,5,5,0,0,0,0,0,5,0,0,0,0,,
1933,BSN,NL,frankfr02,43,,43,43,43,0,0,0,0,0,0,0,0,0,,
1933,BSN,NL,gyseldi01,58,,58,58,0,0,0,5,42,1,0,0,0,0,,
1933,BSN,NL,hargrpi01,45,,45,45,0,25,0,0,0,0,0,0,0,0,,
1933,BSN,NL,hogansh01,96,,96,96,0,95,0,0,0,0,0,0,0,0,,
1933,BSN,NL,holladu01,13,,13,13,0,0,0,0,0,0,7,0,0,7,,
1933,BSN,NL,jordabu01,152,,152,152,0,0,150,0,0,0,0,0,0,0,,
1933,BSN,NL,knothfr01,44,,44,44,0,0,0,0,33,9,0,0,0,0,,
1933,BSN,NL,leeha01,88,,88,88,0,0,0,0,0,0,85,2,0,87,,
1933,BSN,NL,mangule01,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
1933,BSN,NL,maranra01,143,,143,143,0,0,0,142,0,0,0,0,0,0,,
1992,ATL,NL,averyst01,35,35.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,bellira01,144,90.0,144,140,0,0,0,1,0,139,0,0,0,0,0.0,1.0
1992,ATL,NL,berenju01,28,0.0,28,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,berryda01,101,75.0,101,84,0,84,0,0,0,0,0,0,0,0,0.0,20.0
1992,ATL,NL,bielemi01,19,14.0,19,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,blausje01,123,90.0,123,119,0,0,0,21,1,106,0,0,0,0,0.0,23.0
1992,ATL,NL,borbope02,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,breamsi01,125,106.0,125,120,0,0,120,0,0,0,0,0,0,0,0.0,17.0
1992,ATL,NL,cabrefr01,12,0.0,12,1,0,1,0,0,0,0,0,0,0,0,0.0,11.0
1992,ATL,NL,castivi02,9,3.0,9,7,0,0,0,0,4,4,0,0,0,0,0.0,0.0
1992,ATL,NL,davisma01,14,0.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,freemma02,58,0.0,58,58,58,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,gantro01,153,137.0,153,147,0,0,0,0,0,0,138,23,0,147,0.0,10.0
1992,ATL,NL,glavito02,35,33.0,35,33,33,0,0,0,0,0,0,0,0,0,0.0,2.0
1992,ATL,NL,greggto01,18,1.0,18,9,0,0,0,0,0,0,2,4,4,9,0.0,9.0
1992,ATL,NL,huntebr01,102,59.0,102,94,0,0,92,0,0,0,1,0,5,6,0.0,24.0
1992,ATL,NL,justida01,144,134.0,144,140,0,0,0,0,0,0,0,0,140,140,0.0,5.0
1992,ATL,NL,leibrch01,32,31.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,lemkema01,155,115.0,155,150,0,0,0,145,13,0,0,0,0,0,0.0,12.0
1992,ATL,NL,lopezja01,9,2.0,9,9,0,9,0,0,0,0,0,0,0,0,0.0,2.0
1992,ATL,NL,lyonsst01,11,2.0,11,7,0,0,0,2,0,0,2,0,4,6,0.0,3.0
1992,ATL,NL,merckke01,53,0.0,53,53,53,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,niedda01,6,2.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,nieveme01,12,2.0,12,6,0,0,0,0,0,0,3,0,3,6,0.0,7.0
1992,ATL,NL,nixonot01,120,105.0,120,111,0,0,0,0,0,0,2,102,16,111,0.0,10.0
1992,ATL,NL,olsongr02,95,85.0,95,94,0,94,0,0,0,0,0,0,0,0,0.0,2.0
1992,ATL,NL,penaal01,41,0.0,41,41,41,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,pendlte01,160,158.0,160,158,0,0,0,0,158,0,0,0,0,0,0.0,2.0
1992,ATL,NL,reardje01,14,0.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,reynoar02,3,1.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,riverbe01,8,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,sandede02,97,70.0,97,75,0,0,0,0,0,0,12,60,9,75,0.0,16.0
1992,ATL,NL,smithlo01,84,31.0,84,35,0,0,0,0,0,0,35,0,0,35,0.0,51.0
1992,ATL,NL,smithpe02,12,11.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,smoltjo01,36,35.0,36,35,35,0,0,0,0,0,0,0,0,0,0.0,1.0
1992,ATL,NL,stantmi02,65,0.0,65,65,65,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,stclara01,10,0.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,ATL,NL,treadje01,61,30.0,61,46,0,0,0,45,1,0,0,0,0,0,0.0,18.0
1992,ATL,NL,willaje01,26,0.0,26,1,0,1,0,0,0,0,0,0,0,0,0.0,25.0
1992,ATL,NL,wohlema01,32,0.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,alexama02,4,0.0,4,3,0,0,0,0,0,3,0,0,0,0,0.0,0.0
1992,BAL,AL,anderbr01,159,158.0,159,158,0,0,0,0,0,0,148,7,3,158,0.0,1.0
1992,BAL,AL,clemepa01,23,0.0,0,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,davisgl01,106,100.0,106,2,0,0,2,0,0,0,0,0,0,0,98.0,6.0
1992,BAL,AL,davisst02,48,0.0,0,48,48,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,dempsri01,8,1.0,8,8,0,8,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,devermi01,156,155.0,156,155,0,0,0,0,0,0,0,155,0,155,0.0,1.0
1992,BAL,AL,flanami01,42,0.0,0,42,42,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,frohwto01,65,0.0,0,65,65,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,gomezle02,137,136.0,137,137,0,0,0,0,137,0,0,0,0,0,0.0,0.0
1992,BAL,AL,hoilech01,96,94.0,96,95,0,95,0,0,0,0,0,0,0,0,1.0,0.0
1992,BAL,AL,hornsa01,63,45.0,63,0,0,0,0,0,0,0,0,0,0,0,45.0,18.0
1992,BAL,AL,huletti01,57,33.0,57,40,0,0,0,10,27,5,0,0,0,0,8.0,11.0
1992,BAL,AL,leffecr01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,lewisri01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,martich01,83,50.0,83,52,0,0,0,0,0,0,0,0,52,52,3.0,31.0
1992,BAL,AL,mcdonbe01,35,0.0,0,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,mclemma01,101,53.0,101,70,0,0,0,70,0,0,0,0,0,0,1.0,13.0
1992,BAL,AL,mercelu01,23,13.0,23,16,0,0,0,0,0,0,1,2,13,16,1.0,2.0
1992,BAL,AL,mesajo01,13,0.0,0,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,milacbo01,23,0.0,1,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,millira01,137,134.0,137,129,0,0,129,0,0,0,0,0,0,0,5.0,3.0
1992,BAL,AL,millsal01,35,0.0,1,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,mussimi01,32,0.0,0,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,olsongr01,60,0.0,1,60,60,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,orsuljo01,117,98.0,117,110,0,0,0,0,0,0,14,0,98,110,0.0,9.0
1992,BAL,AL,parenma01,17,11.0,17,16,0,16,0,0,0,0,0,0,0,0,0.0,1.0
1992,BAL,AL,pooleji02,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,rhodear01,15,0.0,0,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,ripkebi01,111,108.0,111,108,0,0,0,108,0,0,0,0,0,0,0.0,0.0
1992,BAL,AL,ripkeca01,162,162.0,162,162,0,0,0,0,0,162,0,0,0,0,0.0,0.0
1883,BFN,NL,broutda01,98,,98,98,1,0,97,0,1,0,0,0,0,0,,
1883,BFN,NL,burkeja01,1,,1,1,1,0,0,0,0,0,0,1,0,1,,
1883,BFN,NL,cushmed01,7,,7,7,7,0,0,0,0,0,1,0,0,1,,
1883,BFN,NL,darlide01,6,,6,6,0,6,0,0,0,0,0,0,0,0,,
1883,BFN,NL,derbyge01,16,,16,16,14,0,0,0,0,0,2,1,0,3,,
1883,BFN,NL,eggleda01,38,,38,38,0,0,0,0,0,0,1,37,0,38,,
1883,BFN,NL,foleycu01,23,,23,23,1,0,0,0,0,0,1,21,1,23,,
1883,BFN,NL,forceda01,96,,96,96,0,0,0,7,13,78,0,0,0,0,,
1883,BFN,NL,galvipu01,80,,80,80,76,0,0,0,0,0,4,3,1,8,,
1883,BFN,NL,haganar01,2,,2,2,2,0,0,0,0,0,1,0,0,1,,
1883,BFN,NL,kennedo01,5,,5,5,0,0,1,0,0,0,1,3,0,4,,
1883,BFN,NL,lilliji01,50,,50,50,3,2,0,1,1,1,12,34,1,47,,
1883,BFN,NL,orourji01,94,,94,94,2,33,0,0,8,3,60,1,0,61,,
1883,BFN,NL,richaha01,92,,92,92,0,0,0,92,0,0,0,0,0,0,,
1883,BFN,NL,roweja01,87,,87,87,0,49,0,0,3,18,28,0,0,28,,
1883,BFN,NL,shaffor01,95,,95,95,0,0,0,0,0,0,0,0,95,95,,
1883,BFN,NL,suckto01,2,,2,2,0,1,0,0,0,0,1,0,0,1,,
1883,BFN,NL,whitede01,94,,94,94,0,22,0,0,77,0,0,0,0,0,,
1883,BL2,AA,allisdo01,1,,1,1,0,1,0,0,0,0,0,1,0,1,,
1883,BL2,AA,bakerge01,7,,7,7,0,3,0,0,0,4,0,0,1,1,,
1883,BL2,AA,bakerph01,28,,28,28,0,19,0,0,0,1,1,1,12,14,,
1883,BL2,AA,barnibi01,17,,17,17,0,13,0,0,0,1,0,0,6,6,,
1883,BL2,AA,brougca01,9,,9,9,0,8,0,0,0,0,0,0,1,1,,
1883,BL2,AA,clintji01,94,,94,94,0,0,0,2,0,0,92,0,0,92,,
1883,BL2,AA,devinji01,2,,2,2,2,0,0,0,0,0,0,0,1,1,,
1883,BL2,AA,eggleda01,53,,53,53,0,0,0,0,0,0,0,53,0,53,,
1883,BL2,AA,emslibo01,27,,27,27,24,0,0,0,0,0,0,2,3,5,,
1883,BL2,AA,farrebi01,2,,2,2,0,0,0,0,0,2,0,0,0,0,,
1883,BL2,AA,foxjo01,23,,23,23,20,0,1,0,0,0,0,0,4,4,,
1883,BL2,AA,gallabi01,16,,16,16,7,0,0,0,0,4,1,0,8,9,,
1883,BL2,AA,gardngi01,42,,42,42,2,0,0,4,3,0,0,35,0,35,,
1883,BL2,AA,hendeha01,51,,51,51,45,0,0,0,1,2,1,2,7,10,,
1883,BL2,AA,ingrach01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1883,BL2,AA,kellyjo01,48,,48,48,0,38,0,0,0,0,0,1,12,13,,
1883,BL2,AA,learyja01,3,,3,3,0,0,0,3,0,0,0,0,0,0,,
1883,BL2,AA,lough01,1,,1,1,0,0,0,0,0,0,0,0,1,1,,
1883,BL2,AA,manniti01,35,,35,35,0,0,0,35,0,0,0,0,0,0,,
1883,BL2,AA,mccorje01,93,,93,93,0,0,0,0,93,0,0,0,0,0,,
1883,BL2,AA,neaglja01,9,,9,9,6,0,0,0,0,0,1,0,4,5,,
1883,BL2,AA,obrieto01,33,,33,33,0,0,0,29,0,0,0,4,0,4,,
1883,BL2,AA,oldfida01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1883,BL2,AA,reidbi01,24,,24,24,0,0,0,23,0,1,0,0,0,0,,
1883,BL2,AA,roweda01,59,,59,59,1,0,3,0,0,7,2,0,48,50,,
1883,BL2,AA,saylo01,74,,74,74,0,0,0,0,0,74,0,0,0,0,,
1883,BL2,AA,scharni01,3,,3,3,0,0,0,0,0,3,0,0,0,0,,
1883,BL2,AA,stearec01,93,,93,93,0,0,92,0,0,0,1,0,0,1,,
