yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1998,NL,PHI,PHI,E,3,162,81.0,75,87,Н,Н,Н,Н,713,5617,1482,286,36,126,508,1080.0,97.0,45.0,,,808,754,4,21,11,32,4389,1476,188,544,1176,110,131.0,0,Филадельфия Филадельфия,Стадион ветеранов,1715722.0,102,103,PHI,PHI,PHI
1975,AL,DET,DET,E,6,159,80.0,57,102,Н,,Н,Н,570,5366,1338,171,39,125,383,872.0,63.0,57.0,,,786,662,4,52,10,17,4188,1496,137,533,787,173,141.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,1058836.0,104,106,DET,DET,DET
1880,NL,BSN,ATL,,6,86,,40,44,,,Н,,416,3080,779,134,41,20,105,221.0,,,,,456,255,3,70,4,0,2232,840,2,86,187,368,54.0,0,Красные капсулы Бостона,South End Groups I,,97,96,BSN,BSN,BSN
1902,AL,CHA,CHW,,4,138,72.0,74,60,,,Н,,675,4654,1248,170,50,14,411,381.0,265.0,,,,602,463,3,116,11,0,3663,1269,30,331,346,259,125.0,0,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt;,337898.0,96,95,CHW,CHA,CHA
1949,NL,SLN,STL,,2,157,79.0,96,58,,,Н,Н,766,5463,1513,281,54,102,569,482.0,17.0,,,,616,538,3,64,13,19,4221,1356,87,507,606,142,149.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,1430676.0,104,103,STL,SLN,SLN
2007,NL,MIL,MIL,C,2,162,,83,79,Н,Н,Н,Н,801,5554,1455,310,37,231,501,1137.0,96.0,32.0,76.0,47.0,776,708,4,3,6,49,4333,1513,161,507,1174,109,143.0,0,Милуоки Брюэрс,Миллер Парк,2869144.0,100,100,MIL,ML4,MIL
1893,NL,PHI,PHI,,4,133,,72,57,,,Н,,1011,5151,1553,246,90,80,468,335.0,202.0,,,,841,618,4,107,4,2,3567,1359,30,521,283,318,,0,Филадельфия Филадельфия,Филадельфийские бейсбольные земли,293019.0,102,101,PHI,PHI,PHI
1935,AL,NYA,NYY,,2,149,74.0,89,60,,,Н,Н,818,5214,1462,255,70,104,604,469.0,68.0,46.0,,,632,532,3,76,12,13,3993,1276,91,516,594,151,114.0,0,Нью-Йорк Янкиз,Стадион I Янки,657508.0,95,91,NYY,NYA,NYA
1915,NL,BSN,ATL,,2,157,78.0,83,69,,,Н,Н,582,5070,1219,231,57,17,549,620.0,121.0,98.0,,,545,401,2,95,17,13,4215,1257,23,366,630,213,115.0,0,Бостонские храбрые,Fenway Park I / Hraves Field,376283.0,98,97,BSN,BSN,BSN
1915,NL,CIN,CIN,,7,160,79.0,71,83,,,Н,Н,516,5231,1323,194,84,15,360,512.0,156.0,142.0,,,585,452,2,80,19,12,4296,1304,28,497,572,224,148.0,0,Красные Цинциннати,Кросли Филд,218878.0,102,104,CIN,CIN,CIN
1918,AL,WS1,MIN,,3,130,74.0,72,56,,,Н,Н,461,4472,1144,156,49,4,376,361.0,137.0,,,,412,292,2,75,19,8,3684,1021,10,395,505,226,95.0,0,Сенаторы Вашингтона,Стадион Гриффита I,182122.0,99,98,WSH,WS1,WS1
1975,NL,ATL,ATL,W,5,161,80.0,67,94,Н,,Н,Н,583,5424,1323,179,28,107,543,759.0,55.0,38.0,,,739,621,3,32,4,24,4290,1543,101,519,669,175,147.0,0,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон,534672.0,103,104,ATL,ATL,ATL
1973,NL,ATL,ATL,W,5,162,81.0,76,85,Н,,Н,Н,799,5631,1497,219,34,206,608,870.0,84.0,40.0,,,774,690,4,34,9,35,4386,1467,144,575,803,166,142.0,0,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон,800655.0,108,108,ATL,ATL,ATL
1918,AL,DET,DET,,7,128,58.0,55,71,,,Н,Н,476,4262,1063,141,56,13,452,380.0,123.0,,,,557,438,3,74,8,7,3480,1130,10,437,374,212,77.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина,203719.0,96,96,DET,DET,DET
1911,NL,BSN,ATL,,8,156,75.0,44,107,,,Н,Н,699,5308,1417,249,54,37,554,577.0,169.0,,,,1021,776,5,73,5,7,4122,1570,76,672,486,347,110.0,0,Бостонские растлители,South End Groups III,116000.0,107,111,BSN,BSN,BSN
1954,NL,PHI,PHI,,4,154,78.0,75,79,,,Н,Н,659,5184,1384,243,58,102,604,620.0,30.0,27.0,,,614,544,3,78,14,12,4095,1329,133,450,570,145,133.0,0,Филадельфия Филадельфия,Стадион Конни Мак,738991.0,100,99,PHI,PHI,PHI
1960,AL,WS1,MIN,,5,154,77.0,73,81,,,Н,Н,672,5248,1283,205,43,147,584,883.0,52.0,43.0,,,696,589,3,34,10,35,4215,1392,130,538,775,165,159.0,0,Сенаторы Вашингтона,Стадион Griffith II,743404.0,101,102,WSH,WS1,WS1
1913,NL,CHN,CHC,,3,155,76.0,88,65,,,Н,Н,720,5022,1289,195,96,59,554,634.0,181.0,,,,630,477,3,89,12,15,4116,1330,39,478,556,260,106.0,0,Чикаго Кабс,Вестсайдский парк II,419000.0,100,99,CHC,CHN,CHN
2008,AL,BAL,BAL,E,5,161,,68,93,Н,Н,Н,Н,782,5559,1486,322,30,172,533,990.0,81.0,37.0,42.0,48.0,869,810,5,4,4,35,4266,1538,184,687,922,100,163.0,0,Балтимор Ориолс,Парк Ориол в Камден-Ярдс,1950075.0,101,102,BAL,BAL,BAL
1947,AL,CLE,CLE,,4,157,78.0,80,74,,,Н,Н,687,5367,1392,234,51,112,502,609.0,29.0,25.0,,,588,536,3,55,13,29,4206,1244,94,628,590,104,178.0,0,Индейцы Кливленда,Стадион Кливленда,1521978.0,98,94,CLE,CLE,CLE
2009,NL,MIL,MIL,C,3,162,,80,82,Н,Н,Н,Н,785,5510,1447,281,37,182,610,1231.0,68.0,37.0,71.0,47.0,818,770,4,1,8,44,4305,1498,207,607,1104,111,150.0,0,Милуоки Брюэрс,Миллер Парк,3037451.0,98,98,MIL,ML4,MIL
1993,NL,CIN,CIN,W,5,162,81.0,73,89,Н,,Н,Н,722,5517,1457,261,28,137,485,1025.0,142.0,59.0,,,785,719,4,11,8,37,4302,1510,158,508,996,120,133.0,0,Красные Цинциннати,Стадион &quot; Риверфронт &quot;,2453232.0,101,100,CIN,CIN,CIN
1890,NL,PHI,PHI,,3,133,,78,53,,,Н,Н,823,4707,1267,220,78,23,522,403.0,335.0,,,,707,440,3,122,9,2,3582,1210,22,486,507,396,,0,Филадельфия Филадельфия,Филадельфийские бейсбольные земли,148366.0,103,102,PHI,PHI,PHI
2006,AL,MIN,MIN,C,1,162,81.0,96,66,Y,Н,Н,Н,801,5602,1608,275,34,143,490,872.0,101.0,42.0,50.0,55.0,683,632,3,1,6,40,4318,1490,182,356,1164,84,135.0,0,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом,2285018.0,98,98,MIN,MIN,MIN
1896,NL,WAS,WAS,,9,133,,58,73,,,Н,,818,4639,1328,179,79,45,516,365.0,258.0,,,,920,582,4,106,2,3,3408,1435,24,435,292,398,,0,Сенаторы Вашингтона,Поле границы,223000.0,100,101,WHS,WSN,WSN
1989,NL,NYN,NYM,E,2,162,81.0,87,75,Н,,Н,Н,683,5489,1351,280,21,147,504,934.0,158.0,53.0,,,595,532,3,24,12,38,4362,1260,115,532,1108,144,110.0,0,Нью-Йорк Метс,Шейский стадион,2918710.0,95,93,NYM,NYN,NYN
1983,NL,CHN,CHC,E,5,162,81.0,71,91,Н,,Н,Н,701,5512,1436,272,42,140,470,868.0,84.0,40.0,,,719,647,4,9,10,42,4284,1496,117,498,807,115,164.0,0,Чикаго Кабс,Филд Уригли,1479717.0,104,104,CHC,CHN,CHN
1980,NL,HOU,HOU,W,1,163,81.0,93,70,Y,,Н,Н,637,5566,1455,231,67,75,540,755.0,194.0,74.0,,,589,510,3,31,18,41,4446,1367,69,466,929,140,145.0,0,Хьюстон Астрос,Астродом,2278217.0,92,91,HOU,HOU,HOU
1942,NL,PHI,PHI,,8,151,74.0,42,109,,,Н,Н,394,5060,1174,168,37,44,392,488.0,37.0,,,,706,614,4,51,2,6,4023,1328,61,605,472,193,147.0,0,Филадельфия Филадельфия,Парк Шиве,230183.0,94,99,PHI,PHI,PHI
1889,NL,NY1,SFG,,1,131,,83,43,,,Y,Y,935,4671,1319,208,77,52,538,386.0,292.0,,,,708,444,3,118,6,3,3453,1073,38,523,558,436,,0,Нью-Йорк Гиганты,Поло Земля II,,104,101,NYG,NY1,NY1
1930,AL,CHA,CHW,,7,154,78.0,62,92,,,Н,Н,729,5419,1496,256,90,63,389,479.0,74.0,40.0,,,884,712,4,63,2,10,4083,1629,74,407,471,233,136.0,0,Чикаго Уайт Сокс,Парк Комиски,406123.0,96,99,CHW,CHA,CHA
1974,NL,LAN,LAD,W,1,162,81.0,102,60,Y,,Y,Н,798,5557,1511,231,34,139,597,820.0,149.0,75.0,,,561,483,2,33,19,23,4395,1272,112,464,943,157,122.0,0,Лос-Анджелес Доджерс,Стадион Dodger,2632474.0,96,94,LAD,LAN,LAN
1958,AL,KC1,OAK,,7,156,78.0,73,81,,,Н,Н,642,5261,1297,196,50,138,452,747.0,22.0,36.0,,,713,645,4,42,9,25,4194,1405,150,467,721,125,166.0,0,Канзас-Сити Атлетика,Муниципальный стадион I,925090.0,102,104,KCA,KC1,KC1
1962,NL,LAN,LAD,,2,165,83.0,102,63,,,Н,Н,842,5628,1510,192,65,140,572,886.0,198.0,43.0,,,697,599,3,44,8,46,4464,1386,115,588,1104,191,144.0,0,Лос-Анджелес Доджерс,Стадион Dodger,2755184.0,93,91,LAD,LAN,LAN
1986,AL,MIN,MIN,W,6,162,81.0,71,91,Н,,Н,Н,741,5531,1446,257,39,196,501,977.0,81.0,61.0,,,839,759,4,39,6,24,4296,1579,200,503,937,118,168.0,0,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом,1255453.0,102,102,MIN,MIN,MIN
1956,AL,BAL,BAL,,6,154,77.0,69,85,,,Н,Н,571,5090,1242,198,34,91,563,725.0,39.0,42.0,,,705,635,4,38,10,24,4080,1362,99,547,715,133,142.0,0,Балтимор Ориолс,Памятный стадион,901201.0,92,94,BAL,BAL,BAL
1878,NL,PRO,PRO,,3,62,,33,27,,,Н,,353,2298,604,107,30,8,50,218.0,,,,,337,147,2,59,6,0,1668,609,5,86,173,311,42.0,0,Провидцы Грей,Мессер-стрит Земля,,100,96,PRO,PRO,PRO
1974,AL,NYA,NYY,E,2,162,81.0,89,73,Н,,Н,Н,671,5524,1451,220,30,101,515,690.0,53.0,35.0,,,623,535,3,53,13,24,4365,1402,104,528,829,142,158.0,0,Нью-Йорк Янкиз,Шейский стадион,1273075.0,99,98,NYY,NYA,NYA
1960,NL,PIT,PIT,,1,155,78.0,95,59,,,Y,Y,734,5406,1493,236,56,120,486,747.0,34.0,24.0,,,593,543,3,47,11,33,4197,1363,105,386,811,128,163.0,0,Питтсбургские пираты,Поле Форбса,1705828.0,101,100,PIT,PIT,PIT
2011,NL,SLN,STL,C,2,162,,90,72,Н,Y,Y,Y,762,5532,1513,308,22,162,542,978.0,57.0,39.0,44.0,40.0,692,608,3,7,9,47,4386,1461,136,448,1098,116,167.0,0,Кардиналы Сент-Луиса,Стадион &lt; &lt; Автобус III &gt; &gt;,3093954.0,95,94,STL,SLN,SLN
1936,AL,PHA,OAK,,8,154,77.0,53,100,,,Н,Н,714,5373,1443,240,60,72,524,590.0,59.0,43.0,,,1045,913,6,68,3,12,4056,1645,131,696,405,208,152.0,0,Филадельфия Атлетика,Парк Шиве,285173.0,97,101,PHA,PHA,PHA
1922,NL,PIT,PIT,,3,155,78.0,85,69,,,Н,Н,865,5521,1698,239,110,52,423,326.0,145.0,59.0,,,736,613,3,88,15,7,4161,1613,52,358,490,187,126.0,0,Питтсбургские пираты,Поле Форбса,523675.0,102,100,PIT,PIT,PIT
2004,AL,SEA,SEA,W,4,162,82.0,63,99,Н,Н,Н,Н,698,5722,1544,276,20,136,492,1058.0,110.0,42.0,54.0,48.0,823,772,4,7,7,28,4378,1498,212,575,1036,103,140.0,0,Морские пехотинцы Сиэтла,Поле Safeco,2940731.0,97,98,SEA,SEA,SEA
1939,AL,CHA,CHW,,4,155,77.0,85,69,,,Н,Н,755,5279,1451,220,56,64,579,502.0,113.0,61.0,,,737,659,4,62,5,21,4131,1470,99,454,535,167,140.0,0,Чикаго Уайт Сокс,Парк Комиски,594104.0,103,103,CHW,CHA,CHA
1967,NL,SLN,STL,,1,161,81.0,101,60,,,Y,Y,695,5566,1462,225,40,115,443,919.0,102.0,54.0,,,557,496,3,44,17,45,4395,1313,97,431,956,140,127.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,2090145.0,99,97,STL,SLN,SLN
2002,AL,TEX,TEX,W,4,162,80.0,72,90,Н,Н,Н,Н,843,5618,1510,304,27,230,554,1055.0,62.0,34.0,62.0,50.0,882,824,5,4,4,33,4319,1528,194,669,1030,99,152.0,0,Техасские рейнджеры,Баллпарк в Арлингтоне,2352397.0,106,107,TEX,TEX,TEX
2005,NL,ATL,ATL,E,1,162,81.0,90,72,Y,Н,Н,Н,769,5486,1453,308,37,184,534,1084.0,92.0,32.0,45.0,46.0,674,639,3,8,12,38,4331,1487,145,520,929,86,170.0,0,Атланты Храбрые храбрые,Поле Тёрнера,2521167.0,101,100,ATL,ATL,ATL
1926,NL,SLN,STL,,1,156,79.0,89,65,,,Y,Y,817,5381,1541,259,82,90,478,518.0,83.0,,,,678,570,3,90,10,6,4194,1423,76,397,365,198,141.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,668428.0,104,103,STL,SLN,SLN
1949,AL,NYA,NYY,,1,155,78.0,97,57,,,Y,Y,829,5196,1396,215,60,115,731,539.0,58.0,30.0,,,637,562,3,59,12,36,4113,1231,98,812,671,137,195.0,0,Нью-Йорк Янкиз,Стадион I Янки,2283676.0,100,96,NYY,NYA,NYA
1950,NL,CHN,CHC,,7,154,78.0,64,89,,,Н,Н,643,5230,1298,224,47,161,479,767.0,46.0,,,,772,652,4,55,9,19,4113,1452,130,593,559,198,169.0,0,Чикаго Кабс,Филд Уригли,1165944.0,99,102,CHC,CHN,CHN
1948,AL,PHA,OAK,,4,154,77.0,84,70,,,Н,Н,729,5181,1345,231,47,68,726,523.0,40.0,32.0,,,735,673,4,74,7,18,4104,1456,86,638,486,113,180.0,0,Филадельфия Атлетика,Парк Шиве,945076.0,101,101,PHA,PHA,PHA
1975,AL,BOS,BOS,E,1,160,81.0,95,65,Y,,Y,Н,796,5448,1500,284,44,134,565,741.0,66.0,58.0,,,709,635,3,62,11,31,4308,1463,145,490,720,135,142.0,0,Бостонский ред Сокс,Парк Фенвей II,1748587.0,110,109,BOS,BOS,BOS
1965,AL,CAL,ANA,,7,162,80.0,75,87,,,Н,Н,527,5354,1279,200,36,92,443,973.0,107.0,59.0,,,569,508,3,39,14,33,4323,1259,91,563,847,123,149.0,0,Калифорнийские ангелы,Стадион Dodger,566727.0,97,98,CAL,CAL,CAL
2003,AL,BOS,BOS,E,2,162,81.0,95,67,Н,Y,Н,Н,961,5769,1667,371,40,238,620,943.0,88.0,35.0,53.0,64.0,809,729,4,5,6,36,4394,1503,153,488,1141,113,130.0,0,Бостонский ред Сокс,Парк Фенвей II,2724165.0,105,103,BOS,BOS,BOS
1974,NL,PHI,PHI,E,3,162,81.0,80,82,Н,,Н,Н,676,5494,1434,233,50,95,469,822.0,115.0,58.0,,,701,629,3,46,4,19,4341,1394,111,682,892,148,168.0,0,Филадельфия Филадельфия,Стадион ветеранов,1808648.0,104,104,PHI,PHI,PHI
1945,AL,SLA,BAL,,3,154,76.0,81,70,,,Н,Н,597,5227,1302,215,37,63,500,555.0,25.0,31.0,,,548,482,3,91,10,8,4146,1307,59,506,570,143,123.0,0,Сент-Луис Браунс,Парк IV для спортсменов,482986.0,106,106,SLB,SLA,SLA
1994,AL,SEA,SEA,W,3,112,44.0,49,63,,,,,569,3883,1045,211,18,153,372,652.0,48.0,21.0,,,616,546,4,13,4,21,2952,1051,109,486,763,95,102.0,0,Морские пехотинцы Сиэтла,Королевство,1104206.0,102,102,SEA,SEA,SEA
1889,NL,IN3,IND,,7,135,,59,75,,,Н,Н,819,4879,1356,228,35,62,377,447.0,252.0,,,,894,633,4,109,3,2,3522,1365,73,420,408,419,,0,Индианаполис Хусье,Атлетический парк II,,102,104,IND,IN3,IN3
1880,NL,BFN,BUF,,7,85,,24,58,,,Н,,331,2962,669,104,37,3,90,327.0,,,,,502,254,3,72,6,1,2217,879,10,78,186,403,55.0,0,Баффало Бизонс,Парк Риверсайд,,102,103,BUF,BFN,BFN
1977,AL,ML4,MIL,E,6,162,81.0,67,95,Н,,Н,Н,639,5517,1425,255,46,125,443,862.0,85.0,67.0,,,765,687,4,38,6,25,4293,1461,136,566,719,139,165.0,0,Милуоки Брюэрс,Окружной стадион,1114938.0,100,100,MIL,MIL,MIL
1938,AL,NYA,NYY,,1,157,79.0,99,53,,,Y,Y,966,5410,1480,283,63,174,749,616.0,91.0,28.0,,,710,600,3,91,11,13,4146,1436,85,566,567,169,169.0,0,Нью-Йорк Янкиз,Стадион I Янки,970916.0,100,95,NYY,NYA,NYA
1881,NL,TRN,TRT,,5,85,,39,45,,,Н,,399,3046,754,124,31,5,140,240.0,,,,,429,254,2,85,8,0,2310,813,11,159,207,311,70.0,0,Тройские троянцы,Земля хеймеров,,105,106,TRO,TRN,TRN
1918,AL,SLA,BAL,,5,123,53.0,58,64,,,Н,Н,426,4019,1040,152,40,5,397,340.0,138.0,,,,448,339,2,67,8,8,3333,993,11,402,346,190,86.0,0,Сент-Луис Браунс,Парк IV для спортсменов,122076.0,97,99,SLB,SLA,SLA
1916,AL,WS1,MIN,,7,159,81.0,76,77,,,Н,Н,536,5114,1238,170,60,12,535,597.0,185.0,,,,543,424,2,85,11,7,4290,1271,14,490,706,232,119.0,0,Сенаторы Вашингтона,Стадион Гриффита I,177265.0,99,99,WSH,WS1,WS1
1946,AL,WS1,MIN,,4,155,76.0,76,78,,,Н,Н,608,5337,1388,260,63,60,511,641.0,51.0,50.0,,,706,580,3,71,8,10,4188,1459,81,547,537,211,162.0,0,Сенаторы Вашингтона,Стадион Гриффита I,1027216.0,94,95,WSH,WS1,WS1
1894,NL,BRO,LAD,,5,134,,70,61,,,Н,,1021,4816,1507,228,130,42,466,294.0,282.0,,,,1007,711,5,105,3,5,3486,1447,41,555,285,390,,0,Бруклинские комнаты,Восточный парк,214000.0,93,93,BRO,BRO,BRO
1939,AL,SLA,BAL,,8,156,78.0,43,111,,,Н,Н,733,5422,1453,242,50,91,559,606.0,48.0,38.0,,,1035,916,6,56,3,3,4113,1724,133,739,516,199,144.0,0,Сент-Луис Браунс,Парк IV для спортсменов,109159.0,102,105,SLB,SLA,SLA
1961,NL,PHI,PHI,,8,155,78.0,47,107,,,Н,Н,584,5213,1265,185,50,103,475,928.0,56.0,30.0,,,796,708,4,29,9,13,4149,1452,155,521,775,144,179.0,0,Филадельфия Филадельфия,Стадион Конни Мак,590039.0,98,101,PHI,PHI,PHI
1925,NL,CHN,CHC,,8,154,77.0,68,86,,,Н,Н,723,5353,1473,254,70,86,397,470.0,94.0,70.0,,,773,671,4,75,5,10,4110,1575,102,485,435,198,161.0,0,Чикаго Кабс,Филд Уригли,622610.0,102,102,CHC,CHN,CHN
1930,NL,CIN,CIN,,7,154,77.0,59,95,,,Н,Н,665,5245,1475,265,67,74,445,489.0,48.0,,,,857,754,5,61,6,11,4005,1650,75,394,361,161,164.0,0,Красные Цинциннати,Кросли Филд,386727.0,94,97,CIN,CIN,CIN
1880,NL,CL2,CBL,,3,85,,47,37,,,Н,,387,3002,726,130,52,7,76,237.0,,,,,337,160,1,83,7,1,2277,685,4,98,289,330,52.0,0,Блюз Кливленда,Парк Кеннард Стрит,,98,99,CLV,CL2,CL2
1900,NL,BSN,ATL,,4,142,,66,72,,,Н,,778,4952,1403,163,68,48,395,278.0,182.0,,,,739,513,3,116,8,2,3720,1263,59,463,340,271,86.0,0,Бостонские бунтари,South End Groups III,202000.0,112,111,BSN,BSN,BSN
1972,NL,HOU,HOU,W,3,153,77.0,84,69,Н,,Н,Н,708,5267,1359,233,38,134,524,907.0,111.0,56.0,,,636,580,3,38,14,31,4155,1340,114,498,971,114,151.0,0,Хьюстон Астрос,Астродом,1469247.0,98,97,HOU,HOU,HOU
1963,AL,CHA,CHW,,2,162,82.0,94,68,,,Н,Н,683,5508,1379,208,40,114,571,896.0,64.0,28.0,,,544,485,2,49,21,39,4407,1311,100,440,932,130,163.0,0,Чикаго Уайт Сокс,Парк Комиски,1158848.0,98,96,CHW,CHA,CHA
1969,AL,CLE,CLE,E,6,161,81.0,62,99,Н,,Н,Н,573,5365,1272,173,24,119,535,906.0,85.0,37.0,,,717,629,3,35,7,22,4311,1330,134,681,1000,142,153.0,0,Индейцы Кливленда,Стадион Кливленда,619970.0,103,103,CLE,CLE,CLE
2003,AL,SEA,SEA,W,2,162,81.0,93,69,Н,Н,Н,Н,795,5561,1509,290,33,139,586,989.0,108.0,37.0,53.0,46.0,637,602,3,8,15,38,4323,1340,173,466,1001,65,159.0,0,Морские пехотинцы Сиэтла,Поле Safeco,3268509.0,95,95,SEA,SEA,SEA
1948,NL,SLN,STL,,2,155,77.0,85,69,,,Н,Н,742,5302,1396,238,58,105,594,521.0,24.0,,,,646,594,3,60,13,18,4104,1392,103,476,625,118,138.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,1111440.0,106,103,STL,SLN,SLN
1929,AL,CHA,CHW,,7,152,76.0,59,93,,,Н,Н,627,5248,1406,240,74,37,425,436.0,109.0,65.0,,,792,665,4,78,5,7,4071,1481,84,505,328,190,153.0,0,Чикаго Уайт Сокс,Парк Комиски,426795.0,98,100,CHW,CHA,CHA
1975,NL,SLN,STL,E,3,163,82.0,82,80,Н,,Н,Н,662,5597,1527,239,46,81,444,649.0,116.0,49.0,,,689,577,3,33,13,36,4362,1452,98,571,824,171,140.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,1695270.0,104,105,STL,SLN,SLN
1890,AA,LS2,LOU,,1,136,,88,44,,,Y,Н,819,4687,1310,156,65,15,410,460.0,341.0,,,,588,344,2,114,13,7,3618,1120,18,293,587,380,,0,Полковники Луисвиля,Парк I Eclipse,,98,99,LOU,LS2,LS2
1945,NL,NY1,SFG,,5,154,78.0,78,74,,,Н,Н,668,5350,1439,175,35,114,501,457.0,38.0,,,,700,620,4,53,13,21,4122,1401,85,528,530,166,112.0,0,Нью-Йорк Гиганты,Поло Земля IV,1016468.0,101,102,NYG,NY1,NY1
1964,NL,CIN,CIN,,2,163,82.0,92,70,,,Н,Н,660,5561,1383,220,38,130,457,974.0,90.0,36.0,,,566,500,3,54,14,35,4401,1306,112,436,1122,130,137.0,0,Красные Цинциннати,Кросли Филд,862466.0,103,102,CIN,CIN,CIN
1904,NL,CHN,CHC,,2,156,78.0,93,60,,,Н,,599,5210,1294,157,62,22,298,,227.0,,,,517,353,2,139,18,6,4149,1150,16,402,618,282,89.0,0,Чикаго Кабс,Вестсайдский парк II,439100.0,100,98,CHC,CHN,CHN
1951,NL,PIT,PIT,,7,155,78.0,64,90,,,Н,Н,689,5318,1372,218,56,137,557,615.0,29.0,27.0,,,845,734,4,40,9,22,4140,1479,157,609,580,170,178.0,0,Питтсбургские пираты,Поле Форбса,980590.0,102,106,PIT,PIT,PIT
1914,AL,DET,DET,,4,157,78.0,80,73,,,Н,Н,615,5102,1318,195,84,25,557,537.0,211.0,154.0,,,618,449,2,81,14,12,4236,1285,17,498,567,285,101.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина,416225.0,103,102,DET,DET,DET
2001,NL,MON,WSN,E,5,162,81.0,68,94,Н,Н,Н,Н,670,5379,1361,320,28,131,478,1071.0,101.0,51.0,60.0,45.0,812,745,4,5,11,28,4294,1509,190,525,1103,108,139.0,0,Монреальские выставки,Олимпийская система,642745.0,101,102,MON,MON,MON
1971,AL,KCA,KCR,W,2,161,81.0,85,76,Н,,Н,Н,603,5295,1323,225,40,80,490,819.0,130.0,46.0,,,566,513,3,34,15,44,4260,1301,84,496,775,132,178.0,0,Канзас-Сити Роялс,Муниципальный стадион II,910784.0,99,99,KCR,KCA,KCA
1985,NL,HOU,HOU,W,3,162,81.0,83,79,Н,,Н,Н,706,5582,1457,261,42,121,477,873.0,96.0,56.0,,,691,593,3,17,9,42,4374,1393,119,543,909,152,159.0,0,Хьюстон Астрос,Астродом,1184314.0,97,96,HOU,HOU,HOU
1966,AL,CLE,CLE,,5,162,81.0,81,81,,,Н,Н,574,5474,1300,156,25,155,450,914.0,53.0,41.0,,,586,526,3,49,15,28,4401,1260,129,489,1111,138,132.0,0,Индейцы Кливленда,Стадион Кливленда,903359.0,100,100,CLE,CLE,CLE
1908,AL,NYA,NYY,,8,155,77.0,51,103,,,Н,Н,459,5046,1190,142,50,13,288,,231.0,,,,713,480,3,90,11,3,4098,1288,26,458,585,338,78.0,0,Нью-Йоркские горожане,Парк Хиллтоп,305500.0,101,103,NYY,NYA,NYA
2002,AL,OAK,OAK,W,1,162,81.0,103,59,Y,Н,Н,Н,800,5558,1450,279,28,205,609,1008.0,46.0,20.0,68.0,36.0,654,593,3,9,19,48,4356,1391,135,474,1021,102,144.0,0,Аклендская атлетика,Оклендская Колизей,2169811.0,98,97,OAK,OAK,OAK
1974,AL,TEX,TEX,W,2,161,80.0,84,76,Н,,Н,Н,690,5449,1482,198,39,99,508,710.0,113.0,80.0,,,698,608,3,62,16,12,4299,1423,126,449,871,163,164.0,0,Техасские рейнджеры,Арлингтонский стадион,1193902.0,97,98,TEX,TEX,TEX
1926,AL,PHA,OAK,,3,150,71.0,83,67,,,Н,Н,677,5046,1359,259,65,61,523,452.0,56.0,46.0,,,570,449,3,62,10,16,4038,1362,38,451,571,173,131.0,0,Филадельфия Атлетика,Парк Шиве,714508.0,106,104,PHA,PHA,PHA
1927,AL,CLE,CLE,,6,153,77.0,66,87,,,Н,Н,668,5202,1471,321,52,26,381,366.0,63.0,72.0,,,766,642,4,72,5,8,4059,1542,37,508,366,202,146.0,0,Индейцы Кливленда,&lt; &lt; Парк II Лиги &gt; &gt;,373138.0,101,102,CLE,CLE,CLE
1907,NL,BRO,LAD,,5,153,77.0,65,83,,,Н,Н,446,4895,1135,142,63,18,336,,121.0,,,,522,359,2,125,20,1,4068,1218,16,463,479,262,94.0,0,Бруклинский супербас,Вашингтон Парк III,312500.0,92,95,BRO,BRO,BRO
1986,NL,SLN,STL,E,3,161,81.0,79,82,Н,,Н,Н,601,5378,1270,216,48,58,568,905.0,262.0,78.0,,,611,549,3,17,4,46,4398,1364,135,485,761,123,178.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,2471974.0,100,99,STL,SLN,SLN
1980,AL,DET,DET,E,4,163,82.0,84,78,Н,,Н,Н,830,5648,1543,232,53,143,645,844.0,75.0,68.0,,,757,693,4,40,9,30,4401,1505,152,558,741,129,165.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,1785293.0,102,102,DET,DET,DET
1999,NL,PIT,PIT,C,3,161,81.0,78,83,Н,Н,Н,Н,775,5468,1417,282,40,171,573,1197.0,112.0,44.0,,,782,689,4,8,3,34,4297,1444,160,633,1083,147,174.0,0,Питтсбургские пираты,Три речного стадиона,1638023.0,101,101,PIT,PIT,PIT
