playerid,yearid,stint,teamid,lgid,g,g_batting,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,g_old
kutchra01,1988,1,BOS,AL,19,19.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0
gerbecr01,1985,1,CAL,AL,65,65.0,91.0,8.0,24.0,1.0,2.0,0.0,6.0,0.0,3.0,2.0,3.0,0.0,0.0,3.0,1.0,2.0,65.0
earlear01,1964,1,BOS,AL,25,25.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,25.0
walkege02,1935,1,DET,AL,98,98.0,362.0,52.0,109.0,22.0,6.0,7.0,53.0,6.0,4.0,15.0,21.0,,0.0,8.0,,,98.0
howsedi01,1965,1,CLE,AL,107,107.0,307.0,47.0,72.0,8.0,2.0,1.0,6.0,17.0,4.0,57.0,25.0,0.0,1.0,10.0,2.0,5.0,107.0
welchtu01,1895,1,LS3,NL,47,47.0,153.0,18.0,37.0,4.0,1.0,1.0,8.0,2.0,,13.0,7.0,,2.0,1.0,,,47.0
corrapa01,1966,1,SLN,NL,28,28.0,72.0,5.0,13.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,17.0,0.0,2.0,1.0,1.0,3.0,28.0
milleja02,1928,1,CLE,AL,25,25.0,52.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,,0.0,6.0,,,25.0
marchph01,1945,1,PHA,AL,3,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0
chapmsa01,1938,1,PHA,AL,114,114.0,406.0,60.0,105.0,17.0,7.0,17.0,63.0,3.0,4.0,55.0,94.0,,4.0,1.0,,,114.0
nichobi01,1943,1,CHN,NL,154,154.0,608.0,95.0,188.0,30.0,9.0,29.0,128.0,4.0,,71.0,86.0,,5.0,0.0,,7.0,154.0
polonlu01,1989,2,NYA,AL,66,66.0,227.0,39.0,71.0,11.0,2.0,2.0,29.0,9.0,4.0,16.0,29.0,1.0,2.0,0.0,3.0,8.0,66.0
mateoju01,2002,1,SEA,AL,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
higgipi01,1938,1,BOS,AL,139,139.0,524.0,77.0,159.0,29.0,5.0,5.0,106.0,10.0,9.0,71.0,55.0,,1.0,7.0,,,139.0
birmijo01,1909,1,CLE,AL,100,100.0,343.0,29.0,99.0,10.0,5.0,1.0,38.0,12.0,,19.0,,,4.0,4.0,,,100.0
mantema01,1999,2,ARI,NL,30,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
lemonji01,1953,1,CLE,AL,16,16.0,46.0,5.0,8.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,15.0,,0.0,0.0,,0.0,16.0
jamesch02,1988,1,PHI,NL,150,150.0,566.0,57.0,137.0,24.0,1.0,19.0,66.0,7.0,4.0,31.0,73.0,2.0,3.0,0.0,5.0,15.0,150.0
larueja01,2005,1,CIN,NL,110,110.0,361.0,38.0,94.0,27.0,0.0,14.0,60.0,0.0,0.0,41.0,101.0,7.0,13.0,5.0,2.0,8.0,110.0
flannti01,1987,1,SDN,NL,106,106.0,276.0,23.0,63.0,5.0,1.0,0.0,20.0,2.0,4.0,42.0,30.0,4.0,2.0,4.0,2.0,6.0,106.0
blackti01,1977,1,PHI,NL,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
quinnja01,1927,1,PHA,AL,34,34.0,66.0,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,17.0,,0.0,7.0,,,34.0
cumbejo01,1972,1,SFN,NL,9,9.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0
guinebe01,1884,1,DTN,NL,2,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,,,,,,2.0
alicelu01,1991,1,SLN,NL,56,56.0,68.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,56.0
maysjo01,2006,2,CIN,NL,7,7.0,9.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0
heussed01,1948,1,PHI,NL,33,33.0,19.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,,0.0,5.0,,0.0,0.0,,0.0,33.0
daltoja01,1910,1,BRO,NL,77,77.0,273.0,33.0,62.0,9.0,4.0,1.0,21.0,5.0,,26.0,30.0,,4.0,12.0,,,77.0
brownik01,1972,1,DET,AL,51,51.0,84.0,12.0,21.0,3.0,0.0,2.0,10.0,1.0,2.0,17.0,23.0,1.0,0.0,0.0,0.0,5.0,51.0
paglimi01,1984,1,NYA,AL,67,67.0,201.0,24.0,48.0,15.0,3.0,7.0,34.0,0.0,0.0,15.0,46.0,0.0,0.0,0.0,3.0,5.0,67.0
widgech01,2006,1,CHA,AL,27,27.0,76.0,6.0,14.0,3.0,0.0,1.0,7.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,2.0,1.0,27.0
dyeje01,1998,1,KCA,AL,60,60.0,214.0,24.0,50.0,5.0,1.0,5.0,23.0,2.0,2.0,11.0,46.0,2.0,1.0,0.0,4.0,8.0,60.0
narlebi01,1930,1,BOS,AL,39,39.0,98.0,11.0,23.0,9.0,0.0,0.0,7.0,0.0,0.0,7.0,5.0,,3.0,1.0,,,39.0
wrighge01,1877,1,BSN,NL,61,61.0,290.0,58.0,80.0,15.0,1.0,0.0,35.0,,,9.0,15.0,,,,,,61.0
azcuejo01,1970,1,CAL,AL,114,114.0,351.0,19.0,85.0,13.0,1.0,2.0,25.0,0.0,0.0,24.0,40.0,4.0,2.0,1.0,3.0,12.0,114.0
uptonbj01,2010,1,TBA,AL,154,154.0,536.0,89.0,127.0,38.0,4.0,18.0,62.0,42.0,9.0,67.0,164.0,1.0,2.0,1.0,4.0,13.0,
mateohe01,2005,1,WAS,NL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
clarkto01,1912,1,CIN,NL,72,72.0,146.0,19.0,41.0,7.0,2.0,0.0,22.0,9.0,,28.0,14.0,,1.0,5.0,,,72.0
longje01,1964,1,SLN,NL,28,28.0,43.0,5.0,10.0,1.0,0.0,1.0,4.0,0.0,0.0,6.0,18.0,0.0,1.0,0.0,0.0,1.0,28.0
hearned02,1988,1,KCA,AL,7,7.0,18.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
wanerll01,1945,1,PIT,NL,23,23.0,19.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,,1.0,3.0,,0.0,0.0,,0.0,23.0
parkewe01,1965,1,LAN,NL,154,154.0,542.0,80.0,129.0,24.0,7.0,8.0,51.0,13.0,7.0,75.0,95.0,1.0,5.0,19.0,3.0,6.0,154.0
haugsph01,1948,1,BRO,NL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
davisdo02,1999,1,TEX,AL,2,0.0,,,,,,,,,,,,,,,,,2.0
mumphje01,1975,1,SLN,NL,11,11.0,16.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0
wood01,1874,1,BL1,,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1.0
watsobo01,1984,1,ATL,NL,49,49.0,85.0,4.0,18.0,4.0,0.0,2.0,12.0,0.0,0.0,9.0,12.0,2.0,0.0,0.0,0.0,2.0,49.0
willike01,1927,1,SLA,AL,131,131.0,423.0,70.0,136.0,23.0,6.0,17.0,74.0,9.0,7.0,57.0,30.0,,1.0,15.0,,,131.0
alburvi01,1973,1,MIN,AL,14,0.0,,,,,,,,,,,,,,,,,14.0
azcuejo01,1972,2,ML4,AL,11,11.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0
monrocr01,2007,1,DET,AL,99,99.0,343.0,47.0,76.0,19.0,0.0,11.0,55.0,0.0,3.0,20.0,94.0,0.0,2.0,1.0,6.0,10.0,99.0
keenvi01,1925,1,CHN,NL,30,30.0,25.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,,0.0,1.0,,,30.0
beardra01,1954,1,SLN,NL,13,13.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,,0.0,0.0,0.0,0.0,13.0
gerhajo01,1881,1,DTN,NL,80,80.0,297.0,35.0,72.0,13.0,6.0,0.0,36.0,,,7.0,31.0,,,,,,80.0
steinbi02,1977,1,SEA,AL,151,151.0,556.0,53.0,144.0,26.0,5.0,13.0,67.0,3.0,4.0,29.0,79.0,2.0,5.0,4.0,6.0,14.0,151.0
jonespe01,1928,1,CHN,NL,39,39.0,56.0,1.0,11.0,0.0,0.0,0.0,5.0,1.0,,2.0,11.0,,0.0,2.0,,,39.0
burleri01,1981,1,CAL,AL,109,109.0,430.0,53.0,126.0,17.0,1.0,5.0,33.0,4.0,6.0,42.0,38.0,2.0,3.0,11.0,4.0,8.0,109.0
nivarra01,2003,1,TEX,AL,28,28.0,90.0,9.0,19.0,1.0,2.0,0.0,7.0,4.0,2.0,4.0,10.0,0.0,1.0,2.0,0.0,1.0,28.0
gallibe01,1915,1,WS1,AL,43,43.0,85.0,3.0,14.0,3.0,0.0,0.0,2.0,1.0,,5.0,25.0,,0.0,3.0,,,43.0
cranesa02,1914,1,PHA,AL,2,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,,0.0,0.0,,,2.0
martida01,2001,1,ATL,NL,120,120.0,237.0,33.0,68.0,11.0,3.0,2.0,20.0,3.0,3.0,21.0,44.0,0.0,1.0,0.0,0.0,10.0,120.0
munozpe01,1992,1,MIN,AL,127,127.0,418.0,44.0,113.0,16.0,3.0,12.0,71.0,4.0,5.0,17.0,90.0,1.0,1.0,0.0,3.0,18.0,127.0
zitoba01,2010,1,SFN,NL,34,32.0,51.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,17.0,0.0,0.0,14.0,0.0,0.0,
kucekja01,1978,1,CHA,AL,10,0.0,,,,,,,,,,,,,,,,,10.0
robinya01,1892,1,WAS,NL,67,67.0,218.0,26.0,39.0,4.0,3.0,0.0,19.0,11.0,,38.0,28.0,,0.0,,,,67.0
abreubo01,1998,1,PHI,NL,151,151.0,497.0,68.0,155.0,29.0,6.0,17.0,74.0,19.0,10.0,84.0,133.0,14.0,0.0,4.0,4.0,6.0,151.0
owenfr01,1901,1,DET,AL,9,9.0,20.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.0,2.0,,,9.0
oconnja01,1888,1,CN2,AA,36,36.0,137.0,14.0,28.0,3.0,1.0,1.0,17.0,12.0,,6.0,,,1.0,,,,36.0
bakerdo01,1990,1,MIN,AL,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
fordru01,1912,1,NYA,AL,40,40.0,112.0,15.0,32.0,8.0,0.0,1.0,8.0,2.0,,6.0,,,0.0,7.0,,,40.0
myerbu01,1930,1,WS1,AL,138,138.0,541.0,97.0,164.0,18.0,8.0,2.0,61.0,14.0,11.0,58.0,31.0,,2.0,16.0,,,138.0
johnsja01,1982,1,LAN,NL,21,21.0,13.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,21.0
clostal01,1973,1,ATL,NL,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
blackea01,1915,1,BSN,NL,3,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,,0.0,0.0,,,3.0
tiefebo01,1961,1,SLN,NL,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
diazbo01,1979,1,CLE,AL,15,15.0,32.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,15.0
willoji01,1977,1,BOS,AL,31,0.0,,,,,,,,,,,,,,,,,31.0
mcmurcr01,1983,1,ATL,NL,36,36.0,70.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,40.0,0.0,0.0,12.0,0.0,1.0,36.0
loganbo01,1937,1,DET,AL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
riosar01,2000,1,SFN,NL,115,115.0,233.0,38.0,62.0,15.0,5.0,10.0,50.0,3.0,2.0,31.0,43.0,4.0,0.0,1.0,4.0,9.0,115.0
greenmi01,1995,1,BOS,AL,120,120.0,481.0,67.0,143.0,25.0,4.0,15.0,76.0,9.0,5.0,38.0,35.0,4.0,2.0,0.0,4.0,18.0,120.0
jonesal02,1984,1,CHA,AL,20,0.0,,,,,,,,,,,,,,,,,20.0
esperdu01,1897,1,SLN,NL,8,8.0,25.0,2.0,8.0,0.0,0.0,0.0,3.0,0.0,,1.0,,,0.0,0.0,,,8.0
vaughhi01,1916,1,CHN,NL,44,44.0,104.0,4.0,14.0,1.0,1.0,0.0,7.0,0.0,,3.0,46.0,,0.0,5.0,,,44.0
belleal01,1996,1,CLE,AL,158,158.0,602.0,124.0,187.0,38.0,3.0,48.0,148.0,11.0,0.0,99.0,87.0,15.0,7.0,0.0,7.0,20.0,158.0
toporsp01,1928,1,SLN,NL,8,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,,0.0,0.0,,,8.0
benchjo01,1972,1,CIN,NL,147,147.0,538.0,87.0,145.0,22.0,2.0,40.0,125.0,6.0,6.0,100.0,84.0,23.0,2.0,0.0,12.0,18.0,147.0
fisheto02,1967,1,BAL,AL,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
bakerst01,1983,1,OAK,AL,35,0.0,,,,,,,,,,,,,,,,,35.0
ellioju01,1925,1,BRO,NL,3,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,,3.0
critzhu01,1935,1,NY1,NL,65,65.0,219.0,19.0,41.0,0.0,3.0,2.0,14.0,2.0,,3.0,10.0,,0.0,5.0,,4.0,65.0
unglabo01,1905,1,BOS,AL,43,43.0,121.0,18.0,27.0,5.0,1.0,0.0,11.0,2.0,,6.0,,,0.0,7.0,,,43.0
huffau01,2002,1,TBA,AL,113,113.0,454.0,67.0,142.0,25.0,0.0,23.0,59.0,4.0,1.0,37.0,55.0,7.0,1.0,0.0,2.0,17.0,113.0
cruzjo01,1979,1,HOU,NL,157,157.0,558.0,73.0,161.0,33.0,7.0,9.0,72.0,36.0,14.0,72.0,66.0,16.0,0.0,1.0,5.0,5.0,157.0
prattto02,1997,1,NYN,NL,39,39.0,106.0,12.0,30.0,6.0,0.0,2.0,19.0,0.0,1.0,13.0,32.0,0.0,2.0,0.0,0.0,1.0,39.0
grzenjo01,1961,1,DET,AL,4,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
johnsdo03,1950,1,NYA,AL,8,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,1.0,8.0
parrila02,1985,1,DET,AL,140,140.0,549.0,64.0,150.0,27.0,1.0,28.0,98.0,2.0,6.0,41.0,90.0,5.0,2.0,3.0,5.0,10.0,140.0
guettle01,1989,1,NYA,AL,70,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
petrori01,1972,1,BOS,AL,147,147.0,521.0,62.0,125.0,15.0,2.0,15.0,75.0,0.0,1.0,78.0,91.0,9.0,2.0,2.0,4.0,8.0,147.0
langfri01,1977,1,OAK,AL,37,0.0,,,,,,,,,,,,,,,,,37.0
mccarja01,1894,1,CIN,NL,40,40.0,167.0,29.0,45.0,9.0,1.0,0.0,21.0,3.0,,17.0,6.0,,3.0,,,,40.0
naragha01,1955,1,CLE,AL,57,57.0,127.0,12.0,41.0,9.0,2.0,1.0,14.0,1.0,0.0,15.0,8.0,0.0,0.0,1.0,0.0,3.0,57.0
mcbriba01,1978,1,PHI,NL,122,122.0,472.0,68.0,127.0,20.0,4.0,10.0,49.0,28.0,3.0,28.0,68.0,3.0,5.0,2.0,3.0,4.0,122.0
rainech01,1979,1,BOS,AL,20,0.0,,,,,,,,,,,,,,,,,20.0
queenme01,1947,1,NYA,AL,5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,5.0
hoffmda01,1910,1,SLA,AL,106,106.0,380.0,20.0,90.0,11.0,5.0,0.0,27.0,16.0,,34.0,,,4.0,7.0,,,106.0
parenfr01,1907,1,BOS,AL,114,114.0,409.0,51.0,113.0,19.0,5.0,1.0,26.0,12.0,,22.0,,,5.0,17.0,,,114.0
sunketo01,1937,1,SLN,NL,9,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,,0.0,0.0,,0.0,9.0
mayerwa01,1919,1,SLA,AL,30,30.0,62.0,2.0,14.0,4.0,1.0,0.0,5.0,0.0,,8.0,11.0,,0.0,4.0,,,30.0
drabomo01,1962,1,CIN,NL,23,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,23.0
mccoobi01,1967,1,CIN,NL,31,31.0,26.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,31.0
crespcr01,1939,1,SLN,NL,15,15.0,29.0,3.0,5.0,1.0,0.0,0.0,6.0,0.0,,3.0,6.0,,0.0,1.0,,0.0,15.0
fulghdo01,1921,1,PHA,AL,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,,2.0
bowiemi01,2003,1,OAK,AL,6,0.0,,,,,,,,,,,,,,,,,6.0
borosst01,1958,1,DET,AL,6,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
alouma01,1964,1,SFN,NL,110,110.0,250.0,28.0,66.0,4.0,2.0,1.0,14.0,5.0,3.0,11.0,25.0,3.0,3.0,2.0,1.0,3.0,110.0
beardmi01,1976,1,ATL,NL,30,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0
lyonsba01,1990,2,LAN,NL,3,3.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
perkojo01,1950,1,CHA,AL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,1.0
berkmla01,2000,1,HOU,NL,114,114.0,353.0,76.0,105.0,28.0,1.0,21.0,67.0,6.0,2.0,56.0,73.0,1.0,1.0,0.0,7.0,6.0,114.0
kotchca01,2006,1,LAA,AL,29,29.0,79.0,6.0,12.0,2.0,0.0,1.0,6.0,0.0,1.0,7.0,13.0,0.0,0.0,2.0,0.0,2.0,29.0
portebo01,1953,1,WS1,AL,37,37.0,98.0,8.0,25.0,7.0,0.0,3.0,16.0,1.0,0.0,6.0,20.0,,0.0,4.0,,2.0,37.0
pinsova01,1966,1,CIN,NL,156,156.0,618.0,70.0,178.0,35.0,6.0,16.0,76.0,18.0,10.0,33.0,83.0,6.0,5.0,7.0,6.0,10.0,156.0
pickeca01,2005,1,KCA,AL,7,7.0,27.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,7.0
riskeda01,2007,1,KCA,AL,65,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
ramosbo01,1981,1,MON,NL,26,26.0,41.0,4.0,8.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,26.0
brownla01,1963,1,CLE,AL,74,74.0,247.0,28.0,63.0,6.0,0.0,5.0,18.0,4.0,3.0,22.0,27.0,0.0,1.0,9.0,2.0,4.0,74.0
easteja01,1985,1,CLE,AL,50,0.0,,,,,,,,,,,,,,,,,50.0
johnsjo05,1987,1,TOR,AL,14,0.0,,,,,,,,,,,,,,,,,14.0
fonsele01,1921,1,CIN,NL,82,82.0,297.0,38.0,82.0,10.0,3.0,1.0,41.0,2.0,3.0,8.0,13.0,,4.0,10.0,,,82.0
queenme01,1951,1,PIT,NL,39,39.0,47.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,,0.0,6.0,,1.0,39.0
werlebi01,1951,1,PIT,NL,59,59.0,40.0,5.0,12.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,13.0,,0.0,1.0,,1.0,59.0
krukomi01,1983,1,SFN,NL,31,31.0,63.0,3.0,16.0,2.0,0.0,1.0,8.0,1.0,1.0,2.0,15.0,0.0,0.0,4.0,2.0,1.0,31.0
harrisp01,1926,1,CHA,AL,80,80.0,222.0,36.0,56.0,11.0,3.0,2.0,27.0,8.0,3.0,20.0,15.0,,1.0,14.0,,,80.0
millebo03,1962,1,CIN,NL,6,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
humphbe01,1910,1,PHI,NL,5,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,,0.0,0.0,,,5.0
gorege01,1890,1,NYP,PL,93,93.0,399.0,132.0,127.0,26.0,8.0,10.0,55.0,28.0,,77.0,23.0,,3.0,,,,93.0
kellyge01,1917,2,PIT,NL,8,8.0,23.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,1.0,9.0,,0.0,0.0,,,8.0
sofieri01,1981,1,MIN,AL,41,41.0,102.0,9.0,18.0,2.0,0.0,0.0,5.0,3.0,2.0,8.0,22.0,0.0,0.0,1.0,1.0,5.0,41.0
careyan01,1957,1,NYA,AL,85,85.0,247.0,30.0,63.0,6.0,5.0,6.0,33.0,2.0,2.0,15.0,42.0,3.0,5.0,4.0,2.0,7.0,85.0
nomohi01,2004,1,LAN,NL,18,16.0,26.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,16.0
abbotgl01,1981,1,SEA,AL,22,0.0,,,,,,,,,,,,,,,,,22.0
lockhke01,1995,1,KCA,AL,94,94.0,274.0,41.0,88.0,19.0,3.0,6.0,33.0,8.0,1.0,14.0,21.0,2.0,4.0,1.0,7.0,2.0,94.0
whitter01,1978,1,TOR,AL,2,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
rodried03,2004,1,BAL,AL,29,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
encarlu01,1990,1,KCA,AL,4,0.0,,,,,,,,,,,,,,,,,4.0
yorkto01,1885,1,BL2,AA,22,22.0,87.0,6.0,23.0,4.0,2.0,0.0,12.0,0.0,,8.0,,,0.0,,,,22.0
harkemi01,1995,1,OAK,AL,14,0.0,,,,,,,,,,,,,,,,,14.0
autrych01,1907,1,CIN,NL,7,7.0,25.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,1.0,,,7.0
lemasjo01,1976,1,SFN,NL,33,33.0,100.0,9.0,21.0,3.0,2.0,0.0,9.0,2.0,0.0,2.0,21.0,0.0,0.0,2.0,1.0,2.0,33.0
maddeki01,1887,1,BSN,NL,37,37.0,132.0,23.0,32.0,2.0,3.0,1.0,10.0,6.0,,12.0,17.0,,2.0,,,,37.0
siebeno01,1961,1,KC1,AL,153,153.0,560.0,68.0,166.0,36.0,5.0,18.0,98.0,2.0,4.0,82.0,91.0,3.0,1.0,0.0,6.0,4.0,153.0
arroybr01,2004,1,BOS,AL,32,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0
francma01,1997,1,NYN,NL,112,112.0,163.0,21.0,45.0,5.0,0.0,5.0,21.0,1.0,0.0,13.0,23.0,4.0,0.0,0.0,0.0,4.0,112.0
heimafr01,1932,1,BRO,NL,37,37.0,55.0,9.0,9.0,2.0,0.0,1.0,4.0,0.0,,4.0,18.0,,0.0,3.0,,,37.0
lyonste01,1928,1,CHA,AL,49,49.0,91.0,10.0,23.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,9.0,,0.0,5.0,,,49.0
patekfr01,1969,1,PIT,NL,147,147.0,460.0,48.0,110.0,9.0,1.0,5.0,32.0,15.0,8.0,53.0,86.0,15.0,1.0,7.0,1.0,14.0,147.0
percoja01,1981,1,LAN,NL,8,8.0,9.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0
veryzto01,1980,1,CLE,AL,109,109.0,358.0,28.0,97.0,12.0,0.0,2.0,28.0,0.0,5.0,10.0,25.0,1.0,8.0,4.0,3.0,11.0,109.0
delahjo01,1907,1,SLN,NL,7,7.0,22.0,3.0,7.0,0.0,0.0,1.0,2.0,3.0,,0.0,,,0.0,0.0,,,7.0
bondeje01,2007,1,DET,AL,28,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
scheiri02,1995,1,FLO,NL,6,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
raganpa01,1923,1,PHI,NL,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,1.0
woodswa01,1900,1,PIT,NL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,1.0
sullijo05,1940,1,BSN,NL,36,36.0,71.0,3.0,14.0,1.0,0.0,0.0,6.0,0.0,,0.0,9.0,,0.0,3.0,,0.0,36.0
jamesmi01,1997,1,ANA,AL,58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
