playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
averyst01,1992,1,ATL,NL,11,11,35,35,2,2,0,701,216,83,14,71,129,0.0,3.0,3.0,7.0,0.0,3,969.0,0.0,95,,,
staleha01,1888,1,PIT,NL,12,12,25,24,24,2,0,622,185,62,6,53,89,0.0,2.0,,13.0,7.0,0,848.0,1.0,104,,,
cunnibr01,1929,1,BSN,NL,4,6,17,8,4,0,1,275,100,46,7,32,22,0.0,4.0,,1.0,2.0,0,402.0,8.0,52,,,
harripe01,1997,1,ANA,AL,5,4,61,0,0,0,0,239,82,32,7,38,56,0.0,3.0,6.0,3.0,2.0,0,346.0,17.0,33,,,
maglisa01,1957,1,BRO,NL,6,6,19,17,4,1,1,304,94,33,12,26,50,0.0,2.0,1.0,1.0,4.0,0,421.0,1.0,42,,,
humphjo02,1939,1,CLE,AL,2,4,15,1,0,0,2,85,30,26,0,32,12,0.0,8.0,,0.0,1.0,0,144.0,6.0,30,,,
smithed01,1884,1,WS7,AA,0,2,3,2,2,0,0,66,27,12,0,5,4,,4.0,,0.0,1.0,0,104.0,1.0,23,,,
higbeki01,1946,1,BRO,NL,17,8,42,29,11,3,1,632,178,71,6,107,134,0.0,3.0,,6.0,1.0,0,904.0,5.0,82,,,
leonade01,1974,1,KCA,AL,0,4,5,4,0,0,0,66,28,13,0,12,8,0.0,5.0,0.0,0.0,3.0,0,105.0,0.0,15,,,
houseto01,1973,1,ATL,NL,4,2,52,0,0,0,4,202,58,35,13,31,42,0.0,4.0,7.0,0.0,2.0,0,282.0,23.0,37,,,
smithda02,1988,1,HOU,NL,4,5,51,0,0,0,27,172,60,17,1,19,38,0.0,2.0,8.0,1.0,1.0,3,249.0,39.0,26,,,
speckcl01,1986,1,ATL,NL,2,1,13,1,0,0,0,85,25,13,2,15,21,0.0,4.0,0.0,2.0,1.0,1,123.0,3.0,13,,,
delucri01,1994,1,CIN,NL,0,0,8,0,0,0,0,32,9,5,4,5,15,0.0,4.0,0.0,1.0,0.0,0,47.0,2.0,6,,,
leonadu02,1941,1,WS1,AL,18,13,34,33,19,4,0,768,271,98,6,54,91,0.0,3.0,,9.0,3.0,0,1073.0,1.0,117,,,
lahtije01,1986,1,SLN,NL,0,0,4,0,0,0,0,7,3,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0,10.0,1.0,0,,,
heberwa01,1943,1,PIT,NL,10,11,34,23,12,1,0,552,197,61,3,45,41,0.0,2.0,,1.0,2.0,0,785.0,9.0,75,,,
shephke01,1993,1,COL,NL,1,3,14,1,0,0,1,58,26,15,4,4,7,0.0,6.0,0.0,1.0,1.0,0,85.0,3.0,16,,,
reussje01,1989,2,ML4,AL,1,4,7,7,0,0,0,101,36,20,7,13,13,0.0,5.0,1.0,0.0,1.0,0,147.0,0.0,23,,,
wrighji01,1928,1,SLA,AL,0,0,2,0,0,0,0,6,3,3,0,2,2,0.0,13.0,,0.0,0.0,0,11.0,1.0,3,,,
carltst01,1985,1,PHI,NL,1,8,16,16,0,0,0,276,84,34,6,53,48,0.0,3.0,4.0,3.0,0.0,2,401.0,0.0,43,,,
tuftsbo01,1982,1,KCA,AL,2,0,10,0,0,0,2,60,24,10,3,3,13,0.0,4.0,0.0,0.0,0.0,0,86.0,6.0,10,,,
rowesc01,1942,2,BRO,NL,1,0,9,2,0,0,0,91,36,18,2,12,6,0.0,5.0,,0.0,1.0,0,139.0,5.0,19,,,
onealra01,1985,1,DET,AL,5,5,28,12,1,0,1,283,82,34,8,36,52,0.0,3.0,3.0,5.0,2.0,0,388.0,8.0,42,,,
nopsje01,1896,2,BLN,NL,2,1,3,3,3,0,0,66,29,15,0,2,8,0.0,6.0,,0.0,0.0,0,98.0,0.0,15,,,
crewsti01,1992,1,LAN,NL,0,3,49,2,0,0,0,234,95,45,6,20,43,0.0,5.0,9.0,3.0,2.0,0,339.0,13.0,46,,,
couchjo01,1923,2,PHI,NL,2,4,11,7,2,0,0,195,91,38,4,21,18,0.0,5.0,,0.0,3.0,1,303.0,0.0,45,,,
wyattjo02,1968,3,DET,AL,1,0,22,0,0,0,2,91,26,8,2,11,25,0.0,2.0,2.0,4.0,1.0,0,125.0,10.0,9,,,
burkebo01,1933,1,WS1,AL,4,3,25,6,4,1,0,192,64,23,1,31,28,0.0,3.0,,0.0,2.0,0,287.0,6.0,29,,,
reedri01,1995,1,CIN,NL,0,0,4,3,0,0,0,51,18,11,5,3,10,0.0,5.0,0.0,0.0,0.0,0,70.0,1.0,12,,,
mayda02,1995,1,ATL,NL,0,0,2,0,0,0,0,12,10,5,0,0,1,0.0,11.0,0.0,0.0,0.0,0,21.0,1.0,5,,,
blackbo01,1884,1,KCU,UA,4,9,16,15,13,0,0,369,127,44,1,17,93,,3.0,,0.0,,0,,1.0,79,,,
campbke01,1993,1,OAK,AL,0,0,11,0,0,0,0,48,20,13,1,11,9,0.0,7.0,1.0,0.0,1.0,0,77.0,4.0,13,,,
pastofr01,1980,1,CIN,NL,13,7,27,27,9,2,0,554,161,67,13,42,110,0.0,3.0,3.0,0.0,0.0,1,744.0,0.0,72,,,
fergubo01,1877,1,HAR,NL,1,1,3,2,2,0,0,75,38,11,0,2,1,0.0,3.0,,0.0,,0,110.0,1.0,15,,,
roggega01,1966,1,MIN,AL,1,2,12,0,0,0,1,37,14,8,4,10,3,0.0,5.0,0.0,0.0,0.0,0,60.0,7.0,8,,,
niekrjo01,1983,1,HOU,NL,15,14,38,38,9,1,0,791,238,102,15,101,152,0.0,3.0,5.0,14.0,3.0,1,1113.0,0.0,115,,,
swansre01,1957,1,PIT,NL,3,3,32,8,1,0,0,218,68,30,9,31,29,0.0,3.0,3.0,1.0,1.0,0,309.0,8.0,35,,,
mcdanli01,1965,1,CHN,NL,5,6,71,0,0,0,2,386,115,37,12,47,92,0.0,2.0,20.0,7.0,0.0,0,538.0,26.0,45,,,
siebepa01,1978,1,NYN,NL,0,2,27,0,0,0,1,84,30,16,2,21,12,0.0,5.0,5.0,2.0,1.0,1,130.0,5.0,16,,,
levinal01,1999,1,ANA,AL,1,1,50,1,0,0,0,255,76,32,13,29,37,0.0,3.0,2.0,3.0,3.0,0,349.0,12.0,40,,,
dicksji01,1964,1,CIN,NL,1,0,4,0,0,0,0,15,8,4,0,5,6,0.0,7.0,1.0,0.0,0.0,0,25.0,3.0,4,,,
russeja01,1937,1,DET,AL,2,5,25,0,0,0,4,121,63,34,4,20,10,0.0,7.0,,0.0,1.0,0,196.0,16.0,35,,,
littlca01,1927,1,SLN,NL,3,1,14,2,1,0,0,126,47,21,4,14,16,0.0,4.0,,1.0,0.0,0,178.0,10.0,21,,,
ferryja01,1910,1,PIT,NL,1,2,6,3,2,0,0,93,26,8,0,8,12,0.0,2.0,,0.0,1.0,0,122.0,3.0,10,,,
mcgresc01,1976,1,BAL,AL,0,1,3,2,0,0,0,44,17,6,0,5,6,0.0,3.0,0.0,2.0,0.0,0,63.0,1.0,7,,,
jonesbo04,2000,1,NYN,NL,0,1,11,1,0,0,0,65,18,10,2,14,20,0.0,4.0,1.0,0.0,3.0,0,99.0,4.0,11,,,
evelada01,2011,1,LAN,NL,3,2,5,5,0,0,0,89,28,10,1,6,16,,3.0,0.0,0.0,2.0,0,118.0,0.0,10,,,
kaiseje01,1991,1,DET,AL,0,1,10,0,0,0,2,15,6,5,1,5,4,0.0,9.0,2.0,0.0,0.0,0,26.0,4.0,5,,,
cornebr01,1994,1,TOR,AL,1,3,9,4,0,0,0,93,40,23,1,11,22,0.0,6.0,2.0,2.0,3.0,0,141.0,0.0,25,,,
phylebi01,1899,1,CHN,NL,1,8,10,9,9,0,1,251,92,39,2,29,10,0.0,4.0,,0.0,4.0,1,0.0,1.0,58,,,
walshju01,1949,1,PIT,NL,1,4,9,7,1,1,0,128,40,24,5,16,24,0.0,5.0,,1.0,0.0,0,180.0,0.0,27,,,
hoytwa01,1932,2,NY1,NL,5,7,18,12,3,0,0,292,103,37,6,25,29,0.0,3.0,,0.0,5.0,0,420.0,4.0,43,,,
ewingbo01,1910,1,PHI,NL,16,14,34,32,20,4,0,766,235,85,5,86,102,0.0,3.0,,3.0,7.0,0,1031.0,2.0,110,,,
mcclubo01,1988,2,NYN,NL,1,0,14,0,0,0,1,33,12,5,1,2,7,0.0,4.0,0.0,1.0,1.0,0,46.0,5.0,5,,,
breweji01,1971,1,LAN,NL,6,5,55,0,0,0,22,244,55,17,4,24,66,0.0,1.0,5.0,3.0,0.0,0,317.0,41.0,17,,,
mchalma01,1915,1,NYA,AL,3,7,13,11,6,0,0,235,86,37,1,19,25,0.0,4.0,,0.0,0.0,0,330.0,1.0,45,,,
mikkepe01,1969,1,LAN,NL,7,5,48,0,0,0,4,244,57,25,9,30,51,0.0,2.0,8.0,2.0,4.0,0,336.0,26.0,34,,,
batismi01,1999,1,MON,NL,8,7,39,17,2,1,1,404,146,73,10,58,95,0.0,4.0,2.0,6.0,7.0,0,606.0,3.0,88,,,
randasc01,2003,1,CIN,NL,2,5,15,2,0,0,0,83,34,20,1,11,25,0.0,6.0,3.0,1.0,2.0,0,127.0,2.0,20,,,
henketo01,1993,1,TEX,AL,5,5,66,0,0,0,40,223,55,24,7,27,79,0.0,2.0,3.0,3.0,1.0,0,302.0,60.0,25,,,
lynchja01,1890,1,BR4,AA,0,1,1,1,1,0,0,27,22,12,1,5,1,,12.0,,1.0,0.0,0,50.0,0.0,18,,,
muffebi01,1960,1,BOS,AL,6,4,23,14,4,1,0,375,116,45,6,36,75,0.0,3.0,2.0,4.0,5.0,0,530.0,3.0,53,,,
dreifda01,2001,1,LAN,NL,4,7,16,16,0,0,0,284,89,54,11,47,91,,5.0,0.0,10.0,6.0,0,416.0,0.0,62,,,
phelptr01,2002,1,TBA,AL,1,2,26,0,0,0,0,113,30,20,7,27,36,,4.0,0.0,6.0,5.0,2,169.0,9.0,20,,,
demaral01,1913,1,NY1,NL,13,4,31,24,11,2,2,599,176,49,4,38,76,0.0,2.0,,2.0,5.0,0,786.0,5.0,65,,,
kuzavbo01,1951,1,WS1,AL,3,3,8,8,3,0,0,157,57,32,5,28,22,0.0,5.0,,0.0,2.0,0,236.0,0.0,34,,,
finlech01,1995,1,CAL,AL,15,12,32,32,2,1,0,609,192,95,20,93,195,0.0,4.0,1.0,13.0,7.0,1,880.0,0.0,106,,,
parromi01,1977,1,BAL,AL,0,0,3,0,0,0,0,13,4,1,0,2,2,0.0,2.0,0.0,1.0,0.0,0,18.0,2.0,1,,,
lannijo01,1942,1,PIT,NL,6,8,34,8,2,1,1,358,125,44,7,26,31,0.0,3.0,,1.0,1.0,0,497.0,11.0,52,,,
meltocl01,1938,1,NY1,NL,14,14,36,31,10,1,0,729,266,105,19,61,101,0.0,3.0,,0.0,1.0,0,1042.0,3.0,126,,,
bushjo01,1926,2,PIT,NL,6,6,19,11,9,2,3,332,97,37,7,35,38,0.0,3.0,,0.0,2.0,0,459.0,4.0,45,,,
sabatcc01,2007,1,CLE,AL,19,7,34,34,4,1,0,723,238,86,20,37,209,,3.0,1.0,1.0,8.0,0,975.0,0.0,94,,,
thompgu01,1903,1,PIT,NL,2,2,5,4,3,0,0,129,52,17,1,16,22,0.0,3.0,,0.0,1.0,0,193.0,1.0,30,,,
mongesi01,1978,1,CLE,AL,4,3,48,2,0,0,6,254,71,26,4,51,54,0.0,2.0,6.0,5.0,0.0,2,374.0,22.0,36,,,
mccargr01,1996,1,SEA,AL,0,0,10,0,0,0,0,29,8,2,0,4,7,0.0,1.0,0.0,0.0,4.0,0,45.0,1.0,2,,,
depaujo01,2005,1,NYA,AL,0,0,3,0,0,0,0,20,8,6,2,3,3,,8.0,0.0,0.0,0.0,0,30.0,2.0,6,,,
camniho01,1909,1,PIT,NL,25,6,41,30,20,6,3,849,207,51,1,68,133,0.0,1.0,,2.0,7.0,0,1057.0,11.0,75,,,
mcandji01,1970,1,NYN,NL,10,14,32,27,9,3,2,553,166,73,18,38,111,0.0,3.0,6.0,6.0,2.0,0,745.0,3.0,77,,,
knowlto01,1915,1,PHA,AL,4,6,18,9,8,0,0,302,99,39,1,60,24,0.0,3.0,,4.0,6.0,1,428.0,7.0,53,,,
genewjo01,1929,1,NY1,NL,3,7,21,9,1,0,1,255,133,64,9,30,19,0.0,6.0,,2.0,1.0,0,413.0,8.0,70,,,
harnipe01,1994,1,HOU,NL,8,5,17,17,1,0,0,285,100,57,13,39,62,0.0,5.0,1.0,2.0,3.0,0,419.0,0.0,59,,,
knowlda01,1973,1,OAK,AL,6,8,52,5,1,1,9,297,87,34,7,49,46,0.0,3.0,3.0,3.0,3.0,1,422.0,26.0,44,,,
hooddo01,1973,1,BAL,AL,3,2,8,4,1,1,1,97,31,14,1,6,18,0.0,3.0,0.0,1.0,1.0,0,132.0,3.0,17,,,
loeka01,2004,1,TEX,AL,0,0,2,1,0,0,0,20,6,4,0,6,3,0.0,5.0,0.0,0.0,1.0,0,29.0,0.0,5,,,
suppaje01,2012,1,SDN,NL,2,3,6,6,0,0,0,92,34,18,4,13,7,,5.0,3.0,0.0,0.0,0,137.0,0.0,19,,,
hughebi01,1885,1,PH4,AA,0,2,2,2,2,0,0,50,18,9,0,10,4,,4.0,,3.0,2.0,0,79.0,0.0,17,,,
smithsh01,1926,1,CLE,AL,11,10,27,24,16,1,0,565,214,78,8,31,25,0.0,3.0,,0.0,4.0,0,787.0,3.0,80,,,
creekdo01,2002,1,TBA,AL,2,1,29,0,0,0,0,112,39,26,8,21,37,,6.0,1.0,2.0,3.0,0,172.0,6.0,27,,,
witasja01,2001,1,SDN,NL,5,2,31,0,0,0,1,116,31,8,3,15,53,,1.0,3.0,3.0,4.0,0,164.0,9.0,14,,,
mcmahdo02,1963,1,HOU,NL,1,5,49,2,0,0,5,240,83,36,10,26,51,0.0,4.0,2.0,2.0,0.0,3,344.0,26.0,38,,,
meyerja01,1957,1,PHI,NL,0,2,19,2,0,0,0,113,44,24,7,28,34,0.0,5.0,2.0,0.0,1.0,0,180.0,4.0,30,,,
jonessh02,1962,1,NYN,NL,0,4,8,3,0,0,0,70,31,20,3,8,11,0.0,7.0,2.0,3.0,2.0,1,110.0,1.0,22,,,
mingost01,1979,1,KCA,AL,3,3,30,1,0,0,1,140,69,30,10,17,18,0.0,5.0,2.0,0.0,1.0,1,223.0,8.0,36,,,
mulcahu01,1947,1,PIT,NL,0,0,2,1,0,0,0,20,8,3,1,7,2,0.0,4.0,,0.0,0.0,0,31.0,1.0,7,,,
holmabr01,1989,2,SEA,AL,8,10,23,22,6,2,0,479,160,61,9,62,82,0.0,3.0,6.0,5.0,6.0,0,688.0,1.0,68,,,
nixonwi01,1957,1,BOS,AL,12,13,29,29,11,1,0,573,207,78,10,56,96,0.0,3.0,3.0,5.0,7.0,0,809.0,0.0,86,,,
beckbo01,1941,1,PHI,NL,1,9,34,7,2,0,0,286,104,49,8,35,34,0.0,4.0,,2.0,2.0,0,421.0,14.0,52,,,
corsiji01,1995,1,OAK,AL,2,4,38,0,0,0,2,135,31,11,2,26,26,0.0,2.0,1.0,0.0,2.0,0,187.0,7.0,14,,,
ennisjo01,2007,1,PHI,NL,0,0,3,1,0,0,1,23,12,7,1,3,8,,8.0,0.0,0.0,0.0,0,38.0,1.0,7,,,
polleho01,1943,1,SLN,NL,8,4,16,14,12,5,0,355,83,23,2,32,61,0.0,1.0,,2.0,2.0,1,456.0,2.0,26,,,
youngcy01,1906,1,BOS,AL,13,21,39,34,28,0,2,863,288,102,3,25,140,0.0,3.0,,5.0,8.0,1,1150.0,4.0,137,,,
chrisja01,1996,1,PIT,NL,3,3,33,0,0,0,0,133,56,33,7,19,38,0.0,6.0,2.0,4.0,1.0,1,205.0,9.0,34,,,
camniha01,1911,1,SLN,NL,1,0,2,0,0,0,0,6,0,0,0,1,2,0.0,0.0,,0.0,0.0,0,7.0,2.0,0,,,
nippedu01,2005,1,ARI,NL,1,0,3,3,0,0,0,44,10,9,1,13,11,,5.0,0.0,1.0,1.0,0,68.0,0.0,9,,,
morehse01,1959,1,PHI,NL,0,2,3,3,0,0,0,30,15,11,3,3,8,0.0,9.0,0.0,0.0,1.0,0,49.0,0.0,11,,,
parmero01,1933,1,NY1,NL,13,8,32,32,14,3,0,655,191,77,9,77,132,0.0,3.0,,14.0,14.0,0,924.0,0.0,94,,,
choatra01,2012,1,MIA,NL,0,0,44,0,0,0,1,76,16,7,0,9,27,,2.0,0.0,2.0,3.0,0,104.0,4.0,11,,,
maulal01,1895,1,WAS,NL,10,5,16,16,14,0,0,407,136,37,5,37,34,0.0,2.0,,2.0,0.0,0,0.0,0.0,67,,,
benesan01,1991,1,SDN,NL,15,11,33,33,4,1,0,669,194,75,23,59,167,0.0,3.0,7.0,3.0,4.0,4,908.0,0.0,76,,,
sewarfr01,1943,1,NY1,NL,0,1,1,1,1,0,0,27,12,3,0,5,2,0.0,3.0,,1.0,0.0,0,42.0,0.0,3,,,
priorma01,2005,1,CHN,NL,11,7,27,27,1,0,0,500,143,68,25,59,188,,3.0,2.0,4.0,4.0,1,701.0,0.0,73,,,
daussho01,1926,1,DET,AL,12,6,35,5,0,0,9,373,135,58,6,49,27,0.0,4.0,,0.0,0.0,0,536.0,23.0,63,,,
sampebi01,1990,1,MON,NL,12,7,59,4,0,0,2,271,94,30,7,33,69,0.0,2.0,6.0,4.0,2.0,0,394.0,26.0,34,,,
parrist01,2000,1,CIN,NL,12,17,33,33,0,0,0,578,227,103,30,71,117,0.0,4.0,5.0,9.0,4.0,1,861.0,0.0,109,,,
grosske01,1983,1,PHI,NL,4,6,17,17,1,1,0,288,100,38,13,35,66,0.0,3.0,3.0,4.0,3.0,1,418.0,0.0,46,,,
figuene01,2011,1,HOU,NL,0,3,8,5,0,0,0,87,45,28,3,16,17,,8.0,0.0,1.0,0.0,0,146.0,2.0,33,,,
johnssy01,1935,1,PHI,NL,10,8,37,18,8,1,6,524,182,69,15,31,89,0.0,3.0,,0.0,3.0,0,737.0,12.0,79,,,
parsoto01,1965,1,NYN,NL,1,10,35,11,1,1,1,272,108,47,17,17,58,0.0,4.0,2.0,2.0,0.0,0,391.0,6.0,53,,,
cluttbr01,1986,1,ML4,AL,0,1,20,0,0,0,0,170,68,27,8,16,38,0.0,4.0,2.0,2.0,2.0,0,250.0,7.0,32,,,
walshau02,1927,1,PHI,NL,0,1,1,1,1,0,0,30,12,5,3,5,0,0.0,4.0,,0.0,0.0,0,42.0,0.0,5,,,
johnsje01,1973,1,CLE,AL,5,6,39,1,0,0,5,179,70,41,7,39,45,0.0,6.0,8.0,8.0,0.0,1,281.0,29.0,48,,,
spraged01,1969,1,OAK,AL,1,1,27,0,0,0,2,139,47,23,4,31,20,0.0,4.0,6.0,2.0,2.0,0,210.0,9.0,24,,,
houttar01,1952,1,DET,AL,8,20,35,28,10,2,1,663,218,107,19,65,109,0.0,4.0,,3.0,5.0,0,945.0,5.0,116,,,
glennbo01,1920,1,SLN,NL,0,0,2,0,0,0,0,6,2,0,0,0,0,0.0,0.0,,0.0,0.0,1,9.0,2.0,0,,,
browncl01,1939,1,CHA,AL,11,10,61,0,0,0,18,355,127,51,8,27,41,0.0,3.0,,1.0,0.0,0,498.0,56.0,58,,,
mannija01,1878,1,BSN,NL,1,0,3,1,1,0,0,34,24,18,1,5,2,0.0,14.0,,4.0,,0,66.0,1.0,19,,,
ignasmi01,1991,1,ML4,AL,2,1,4,1,0,0,0,38,7,8,2,8,10,0.0,5.0,0.0,0.0,0.0,0,51.0,0.0,8,,,
helliri01,1998,1,TEX,AL,20,7,33,33,4,2,0,649,209,106,27,78,164,,4.0,6.0,10.0,1.0,0,922.0,0.0,109,,,
bestka01,1988,1,MIN,AL,0,0,11,0,0,0,0,36,15,8,1,7,9,0.0,6.0,1.0,0.0,0.0,1,59.0,8.0,9,,,
redmama01,2004,1,OAK,AL,11,12,32,32,2,0,0,573,218,100,28,68,102,0.0,4.0,6.0,6.0,6.0,1,832.0,0.0,110,,,
macdomi01,2006,2,CHA,AL,1,1,25,0,0,0,0,75,19,5,1,6,19,,1.0,0.0,1.0,1.0,0,97.0,4.0,5,,,
moriage01,1885,1,DTN,NL,0,0,1,0,0,0,0,6,3,2,0,1,1,0.0,9.0,,1.0,0.0,0,11.0,1.0,3,,,
reussje01,1990,1,PIT,NL,0,0,4,1,0,0,0,23,8,3,1,3,1,0.0,3.0,1.0,1.0,0.0,0,34.0,0.0,3,,,
koechdi01,1946,1,PHI,NL,0,1,1,1,0,0,0,8,7,3,0,1,2,0.0,10.0,,0.0,0.0,0,16.0,0.0,3,,,
odombl01,1972,1,OAK,AL,15,6,31,30,4,2,0,583,164,54,10,87,86,0.0,2.0,2.0,5.0,3.0,0,804.0,0.0,62,,,
singlel01,1948,1,PIT,NL,4,6,38,5,1,0,2,277,90,51,11,40,53,0.0,4.0,,9.0,1.0,0,404.0,17.0,52,,,
brittji02,1967,1,ATL,NL,0,2,2,2,0,0,0,40,15,9,2,2,4,0.0,6.0,0.0,0.0,0.0,0,56.0,0.0,9,,,
underto01,1979,1,TOR,AL,9,16,33,32,12,1,0,681,213,93,23,95,127,0.0,3.0,3.0,11.0,9.0,0,963.0,0.0,113,,,
otoolma01,1914,1,PIT,NL,1,8,19,9,1,0,1,277,92,48,3,47,36,0.0,4.0,,0.0,0.0,0,403.0,6.0,56,,,
perryga01,1972,1,CLE,AL,24,16,41,40,29,5,1,1028,253,73,17,82,234,0.0,1.0,16.0,11.0,12.0,0,1345.0,1.0,79,,,
richaru01,1990,1,ATL,NL,0,0,1,0,0,0,0,3,2,3,1,1,0,0.0,27.0,0.0,0.0,0.0,0,6.0,1.0,3,,,
czajkji01,1994,1,COL,NL,0,0,5,0,0,0,0,26,9,4,2,6,2,0.0,4.0,1.0,1.0,3.0,0,42.0,2.0,4,,,
taschja01,2010,1,PIT,NL,1,0,17,0,0,0,0,58,22,13,3,8,17,,6.0,0.0,1.0,0.0,0,88.0,3.0,13,,,
carroow01,1932,1,CIN,NL,10,19,32,26,15,0,1,630,245,105,7,44,55,0.0,4.0,,5.0,9.0,0,917.0,4.0,124,,,
doakbi01,1915,1,SLN,NL,16,18,38,36,19,3,1,828,263,81,4,85,124,0.0,2.0,,2.0,8.0,1,1147.0,2.0,103,,,
smithbr03,2000,1,PIT,NL,0,0,3,0,0,0,0,13,6,5,1,2,3,0.0,10.0,0.0,0.0,0.0,0,20.0,1.0,5,,,
brownto05,1986,1,CIN,NL,14,13,39,39,4,2,0,730,225,103,26,70,147,0.0,3.0,6.0,3.0,1.0,0,1016.0,0.0,123,,,
campbbi02,1973,1,MIN,AL,3,3,28,2,0,0,7,155,44,18,5,20,42,0.0,3.0,1.0,2.0,1.0,0,218.0,20.0,20,,,
beardda01,1982,1,OAK,AL,10,9,54,2,0,0,11,275,85,35,9,35,73,0.0,3.0,6.0,4.0,1.0,0,397.0,39.0,41,,,
bessehe01,1940,1,PHA,AL,0,3,17,5,0,0,0,159,70,52,10,34,19,0.0,8.0,,2.0,3.0,0,262.0,7.0,56,,,
maupiha01,1898,1,SLN,NL,0,2,2,2,2,0,0,54,22,11,0,3,3,0.0,5.0,,0.0,3.0,0,0.0,0.0,11,,,
motagu01,2002,1,LAN,NL,1,3,43,0,0,0,0,182,45,28,4,27,49,,4.0,6.0,3.0,2.0,0,256.0,11.0,30,,,
greggve01,1911,1,CLE,AL,23,7,34,26,22,5,0,734,172,49,2,86,125,0.0,1.0,,8.0,10.0,0,937.0,8.0,67,,,
dubiemo01,1948,1,PHI,NL,8,10,37,17,6,2,4,451,139,65,13,58,42,0.0,3.0,,1.0,1.0,0,628.0,10.0,84,,,
lambege01,1941,1,PHI,NL,0,1,2,1,0,0,0,27,11,2,0,2,3,0.0,2.0,,0.0,0.0,0,40.0,0.0,2,,,
rommeed01,1931,1,PHA,AL,7,5,25,10,8,1,0,354,136,39,5,27,18,0.0,2.0,,2.0,1.0,0,498.0,10.0,50,,,
kristho01,1942,1,SLN,NL,13,3,34,8,3,0,1,355,103,33,2,43,47,0.0,2.0,,1.0,2.0,0,493.0,16.0,34,,,
schulmi01,1947,1,CIN,NL,0,0,1,0,0,0,0,6,4,1,0,2,0,0.0,4.0,,0.0,0.0,0,11.0,0.0,2,,,
barnere02,1947,1,BRO,NL,5,2,28,9,0,0,0,233,66,41,4,59,36,0.0,4.0,,5.0,2.0,1,341.0,8.0,52,,,
newhoha01,1944,1,DET,AL,29,9,47,34,25,6,2,937,264,77,6,102,187,0.0,2.0,,4.0,1.0,2,1271.0,10.0,94,,,
burnsde01,1923,1,PHA,AL,2,1,4,3,2,0,0,81,21,6,1,7,8,0.0,2.0,,0.0,0.0,0,111.0,1.0,9,,,
morehse01,1961,1,ML1,NL,1,0,12,0,0,0,0,46,16,11,4,7,13,0.0,6.0,0.0,1.0,1.0,0,70.0,3.0,11,,,
blaehge01,1930,1,SLA,AL,11,13,37,23,10,1,4,574,235,98,20,46,70,0.0,4.0,,1.0,2.0,0,842.0,11.0,119,,,
borowjo01,1997,2,NYA,AL,0,1,1,0,0,0,0,6,2,2,0,4,2,0.0,9.0,1.0,0.0,0.0,0,12.0,1.0,2,,,
lyonsto01,1890,1,SR2,AA,0,2,3,3,2,0,0,67,40,26,1,21,6,,10.0,,0.0,0.0,0,0.0,0.0,36,,,
steelel01,1911,2,BRO,NL,0,0,5,2,0,0,0,69,24,8,0,5,9,0.0,3.0,,1.0,0.0,0,98.0,2.0,10,,,
nomohi01,2004,1,LAN,NL,4,11,18,18,0,0,0,252,105,77,19,42,54,0.0,8.0,1.0,3.0,4.0,0,393.0,0.0,77,,,
neaglde01,1996,2,ATL,NL,2,3,6,6,1,0,0,116,40,24,5,14,18,0.0,5.0,0.0,1.0,0.0,0,165.0,0.0,26,,,
blaehge01,1935,1,SLA,AL,1,1,6,2,0,0,0,53,25,14,3,6,0,0.0,7.0,,0.0,0.0,0,83.0,3.0,15,,,
holloke01,1923,1,DET,AL,11,10,42,24,7,1,1,582,232,96,12,75,55,0.0,4.0,,2.0,10.0,0,879.0,9.0,117,,,
arroybr01,2002,1,PIT,NL,2,1,9,4,0,0,0,81,30,12,1,15,22,,4.0,3.0,0.0,0.0,0,123.0,1.0,14,,,
messean01,1975,1,LAN,NL,19,14,42,40,19,7,1,965,244,82,22,96,213,0.0,2.0,2.0,8.0,5.0,0,1276.0,2.0,92,,,
hutchfr01,1940,1,DET,AL,3,7,17,10,1,0,0,228,85,48,6,26,32,0.0,5.0,,0.0,2.0,1,335.0,6.0,52,,,
hernali01,2006,2,ARI,NL,4,5,10,10,0,0,0,208,70,29,7,26,39,,3.0,2.0,1.0,2.0,0,298.0,0.0,31,,,
pineijo01,2009,1,SLN,NL,15,12,32,32,3,2,0,642,218,83,11,27,105,,3.0,1.0,4.0,8.0,0,865.0,0.0,94,,,
wilcomi01,1970,1,CIN,NL,3,1,5,2,1,1,1,67,19,6,2,7,13,0.0,2.0,0.0,0.0,1.0,1,92.0,1.0,6,,,
garvene01,1956,1,DET,AL,0,2,6,3,1,0,0,53,15,8,2,13,6,0.0,4.0,0.0,0.0,1.0,0,80.0,1.0,10,,,
ferrito01,1942,1,CLE,AL,3,2,31,2,2,0,3,244,56,18,3,32,28,0.0,1.0,,0.0,0.0,0,317.0,15.0,20,,,
krockgu01,1888,1,CHN,NL,25,14,39,39,39,4,0,1019,295,92,20,45,161,0.0,2.0,,14.0,9.0,0,1351.0,0.0,143,,,
roberda05,1979,1,SFN,NL,0,2,26,1,0,0,3,126,42,12,3,18,23,0.0,2.0,3.0,2.0,1.0,0,182.0,11.0,15,,,
