yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1902,PHI,NL,watkied01,1,,1,1,0,0,0,0,0,0,1,0,0,1,,
1882,DTN,NL,kearnto01,4,,4,4,0,0,0,4,0,0,0,0,0,0,,
1880,PRO,NL,bradlge01,82,,82,82,28,0,2,0,57,0,1,0,6,7,,
1989,BOS,AL,riverlu01,93,86.0,93,91,0,0,0,2,0,89,0,0,0,0,0.0,1.0
1970,BOS,AL,lonboji01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1947,SLN,NL,brechha01,29,,29,29,29,0,0,0,0,0,0,0,0,0,,
1983,NYN,NL,backmwa01,26,5.0,26,16,0,0,0,13,2,1,0,0,0,0,0.0,16.0
1952,PIT,NL,berarjo01,19,,19,19,0,0,0,18,0,0,0,0,0,0,,
1989,TEX,AL,houghch01,30,0.0,0,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,BOS,AL,merlolo01,39,25.0,39,37,0,0,0,32,5,1,0,0,0,0,0.0,2.0
1982,NYA,AL,nettlgr01,122,111.0,122,113,0,0,0,0,113,0,0,0,0,0,2.0,11.0
1977,SEA,AL,pasleke01,4,4.0,4,4,0,4,0,0,0,0,0,0,0,0,0.0,0.0
1943,NYA,AL,johnsbi03,155,,155,155,0,0,0,0,155,0,0,0,0,0,,
1946,PHA,AL,chapmsa01,146,,146,146,0,0,0,0,0,0,89,59,0,145,,
1993,PHI,NL,stockke01,70,70.0,70,70,0,0,0,0,0,70,0,0,0,0,0.0,0.0
2001,SFN,NL,ortizru01,33,32.0,32,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1895,CHN,NL,kittrma01,60,,60,60,0,59,0,0,0,0,0,0,0,0,,
1944,CHA,AL,treshmi01,93,,93,93,0,93,0,0,0,0,0,0,0,0,,
1971,NYA,AL,peterfr01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1938,BRO,NL,brackgi01,40,,40,40,0,0,0,0,0,0,7,0,6,13,,
1905,CHA,AL,whitedo01,37,,37,37,36,0,0,0,0,0,1,0,0,1,,
2002,PHI,NL,hollida01,14,5.0,14,5,0,0,5,0,0,0,0,0,0,0,0.0,6.0
1997,BOS,AL,cordewi01,140,138.0,140,137,0,0,0,1,0,0,137,0,0,137,1.0,2.0
1943,SLA,AL,milnaal01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1897,CHN,NL,callani01,94,,94,94,23,0,0,30,2,18,12,9,0,21,,
1971,PIT,NL,tayloca01,7,,7,7,0,0,0,0,0,0,0,0,1,1,,
1875,SL2,,milleto01,56,,56,56,0,53,0,0,2,0,0,0,0,0,,
1970,BAL,AL,blairpa01,133,,133,133,0,0,0,0,1,0,0,128,0,128,,
1958,PHI,NL,herrepa01,29,,29,29,0,0,11,0,16,0,0,0,0,0,,
1992,NYA,AL,hayesch01,142,140.0,142,142,0,0,4,0,139,0,0,0,0,0,0.0,1.0
1888,BR3,AA,radfopa01,90,,90,90,0,0,0,2,0,0,0,83,5,88,,
1993,OAK,AL,campbke01,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1983,KCA,AL,wilsowi02,137,132.0,137,136,0,0,0,0,0,0,64,75,0,136,0.0,3.0
2012,OAK,AL,balfogr01,75,0.0,5,75,75,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,ML1,NL,tiefebo01,12,,12,12,12,0,0,0,0,0,0,0,0,0,,
1965,CAL,AL,coateji01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1900,BRO,NL,jonesfi01,136,,136,136,0,0,0,0,0,0,0,136,0,136,,
2003,CIN,NL,reitsch01,57,3.0,55,57,57,0,0,0,0,0,0,0,0,0,0.0,0.0
1909,CLE,AL,rafteto01,8,,8,8,0,0,0,0,0,0,1,1,6,8,,
1994,NYN,NL,burnije01,45,41.0,45,42,0,0,0,0,0,0,0,0,42,42,0.0,3.0
1911,SLA,AL,southcl01,4,,4,4,0,4,0,0,0,0,0,0,0,0,,
1941,NY1,NL,gumbeha01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1946,BOS,AL,hughste01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
1901,DET,AL,elberki01,121,,121,121,0,0,0,0,0,121,0,0,0,0,,
1998,CHN,NL,servasc01,113,87.0,113,110,0,110,1,0,0,0,0,0,0,0,0.0,15.0
2003,TOR,AL,thurmco01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,BRF,FL,bluejji01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1974,KCA,AL,birddo01,55,0.0,1,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
1964,SFN,NL,duffaji01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1999,CLE,AL,depause01,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1964,ML1,NL,matheed01,141,,141,141,0,0,7,0,128,0,0,0,0,0,,
1892,CIN,NL,hoovebu01,14,,14,14,0,0,0,0,0,0,12,1,2,14,,
1963,NYA,AL,downial01,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
1943,PIT,NL,obrieto03,89,,89,89,0,0,0,0,9,0,17,0,31,48,,
1931,BOS,AL,ruelmu01,33,,33,33,0,30,0,0,0,0,0,0,0,0,,
1989,SFN,NL,thompro01,148,144.0,148,148,0,0,0,148,0,0,0,0,0,0,0.0,1.0
1975,SFN,NL,ontivst01,108,93.0,108,97,0,0,4,0,89,0,2,0,7,8,0.0,13.0
1971,ML4,AL,briggjo02,125,,125,125,0,0,60,0,0,0,55,0,11,65,,
1987,PIT,NL,colesda01,40,33.0,40,37,0,0,1,0,10,0,1,0,25,26,0.0,4.0
1980,NYA,AL,jonesru01,83,82.0,83,82,0,0,0,0,0,0,0,82,0,82,0.0,0.0
1974,SLN,NL,billidi01,1,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0
1897,CHN,NL,hernoto01,4,,4,4,0,0,0,0,0,0,4,0,0,4,,
1923,SLA,AL,severha01,122,,122,122,0,116,0,0,0,0,0,0,0,0,,
1999,CLE,AL,ramiral02,48,21.0,48,30,0,0,0,0,0,0,5,1,24,30,13.0,9.0
1917,SLN,NL,horstos01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1996,CHA,AL,munozjo01,17,5.0,17,11,0,0,0,7,1,2,1,0,0,1,0.0,7.0
1927,BRO,NL,pettyje01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1980,HOU,NL,andujjo01,35,14.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,HOU,NL,fergujo01,132,117.0,132,123,0,122,1,0,0,0,0,0,0,0,0.0,14.0
1915,NY1,NL,loberha01,106,,106,106,0,0,0,0,103,0,0,0,0,0,,
1964,NYN,NL,wakefbi01,62,,62,62,62,0,0,0,0,0,0,0,0,0,,
1906,NYA,AL,bargecy01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1920,BSN,NL,oneilmi02,112,,112,112,0,105,0,1,0,0,0,0,0,0,,
1920,CLE,AL,faethto01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1994,COL,NL,johnsho01,93,52.0,93,63,0,0,1,0,0,0,62,0,0,62,0.0,41.0
1951,WS1,AL,morenju01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1981,MON,NL,smithch05,7,0.0,7,1,0,0,0,1,0,0,0,0,0,0,0.0,7.0
1956,CHN,NL,minnepa01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1907,SLA,AL,dinnebi01,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
1963,CLE,AL,delahmi01,67,,67,67,0,0,0,34,6,2,2,0,0,2,,
2002,BOS,AL,arrojro01,29,2.0,2,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
2006,LAN,NL,pennybr01,34,32.0,33,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1888,DTN,NL,whitede01,125,,125,125,0,0,0,0,125,0,0,0,0,0,,
1991,CLE,AL,escobjo01,10,4.0,10,10,0,0,0,4,1,5,0,0,0,0,0.0,0.0
2005,DET,AL,penaca01,79,72.0,79,51,0,0,51,0,0,0,0,0,0,0,23.0,5.0
1931,CLE,AL,sprinjo01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1912,BSN,NL,devliar01,124,,124,124,0,0,69,0,26,26,1,0,0,1,,
2002,OAK,AL,longte01,162,158.0,162,162,0,0,0,0,0,0,0,162,0,162,0.0,1.0
1924,PIT,NL,ensje01,5,,5,5,0,0,5,0,0,0,0,0,0,0,,
1975,CAL,AL,breweji01,21,0.0,0,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,WS1,AL,sundrst01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1913,NYA,AL,midkiez01,83,,83,83,0,0,0,2,76,4,0,0,0,0,,
1964,CHN,NL,shantbo01,20,,20,20,20,0,0,0,0,0,0,0,0,0,,
1993,TEX,AL,duceyro01,27,24.0,27,26,0,0,0,0,0,0,1,14,13,26,0.0,1.0
1951,BOS,AL,evansal01,12,,12,12,0,10,0,0,0,0,0,0,0,0,,
1888,BR3,AA,collihu01,12,,12,12,0,0,0,12,0,0,0,0,0,0,,
1902,BSN,NL,haleda01,8,,8,8,8,0,0,0,0,0,0,0,0,0,,
1881,CL2,NL,taylobi01,24,,24,24,1,0,0,0,1,0,23,0,0,23,,
1999,DET,AL,thompju02,24,2.0,2,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,DET,AL,meyerda01,13,12.0,13,12,0,0,0,0,0,0,12,0,0,12,0.0,1.0
1994,CHN,NL,sandbry01,57,56.0,57,57,0,0,0,57,0,0,0,0,0,0,0.0,0.0
1971,CIN,NL,gulledo01,40,,40,40,35,0,0,0,0,0,0,0,0,0,,
1970,SLN,NL,clevere01,16,,16,16,16,0,0,0,0,0,0,0,0,0,,
1952,PHA,AL,fowledi01,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1996,SFN,NL,muellbi02,55,48.0,55,51,0,0,0,8,45,0,0,0,0,0,0.0,4.0
1940,PHI,NL,rizzojo01,103,,103,103,0,0,0,0,7,0,56,23,15,91,,
1929,DET,AL,stonejo01,51,,51,51,0,0,0,0,0,0,35,0,2,36,,
1990,HOU,NL,clarkte01,1,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,MIN,AL,bosweda01,40,,40,40,39,0,0,0,0,0,0,0,0,0,,
1948,SLA,AL,mccarje01,2,,2,2,0,0,2,0,0,0,0,0,0,0,,
1902,CLE,AL,bonnefr01,34,,34,34,0,0,0,34,0,0,0,0,0,0,,
1990,BOS,AL,reedje01,29,0.0,0,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
2008,SFN,NL,cainma01,34,32.0,32,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,MIN,AL,terreje01,93,53.0,93,77,0,0,1,14,59,7,0,0,1,1,2.0,16.0
1996,BOS,AL,brandma01,29,0.0,0,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1919,NYA,AL,hofmafr01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1954,NYA,AL,brancra01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
2006,OAK,AL,karsast01,9,0.0,0,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,PHI,NL,delahed01,123,,123,123,0,0,0,0,4,0,1,120,0,121,,
1977,CHN,NL,reuscri01,41,37.0,41,39,39,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,LS3,NL,bassech01,79,,79,79,0,0,0,6,73,0,0,0,0,0,,
1920,BOS,AL,hilleho02,17,,17,17,0,0,0,2,6,5,0,0,1,1,,
1884,LS2,AA,mclauto01,98,,98,98,0,0,0,1,4,94,0,0,0,0,,
1992,ML4,AL,bonesri01,31,0.0,0,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1946,PHI,NL,gilbech01,88,,88,88,0,0,0,0,0,0,8,16,46,69,,
1889,CHN,NL,duffyhu01,136,,136,136,0,0,0,0,0,10,0,0,126,126,,
1932,BRO,NL,wrighgl01,127,,127,127,0,0,2,0,0,122,0,0,0,0,,
1976,LAN,NL,downial01,17,3.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
2012,SDN,NL,volqued01,32,32.0,31,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,DET,AL,lopezau01,29,0.0,0,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,NYA,AL,tollewa01,121,109.0,121,119,0,0,0,0,3,119,0,0,0,0,0.0,0.0
1967,WS2,AL,narumbu01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1924,BSN,NL,mannle01,32,,32,32,0,0,0,0,0,0,7,0,21,28,,
1921,DET,AL,halesa01,9,,9,9,0,0,0,0,0,0,0,0,0,0,,
1988,CHN,NL,moyerja01,34,30.0,34,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1961,CLE,AL,perryji01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
2003,SEA,AL,loopeaa01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,CL4,NL,davisge01,144,,144,144,0,0,0,3,79,20,0,3,41,44,,
1945,BRO,NL,haywora01,2,,2,2,0,2,0,0,0,0,0,0,0,0,,
1951,CHA,AL,dobsojo01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1953,PHA,AL,rozekdi01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
2012,CHA,AL,riosal01,157,156.0,157,156,0,0,0,0,0,0,0,0,156,156,0.0,1.0
1979,OAK,AL,murphdw01,121,117.0,121,117,0,0,0,0,0,0,2,114,3,117,1.0,2.0
2004,MIL,NL,delarjo01,5,5.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1897,CIN,NL,rhinebi01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
2011,PIT,NL,beimejo01,35,0.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,NY1,NL,lohrmbi01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1998,HOU,NL,eusebto01,66,45.0,66,54,0,54,0,0,0,0,0,0,0,0,0.0,15.0
2001,NYA,AL,clemero02,33,1.0,1,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,SDN,NL,kendafr01,46,30.0,46,42,0,40,2,0,0,0,0,0,0,0,0.0,9.0
1993,TOR,AL,sojolu01,19,11.0,19,19,0,0,0,8,3,8,0,0,0,0,0.0,1.0
1879,BSN,NL,hawesbi01,38,,38,38,0,5,0,0,0,0,1,7,26,34,,
1951,CHN,NL,cavarph01,89,,89,89,0,0,53,0,0,0,0,0,0,0,,
1896,NY1,NL,farredu01,58,,58,58,0,34,0,0,7,13,0,0,0,0,,
1993,SEA,AL,vinafe01,24,12.0,24,18,0,0,0,16,0,4,0,0,0,0,0.0,1.0
1984,CAL,AL,brownst02,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1896,NY1,NL,warnejo01,19,,19,19,0,19,0,0,0,0,0,0,0,0,,
1990,CAL,AL,disarga01,18,15.0,18,17,0,0,0,3,0,14,0,0,0,0,0.0,1.0
1887,PH4,AA,atkinal01,16,,16,16,15,0,0,0,0,0,0,2,2,4,,
1992,SLN,NL,cormirh01,31,30.0,31,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1917,NY1,NL,demaral01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,
1928,SLN,NL,rhemfl01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1925,PHI,NL,piercra01,23,,23,23,23,0,0,0,0,0,0,0,0,0,,
1979,SEA,AL,steinbi02,88,63.0,88,85,0,0,0,17,67,3,0,0,0,0,0.0,8.0
1935,CHN,NL,odeake01,76,,76,76,0,63,0,0,0,0,0,0,0,0,,
1968,BOS,AL,gibsoru01,76,,76,76,0,74,1,0,0,0,0,0,0,0,,
1961,PHI,NL,meyerja01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1974,CHA,AL,varnepe01,9,7.0,9,9,0,9,0,0,0,0,0,0,0,0,0.0,0.0
1963,SLN,NL,bucheje01,3,,3,3,0,0,0,0,0,1,0,0,0,0,,
2006,SFN,NL,wrighja01,35,20.0,34,34,34,0,0,0,0,0,0,0,0,0,0.0,1.0
1918,CHA,AL,devoral01,8,,8,8,0,6,0,0,0,0,0,0,1,1,,
1973,CAL,AL,barbest01,0,,0,0,50,0,0,0,0,0,0,0,0,0,,
1884,ALT,UA,carropa01,11,,11,11,0,8,0,0,0,0,0,0,3,3,,
1916,NY1,NL,wendele01,2,,2,2,0,0,0,0,0,0,0,0,0,0,,
1899,CHN,NL,tayloja02,42,,42,42,41,0,0,0,0,0,0,0,0,0,,
1990,MIN,AL,bushra01,73,52.0,73,36,0,0,6,0,0,0,2,0,31,32,24.0,19.0
2000,CIN,NL,glaubke01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1894,CIN,NL,dwyerfr01,54,,54,54,45,0,0,0,0,2,0,0,10,10,,
1924,PIT,NL,knoxcl01,6,,6,6,0,6,0,0,0,0,0,0,0,0,,
1975,OAK,AL,abbotgl01,30,0.0,1,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1923,DET,AL,johnssy01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1985,SEA,AL,vandeed01,76,0.0,0,76,76,0,0,0,0,0,0,0,0,0,0.0,0.0
1938,BOS,AL,chapmbe01,127,,127,127,0,0,0,0,1,0,1,0,125,126,,
1946,PIT,NL,camelha01,42,,42,42,0,39,0,0,0,0,0,0,0,0,,
2000,MON,NL,valeryo01,7,2.0,7,7,0,7,0,0,0,0,0,0,0,0,0.0,0.0
1999,ARI,NL,gilkebe01,94,49.0,94,53,0,0,0,0,0,0,15,0,40,53,0.0,43.0
1974,KCA,AL,cowenal01,110,64.0,110,103,0,0,0,0,2,0,7,24,75,102,0.0,9.0
1974,PHI,NL,watted01,42,0.0,42,42,42,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,ATL,NL,smithke02,5,0.0,5,4,0,0,4,0,0,0,0,0,0,0,0.0,1.0
1989,HOU,NL,grossgr01,60,10.0,60,18,1,0,6,0,0,0,5,0,7,12,0.0,46.0
1916,CLE,AL,gunkere01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2005,FLO,NL,moehlbr01,37,24.0,36,37,37,0,0,0,0,0,0,0,0,0,0.0,0.0
1911,PHI,NL,burnsbi01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
1876,HAR,NL,highadi01,67,,67,67,0,13,0,1,0,1,0,0,59,59,,
1883,NY1,NL,dorgami01,64,,64,64,1,6,0,0,0,0,0,9,51,59,,
1978,TEX,AL,beniqju01,127,124.0,127,126,0,0,0,0,0,0,0,126,0,126,0.0,2.0
1979,PIT,NL,candejo01,33,30.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,TBA,AL,callami01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1967,CIN,NL,pappami01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1988,OAK,AL,burnsto02,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,OAK,AL,hudsoti01,34,1.0,1,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1875,BR2,,smithto01,3,,3,3,0,0,0,3,0,0,0,0,0,0,,
1967,SLN,NL,jastela01,35,,35,35,34,0,0,0,0,0,0,0,0,0,,
1905,CIN,NL,seymocy01,149,,149,149,0,0,0,0,0,0,0,149,0,149,,
1898,PHI,NL,murphed01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1991,HOU,NL,tolenjo01,44,5.0,44,11,0,0,10,0,0,0,1,0,0,1,0.0,35.0
1929,SLA,AL,melilsk01,141,,141,141,0,0,0,141,0,0,0,0,0,0,,
1968,LAN,NL,singebi01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1916,PIT,NL,gibsoge01,33,,33,33,0,29,0,0,0,0,0,0,0,0,,
1964,NYA,AL,mantlmi01,143,,143,143,0,0,0,0,0,0,17,102,13,132,,
1987,MIN,AL,beanebi01,12,2.0,12,7,0,0,0,0,0,0,0,0,7,7,0.0,4.0
1915,PHA,AL,schanwa01,116,,116,116,0,26,0,0,43,0,20,21,0,41,,
1907,CIN,NL,lamerpe01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1978,LAN,NL,rhoderi01,30,23.0,30,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1956,KC1,AL,gormato02,52,,52,52,52,0,0,0,0,0,0,0,0,0,,
1928,PHI,NL,baeched01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1968,HOU,NL,thomale03,90,,90,90,0,0,2,0,0,0,7,0,42,48,,
1913,NY1,NL,herzobu01,96,,96,96,0,0,0,2,84,0,0,0,0,0,,
1970,CLE,AL,chancde01,45,,45,45,45,0,0,0,0,0,0,0,0,0,,
1993,CIN,NL,saboch01,148,148.0,148,148,0,0,0,0,148,0,0,0,0,0,0.0,0.0
1993,OAK,AL,lydysc01,41,25.0,41,38,0,0,0,0,0,0,17,5,16,38,0.0,2.0
1961,WS2,AL,dottedu01,7,,7,7,0,7,0,0,0,0,0,0,0,0,,
1944,SLN,NL,odeake01,85,,85,85,0,69,0,0,0,0,0,0,0,0,,
1934,CHA,AL,dykesji01,127,,127,127,0,0,27,27,74,0,0,0,0,0,,
1918,NYA,AL,bodiepi01,91,,91,91,0,0,0,0,0,0,90,0,0,90,,
1962,CHA,AL,pizarju01,37,,37,37,36,0,0,0,0,0,0,0,0,0,,
1955,BRO,NL,podrejo01,32,,32,32,27,0,0,0,0,0,0,0,0,0,,
1969,CHN,NL,handsbi01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1973,PIT,NL,kisonbr01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1984,CHN,NL,bowala01,133,123.0,133,132,0,0,0,0,0,132,0,0,0,0,0.0,2.0
1928,PHI,NL,davissp01,67,,67,67,0,49,0,0,0,0,0,0,0,0,,
1970,SDN,NL,corkimi01,25,,25,25,24,0,0,0,0,0,0,0,0,0,,
1986,NYA,AL,niekrjo01,25,0.0,0,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0
1960,SLN,NL,musiast01,116,,116,116,0,0,29,0,0,0,53,0,6,59,,
1916,SLA,AL,lavando01,110,,110,110,0,0,0,0,0,106,0,0,0,0,,
2003,MON,NL,knotter01,13,1.0,13,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,BLF,FL,kerrdo01,14,,14,14,0,13,1,0,0,0,0,0,0,0,,
1899,LS3,NL,flahepa02,7,,7,7,5,0,0,0,0,0,0,0,2,2,,
1963,BOS,AL,petrori01,1,,1,1,0,0,0,0,0,1,0,0,0,0,,
1980,SDN,NL,faheybi01,93,66.0,93,85,0,85,0,0,0,0,0,0,0,0,0.0,12.0
1947,CLE,AL,fellebo01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1942,PHI,NL,culpbe01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1942,WS1,AL,mcculph01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1911,SLA,AL,wallabo01,125,,125,125,0,0,0,1,0,124,0,0,0,0,,
1984,LAN,NL,zachrpa01,58,0.0,58,58,58,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,KCA,AL,davisma01,13,0.0,0,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,SLN,NL,perduhu01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1916,CLE,AL,mchalma01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1978,SLN,NL,tysonmi01,125,115.0,125,124,0,0,0,124,0,0,0,0,0,0,0.0,4.0
1914,BOS,AL,yerkest02,92,,92,92,0,0,0,91,0,0,0,0,0,0,,
2006,WAS,NL,fickro01,60,27.0,60,43,0,26,13,0,0,0,0,0,6,6,0.0,24.0
2006,WAS,NL,eischjo01,22,0.0,22,22,22,0,0,0,0,0,0,0,0,0,0.0,2.0
1978,NYN,NL,bentobu01,4,0.0,4,1,0,1,0,0,0,0,0,0,0,0,0.0,2.0
1987,SLN,NL,herrto01,141,137.0,141,138,0,0,0,138,0,0,0,0,0,0,0.0,4.0
1995,CAL,AL,bielemi01,22,0.0,0,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0
1988,CAL,AL,redfijo01,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1918,SLN,NL,mattiwa01,8,,8,8,0,0,0,0,0,0,0,0,3,3,,
1890,PIT,NL,hempdu01,21,,21,21,0,0,0,0,0,0,2,14,5,21,,
1932,NYA,AL,pipgrge01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1910,BSN,NL,richile01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1971,CIN,NL,carrocl02,61,,61,61,61,0,0,0,0,0,0,0,0,0,,
1908,DET,AL,mullige01,55,,55,55,39,0,0,0,0,0,0,0,0,0,,
1966,ATL,NL,menkede01,138,,138,138,0,0,7,0,39,106,0,0,0,0,,
1989,CIN,NL,learyti01,14,14.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1890,PHP,PL,knellph01,36,,36,36,35,0,0,0,0,0,0,1,1,2,,
1922,BSN,NL,kopfla01,126,,126,126,0,0,0,78,13,33,0,0,0,0,,
1994,CHA,AL,karkoro01,77,61.0,77,76,0,76,0,0,0,0,0,0,0,0,0.0,7.0
1925,PHI,NL,decatar01,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
1910,NYA,AL,fishera01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1933,NY1,NL,critzhu01,133,,133,133,0,0,0,133,0,0,0,0,0,0,,
1955,NYA,AL,kucksjo01,29,,29,29,29,0,0,0,0,0,0,0,0,0,,
1902,CLE,AL,smithch02,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1911,WS1,AL,walkedi01,34,,34,34,32,0,0,0,0,0,0,0,0,0,,
1937,BOS,AL,wilsoja01,51,,51,51,51,0,0,0,0,0,0,0,0,0,,
1945,NYA,AL,methebu01,133,,133,133,0,0,0,0,0,0,0,0,128,128,,
1989,BAL,AL,schuri01,1,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0
1986,SFN,NL,bluevi01,28,28.0,28,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1891,LS2,AA,brigggr01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1908,NY1,NL,mathech01,56,,56,56,56,0,0,0,0,0,0,0,0,0,,
1994,CIN,NL,sandere02,107,102.0,107,104,0,0,0,0,0,0,0,0,104,104,0.0,3.0
1932,SLN,NL,fordho01,1,,1,1,0,0,0,0,0,1,0,0,0,0,,
1960,DET,AL,maxwech01,134,,134,134,0,0,0,0,0,0,120,0,0,120,,
1937,PHI,NL,sivespe01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1994,PHI,NL,krukjo01,75,67.0,75,69,0,0,69,0,0,0,0,0,0,0,0.0,6.0
2006,WAS,NL,gryboke01,6,0.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,BOS,AL,pennohe01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1872,PH1,,cuthbne01,47,,47,47,0,0,0,0,0,0,47,0,0,47,,
1968,SFN,NL,sadecra01,43,,43,43,38,0,0,0,0,0,0,0,0,0,,
