playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
barrere01,1940,1,CIN,NL,1,0,3,0,0,0,0,8,5,2,0,1,0,0.0,6.0,,0.0,0.0,0,12.0,0.0,2,,,
houghch01,1980,2,TEX,AL,2,2,16,2,2,1,0,184,54,27,2,37,47,0.0,3.0,2.0,8.0,3.0,0,270.0,7.0,30,,,
marcush01,2005,1,TOR,AL,0,0,5,0,0,0,0,24,6,0,0,4,4,,0.0,0.0,0.0,0.0,0,32.0,3.0,0,,,
sanfoja02,1966,1,CAL,AL,13,7,50,6,0,0,5,324,108,46,11,27,54,0.0,3.0,6.0,3.0,4.0,1,447.0,19.0,51,,,
draveda01,1986,1,SDN,NL,9,11,26,26,3,1,0,484,149,55,17,54,87,0.0,3.0,7.0,0.0,1.0,1,677.0,0.0,68,,,
willoji01,1975,1,BOS,AL,5,2,24,0,0,0,8,145,46,19,6,16,29,0.0,3.0,3.0,2.0,2.0,0,208.0,15.0,25,,,
jenkife01,1966,1,PHI,NL,0,0,1,0,0,0,0,7,3,1,0,1,2,0.0,3.0,1.0,0.0,0.0,0,12.0,0.0,2,,,
kiserga01,1991,1,CLE,AL,0,0,7,0,0,0,0,14,7,5,0,4,3,0.0,9.0,0.0,0.0,1.0,0,25.0,1.0,5,,,
funkfr01,1961,1,CLE,AL,11,11,56,0,0,0,11,277,79,34,9,31,64,0.0,3.0,6.0,3.0,4.0,1,382.0,43.0,35,,,
zuverge01,1959,1,BAL,AL,0,1,6,0,0,0,0,39,15,6,1,6,1,0.0,4.0,0.0,1.0,0.0,0,55.0,1.0,7,,,
harrijo02,1905,1,BOS,AL,1,2,3,3,3,0,0,69,16,6,0,8,14,0.0,2.0,,2.0,0.0,0,93.0,0.0,6,,,
weaveje01,2007,1,SEA,AL,7,13,27,27,3,2,0,440,190,101,23,35,80,,6.0,5.0,3.0,8.0,1,657.0,0.0,105,,,
brondke01,1944,1,NY1,NL,0,1,7,2,1,0,0,58,27,18,3,8,1,0.0,8.0,,0.0,0.0,0,92.0,2.0,18,,,
flanito01,1958,1,SLN,NL,0,0,1,0,0,0,0,3,2,1,1,1,0,0.0,9.0,0.0,0.0,0.0,0,5.0,1.0,1,,,
cardwdo01,1967,1,NYN,NL,5,9,26,16,3,3,0,355,112,47,8,39,71,0.0,3.0,8.0,5.0,7.0,1,498.0,3.0,55,,,
balejo01,2000,1,TOR,AL,0,0,2,0,0,0,0,11,5,6,1,3,6,0.0,14.0,0.0,0.0,2.0,0,22.0,0.0,7,,,
johnsje02,1992,1,NYA,AL,2,3,13,8,0,0,0,158,71,39,4,23,14,0.0,6.0,0.0,1.0,2.0,0,245.0,3.0,44,,,
gurala01,1982,1,KCA,AL,18,12,37,37,8,3,0,744,251,111,31,64,98,0.0,4.0,2.0,6.0,6.0,0,1042.0,0.0,124,,,
koober01,1919,1,SLA,AL,2,3,25,4,0,0,0,198,77,34,3,23,11,0.0,4.0,,2.0,2.0,0,285.0,7.0,37,,,
abbotji01,1995,2,CAL,AL,5,4,13,13,1,1,0,254,93,39,4,29,41,0.0,4.0,0.0,1.0,1.0,0,368.0,0.0,43,,,
kroonma01,1997,1,SDN,NL,0,1,12,0,0,0,0,34,14,9,2,5,12,0.0,7.0,0.0,1.0,1.0,0,56.0,2.0,9,,,
bridgto01,1942,1,DET,AL,9,7,23,22,11,2,1,522,164,53,6,61,97,0.0,2.0,,5.0,4.0,0,742.0,1.0,66,,,
nelsoro02,1972,1,KCA,AL,11,6,34,19,10,6,3,520,120,40,13,31,120,0.0,2.0,1.0,4.0,1.0,0,652.0,9.0,41,,,
parneme01,1947,1,BOS,AL,2,3,15,5,1,0,0,152,60,36,1,27,23,0.0,6.0,,4.0,1.0,1,232.0,5.0,41,,,
matthda01,1944,1,PHI,NL,0,0,17,1,0,0,0,96,27,14,1,16,8,0.0,3.0,,0.0,0.0,0,134.0,5.0,14,,,
stobbch01,1947,1,BOS,AL,0,1,4,1,0,0,0,27,10,6,0,10,5,0.0,6.0,,1.0,0.0,0,45.0,0.0,6,,,
farnsky01,1999,1,CHN,NL,5,9,27,21,1,1,0,390,140,73,28,52,70,0.0,5.0,1.0,7.0,3.0,1,579.0,1.0,80,,,
buzhajo01,1963,1,CHA,AL,9,4,19,18,6,3,0,379,100,34,8,31,59,0.0,2.0,5.0,1.0,5.0,0,503.0,1.0,35,,,
stonege02,1969,1,ATL,NL,13,10,36,20,3,0,3,496,166,67,20,48,102,0.0,3.0,5.0,1.0,5.0,1,702.0,9.0,82,,,
daveyto01,2002,1,SDN,NL,1,0,19,0,0,0,0,63,23,13,2,11,21,,5.0,1.0,1.0,3.0,0,97.0,2.0,14,,,
heatone01,1984,1,CLE,AL,12,15,38,34,4,1,0,596,231,115,21,75,75,0.0,5.0,5.0,3.0,0.0,1,880.0,2.0,128,,,
valdeca01,1995,1,SFN,NL,0,1,11,0,0,0,0,44,19,10,1,8,7,0.0,6.0,1.0,1.0,1.0,1,69.0,3.0,10,,,
caudibi01,1985,1,TOR,AL,4,6,67,0,0,0,14,208,53,23,9,35,46,0.0,2.0,6.0,0.0,2.0,0,297.0,51.0,26,,,
henrybi01,1953,1,BOS,AL,5,5,21,12,4,1,1,257,86,31,4,33,56,0.0,3.0,,1.0,4.0,0,372.0,3.0,39,,,
telfoan01,1997,1,MON,NL,4,6,65,0,0,0,1,267,77,32,11,33,61,0.0,3.0,4.0,6.0,5.0,0,369.0,17.0,34,,,
hartlmi01,1995,2,BAL,AL,1,0,3,0,0,0,0,21,5,1,0,1,4,0.0,1.0,0.0,0.0,0.0,0,25.0,0.0,1,,,
reganph01,1972,1,CHN,NL,0,1,5,0,0,0,0,12,6,1,0,2,2,0.0,2.0,0.0,0.0,0.0,0,17.0,2.0,1,,,
allenjo02,1936,1,CLE,AL,20,10,36,31,19,4,1,729,234,93,5,97,165,0.0,3.0,,13.0,1.0,0,1030.0,4.0,108,,,
stonest01,1974,1,CHN,NL,8,6,38,23,1,0,0,509,185,78,19,64,90,0.0,4.0,4.0,1.0,4.0,0,753.0,3.0,92,,,
whitejo02,1937,1,CHA,AL,11,8,26,24,8,4,0,497,191,75,14,56,45,0.0,4.0,,3.0,5.0,0,718.0,2.0,84,,,
stewasa01,1983,1,BAL,AL,9,4,58,1,0,0,7,433,138,58,7,67,95,0.0,3.0,4.0,9.0,1.0,0,624.0,21.0,60,,,
duesha01,1978,1,MON,NL,5,6,25,12,1,0,1,297,85,26,5,42,36,0.0,2.0,4.0,4.0,4.0,2,407.0,5.0,29,,,
sauveri01,1991,1,NYN,NL,0,0,6,0,0,0,0,10,7,4,1,2,4,0.0,10.0,0.0,0.0,0.0,0,19.0,0.0,4,,,
scoggji01,1913,1,CHA,AL,0,1,1,1,0,0,0,0,0,0,0,1,0,0.0,,,0.0,0.0,0,2.0,0.0,1,,,
waldbdo01,1917,1,WS1,AL,0,0,2,0,0,0,1,15,10,4,0,2,2,0.0,7.0,,0.0,0.0,0,23.0,2.0,4,,,
starkde01,2001,1,SEA,AL,1,1,4,3,0,0,0,44,21,15,5,4,12,,9.0,0.0,0.0,0.0,0,68.0,0.0,15,,,
richwo01,1941,1,BOS,AL,0,0,2,1,0,0,0,11,8,7,1,2,4,0.0,17.0,,0.0,0.0,0,21.0,1.0,7,,,
carragi01,2001,1,LAN,NL,6,1,47,3,0,0,0,256,73,30,12,24,70,,3.0,3.0,0.0,1.0,0,348.0,2.0,30,,,
leftwph01,1993,1,CAL,AL,4,6,12,12,1,0,0,242,81,34,5,27,31,0.0,3.0,1.0,1.0,3.0,0,343.0,0.0,35,,,
bergmse01,1998,1,HOU,NL,12,9,31,27,1,0,0,516,183,71,20,42,100,,3.0,3.0,8.0,5.0,1,733.0,1.0,81,,,
augusdo01,1991,1,ML4,AL,9,8,28,23,1,1,0,415,166,84,18,47,62,0.0,5.0,2.0,5.0,3.0,0,613.0,3.0,87,,,
wegmabi01,1994,1,ML4,AL,8,4,19,19,0,0,0,347,140,58,14,26,59,0.0,4.0,0.0,3.0,2.0,0,500.0,0.0,64,,,
leifile01,1906,1,PIT,NL,18,13,37,31,24,8,1,767,214,53,3,68,111,0.0,1.0,,3.0,14.0,0,1008.0,5.0,90,,,
villoro01,2000,1,CIN,NL,10,10,35,23,2,0,0,423,154,85,22,78,77,0.0,5.0,3.0,7.0,9.0,0,643.0,5.0,95,,,
serafda01,1997,1,MIN,AL,2,1,6,4,1,0,0,79,27,10,1,11,15,0.0,3.0,0.0,1.0,0.0,0,111.0,1.0,11,,,
hillri01,2007,1,CHN,NL,11,8,32,32,0,0,0,585,170,85,27,63,183,,3.0,3.0,1.0,12.0,1,812.0,0.0,89,,,
bairdbo01,1963,1,WS2,AL,0,3,5,3,0,0,0,35,12,10,1,7,7,0.0,7.0,0.0,0.0,1.0,1,57.0,1.0,15,,,
sabatcc01,2004,1,CLE,AL,11,10,30,30,1,1,0,564,176,86,20,72,139,0.0,4.0,3.0,1.0,7.0,1,787.0,0.0,90,,,
jacksda01,1981,1,MIN,AL,3,3,14,5,0,0,0,98,35,16,1,19,26,0.0,4.0,2.0,1.0,1.0,0,145.0,3.0,16,,,
martide01,1990,1,MON,NL,10,11,32,32,7,2,0,678,191,74,16,49,156,0.0,2.0,9.0,1.0,6.0,1,908.0,0.0,80,,,
dyered01,1927,1,SLN,NL,0,0,1,0,0,0,0,6,5,4,1,2,1,0.0,18.0,,0.0,0.0,0,12.0,1.0,4,,,
mccluse01,2007,1,MIL,NL,0,1,14,0,0,0,0,36,11,5,0,5,11,,3.0,0.0,0.0,1.0,0,51.0,1.0,9,,,
romoen01,1978,1,SEA,AL,11,7,56,0,0,0,10,322,88,44,12,39,62,0.0,3.0,6.0,4.0,5.0,0,445.0,42.0,46,,,
tiefebo01,1960,1,CLE,AL,0,1,6,0,0,0,0,27,8,2,0,3,2,0.0,2.0,0.0,0.0,0.0,0,37.0,4.0,2,,,
edensto01,1990,1,ML4,AL,4,5,35,6,0,0,2,267,89,44,8,33,40,0.0,4.0,3.0,1.0,4.0,0,387.0,9.0,52,,,
burnsde01,1923,1,PHA,AL,2,1,4,3,2,0,0,81,21,6,1,7,8,0.0,2.0,,0.0,0.0,0,111.0,1.0,9,,,
rogerst01,1975,1,MON,NL,11,12,35,35,12,3,0,755,248,92,13,88,137,0.0,3.0,8.0,13.0,4.0,1,1068.0,0.0,104,,,
colonba01,2005,1,LAA,AL,21,8,33,33,2,0,0,668,215,86,26,43,157,,3.0,0.0,2.0,3.0,1,906.0,0.0,93,,,
onealra01,1990,1,SFN,NL,1,0,26,0,0,0,0,141,58,20,3,18,30,0.0,3.0,4.0,4.0,0.0,1,208.0,4.0,23,,,
brunege01,1960,1,KC1,AL,0,2,3,2,0,0,0,31,12,5,0,10,4,0.0,4.0,2.0,2.0,1.0,0,52.0,0.0,6,,,
leonadu02,1947,1,PHI,NL,17,12,32,29,19,3,0,705,224,70,14,57,103,0.0,2.0,,4.0,2.0,0,943.0,2.0,86,,,
leicejo01,2007,1,BAL,AL,2,3,10,5,1,0,0,96,36,27,3,13,16,,7.0,0.0,1.0,3.0,0,145.0,1.0,27,,,
klinest01,1972,1,NYA,AL,16,9,32,32,11,4,0,709,210,63,11,44,58,0.0,2.0,6.0,1.0,10.0,0,956.0,0.0,79,,,
coreyfr01,1881,1,WOR,NL,6,15,23,21,20,1,0,566,231,78,3,31,33,0.0,3.0,,8.0,,0,803.0,2.0,127,,,
pearsmo01,1941,1,CIN,NL,1,3,7,4,1,0,0,73,22,14,3,15,8,0.0,5.0,,0.0,0.0,0,108.0,3.0,15,,,
howele01,1923,1,BOS,AL,1,0,12,2,0,0,0,90,23,8,0,7,7,0.0,2.0,,0.0,1.0,0,122.0,4.0,10,,,
daviska01,2000,2,MIL,NL,0,0,3,0,0,0,0,12,7,3,1,5,2,0.0,6.0,0.0,0.0,1.0,0,24.0,1.0,3,,,
willimi03,1995,1,PHI,NL,3,3,33,8,0,0,0,263,78,32,10,29,57,0.0,3.0,2.0,7.0,3.0,0,367.0,7.0,37,,,
blaziro01,1997,1,PHI,NL,1,1,36,0,0,0,0,161,62,30,8,21,42,0.0,5.0,3.0,2.0,0.0,0,240.0,7.0,31,,,
correke01,2004,1,SFN,NL,0,1,12,1,0,0,0,57,25,17,3,10,14,0.0,8.0,0.0,0.0,1.0,0,92.0,5.0,20,,,
shrivha01,1923,1,BRO,NL,0,0,1,1,0,0,0,12,8,3,0,0,1,0.0,6.0,,0.0,0.0,0,19.0,0.0,3,,,
glavito02,2003,1,NYN,NL,9,14,32,32,0,0,0,550,205,92,21,66,82,0.0,4.0,7.0,2.0,2.0,0,791.0,0.0,94,,,
carrido01,1973,1,SFN,NL,1,2,25,3,0,0,0,174,64,31,2,35,36,0.0,4.0,2.0,6.0,4.0,0,273.0,3.0,40,,,
greifbi01,1973,1,SDN,NL,10,17,36,31,9,3,1,598,181,71,20,62,120,0.0,3.0,12.0,5.0,5.0,1,823.0,2.0,88,,,
ferrida01,1945,1,BOS,AL,21,10,35,31,26,5,2,794,263,87,6,85,94,0.0,2.0,,4.0,7.0,1,1103.0,4.0,101,,,
martire01,1984,1,SFN,NL,1,1,12,0,0,0,0,70,29,10,2,16,8,0.0,3.0,0.0,1.0,0.0,0,112.0,3.0,13,,,
butlebi02,1974,1,MIN,AL,4,6,26,12,2,0,1,296,91,45,9,56,79,0.0,4.0,2.0,0.0,1.0,0,427.0,7.0,47,,,
klobefr01,1898,1,BSN,NL,19,10,35,33,25,0,0,812,281,117,13,99,51,0.0,3.0,,3.0,12.0,0,0.0,2.0,168,,,
hansean01,1949,1,NY1,NL,2,6,33,2,0,0,1,199,58,34,7,28,26,0.0,4.0,,6.0,0.0,0,280.0,12.0,35,,,
hernaje02,1992,1,SDN,NL,1,4,26,0,0,0,1,110,39,17,4,11,25,0.0,4.0,5.0,0.0,1.0,0,157.0,11.0,17,,,
reedst01,1997,1,COL,NL,4,6,63,0,0,0,6,187,49,28,10,27,43,0.0,4.0,1.0,0.0,5.0,0,260.0,23.0,28,,,
benitar01,1996,1,BAL,AL,1,0,18,0,0,0,4,43,7,6,2,6,20,0.0,3.0,0.0,1.0,0.0,0,56.0,8.0,6,,,
barnere02,1950,1,BRO,NL,2,1,20,1,0,0,0,101,25,24,6,48,23,0.0,6.0,,7.0,2.0,1,167.0,5.0,26,,,
gardnwe01,1990,1,BOS,AL,3,7,34,9,0,0,0,232,77,42,6,35,58,0.0,4.0,0.0,2.0,2.0,1,340.0,9.0,43,,,
charlno01,1995,2,SEA,AL,2,1,30,0,0,0,14,143,23,8,2,16,58,0.0,1.0,0.0,5.0,1.0,1,182.0,22.0,12,,,
kraveke01,1975,1,CHA,AL,0,1,2,1,0,0,0,13,1,3,0,8,1,0.0,6.0,0.0,0.0,0.0,0,22.0,0.0,3,,,
wasdijo01,2001,2,BAL,AL,1,1,26,0,0,0,0,149,54,23,4,16,47,,4.0,4.0,2.0,5.0,0,220.0,5.0,25,,,
romerjc01,2006,1,LAA,AL,1,2,65,0,0,0,0,145,57,36,3,28,31,,6.0,2.0,1.0,1.0,0,226.0,16.0,40,,,
shueypa01,2002,1,CLE,AL,3,0,39,0,0,0,0,112,31,10,1,10,39,,2.0,1.0,2.0,0.0,0,150.0,12.0,11,,,
stancch01,1941,1,NYA,AL,3,3,22,2,0,0,0,144,58,30,3,35,21,0.0,5.0,,2.0,1.0,0,241.0,9.0,41,,,
peterch01,1997,1,PIT,NL,2,2,31,1,0,0,0,112,38,19,6,21,17,0.0,4.0,4.0,4.0,3.0,0,167.0,5.0,23,,,
grillja01,2000,1,FLO,NL,1,0,1,1,0,0,0,20,11,4,0,2,3,0.0,5.0,0.0,0.0,2.0,0,35.0,0.0,4,,,
ortizra01,2002,1,ANA,AL,15,9,32,32,4,1,0,652,188,91,40,68,162,,3.0,0.0,7.0,5.0,3,896.0,0.0,97,,,
hetzeer01,1990,1,BOS,AL,1,4,9,8,0,0,0,105,39,23,3,21,20,0.0,5.0,0.0,2.0,1.0,0,163.0,1.0,28,,,
lewisji01,1982,1,NYA,AL,0,0,1,0,0,0,0,2,3,4,0,3,0,0.0,54.0,0.0,1.0,0.0,1,9.0,0.0,7,,,
mikkepe01,1969,1,LAN,NL,7,5,48,0,0,0,4,244,57,25,9,30,51,0.0,2.0,8.0,2.0,4.0,0,336.0,26.0,34,,,
brocado01,2008,1,HOU,NL,7,5,72,0,0,0,2,206,63,30,8,21,64,,3.0,5.0,1.0,3.0,1,286.0,21.0,30,,,
culpra01,1963,1,PHI,NL,14,11,34,30,10,5,0,610,148,67,15,102,176,0.0,2.0,8.0,5.0,6.0,0,840.0,0.0,76,,,
browefr01,1924,1,CLE,AL,0,0,4,0,0,0,0,29,7,1,0,4,0,0.0,0.0,,0.0,1.0,0,39.0,4.0,2,,,
millewa04,2004,1,HOU,NL,7,7,15,15,0,0,0,266,76,33,11,44,74,0.0,3.0,0.0,1.0,0.0,0,383.0,0.0,35,,,
burnsbr01,1982,1,CHA,AL,13,5,28,28,5,1,0,508,168,76,12,67,116,0.0,4.0,1.0,2.0,3.0,1,736.0,0.0,89,,,
neaglde01,1998,1,ATL,NL,16,11,32,31,5,2,0,631,196,83,25,60,165,,3.0,3.0,6.0,6.0,1,861.0,0.0,91,,,
rodrife01,1999,1,SFN,NL,2,3,47,0,0,0,0,199,67,28,6,29,55,0.0,3.0,2.0,2.0,2.0,0,292.0,26.0,32,,,
sosael01,1978,1,OAK,AL,8,2,68,0,0,0,14,327,106,32,5,44,61,0.0,2.0,10.0,4.0,1.0,3,461.0,44.0,37,,,
darwida01,1984,1,TEX,AL,8,12,35,32,5,1,0,671,249,98,19,54,123,0.0,3.0,2.0,3.0,4.0,0,955.0,2.0,110,,,
marquja01,2006,1,SLN,NL,14,16,33,33,0,0,0,583,221,130,35,75,96,,6.0,2.0,2.0,16.0,1,870.0,0.0,136,,,
wakefti01,2009,1,BOS,AL,11,5,21,21,2,0,0,389,137,66,12,50,72,,4.0,0.0,4.0,10.0,0,572.0,0.0,67,,,
fisheja01,1964,1,NYN,NL,10,17,40,34,8,1,0,683,256,107,23,56,115,0.0,4.0,0.0,5.0,10.0,0,985.0,3.0,124,,,
mcdermi03,1957,1,KC1,AL,1,4,29,4,0,0,0,207,68,42,9,50,29,0.0,5.0,2.0,5.0,0.0,0,316.0,14.0,47,,,
dietrbi01,1945,1,CHA,AL,7,10,18,16,6,3,0,367,136,57,4,36,43,0.0,4.0,,0.0,0.0,0,531.0,2.0,61,,,
candimi01,1951,1,PHI,NL,1,0,15,0,0,0,0,90,33,20,3,18,14,0.0,6.0,,1.0,0.0,0,139.0,4.0,22,,,
drummti01,1987,1,PIT,NL,0,0,6,0,0,0,0,18,5,3,0,3,5,0.0,4.0,0.0,1.0,0.0,0,26.0,2.0,3,,,
forscke01,1984,1,CAL,AL,1,1,2,2,1,0,0,49,14,4,2,3,10,0.0,2.0,0.0,0.0,0.0,0,62.0,0.0,4,,,
powelja04,2001,1,HOU,NL,2,2,35,0,0,0,0,109,41,15,4,19,28,,3.0,0.0,0.0,0.0,1,170.0,5.0,18,,,
steirri01,1982,1,CAL,AL,1,0,10,1,0,0,0,79,25,11,2,11,14,0.0,3.0,0.0,0.0,1.0,0,117.0,2.0,14,,,
wettejo01,1994,1,MON,NL,4,6,52,0,0,0,25,191,46,20,5,21,68,0.0,2.0,4.0,0.0,3.0,0,261.0,43.0,22,,,
slatoji01,1974,1,ML4,AL,13,16,40,35,10,3,0,750,255,109,22,102,126,0.0,3.0,6.0,14.0,3.0,0,1072.0,2.0,117,,,
brazlal01,1951,1,SLN,NL,6,5,56,8,5,0,7,463,139,53,13,60,66,0.0,3.0,,1.0,5.0,1,650.0,28.0,61,,,
cunnibe01,1897,1,LS3,NL,14,13,29,27,25,0,0,704,286,108,2,72,49,0.0,4.0,,7.0,13.0,0,0.0,2.0,148,,,
aldrivi01,1918,1,CHN,NL,0,1,3,0,0,0,0,37,11,2,0,6,10,0.0,1.0,,1.0,0.0,0,48.0,2.0,3,,,
johnto01,1986,1,NYA,AL,5,3,13,10,1,0,0,212,73,23,8,15,28,0.0,2.0,1.0,2.0,2.0,0,290.0,2.0,27,,,
jonesal02,1984,1,CHA,AL,1,1,20,0,0,0,5,61,23,10,3,11,15,0.0,4.0,0.0,2.0,1.0,0,93.0,14.0,10,,,
morrimi01,1887,1,CL3,AA,12,25,40,40,35,0,0,950,385,173,13,205,158,,4.0,,0.0,22.0,0,1536.0,1.0,341,,,
housepa01,1967,1,HOU,NL,1,0,6,0,0,0,1,12,3,2,0,0,2,0.0,4.0,0.0,0.0,1.0,0,15.0,3.0,2,,,
lerewan01,2005,1,ATL,NL,0,0,7,0,0,0,0,24,9,5,1,5,5,,5.0,2.0,0.0,0.0,0,37.0,4.0,5,,,
lynchja01,1881,1,BFN,NL,10,9,20,19,17,0,0,497,203,66,2,29,32,0.0,3.0,,10.0,,1,713.0,1.0,112,,,
sosael01,1982,1,DET,AL,3,3,38,0,0,0,4,183,64,30,11,18,24,0.0,4.0,3.0,1.0,2.0,0,260.0,27.0,31,,,
hernali01,2004,1,MON,NL,11,15,35,35,9,2,0,765,234,102,26,83,186,0.0,3.0,9.0,1.0,10.0,0,1053.0,0.0,105,,,
sprinja01,1964,1,LAA,AL,1,0,6,0,0,0,0,10,3,1,1,3,0,0.0,2.0,1.0,0.0,0.0,0,15.0,1.0,1,,,
mccorji01,1882,1,CL2,NL,36,30,68,67,65,4,0,1787,550,157,14,103,200,0.0,2.0,,22.0,,0,2412.0,1.0,274,,,
gardnro01,1965,1,NYN,NL,0,2,5,4,0,0,0,84,23,10,4,7,19,0.0,3.0,0.0,0.0,0.0,0,115.0,0.0,13,,,
terrewa01,1992,1,DET,AL,7,10,36,14,1,0,0,410,163,79,14,48,61,0.0,5.0,10.0,3.0,3.0,0,611.0,7.0,86,,,
kaufmto01,1925,1,CHN,NL,13,13,31,23,14,2,2,588,221,98,9,77,49,0.0,4.0,,0.0,7.0,0,856.0,6.0,107,,,
grubehe01,1891,1,CL4,NL,17,22,44,40,35,1,0,1046,407,160,10,119,79,0.0,4.0,,20.0,0.0,0,0.0,4.0,258,,,
wadeja01,1942,1,CHA,AL,5,5,15,10,3,0,0,257,84,39,2,56,32,0.0,4.0,,4.0,0.0,0,389.0,3.0,45,,,
weilabo01,1939,1,SLN,NL,10,12,32,23,6,3,1,439,146,58,4,50,63,0.0,3.0,,0.0,6.0,0,625.0,4.0,69,,,
myersbr01,2005,1,PHI,NL,13,8,34,34,2,0,0,646,193,89,31,68,208,,3.0,2.0,4.0,11.0,4,905.0,0.0,94,,,
scottji01,1913,1,CHA,AL,20,20,48,38,25,4,1,937,252,66,2,86,158,0.0,1.0,,3.0,9.0,0,1203.0,6.0,96,,,
woodwfr01,1921,1,WS1,AL,0,0,3,1,0,0,0,32,11,7,0,3,4,0.0,5.0,,1.0,0.0,0,45.0,0.0,7,,,
helliri01,1996,2,FLO,NL,2,1,5,4,0,0,0,83,14,6,2,7,26,0.0,1.0,0.0,0.0,0.0,1,106.0,0.0,6,,,
mccarto02,1908,2,PIT,NL,0,0,2,1,0,0,0,18,3,0,0,6,1,0.0,0.0,,0.0,0.0,0,23.0,1.0,1,,,
gibbojo01,1965,1,PIT,NL,4,9,31,15,1,0,1,317,85,53,7,34,63,0.0,4.0,6.0,2.0,4.0,0,436.0,4.0,57,,,
ludwier01,1997,1,SLN,NL,0,1,5,0,0,0,0,20,12,7,1,6,7,0.0,9.0,0.0,0.0,0.0,0,36.0,3.0,7,,,
barnevi01,1923,1,NY1,NL,2,3,22,2,0,0,1,159,59,23,2,19,6,0.0,3.0,,1.0,0.0,0,232.0,7.0,31,,,
garcimi02,1987,1,CAL,AL,0,0,1,0,0,0,0,5,3,3,0,3,0,0.0,16.0,0.0,1.0,0.0,0,11.0,1.0,4,,,
fontera01,1986,1,CHN,NL,3,5,42,0,0,0,2,168,57,24,5,21,24,0.0,3.0,3.0,4.0,0.0,1,241.0,11.0,30,,,
benoijo01,2012,1,DET,AL,5,3,73,0,0,0,2,213,59,29,14,22,84,,3.0,2.0,2.0,1.0,0,288.0,18.0,31,,,
sweetle01,1931,1,CHN,NL,8,7,26,14,9,0,0,391,156,73,3,61,32,0.0,5.0,,3.0,5.0,0,601.0,5.0,89,,,
wickeke01,1936,1,NYA,AL,1,2,7,0,0,0,0,60,31,17,2,11,5,0.0,7.0,,0.0,0.0,0,100.0,5.0,18,,,
jonesod01,1984,1,TEX,AL,2,4,33,0,0,0,2,178,62,24,7,23,28,0.0,3.0,3.0,3.0,2.0,0,254.0,24.0,28,,,
santaju01,1997,1,TEX,AL,4,6,30,14,0,0,0,312,141,78,16,49,64,0.0,6.0,2.0,8.0,4.0,1,496.0,3.0,86,,,
gessnch01,1886,1,PH4,AA,0,1,1,1,1,0,0,24,13,8,0,5,0,,9.0,,0.0,2.0,0,44.0,0.0,14,,,
verdeal01,1944,1,PHI,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,,0.0,0.0,0,3.0,1.0,0,,,
baldwda01,1973,1,CHA,AL,0,0,3,0,0,0,0,15,7,2,0,4,1,0.0,3.0,1.0,0.0,0.0,0,23.0,1.0,2,,,
montejo01,1976,1,SFN,NL,16,14,37,36,11,6,0,760,224,80,11,74,172,0.0,2.0,8.0,3.0,4.0,1,1045.0,0.0,90,,,
weilabo01,1937,1,SLN,NL,15,14,41,34,21,2,0,793,283,104,14,94,105,0.0,3.0,,5.0,5.0,1,1146.0,4.0,127,,,
nakammi01,2004,1,TOR,AL,0,3,19,0,0,0,0,77,27,21,7,7,24,0.0,7.0,0.0,3.0,2.0,0,114.0,2.0,23,,,
wheelga01,1976,1,CAL,AL,0,0,2,0,0,0,0,6,6,6,0,1,2,0.0,27.0,0.0,0.0,1.0,0,14.0,2.0,6,,,
cabrejo01,1997,1,HOU,NL,0,0,12,0,0,0,0,46,6,2,1,6,18,0.0,1.0,0.0,0.0,0.0,0,57.0,6.0,2,,,
buhlbo01,1960,1,ML1,NL,16,9,36,33,11,2,0,716,202,82,23,103,121,0.0,3.0,7.0,11.0,3.0,2,1008.0,2.0,89,,,
purkebo01,1960,1,CIN,NL,17,11,41,33,11,1,0,758,259,101,23,59,97,0.0,3.0,5.0,2.0,9.0,1,1064.0,3.0,114,,,
donnebl01,1946,2,PHI,NL,3,4,12,8,2,0,1,229,64,25,7,24,38,0.0,2.0,,0.0,2.0,0,319.0,3.0,31,,,
carrocl02,1968,2,CIN,NL,7,7,58,1,0,0,17,365,102,31,3,32,61,0.0,2.0,10.0,1.0,6.0,0,489.0,39.0,35,,,
winnji01,1983,1,PIT,NL,0,0,7,0,0,0,0,33,12,9,2,6,3,0.0,7.0,0.0,1.0,0.0,0,51.0,3.0,9,,,
scherbi01,1988,1,BAL,AL,0,1,4,0,0,0,0,12,8,6,2,3,3,0.0,13.0,0.0,0.0,0.0,2,23.0,0.0,6,,,
leagubr01,2010,1,SEA,AL,9,7,70,0,0,0,6,237,67,30,7,27,56,,3.0,6.0,7.0,2.0,0,326.0,30.0,38,,,
toneyfr01,1918,1,CIN,NL,6,10,21,19,9,1,2,410,148,44,2,31,32,0.0,2.0,,1.0,0.0,1,571.0,2.0,61,,,
johnsjo05,1986,2,TOR,AL,7,2,16,15,0,0,0,264,94,38,3,22,39,0.0,3.0,1.0,2.0,3.0,0,368.0,0.0,39,,,
wrighja02,2003,1,SDN,NL,1,5,39,0,0,0,2,142,69,44,9,28,41,0.0,8.0,2.0,10.0,2.0,0,233.0,14.0,44,,,
