playerid,awardid,yearid,lgid,tie,notes
davisma01,Rolaids Relief Man Award,1989,NL,,
fellebo01,TSN All-Star,1941,ML,,Р
belleal01,Silver Slugger,1996,AL,,В ЛЮБОЙ ЧАСТИ
henderi01,Most Valuable Player,1990,AL,,
riverma01,TSN Reliever of the Year,2001,AL,,
keltnke01,Baseball Magazine All-Star,1942,ML,,3B
soriara01,Rolaids Relief Man Award,2010,AL,,
coombja01,Baseball Magazine All-Star,1910,ML,,С3
robinbr01,Most Valuable Player,1964,AL,,
reisepe01,Baseball Magazine All-Star,1942,NL,,CF
mayswi01,TSN All-Star,1958,ML,,В ЛЮБОЙ ЧАСТИ
biggicr01,TSN All-Star,1994,NL,,2B
stottme01,TSN All-Star,1965,AL,,Р
gehrilo01,Baseball Magazine All-Star,1928,AL,,1B
morneju01,Most Valuable Player,2006,AL,,
forscbo01,Silver Slugger,1987,NL,,Р
mcgwima01,TSN All-Star,1996,AL,,1B
cobbty01,Baseball Magazine All-Star,1908,AL,,RF
grantmu01,TSN Pitcher of the Year,1965,AL,,
kellge01,Baseball Magazine All-Star,1948,AL,,3B
suzukic01,All-Star Game MVP,2007,ML,,
pujolal01,Most Valuable Player,2008,NL,,
renteed01,Silver Slugger,2000,NL,,СС
fordwh01,TSN All-Star,1961,AL,,Р
carltst01,TSN All-Star,1979,NL,,LHP
roushed01,Baseball Magazine All-Star,1923,ML,,В ЛЮБОЙ ЧАСТИ
suttodo01,TSN All-Star,1976,NL,,RHP
ramirha01,Rookie of the Year,2006,NL,,
bagbyji02,Baseball Magazine All-Star,1942,AL,,С3
minosmi01,TSN All-Star,1960,ML,,В ЛЮБОЙ ЧАСТИ
wagneho01,Baseball Magazine All-Star,1909,NL,,СС
bassljo01,Baseball Magazine All-Star,1924,ML,,C
drabedo01,Cy Young Award,1990,NL,,
parrila02,Gold Glove,1983,AL,,C
spahnwa01,Lou Gehrig Memorial Award,1961,ML,,
alomaro01,Silver Slugger,1996,AL,,2B
hendrge01,TSN All-Star,1980,NL,,В ЛЮБОЙ ЧАСТИ
smithoz01,Gold Glove,1986,NL,,СС
maddugr01,Gold Glove,2008,NL,,Р
stirnsn01,Baseball Magazine All-Star,1944,ML,,2B
murphdw01,Gold Glove,1980,AL,,В ЛЮБОЙ ЧАСТИ
earnsge01,Baseball Magazine All-Star,1929,AL,,С2
bancrda01,Baseball Magazine All-Star,1923,NL,,СС
rizzuph01,Babe Ruth Award,1951,AL,,СС
tebbebi01,Baseball Magazine All-Star,1948,AL,,C
simmoal01,Baseball Magazine All-Star,1932,AL,,LF
baineha01,TSN All-Star,1988,AL,,ДГ
dawsoan01,Silver Slugger,1987,NL,,В ЛЮБОЙ ЧАСТИ
clemero01,Gold Glove,1967,NL,,В ЛЮБОЙ ЧАСТИ
newhoha01,Baseball Magazine All-Star,1945,AL,,С1
vaughmo01,Most Valuable Player,1995,AL,,
heltoto01,Hank Aaron Award,2000,NL,,1B
griffke02,Gold Glove,1995,AL,,В ЛЮБОЙ ЧАСТИ
suzukic01,Silver Slugger,2007,AL,,В ЛЮБОЙ ЧАСТИ
mcgwima01,Silver Slugger,1992,AL,,1B
deandi01,Most Valuable Player,1934,NL,,
doerrbo01,Baseball Magazine All-Star,1950,ML,,2B
forscbo01,Silver Slugger,1980,NL,,Р
thondi01,TSN All-Star,1983,NL,,СС
willite01,TSN Major League Player of the Year,1957,ML,,
vizquom01,Gold Glove,2001,AL,,СС
saberbr01,Gold Glove,1989,AL,,Р
peavyja01,TSN All-Star,2007,NL,,СП
galaran01,Gold Glove,1989,NL,,1B
morgajo02,Gold Glove,1974,NL,,2B
morrija02,World Series MVP,1991,ML,,
cavarph01,Baseball Magazine All-Star,1945,ML,,1B
applilu01,Baseball Magazine All-Star,1936,ML,,СС
francjo01,Rolaids Relief Man Award,1988,NL,,
adamsba01,Baseball Magazine All-Star,1909,NL,,С-5
medwijo01,TSN All-Star,1938,ML,,В ЛЮБОЙ ЧАСТИ
jeterde01,Gold Glove,2009,AL,,СС
greenha01,Baseball Magazine All-Star,1945,AL,,LF
chandsp01,TSN All-Star,1943,ML,,Р
bancrda01,Baseball Magazine All-Star,1915,ML,,СС
mcgeewi01,Most Valuable Player,1985,NL,,
vandejo01,Baseball Magazine All-Star,1942,ML,,С-5
ruelmu01,Baseball Magazine All-Star,1926,AL,,C
schmimi01,TSN All-Star,1974,NL,,3B
boudrlo01,Baseball Magazine All-Star,1946,ML,,СС
hamptmi01,TSN All-Star,1999,NL,,LHP
ruethdu01,Baseball Magazine All-Star,1922,NL,,С3
musiast01,TSN Major League Player of the Year,1951,ML,,
maddugr01,Cy Young Award,1992,NL,,
giambja01,TSN All-Star,2002,AL,,1B
worreto01,TSN Fireman of the Year,1986,NL,,
richabo01,TSN All-Star,1966,AL,,2B
lefebji01,Rookie of the Year,1965,NL,,
schulfr01,Baseball Magazine All-Star,1911,NL,,RF
seaveto01,TSN All-Star,1975,NL,,RHP
galaran01,Silver Slugger,1996,NL,,1B
ramirma02,TSN All-Star,2004,AL,,В ЛЮБОЙ ЧАСТИ
whitefr01,Gold Glove,1981,AL,,2B
allenjo02,Baseball Magazine All-Star,1937,AL,,С4
wellsda01,TSN All-Star,1998,AL,,LHP
cuyleki01,TSN All-Star,1925,ML,,В ЛЮБОЙ ЧАСТИ
kaatji01,Gold Glove,1962,AL,,Р
waltebu01,TSN Guide MVP,1939,NL,,
murraed02,Gold Glove,1984,AL,,1B
clarkja01,TSN All-Star,1978,NL,,В ЛЮБОЙ ЧАСТИ
mayswi01,Gold Glove,1961,NL,,В ЛЮБОЙ ЧАСТИ
johnsra05,Cy Young Award,2000,NL,,
gordojo01,TSN All-Star,1941,ML,,2B
collied01,Baseball Magazine All-Star,1909,ML,,2B
musiast01,TSN All-Star,1953,ML,,В ЛЮБОЙ ЧАСТИ
benchjo01,Babe Ruth Award,1976,NL,,C
colemvi01,Rookie of the Year,1985,NL,,
dooinre01,Baseball Magazine All-Star,1911,NL,,C2
reardje01,TSN Fireman of the Year,1987,AL,Y,
borowha01,TSN Pitcher of the Year,1945,NL,,
cochrmi01,TSN All-Star,1935,ML,,C
allenjo02,Baseball Magazine All-Star,1936,AL,,С4
marquru01,Baseball Magazine All-Star,1911,NL,,С2
sandbry01,Gold Glove,1989,NL,,2B
spahnwa01,TSN All-Star,1957,ML,,Р
marisro01,TSN Major League Player of the Year,1961,ML,,
mcinnst01,Baseball Magazine All-Star,1914,AL,,1B
bartedi01,Baseball Magazine All-Star,1932,NL,,СС
mathech01,Baseball Magazine All-Star,1908,ML,,С2
willibi01,TSN Major League Player of the Year,1972,ML,,
richabo01,Gold Glove,1965,AL,,2B
jackstr01,Baseball Magazine All-Star,1929,NL,,СС
murphda05,Gold Glove,1986,NL,,В ЛЮБОЙ ЧАСТИ
sandbry01,Gold Glove,1991,NL,,2B
hargrmi01,Rookie of the Year,1974,AL,,
vanceda01,TSN All-Star,1925,ML,,Р
wagnehe01,Baseball Magazine All-Star,1912,AL,,СС
hernake01,Gold Glove,1979,NL,,1B
koufasa01,Babe Ruth Award,1963,NL,,Р
stockmi01,Baseball Magazine All-Star,1922,NL,,3B
minosmi01,Gold Glove,1959,AL,,LF
mathech01,Pitching Triple Crown,1905,NL,,
guerrvl01,TSN All-Star,2002,NL,,В ЛЮБОЙ ЧАСТИ
ramirar01,Silver Slugger,2011,NL,,3B
bresnro01,Baseball Magazine All-Star,1911,ML,,C1
molitpa01,TSN All-Star,1993,AL,,ДГ
leonadu01,Baseball Magazine All-Star,1914,AL,,С2
cliftha01,Baseball Magazine All-Star,1940,AL,,3B
foxxji01,Baseball Magazine All-Star,1932,AL,,1B
willijo03,Silver Slugger,2012,AL,,В ЛЮБОЙ ЧАСТИ
jacksre01,Silver Slugger,1980,AL,,ДГ
sislege01,Baseball Magazine All-Star,1921,AL,,1B
millafe01,Gold Glove,1969,NL,,2B
mcdanli01,TSN Fireman of the Year,1963,NL,,
griffke02,Gold Glove,1990,AL,,В ЛЮБОЙ ЧАСТИ
soriaal01,Silver Slugger,2002,AL,,2B
bautijo02,Hank Aaron Award,2011,AL,,
speaktr01,Baseball Magazine All-Star,1917,AL,,В ЛЮБОЙ ЧАСТИ
alomasa02,Gold Glove,1990,AL,,C
gehrich01,Baseball Magazine All-Star,1935,ML,,2B
roushed01,Baseball Magazine All-Star,1919,NL,,В ЛЮБОЙ ЧАСТИ
chaseha01,Baseball Magazine All-Star,1911,ML,,1B
mccovwi01,TSN Major League Player of the Year,1969,ML,,
griffke02,Gold Glove,1999,AL,,В ЛЮБОЙ ЧАСТИ
averiea01,Baseball Magazine All-Star,1930,AL,,CF
mcgeewi01,Gold Glove,1985,NL,,В ЛЮБОЙ ЧАСТИ
francjo01,Rolaids Relief Man Award,1990,NL,,
trillma01,TSN All-Star,1981,NL,,2B
benchjo01,TSN All-Star,1972,NL,,C
cobbty01,Baseball Magazine All-Star,1921,AL,,В ЛЮБОЙ ЧАСТИ
parrila02,Gold Glove,1984,AL,,C
sweened01,Baseball Magazine All-Star,1910,AL,,C2
goodedw01,Cy Young Award,1985,NL,,
fossera01,Gold Glove,1970,AL,,C
gomezle01,Baseball Magazine All-Star,1937,AL,,С1
landiji01,Gold Glove,1963,AL,,В ЛЮБОЙ ЧАСТИ
wyattwh01,Baseball Magazine All-Star,1942,ML,,С3
walshed01,Baseball Magazine All-Star,1909,ML,,С2
langsma01,Gold Glove,1987,AL,,Р
stewada01,TSN All-Star,1988,AL,,RHP
martied01,Silver Slugger,2001,AL,,ДГ
goodedw01,Rookie of the Year,1984,NL,,
saiervi01,Baseball Magazine All-Star,1915,NL,,1B
mayswi01,Most Valuable Player,1965,NL,,
guerrpe01,TSN All-Star,1982,NL,,В ЛЮБОЙ ЧАСТИ
terryra01,TSN All-Star,1962,AL,,Р
clemero02,TSN All-Star,1991,AL,,RHP
simmoal01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
alomaro01,Gold Glove,1995,AL,,2B
anderga01,TSN All-Star,2002,AL,,В ЛЮБОЙ ЧАСТИ
ripkeca01,Gold Glove,1992,AL,,СС
wallabo01,Baseball Magazine All-Star,1910,AL,,СС
hernafe02,Cy Young Award,2010,AL,,
wheatza01,Baseball Magazine All-Star,1916,NL,,В ЛЮБОЙ ЧАСТИ
edmonji01,Gold Glove,1998,AL,,В ЛЮБОЙ ЧАСТИ
fieldpr01,TSN All-Star,2007,NL,,1B
myersra01,TSN Fireman of the Year,1995,NL,,
suzukic01,Gold Glove,2010,AL,,В ЛЮБОЙ ЧАСТИ
reynoal01,TSN All-Star,1952,ML,,Р
cobbty01,Baseball Magazine All-Star,1911,ML,,CF
hornsro01,TSN All-Star,1926,ML,,2B
medwijo01,Baseball Magazine All-Star,1939,ML,,LF
camniho01,Baseball Magazine All-Star,1909,NL,,С4
virdobi01,Gold Glove,1962,NL,,В ЛЮБОЙ ЧАСТИ
marioma01,Baseball Magazine All-Star,1942,NL,,СС
maysca01,Baseball Magazine All-Star,1926,NL,,С2
myersra01,NLCS MVP,1990,NL,,
wagnele01,All-Star Game MVP,1962,ML,,Первая игра
bendech01,Baseball Magazine All-Star,1911,AL,,С4
palmeji01,Cy Young Award,1975,AL,,
johnsbi03,Baseball Magazine All-Star,1943,ML,,3B
dykstle01,TSN All-Star,1993,NL,,В ЛЮБОЙ ЧАСТИ
wanerpa01,TSN All-Star,1927,ML,,В ЛЮБОЙ ЧАСТИ
cartega01,Gold Glove,1980,NL,,C
roushed01,Baseball Magazine All-Star,1923,NL,,В ЛЮБОЙ ЧАСТИ
fieldpr01,Silver Slugger,2011,NL,,1B
rodriiv01,TSN All-Star,1998,AL,,C
hershor01,TSN Major League Player of the Year,1988,ML,,
dickebi01,Baseball Magazine All-Star,1936,AL,,C
ortizda01,Silver Slugger,2007,AL,,ДГ
hoytwa01,Baseball Magazine All-Star,1928,AL,,С2
friscfr01,TSN All-Star,1930,ML,,2B
newhoha01,TSN Major League Player of the Year,1945,ML,,
lordha01,Baseball Magazine All-Star,1909,ML,,3B
jacksre01,TSN Player of the Year,1973,AL,,
applilu01,Baseball Magazine All-Star,1943,AL,,СС
schmimi01,TSN Player of the Year,1980,NL,,
wanerpa01,Baseball Magazine All-Star,1927,NL,,RF
boonebo01,Gold Glove,1978,NL,,C
valenfe01,Gold Glove,1986,NL,,Р
fregoji01,TSN All-Star,1967,AL,,СС
cansejo01,Rookie of the Year,1986,AL,,
kinerra01,TSN All-Star,1950,ML,,В ЛЮБОЙ ЧАСТИ
gracema01,Gold Glove,1992,NL,,1B
floodcu01,Gold Glove,1967,NL,,В ЛЮБОЙ ЧАСТИ
santoro01,Gold Glove,1967,NL,,3B
piazzmi01,Silver Slugger,2001,NL,,C
elliobo01,TSN All-Star,1944,ML,,3B
devliar01,Baseball Magazine All-Star,1909,NL,,3B
aparilu01,Gold Glove,1959,AL,,СС
boyerke01,Lou Gehrig Memorial Award,1964,ML,,
strawda01,Silver Slugger,1990,NL,,В ЛЮБОЙ ЧАСТИ
alfonan01,TSN Fireman of the Year,2000,NL,,
boggswa01,TSN All-Star,1991,AL,,3B
daviser01,Silver Slugger,1989,NL,,В ЛЮБОЙ ЧАСТИ
danniha01,Baseball Magazine All-Star,1940,NL,,C
suttebr01,Rolaids Relief Man Award,1984,NL,,
mayswi01,Gold Glove,1958,NL,,CF
collied01,Baseball Magazine All-Star,1911,AL,,2B
boonebo01,Gold Glove,1989,AL,,C
nettlgr01,Gold Glove,1977,AL,,3B
phillbr01,Silver Slugger,2011,NL,,2B
carrocl02,TSN Fireman of the Year,1972,NL,,
quiseda01,TSN Fireman of the Year,1983,AL,,
messean01,Gold Glove,1974,NL,,Р
rizzuph01,TSN All-Star,1949,ML,,СС
carltst01,TSN All-Star,1982,NL,,LHP
vanceda01,Baseball Magazine All-Star,1928,ML,,С1
dawsoan01,TSN All-Star,1981,NL,,В ЛЮБОЙ ЧАСТИ
whitefr01,ALCS MVP,1980,AL,,
mayswi01,TSN All-Star,1966,NL,,В ЛЮБОЙ ЧАСТИ
ceyro01,Lou Gehrig Memorial Award,1982,ML,,
kalinal01,Roberto Clemente Award,1973,ML,,
abbotji01,TSN All-Star,1991,AL,,LHP
alomaro01,TSN All-Star,1998,AL,,2B
stonest01,Cy Young Award,1980,AL,,
musiast01,TSN Guide MVP,1943,NL,,
webbbr01,Cy Young Award,2006,NL,,
wrighgl01,Baseball Magazine All-Star,1925,NL,,СС
kubekto01,Rookie of the Year,1957,AL,,
derripa01,Baseball Magazine All-Star,1935,NL,,С4
sullibi03,Baseball Magazine All-Star,1909,AL,,C2
lordha01,Baseball Magazine All-Star,1910,AL,,3B
larkiba01,TSN All-Star,1991,NL,,СС
cullero01,Baseball Magazine All-Star,1945,AL,,RF
pujolal01,Silver Slugger,2001,NL,,3B
vanslan01,Gold Glove,1992,NL,,В ЛЮБОЙ ЧАСТИ
musiast01,TSN Player of the Year,1957,NL,,
pepitjo01,Gold Glove,1965,AL,,1B
lynnfr01,TSN All-Star,1978,AL,,В ЛЮБОЙ ЧАСТИ
hornsro01,Baseball Magazine All-Star,1925,ML,,2B
voisebi01,Baseball Magazine All-Star,1944,NL,,С3
maddugr01,Gold Glove,2007,NL,,Р
grissma02,Gold Glove,1996,NL,,В ЛЮБОЙ ЧАСТИ
fiskca01,Rookie of the Year,1972,AL,,
lynnfr01,Gold Glove,1980,AL,,В ЛЮБОЙ ЧАСТИ
wagneho01,Baseball Magazine All-Star,1912,NL,,СС
renteed01,Gold Glove,2002,NL,,СС
fellebo01,Baseball Magazine All-Star,1947,AL,,С1
sherrla01,World Series MVP,1959,ML,,
sandbry01,Gold Glove,1984,NL,,2B
foulkke01,TSN Reliever of the Year,2003,AL,,
whitefr01,Gold Glove,1977,AL,,2B
heltoto01,TSN All-Star,2000,NL,,1B
oliveal01,TSN All-Star,1975,NL,,В ЛЮБОЙ ЧАСТИ
fainfe01,TSN All-Star,1952,ML,,1B
thomago01,TSN All-Star,1982,AL,,В ЛЮБОЙ ЧАСТИ
pennohe01,Baseball Magazine All-Star,1924,AL,,С3
terryra01,World Series MVP,1962,ML,,
campbbi02,TSN Fireman of the Year,1976,AL,,
ruthba01,Baseball Magazine All-Star,1930,ML,,RF
camparo01,TSN All-Star,1955,ML,,C
ripkeca01,Silver Slugger,1991,AL,,СС
willibe02,TSN All-Star,2000,AL,,В ЛЮБОЙ ЧАСТИ
piazzmi01,TSN All-Star,1998,NL,,C
vizquom01,Gold Glove,1998,AL,,СС
bellge02,TSN All-Star,1986,AL,,В ЛЮБОЙ ЧАСТИ
lidgebr01,Comeback Player of the Year,2008,NL,,
berrayo01,Baseball Magazine All-Star,1950,AL,,C
zitoba01,Hutch Award,2012,ML,,
keyji01,TSN Pitcher of the Year,1987,AL,,
slaugen01,Baseball Magazine All-Star,1947,NL,,CF
ayalabo01,TSN Player of the Year,1954,AL,,
gwynnto01,Silver Slugger,1997,NL,,В ЛЮБОЙ ЧАСТИ
kessido01,TSN All-Star,1968,NL,,СС
foxne01,TSN Player of the Year,1959,AL,,
derripa01,Baseball Magazine All-Star,1939,NL,,С2
ottme01,Baseball Magazine All-Star,1935,ML,,RF
rodrial01,TSN All-Star,2002,AL,,СС
yountro01,TSN Major League Player of the Year,1982,ML,,
carltst01,TSN Pitcher of the Year,1977,NL,,
vandejo01,Baseball Magazine All-Star,1938,NL,,С4
chaveer01,Gold Glove,2006,AL,,3B
riverma01,TSN All-Star,2005,AL,Y,РП
deandi01,Baseball Magazine All-Star,1933,NL,,С2
scottmi03,TSN Pitcher of the Year,1986,NL,,
siebeno01,TSN All-Star,1962,AL,,1B
boonebr01,Gold Glove,2004,AL,,2B
russebi01,TSN All-Star,1973,NL,,СС
traynpi01,Baseball Magazine All-Star,1932,ML,,3B
friscfr01,Baseball Magazine All-Star,1933,NL,,2B
rodrial01,Gold Glove,2003,AL,,СС
bryanro01,TSN Pitcher of the Year,1973,NL,,
coopece01,TSN All-Star,1979,AL,,1B
medwijo01,Most Valuable Player,1937,NL,,
wanerll01,Baseball Magazine All-Star,1932,NL,,CF
parkewe01,Gold Glove,1968,NL,,1B
moyerja01,Lou Gehrig Memorial Award,2003,ML,,
willsma01,TSN All-Star,1961,NL,,СС
hodgegi01,Gold Glove,1958,NL,,1B
maricju01,TSN All-Star,1966,NL,,Р
oneilst01,Baseball Magazine All-Star,1922,ML,,C
hackst01,TSN All-Star,1941,ML,,3B
friscfr01,Baseball Magazine All-Star,1923,ML,,3B
sewelri01,Baseball Magazine All-Star,1943,ML,,С3
kellyge01,Baseball Magazine All-Star,1924,NL,,1B
gehrilo01,Baseball Magazine All-Star,1927,ML,,1B
gehrich01,TSN All-Star,1937,ML,,2B
rodrial01,TSN All-Star,2007,AL,,3B
madlobi01,All-Star Game MVP,1975,ML,Y,
venturo01,Gold Glove,1993,AL,,3B
whitalo01,TSN All-Star,1984,AL,,2B
mizejo01,Baseball Magazine All-Star,1942,NL,,1B
putzjj01,Rolaids Relief Man Award,2007,AL,,
smithal03,Baseball Magazine All-Star,1943,AL,,С3
hernali01,NLCS MVP,1997,NL,,
schmimi01,Lou Gehrig Memorial Award,1983,ML,,
bondsbo01,Gold Glove,1971,NL,,В ЛЮБОЙ ЧАСТИ
martipe02,TSN All-Star,1998,AL,,RHP
jayjo01,TSN All-Star,1961,NL,,Р
conceda01,TSN All-Star,1976,NL,,СС
bellbu01,TSN All-Star,1981,AL,,3B
roushed01,Baseball Magazine All-Star,1924,ML,,CF
nettlgr01,Gold Glove,1978,AL,,3B
bondsba01,TSN All-Star,1990,NL,,В ЛЮБОЙ ЧАСТИ
maysca01,Baseball Magazine All-Star,1921,ML,,С3
gibsobo01,Gold Glove,1972,NL,,Р
humeto01,TSN Fireman of the Year,1980,NL,Y,
zahnge01,TSN All-Star,1982,AL,,LHP
sewelri01,TSN All-Star,1943,ML,,Р
jackstr01,TSN All-Star,1929,ML,,СС
bluevi01,TSN All-Star,1971,AL,,LHP
rodriiv01,NLCS MVP,2003,NL,,
larkiba01,Silver Slugger,1988,NL,,СС
gehrich01,Baseball Magazine All-Star,1937,ML,,2B
kleinch01,Baseball Magazine All-Star,1931,NL,,RF
schumha02,Baseball Magazine All-Star,1934,NL,,С4
johnswa01,Baseball Magazine All-Star,1909,ML,,С6
ferrewe01,Baseball Magazine All-Star,1935,ML,,С2
eckerde01,TSN Fireman of the Year,1992,AL,,
elliobo01,Most Valuable Player,1947,NL,,
baylodo01,TSN All-Star,1986,AL,,ДГ
piazzmi01,TSN All-Star,2000,NL,,C
rolensc01,Gold Glove,2004,NL,,3B
dimagjo01,Baseball Magazine All-Star,1950,AL,,CF
howest01,Rookie of the Year,1980,NL,,
camparo01,TSN All-Star,1953,ML,,C
johnswa01,TSN All-Star,1925,ML,,Р
saberbr01,Cy Young Award,1989,AL,,
waltebu01,TSN All-Star,1940,ML,,Р
wilsoch01,Baseball Magazine All-Star,1912,NL,,В ЛЮБОЙ ЧАСТИ
saxst01,Rookie of the Year,1982,NL,,
wagnele01,TSN All-Star,1962,AL,,В ЛЮБОЙ ЧАСТИ
johnsbi03,Baseball Magazine All-Star,1943,AL,,3B
mcdowja01,TSN All-Star,1993,AL,,RHP
donovdi01,TSN Pitcher of the Year,1962,AL,,
mcgrifr01,TSN All-Star,1989,AL,,1B
cochrmi01,Baseball Magazine All-Star,1934,AL,,C
gordojo01,TSN All-Star,1940,ML,,2B
reynoha01,Gold Glove,1989,AL,,2B
cuellmi01,Cy Young Award,1969,AL,Y,
bluevi01,Most Valuable Player,1971,AL,,
kluszte01,TSN All-Star,1956,ML,,1B
ruthba01,Baseball Magazine All-Star,1923,AL,,В ЛЮБОЙ ЧАСТИ
leibeha01,Baseball Magazine All-Star,1939,NL,,CF
hernake01,Gold Glove,1988,NL,,1B
mattido01,Silver Slugger,1986,AL,,1B
grohhe01,Baseball Magazine All-Star,1919,NL,,3B
derripa01,Baseball Magazine All-Star,1938,NL,,С1
flanami01,TSN All-Star,1979,AL,,LHP
shantbo01,Gold Glove,1963,NL,,Р
berrayo01,TSN All-Star,1952,ML,,C
moonwa01,Rookie of the Year,1954,NL,,
cochrmi01,Baseball Magazine All-Star,1929,ML,,C
rizzuph01,TSN Player of the Year,1950,AL,,
ferrewe01,Baseball Magazine All-Star,1931,AL,,С3
glavito02,Silver Slugger,1998,NL,,Р
hafeych01,Baseball Magazine All-Star,1930,NL,,LF
bakerfr01,Baseball Magazine All-Star,1914,ML,,3B
averiea01,Baseball Magazine All-Star,1931,AL,,CF
cepedor01,TSN All-Star,1961,NL,,1B
abreubo01,Silver Slugger,2004,NL,,В ЛЮБОЙ ЧАСТИ
rolfere01,Baseball Magazine All-Star,1938,ML,,3B
mizejo01,TSN All-Star,1948,ML,,1B
parrila02,Silver Slugger,1982,AL,,C
grovele01,Baseball Magazine All-Star,1927,AL,,С4
allisbo01,Rookie of the Year,1959,AL,,
wyattwh01,Baseball Magazine All-Star,1942,NL,,С2
snowjt01,Gold Glove,1995,AL,,1B
averiea01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
friscfr01,Baseball Magazine All-Star,1927,ML,,2B
eckerde01,Rolaids Relief Man Award,1988,AL,,
barfije01,Silver Slugger,1986,AL,,В ЛЮБОЙ ЧАСТИ
ordonre01,Gold Glove,1998,NL,,СС
parkewe01,Gold Glove,1970,NL,,1B
olivato01,TSN All-Star,1971,AL,,В ЛЮБОЙ ЧАСТИ
gwynnto01,Silver Slugger,1994,NL,,В ЛЮБОЙ ЧАСТИ
willsma01,Most Valuable Player,1962,NL,,
cobbty01,Baseball Magazine All-Star,1910,AL,,RF
mayswi01,Gold Glove,1964,NL,,В ЛЮБОЙ ЧАСТИ
reesepe01,Baseball Magazine All-Star,1946,NL,,СС
utleych01,Silver Slugger,2006,NL,,2B
garcino01,TSN All-Star,1997,AL,,СС
davisjo02,Gold Glove,1986,NL,,C
maddugr01,TSN All-Star,1993,NL,,RHP
hunteca01,TSN All-Star,1974,AL,,RHP
trammal01,Gold Glove,1980,AL,,СС
koufasa01,Pitching Triple Crown,1966,NL,,
gibsoge01,Baseball Magazine All-Star,1909,ML,,C3
landiji01,Gold Glove,1960,AL,,CF
cartega01,TSN All-Star,1984,NL,,C
barneje01,Baseball Magazine All-Star,1919,NL,,С2
benchjo01,TSN All-Star,1973,NL,,C
grubeke01,Gold Glove,1990,AL,,3B
traynpi01,Baseball Magazine All-Star,1929,NL,,3B
blairpa01,Gold Glove,1971,AL,,В ЛЮБОЙ ЧАСТИ
mayswi01,TSN All-Star,1960,ML,,В ЛЮБОЙ ЧАСТИ
turlebo01,TSN All-Star,1958,ML,,Р
lordha01,Baseball Magazine All-Star,1909,AL,,3B
benchjo01,Gold Glove,1968,NL,,C
hubbeca01,Baseball Magazine All-Star,1933,ML,,С1
mcraeha01,Silver Slugger,1982,AL,,ДГ
robinbr01,TSN All-Star,1962,AL,,3B
whitebi03,Gold Glove,1964,NL,,1B
winfida01,Gold Glove,1979,NL,,В ЛЮБОЙ ЧАСТИ
kalinal01,Gold Glove,1965,AL,,В ЛЮБОЙ ЧАСТИ
sabatcc01,TSN Pitcher of the Year,2007,AL,,
conceda01,TSN All-Star,1974,NL,,СС
valvejo01,Rolaids Relief Man Award,2007,NL,,
gardnla01,Baseball Magazine All-Star,1916,ML,,3B
robinbr01,Lou Gehrig Memorial Award,1966,ML,,
roushed01,Baseball Magazine All-Star,1921,NL,,В ЛЮБОЙ ЧАСТИ
rosepe01,Most Valuable Player,1973,NL,,
guerrvl01,Most Valuable Player,2004,AL,,
gosligo01,Baseball Magazine All-Star,1927,AL,,LF
sheffga01,TSN All-Star,1992,NL,,3B
smithea02,Baseball Magazine All-Star,1926,ML,,C
ruckena01,Baseball Magazine All-Star,1911,NL,,С4
edwarjo01,Gold Glove,1964,NL,,C
sierrru01,TSN All-Star,1989,AL,,В ЛЮБОЙ ЧАСТИ
cepedor01,TSN Player of the Year,1967,NL,,
bellbu01,Lou Gehrig Memorial Award,1988,ML,,
crandde01,Gold Glove,1959,NL,,C
fiskca01,TSN All-Star,1985,AL,,C
cansejo01,Silver Slugger,1991,AL,,В ЛЮБОЙ ЧАСТИ
manushe01,Baseball Magazine All-Star,1934,AL,,RF
killeha01,TSN All-Star,1969,AL,,3B
thondi01,Silver Slugger,1983,NL,,СС
berrayo01,Most Valuable Player,1954,AL,,
rosepe01,Roberto Clemente Award,1976,ML,,
trillma01,TSN All-Star,1982,NL,,2B
glavito02,TSN All-Star,1992,NL,,LHP
hubbeca01,Baseball Magazine All-Star,1929,NL,,С4
archeji01,Baseball Magazine All-Star,1912,NL,,C1
daviswi02,Gold Glove,1972,NL,,В ЛЮБОЙ ЧАСТИ
seweljo01,Baseball Magazine All-Star,1923,AL,,СС
ottme01,Baseball Magazine All-Star,1938,NL,,CF
speaktr01,Baseball Magazine All-Star,1921,AL,,В ЛЮБОЙ ЧАСТИ
kinerra01,Baseball Magazine All-Star,1950,ML,,LF
ruthba01,Baseball Magazine All-Star,1927,ML,,LF
teixema01,Silver Slugger,2004,AL,,1B
gwynnto01,Silver Slugger,1995,NL,,В ЛЮБОЙ ЧАСТИ
puckeki01,Gold Glove,1988,AL,,В ЛЮБОЙ ЧАСТИ
ripkeca01,Lou Gehrig Memorial Award,1992,ML,,
fregoji01,Gold Glove,1967,AL,,СС
grissma02,Gold Glove,1995,NL,,В ЛЮБОЙ ЧАСТИ
raderdo02,Gold Glove,1974,NL,,3B
wagneho01,Baseball Magazine All-Star,1913,ML,,СС
hoffmtr01,Branch Rickey Award,2008,ML,,
peckiro01,Baseball Magazine All-Star,1921,AL,,СС
welchbo01,Cy Young Award,1990,AL,,
