playerid,awardid,yearid,lgid,tie,notes
ruethdu01,Baseball Magazine All-Star,1922,NL,,P3
musiast01,TSN Major League Player of the Year,1951,ML,,
maddugr01,Cy Young Award,1992,NL,,
giambja01,TSN All-Star,2002,AL,,1Б
worreto01,TSN Fireman of the Year,1986,NL,,
richabo01,TSN All-Star,1966,AL,,Две единицы
lefebji01,Rookie of the Year,1965,NL,,
schulfr01,Baseball Magazine All-Star,1911,NL,,RF
seaveto01,TSN All-Star,1975,NL,,Правостороннее движение
galaran01,Silver Slugger,1996,NL,,1Б
ramirma02,TSN All-Star,2004,AL,,ОФ
whitefr01,Gold Glove,1981,AL,,Две единицы
allenjo02,Baseball Magazine All-Star,1937,AL,,П4
wellsda01,TSN All-Star,1998,AL,,ЛХП
cuyleki01,TSN All-Star,1925,ML,,ОФ
kaatji01,Gold Glove,1962,AL,,П
waltebu01,TSN Guide MVP,1939,NL,,
murraed02,Gold Glove,1984,AL,,1Б
clarkja01,TSN All-Star,1978,NL,,ОФ
mayswi01,Gold Glove,1961,NL,,ОФ
johnsra05,Cy Young Award,2000,NL,,
gordojo01,TSN All-Star,1941,ML,,Две единицы
collied01,Baseball Magazine All-Star,1909,ML,,Две единицы
musiast01,TSN All-Star,1953,ML,,ОФ
benchjo01,Babe Ruth Award,1976,NL,,С
colemvi01,Rookie of the Year,1985,NL,,
dooinre01,Baseball Magazine All-Star,1911,NL,,С2
reardje01,TSN Fireman of the Year,1987,AL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",
borowha01,TSN Pitcher of the Year,1945,NL,,
cochrmi01,TSN All-Star,1935,ML,,С
allenjo02,Baseball Magazine All-Star,1936,AL,,П4
marquru01,Baseball Magazine All-Star,1911,NL,,П2
sandbry01,Gold Glove,1989,NL,,Две единицы
spahnwa01,TSN All-Star,1957,ML,,П
marisro01,TSN Major League Player of the Year,1961,ML,,
mcinnst01,Baseball Magazine All-Star,1914,AL,,1Б
bartedi01,Baseball Magazine All-Star,1932,NL,,SS
mathech01,Baseball Magazine All-Star,1908,ML,,П2
willibi01,TSN Major League Player of the Year,1972,ML,,
richabo01,Gold Glove,1965,AL,,Две единицы
jackstr01,Baseball Magazine All-Star,1929,NL,,SS
murphda05,Gold Glove,1986,NL,,ОФ
sandbry01,Gold Glove,1991,NL,,Две единицы
hargrmi01,Rookie of the Year,1974,AL,,
vanceda01,TSN All-Star,1925,ML,,П
wagnehe01,Baseball Magazine All-Star,1912,AL,,SS
hernake01,Gold Glove,1979,NL,,1Б
koufasa01,Babe Ruth Award,1963,NL,,П
stockmi01,Baseball Magazine All-Star,1922,NL,,3Б
minosmi01,Gold Glove,1959,AL,,ЛФ
mathech01,Pitching Triple Crown,1905,NL,,
guerrvl01,TSN All-Star,2002,NL,,ОФ
ramirar01,Silver Slugger,2011,NL,,3Б
bresnro01,Baseball Magazine All-Star,1911,ML,,C1
molitpa01,TSN All-Star,1993,AL,,ДХ
leonadu01,Baseball Magazine All-Star,1914,AL,,П2
cliftha01,Baseball Magazine All-Star,1940,AL,,3Б
foxxji01,Baseball Magazine All-Star,1932,AL,,1Б
willijo03,Silver Slugger,2012,AL,,ОФ
jacksre01,Silver Slugger,1980,AL,,ДХ
sislege01,Baseball Magazine All-Star,1921,AL,,1Б
millafe01,Gold Glove,1969,NL,,Две единицы
mcdanli01,TSN Fireman of the Year,1963,NL,,
griffke02,Gold Glove,1990,AL,,ОФ
soriaal01,Silver Slugger,2002,AL,,Две единицы
bautijo02,Hank Aaron Award,2011,AL,,
speaktr01,Baseball Magazine All-Star,1917,AL,,ОФ
alomasa02,Gold Glove,1990,AL,,С
gehrich01,Baseball Magazine All-Star,1935,ML,,Две единицы
roushed01,Baseball Magazine All-Star,1919,NL,,ОФ
chaseha01,Baseball Magazine All-Star,1911,ML,,1Б
mccovwi01,TSN Major League Player of the Year,1969,ML,,
griffke02,Gold Glove,1999,AL,,ОФ
averiea01,Baseball Magazine All-Star,1930,AL,,CF
mcgeewi01,Gold Glove,1985,NL,,ОФ
francjo01,Rolaids Relief Man Award,1990,NL,,
trillma01,TSN All-Star,1981,NL,,Две единицы
benchjo01,TSN All-Star,1972,NL,,С
cobbty01,Baseball Magazine All-Star,1921,AL,,ОФ
parrila02,Gold Glove,1984,AL,,С
sweened01,Baseball Magazine All-Star,1910,AL,,С2
goodedw01,Cy Young Award,1985,NL,,
fossera01,Gold Glove,1970,AL,,С
gomezle01,Baseball Magazine All-Star,1937,AL,,Q1: Что такое P1?
landiji01,Gold Glove,1963,AL,,ОФ
wyattwh01,Baseball Magazine All-Star,1942,ML,,P3
walshed01,Baseball Magazine All-Star,1909,ML,,П2
langsma01,Gold Glove,1987,AL,,П
stewada01,TSN All-Star,1988,AL,,Правостороннее движение
martied01,Silver Slugger,2001,AL,,ДХ
goodedw01,Rookie of the Year,1984,NL,,
saiervi01,Baseball Magazine All-Star,1915,NL,,1Б
mayswi01,Most Valuable Player,1965,NL,,
guerrpe01,TSN All-Star,1982,NL,,ОФ
terryra01,TSN All-Star,1962,AL,,П
clemero02,TSN All-Star,1991,AL,,Правостороннее движение
simmoal01,Baseball Magazine All-Star,1933,AL,,ОФ
alomaro01,Gold Glove,1995,AL,,Две единицы
anderga01,TSN All-Star,2002,AL,,ОФ
ripkeca01,Gold Glove,1992,AL,,SS
wallabo01,Baseball Magazine All-Star,1910,AL,,SS
hernafe02,Cy Young Award,2010,AL,,
wheatza01,Baseball Magazine All-Star,1916,NL,,ОФ
edmonji01,Gold Glove,1998,AL,,ОФ
fieldpr01,TSN All-Star,2007,NL,,1Б
myersra01,TSN Fireman of the Year,1995,NL,,
suzukic01,Gold Glove,2010,AL,,ОФ
reynoal01,TSN All-Star,1952,ML,,П
cobbty01,Baseball Magazine All-Star,1911,ML,,CF
hornsro01,TSN All-Star,1926,ML,,Две единицы
medwijo01,Baseball Magazine All-Star,1939,ML,,ЛФ
camniho01,Baseball Magazine All-Star,1909,NL,,П4
virdobi01,Gold Glove,1962,NL,,ОФ
marioma01,Baseball Magazine All-Star,1942,NL,,SS
maysca01,Baseball Magazine All-Star,1926,NL,,П2
myersra01,NLCS MVP,1990,NL,,
wagnele01,All-Star Game MVP,1962,ML,,Первая игра
bendech01,Baseball Magazine All-Star,1911,AL,,П4
palmeji01,Cy Young Award,1975,AL,,
johnsbi03,Baseball Magazine All-Star,1943,ML,,3Б
dykstle01,TSN All-Star,1993,NL,,ОФ
wanerpa01,TSN All-Star,1927,ML,,ОФ
cartega01,Gold Glove,1980,NL,,С
roushed01,Baseball Magazine All-Star,1923,NL,,ОФ
fieldpr01,Silver Slugger,2011,NL,,1Б
rodriiv01,TSN All-Star,1998,AL,,С
hershor01,TSN Major League Player of the Year,1988,ML,,
dickebi01,Baseball Magazine All-Star,1936,AL,,С
ortizda01,Silver Slugger,2007,AL,,ДХ
hoytwa01,Baseball Magazine All-Star,1928,AL,,П2
friscfr01,TSN All-Star,1930,ML,,Две единицы
newhoha01,TSN Major League Player of the Year,1945,ML,,
lordha01,Baseball Magazine All-Star,1909,ML,,3Б
jacksre01,TSN Player of the Year,1973,AL,,
applilu01,Baseball Magazine All-Star,1943,AL,,SS
schmimi01,TSN Player of the Year,1980,NL,,
wanerpa01,Baseball Magazine All-Star,1927,NL,,RF
boonebo01,Gold Glove,1978,NL,,С
valenfe01,Gold Glove,1986,NL,,П
fregoji01,TSN All-Star,1967,AL,,SS
cansejo01,Rookie of the Year,1986,AL,,
kinerra01,TSN All-Star,1950,ML,,ОФ
gracema01,Gold Glove,1992,NL,,1Б
floodcu01,Gold Glove,1967,NL,,ОФ
santoro01,Gold Glove,1967,NL,,3Б
piazzmi01,Silver Slugger,2001,NL,,С
elliobo01,TSN All-Star,1944,ML,,3Б
devliar01,Baseball Magazine All-Star,1909,NL,,3Б
aparilu01,Gold Glove,1959,AL,,SS
boyerke01,Lou Gehrig Memorial Award,1964,ML,,
strawda01,Silver Slugger,1990,NL,,ОФ
alfonan01,TSN Fireman of the Year,2000,NL,,
boggswa01,TSN All-Star,1991,AL,,3Б
daviser01,Silver Slugger,1989,NL,,ОФ
danniha01,Baseball Magazine All-Star,1940,NL,,С
suttebr01,Rolaids Relief Man Award,1984,NL,,
mayswi01,Gold Glove,1958,NL,,CF
collied01,Baseball Magazine All-Star,1911,AL,,Две единицы
boonebo01,Gold Glove,1989,AL,,С
nettlgr01,Gold Glove,1977,AL,,3Б
phillbr01,Silver Slugger,2011,NL,,Две единицы
carrocl02,TSN Fireman of the Year,1972,NL,,
quiseda01,TSN Fireman of the Year,1983,AL,,
messean01,Gold Glove,1974,NL,,П
rizzuph01,TSN All-Star,1949,ML,,SS
carltst01,TSN All-Star,1982,NL,,ЛХП
vanceda01,Baseball Magazine All-Star,1928,ML,,Q1: Что такое P1?
dawsoan01,TSN All-Star,1981,NL,,ОФ
whitefr01,ALCS MVP,1980,AL,,
mayswi01,TSN All-Star,1966,NL,,ОФ
ceyro01,Lou Gehrig Memorial Award,1982,ML,,
kalinal01,Roberto Clemente Award,1973,ML,,
abbotji01,TSN All-Star,1991,AL,,ЛХП
alomaro01,TSN All-Star,1998,AL,,Две единицы
stonest01,Cy Young Award,1980,AL,,
musiast01,TSN Guide MVP,1943,NL,,
webbbr01,Cy Young Award,2006,NL,,
wrighgl01,Baseball Magazine All-Star,1925,NL,,SS
kubekto01,Rookie of the Year,1957,AL,,
derripa01,Baseball Magazine All-Star,1935,NL,,П4
sullibi03,Baseball Magazine All-Star,1909,AL,,С2
lordha01,Baseball Magazine All-Star,1910,AL,,3Б
larkiba01,TSN All-Star,1991,NL,,SS
cullero01,Baseball Magazine All-Star,1945,AL,,RF
pujolal01,Silver Slugger,2001,NL,,3Б
vanslan01,Gold Glove,1992,NL,,ОФ
musiast01,TSN Player of the Year,1957,NL,,
pepitjo01,Gold Glove,1965,AL,,1Б
lynnfr01,TSN All-Star,1978,AL,,ОФ
hornsro01,Baseball Magazine All-Star,1925,ML,,Две единицы
voisebi01,Baseball Magazine All-Star,1944,NL,,P3
maddugr01,Gold Glove,2007,NL,,П
grissma02,Gold Glove,1996,NL,,ОФ
fiskca01,Rookie of the Year,1972,AL,,
lynnfr01,Gold Glove,1980,AL,,ОФ
wagneho01,Baseball Magazine All-Star,1912,NL,,SS
renteed01,Gold Glove,2002,NL,,SS
fellebo01,Baseball Magazine All-Star,1947,AL,,Q1: Что такое P1?
sherrla01,World Series MVP,1959,ML,,
sandbry01,Gold Glove,1984,NL,,Две единицы
foulkke01,TSN Reliever of the Year,2003,AL,,
whitefr01,Gold Glove,1977,AL,,Две единицы
heltoto01,TSN All-Star,2000,NL,,1Б
oliveal01,TSN All-Star,1975,NL,,ОФ
fainfe01,TSN All-Star,1952,ML,,1Б
thomago01,TSN All-Star,1982,AL,,ОФ
pennohe01,Baseball Magazine All-Star,1924,AL,,P3
terryra01,World Series MVP,1962,ML,,
campbbi02,TSN Fireman of the Year,1976,AL,,
ruthba01,Baseball Magazine All-Star,1930,ML,,RF
camparo01,TSN All-Star,1955,ML,,С
ripkeca01,Silver Slugger,1991,AL,,SS
willibe02,TSN All-Star,2000,AL,,ОФ
piazzmi01,TSN All-Star,1998,NL,,С
vizquom01,Gold Glove,1998,AL,,SS
bellge02,TSN All-Star,1986,AL,,ОФ
lidgebr01,Comeback Player of the Year,2008,NL,,
berrayo01,Baseball Magazine All-Star,1950,AL,,С
zitoba01,Hutch Award,2012,ML,,
keyji01,TSN Pitcher of the Year,1987,AL,,
slaugen01,Baseball Magazine All-Star,1947,NL,,CF
ayalabo01,TSN Player of the Year,1954,AL,,
gwynnto01,Silver Slugger,1997,NL,,ОФ
kessido01,TSN All-Star,1968,NL,,SS
foxne01,TSN Player of the Year,1959,AL,,
derripa01,Baseball Magazine All-Star,1939,NL,,П2
ottme01,Baseball Magazine All-Star,1935,ML,,RF
rodrial01,TSN All-Star,2002,AL,,SS
yountro01,TSN Major League Player of the Year,1982,ML,,
carltst01,TSN Pitcher of the Year,1977,NL,,
vandejo01,Baseball Magazine All-Star,1938,NL,,П4
chaveer01,Gold Glove,2006,AL,,3Б
riverma01,TSN All-Star,2005,AL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",РП
deandi01,Baseball Magazine All-Star,1933,NL,,П2
scottmi03,TSN Pitcher of the Year,1986,NL,,
siebeno01,TSN All-Star,1962,AL,,1Б
boonebr01,Gold Glove,2004,AL,,Две единицы
russebi01,TSN All-Star,1973,NL,,SS
traynpi01,Baseball Magazine All-Star,1932,ML,,3Б
friscfr01,Baseball Magazine All-Star,1933,NL,,Две единицы
rodrial01,Gold Glove,2003,AL,,SS
bryanro01,TSN Pitcher of the Year,1973,NL,,
coopece01,TSN All-Star,1979,AL,,1Б
medwijo01,Most Valuable Player,1937,NL,,
wanerll01,Baseball Magazine All-Star,1932,NL,,CF
parkewe01,Gold Glove,1968,NL,,1Б
moyerja01,Lou Gehrig Memorial Award,2003,ML,,
willsma01,TSN All-Star,1961,NL,,SS
hodgegi01,Gold Glove,1958,NL,,1Б
maricju01,TSN All-Star,1966,NL,,П
oneilst01,Baseball Magazine All-Star,1922,ML,,С
hackst01,TSN All-Star,1941,ML,,3Б
friscfr01,Baseball Magazine All-Star,1923,ML,,3Б
sewelri01,Baseball Magazine All-Star,1943,ML,,P3
kellyge01,Baseball Magazine All-Star,1924,NL,,1Б
gehrilo01,Baseball Magazine All-Star,1927,ML,,1Б
gehrich01,TSN All-Star,1937,ML,,Две единицы
rodrial01,TSN All-Star,2007,AL,,3Б
madlobi01,All-Star Game MVP,1975,ML,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",
venturo01,Gold Glove,1993,AL,,3Б
whitalo01,TSN All-Star,1984,AL,,Две единицы
mizejo01,Baseball Magazine All-Star,1942,NL,,1Б
putzjj01,Rolaids Relief Man Award,2007,AL,,
smithal03,Baseball Magazine All-Star,1943,AL,,P3
hernali01,NLCS MVP,1997,NL,,
schmimi01,Lou Gehrig Memorial Award,1983,ML,,
bondsbo01,Gold Glove,1971,NL,,ОФ
martipe02,TSN All-Star,1998,AL,,Правостороннее движение
jayjo01,TSN All-Star,1961,NL,,П
conceda01,TSN All-Star,1976,NL,,SS
bellbu01,TSN All-Star,1981,AL,,3Б
roushed01,Baseball Magazine All-Star,1924,ML,,CF
nettlgr01,Gold Glove,1978,AL,,3Б
bondsba01,TSN All-Star,1990,NL,,ОФ
maysca01,Baseball Magazine All-Star,1921,ML,,P3
gibsobo01,Gold Glove,1972,NL,,П
humeto01,TSN Fireman of the Year,1980,NL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",
zahnge01,TSN All-Star,1982,AL,,ЛХП
sewelri01,TSN All-Star,1943,ML,,П
jackstr01,TSN All-Star,1929,ML,,SS
bluevi01,TSN All-Star,1971,AL,,ЛХП
rodriiv01,NLCS MVP,2003,NL,,
larkiba01,Silver Slugger,1988,NL,,SS
gehrich01,Baseball Magazine All-Star,1937,ML,,Две единицы
kleinch01,Baseball Magazine All-Star,1931,NL,,RF
schumha02,Baseball Magazine All-Star,1934,NL,,П4
johnswa01,Baseball Magazine All-Star,1909,ML,,П6
ferrewe01,Baseball Magazine All-Star,1935,ML,,П2
eckerde01,TSN Fireman of the Year,1992,AL,,
elliobo01,Most Valuable Player,1947,NL,,
baylodo01,TSN All-Star,1986,AL,,ДХ
piazzmi01,TSN All-Star,2000,NL,,С
rolensc01,Gold Glove,2004,NL,,3Б
dimagjo01,Baseball Magazine All-Star,1950,AL,,CF
howest01,Rookie of the Year,1980,NL,,
camparo01,TSN All-Star,1953,ML,,С
johnswa01,TSN All-Star,1925,ML,,П
saberbr01,Cy Young Award,1989,AL,,
waltebu01,TSN All-Star,1940,ML,,П
wilsoch01,Baseball Magazine All-Star,1912,NL,,ОФ
saxst01,Rookie of the Year,1982,NL,,
wagnele01,TSN All-Star,1962,AL,,ОФ
johnsbi03,Baseball Magazine All-Star,1943,AL,,3Б
mcdowja01,TSN All-Star,1993,AL,,Правостороннее движение
donovdi01,TSN Pitcher of the Year,1962,AL,,
mcgrifr01,TSN All-Star,1989,AL,,1Б
cochrmi01,Baseball Magazine All-Star,1934,AL,,С
gordojo01,TSN All-Star,1940,ML,,Две единицы
reynoha01,Gold Glove,1989,AL,,Две единицы
cuellmi01,Cy Young Award,1969,AL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",
bluevi01,Most Valuable Player,1971,AL,,
kluszte01,TSN All-Star,1956,ML,,1Б
ruthba01,Baseball Magazine All-Star,1923,AL,,ОФ
leibeha01,Baseball Magazine All-Star,1939,NL,,CF
hernake01,Gold Glove,1988,NL,,1Б
mattido01,Silver Slugger,1986,AL,,1Б
grohhe01,Baseball Magazine All-Star,1919,NL,,3Б
derripa01,Baseball Magazine All-Star,1938,NL,,Q1: Что такое P1?
flanami01,TSN All-Star,1979,AL,,ЛХП
shantbo01,Gold Glove,1963,NL,,П
berrayo01,TSN All-Star,1952,ML,,С
moonwa01,Rookie of the Year,1954,NL,,
cochrmi01,Baseball Magazine All-Star,1929,ML,,С
rizzuph01,TSN Player of the Year,1950,AL,,
ferrewe01,Baseball Magazine All-Star,1931,AL,,P3
glavito02,Silver Slugger,1998,NL,,П
hafeych01,Baseball Magazine All-Star,1930,NL,,ЛФ
bakerfr01,Baseball Magazine All-Star,1914,ML,,3Б
averiea01,Baseball Magazine All-Star,1931,AL,,CF
cepedor01,TSN All-Star,1961,NL,,1Б
abreubo01,Silver Slugger,2004,NL,,ОФ
rolfere01,Baseball Magazine All-Star,1938,ML,,3Б
mizejo01,TSN All-Star,1948,ML,,1Б
parrila02,Silver Slugger,1982,AL,,С
grovele01,Baseball Magazine All-Star,1927,AL,,П4
allisbo01,Rookie of the Year,1959,AL,,
wyattwh01,Baseball Magazine All-Star,1942,NL,,П2
snowjt01,Gold Glove,1995,AL,,1Б
averiea01,Baseball Magazine All-Star,1933,AL,,ОФ
friscfr01,Baseball Magazine All-Star,1927,ML,,Две единицы
eckerde01,Rolaids Relief Man Award,1988,AL,,
barfije01,Silver Slugger,1986,AL,,ОФ
ordonre01,Gold Glove,1998,NL,,SS
parkewe01,Gold Glove,1970,NL,,1Б
olivato01,TSN All-Star,1971,AL,,ОФ
gwynnto01,Silver Slugger,1994,NL,,ОФ
willsma01,Most Valuable Player,1962,NL,,
cobbty01,Baseball Magazine All-Star,1910,AL,,RF
mayswi01,Gold Glove,1964,NL,,ОФ
reesepe01,Baseball Magazine All-Star,1946,NL,,SS
utleych01,Silver Slugger,2006,NL,,Две единицы
garcino01,TSN All-Star,1997,AL,,SS
davisjo02,Gold Glove,1986,NL,,С
maddugr01,TSN All-Star,1993,NL,,Правостороннее движение
hunteca01,TSN All-Star,1974,AL,,Правостороннее движение
trammal01,Gold Glove,1980,AL,,SS
koufasa01,Pitching Triple Crown,1966,NL,,
gibsoge01,Baseball Magazine All-Star,1909,ML,,С3
landiji01,Gold Glove,1960,AL,,CF
cartega01,TSN All-Star,1984,NL,,С
barneje01,Baseball Magazine All-Star,1919,NL,,П2
benchjo01,TSN All-Star,1973,NL,,С
grubeke01,Gold Glove,1990,AL,,3Б
traynpi01,Baseball Magazine All-Star,1929,NL,,3Б
blairpa01,Gold Glove,1971,AL,,ОФ
mayswi01,TSN All-Star,1960,ML,,ОФ
turlebo01,TSN All-Star,1958,ML,,П
lordha01,Baseball Magazine All-Star,1909,AL,,3Б
benchjo01,Gold Glove,1968,NL,,С
hubbeca01,Baseball Magazine All-Star,1933,ML,,Q1: Что такое P1?
mcraeha01,Silver Slugger,1982,AL,,ДХ
robinbr01,TSN All-Star,1962,AL,,3Б
whitebi03,Gold Glove,1964,NL,,1Б
winfida01,Gold Glove,1979,NL,,ОФ
kalinal01,Gold Glove,1965,AL,,ОФ
sabatcc01,TSN Pitcher of the Year,2007,AL,,
conceda01,TSN All-Star,1974,NL,,SS
valvejo01,Rolaids Relief Man Award,2007,NL,,
gardnla01,Baseball Magazine All-Star,1916,ML,,3Б
robinbr01,Lou Gehrig Memorial Award,1966,ML,,
roushed01,Baseball Magazine All-Star,1921,NL,,ОФ
rosepe01,Most Valuable Player,1973,NL,,
guerrvl01,Most Valuable Player,2004,AL,,
gosligo01,Baseball Magazine All-Star,1927,AL,,ЛФ
sheffga01,TSN All-Star,1992,NL,,3Б
smithea02,Baseball Magazine All-Star,1926,ML,,С
ruckena01,Baseball Magazine All-Star,1911,NL,,П4
edwarjo01,Gold Glove,1964,NL,,С
sierrru01,TSN All-Star,1989,AL,,ОФ
cepedor01,TSN Player of the Year,1967,NL,,
bellbu01,Lou Gehrig Memorial Award,1988,ML,,
crandde01,Gold Glove,1959,NL,,С
fiskca01,TSN All-Star,1985,AL,,С
cansejo01,Silver Slugger,1991,AL,,ОФ
manushe01,Baseball Magazine All-Star,1934,AL,,RF
killeha01,TSN All-Star,1969,AL,,3Б
thondi01,Silver Slugger,1983,NL,,SS
berrayo01,Most Valuable Player,1954,AL,,
rosepe01,Roberto Clemente Award,1976,ML,,
trillma01,TSN All-Star,1982,NL,,Две единицы
glavito02,TSN All-Star,1992,NL,,ЛХП
hubbeca01,Baseball Magazine All-Star,1929,NL,,П4
archeji01,Baseball Magazine All-Star,1912,NL,,C1
daviswi02,Gold Glove,1972,NL,,ОФ
seweljo01,Baseball Magazine All-Star,1923,AL,,SS
ottme01,Baseball Magazine All-Star,1938,NL,,CF
speaktr01,Baseball Magazine All-Star,1921,AL,,ОФ
kinerra01,Baseball Magazine All-Star,1950,ML,,ЛФ
ruthba01,Baseball Magazine All-Star,1927,ML,,ЛФ
teixema01,Silver Slugger,2004,AL,,1Б
gwynnto01,Silver Slugger,1995,NL,,ОФ
puckeki01,Gold Glove,1988,AL,,ОФ
ripkeca01,Lou Gehrig Memorial Award,1992,ML,,
fregoji01,Gold Glove,1967,AL,,SS
grissma02,Gold Glove,1995,NL,,ОФ
raderdo02,Gold Glove,1974,NL,,3Б
wagneho01,Baseball Magazine All-Star,1913,ML,,SS
hoffmtr01,Branch Rickey Award,2008,ML,,
peckiro01,Baseball Magazine All-Star,1921,AL,,SS
welchbo01,Cy Young Award,1990,AL,,
wolffro01,Baseball Magazine All-Star,1945,AL,,П4
rodrial01,Hank Aaron Award,2007,AL,,
frymatr01,Silver Slugger,1992,AL,,SS
donohpe01,Baseball Magazine All-Star,1925,NL,,P3
teixema01,Silver Slugger,2005,AL,,1Б
morgajo02,Gold Glove,1973,NL,,Две единицы
bellhe01,Rolaids Relief Man Award,2010,NL,,
killeha01,Lou Gehrig Memorial Award,1971,ML,,
kellech01,Baseball Magazine All-Star,1940,AL,,RF
rudijo01,Gold Glove,1975,AL,,ОФ
scottge02,Gold Glove,1973,AL,,1Б
henrito01,Baseball Magazine All-Star,1949,ML,,1Б
dawsoan01,Hutch Award,1994,ML,,
bottoji01,TSN All-Star,1925,ML,,1Б
rodriiv01,TSN All-Star,1996,AL,,С
smithoz01,Gold Glove,1983,NL,,SS
murraed02,Rookie of the Year,1977,AL,,
cabremi01,Silver Slugger,2005,NL,,ОФ
mayswi01,TSN All-Star,1961,NL,,ОФ
wakefdi01,TSN All-Star,1944,ML,,ОФ
kalinal01,Gold Glove,1962,AL,,ОФ
vaughar01,Baseball Magazine All-Star,1943,NL,,3Б
murcebo01,TSN All-Star,1972,AL,,ОФ
francjo01,Lou Gehrig Memorial Award,2001,ML,,
collied01,Baseball Magazine All-Star,1916,AL,,Две единицы
boonebo01,Gold Glove,1986,AL,,С
larkiba01,TSN All-Star,1992,NL,,SS
bondsba01,TSN All-Star,1996,NL,,ОФ
brettge01,Silver Slugger,1988,AL,,1Б
violafr01,TSN All-Star,1990,NL,,ЛХП
clarkfr01,Baseball Magazine All-Star,1909,ML,,ЛФ
grichbo01,TSN All-Star,1976,AL,,Две единицы
aparilu01,Rookie of the Year,1956,AL,,
friscfr01,TSN All-Star,1931,ML,,Две единицы
justida01,Silver Slugger,1993,NL,,ОФ
gibsobo01,Gold Glove,1970,NL,,П
brownmo01,Baseball Magazine All-Star,1909,NL,,П2
rhoderi01,Silver Slugger,1985,NL,,П
parkeda01,Silver Slugger,1985,NL,,ОФ
ramirma02,Hank Aaron Award,2004,AL,,
riverma01,TSN Fireman of the Year,1999,AL,,
herrto01,TSN All-Star,1985,NL,,Две единицы
murphdw01,Gold Glove,1982,AL,,ОФ
bondsbo01,TSN Player of the Year,1973,NL,,
delgaca01,TSN All-Star,2003,AL,,1Б
speaktr01,Baseball Magazine All-Star,1916,ML,,ОФ
jonesch06,Most Valuable Player,1999,NL,,
hartnga01,Baseball Magazine All-Star,1936,NL,,С
howarry01,Rookie of the Year,2005,NL,,
sandbry01,Silver Slugger,1985,NL,,Две единицы
dimagjo01,Baseball Magazine All-Star,1950,ML,,CF
valenfe01,Silver Slugger,1981,NL,,П
wynnea01,Cy Young Award,1959,ML,,
crandde01,TSN All-Star,1958,ML,,С
mcraeha01,TSN All-Star,1976,AL,,ДХ
dropowa01,Rookie of the Year,1950,AL,,
strawda01,Rookie of the Year,1983,NL,,
medwijo01,Baseball Magazine All-Star,1933,NL,,ЛФ
pujolal01,Roberto Clemente Award,2008,NL,,
kinerra01,TSN Player of the Year,1950,NL,,
robinaa01,TSN All-Star,1946,ML,,С
cartejo01,Silver Slugger,1992,AL,,ОФ
ramirma02,Hank Aaron Award,1999,AL,,ОФ
lemonbo01,Baseball Magazine All-Star,1948,ML,,Q1: Что такое P1?
rolensc01,Silver Slugger,2002,NL,,3Б
bondsba01,Silver Slugger,1994,NL,,ОФ
ceronri01,TSN All-Star,1980,AL,,С
bagweje01,Silver Slugger,1994,NL,,1Б
hunteto01,Branch Rickey Award,2009,ML,,
olsongr01,Rookie of the Year,1989,AL,,
bluevi01,TSN All-Star,1978,NL,,ЛХП
whitefr01,Gold Glove,1986,AL,,Две единицы
beckegl01,Gold Glove,1968,NL,,Две единицы
bondsba01,Most Valuable Player,1990,NL,,
cepedor01,Rookie of the Year,1958,NL,,
trammal01,Gold Glove,1984,AL,,SS
sundbji01,Gold Glove,1978,AL,,С
oliveal01,Silver Slugger,1981,AL,,ДХ
murphda05,Gold Glove,1985,NL,,ОФ
goodedw01,TSN Pitcher of the Year,1985,NL,,
puckeki01,Gold Glove,1992,AL,,ОФ
powelbo01,TSN All-Star,1968,AL,,1Б
ziskri01,TSN All-Star,1974,NL,,ОФ
palmeji01,Gold Glove,1977,AL,,П
ferrewe01,Baseball Magazine All-Star,1936,AL,,P3
ruthba01,Baseball Magazine All-Star,1919,AL,,ОФ
cochrmi01,Baseball Magazine All-Star,1927,AL,,С
blairpa01,Gold Glove,1967,AL,,ОФ
grangwa01,TSN Fireman of the Year,1970,NL,,
biggicr01,Gold Glove,1997,NL,,Две единицы
brancra01,Baseball Magazine All-Star,1947,NL,,П2
wanerpa01,Baseball Magazine All-Star,1937,NL,,RF
gehrilo01,Triple Crown,1934,AL,,
benchjo01,Gold Glove,1977,NL,,С
grissma02,Gold Glove,1994,NL,,ОФ
riceji01,TSN Player of the Year,1978,AL,,
canoro01,Silver Slugger,2010,AL,,Две единицы
eversjo01,Baseball Magazine All-Star,1914,NL,,Две единицы
mcmilro01,Gold Glove,1958,NL,,SS
baylodo01,Silver Slugger,1985,AL,,ДХ
jonesto02,TSN Fireman of the Year,2000,AL,,
speaktr01,Baseball Magazine All-Star,1909,ML,,CF
bushdo01,Baseball Magazine All-Star,1915,AL,,SS
stewada01,ALCS MVP,1990,AL,,
cronijo01,TSN All-Star,1930,ML,,SS
cochrmi01,Baseball Magazine All-Star,1931,AL,,С
