yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1985,PHI,NL,diazbo01,26,20.0,26,24,0,24,0,0,0,0,0,0,0,0,0.0,3.0
2005,SDN,NL,hernara02,99,94.0,99,97,0,97,0,0,0,0,0,0,0,0,0.0,3.0
1984,TEX,AL,tananfr01,35,0.0,0,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,CHA,AL,sirotmi01,7,0.0,1,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1920,CHA,AL,wilkiro01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
2003,BOS,AL,varitja01,142,122.0,142,137,0,137,0,0,0,0,0,0,0,0,3.0,15.0
1950,BRO,NL,roepr01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1982,SFN,NL,schatda01,13,3.0,13,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1962,LAA,AL,moranbi02,160,,160,160,0,0,0,160,0,0,0,0,0,0,,
1987,CHA,AL,walkegr01,157,152.0,157,154,0,0,154,0,0,0,0,0,0,0,2.0,4.0
1965,ML1,NL,gondeje01,31,,31,31,0,13,0,0,0,0,0,0,0,0,,
1994,BOS,AL,chambwe01,51,42.0,51,34,0,0,0,0,0,0,0,0,34,34,9.0,9.0
1898,WSN,NL,sutthja01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1969,OAK,AL,lachema01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1903,SLN,NL,weavear01,16,,16,16,0,16,0,0,0,0,0,0,0,0,,
1999,SEA,AL,moyerja01,32,1.0,1,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ATL,NL,mcglike01,10,0.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,SLU,UA,taylobi01,43,,43,43,33,0,10,0,0,0,1,1,2,4,,
1999,FLO,NL,nunezvl01,17,12.0,15,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1984,MIN,AL,waltemi01,23,0.0,0,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
2012,LAN,NL,ellisma01,110,100.0,110,110,0,0,0,110,0,0,0,0,0,0,0.0,2.0
1968,SFN,NL,mcdanli01,12,,12,12,12,0,0,0,0,0,0,0,0,0,,
1922,CLE,AL,wambsbi01,142,,142,142,0,0,0,125,0,16,0,0,0,0,,
2000,OAK,AL,piattad01,60,41.0,60,42,0,0,3,0,13,0,8,0,22,29,8.0,14.0
2000,DET,AL,tolarke01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,SDN,NL,mabryjo01,48,30.0,48,34,0,0,2,0,0,0,2,0,30,32,0.0,16.0
1969,DET,AL,reedbo01,8,,8,8,8,0,0,0,0,0,0,0,0,0,,
1952,WS1,AL,woodke01,61,,61,61,0,0,0,0,0,0,54,3,1,56,,
1965,LAN,NL,osteecl01,42,,42,42,40,0,0,0,0,0,0,0,0,0,,
1962,BAL,AL,hansero02,71,,71,71,0,0,0,0,0,64,0,0,0,0,,
1962,NYA,AL,fordwh01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1912,BRO,NL,moranhe01,130,,130,130,0,0,0,0,0,0,2,73,55,129,,
1923,SLN,NL,toneyfr01,29,,29,29,29,0,0,0,0,0,0,0,0,0,,
1946,NYA,AL,russoma01,10,,10,10,8,0,0,0,0,0,0,0,0,0,,
2007,SEA,AL,mateoju01,9,0.0,0,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,NYN,NL,clarkma01,23,21.0,22,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,BOS,AL,littldi01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,
1974,NYN,NL,gosgeji01,26,6.0,26,24,0,0,0,0,0,0,9,11,4,24,0.0,3.0
1919,DET,AL,dyerbe01,44,,44,44,0,0,0,0,23,11,0,0,1,1,,
1949,SLN,NL,howerbi01,9,,9,9,0,0,0,0,0,0,2,3,1,6,,
1939,BOS,AL,lefebbi01,7,,7,7,5,0,0,0,0,0,0,0,0,0,,
1911,CHA,AL,bakerje01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1896,CL4,NL,childcu01,132,,132,132,0,0,0,132,0,0,0,0,0,0,,
2006,SDN,NL,mcanupa01,16,0.0,16,1,0,0,0,0,0,0,0,0,1,1,0.0,15.0
1887,NY1,NL,swababi01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1972,CHA,AL,moralri01,110,,110,110,0,0,0,16,14,86,0,0,0,0,,
1918,PHI,NL,burnsed01,68,,68,68,0,68,0,0,0,0,0,0,0,0,,
1944,CHN,NL,elkope01,7,,7,7,0,0,0,0,6,0,0,0,0,0,,
1966,CHA,AL,adairje01,105,,105,105,0,0,0,50,0,75,0,0,0,0,,
1967,ATL,NL,ritchja01,52,,52,52,52,0,0,0,0,0,0,0,0,0,,
2003,LAN,NL,myersro01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1975,CAL,AL,alliebo01,21,13.0,21,21,0,21,0,0,0,0,0,0,0,0,0.0,0.0
1931,BSN,NL,cronibi01,51,,51,51,0,50,0,0,0,0,0,0,0,0,,
2005,MIL,NL,durritr01,28,0.0,28,1,0,0,0,0,1,0,0,0,0,0,0.0,17.0
1982,OAK,AL,spencji01,33,26.0,33,32,0,0,32,0,0,0,0,0,0,0,0.0,3.0
1985,ML4,AL,simmote01,143,139.0,143,42,0,15,28,0,2,0,0,0,0,0,99.0,3.0
1952,PHA,AL,matarle01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1997,BAL,AL,anderbr01,151,147.0,151,124,0,0,0,0,0,0,0,124,0,124,24.0,3.0
1990,ML4,AL,spierbi01,112,104.0,112,111,0,0,0,0,0,111,0,0,0,0,0.0,2.0
2002,PHI,NL,persoro01,17,14.0,15,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,TBA,AL,fioreto01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1920,DET,AL,morribi01,8,,8,8,8,0,0,0,0,0,0,0,0,0,,
2000,BAL,AL,kinkami01,3,2.0,3,1,0,0,1,0,0,0,0,0,0,0,2.0,1.0
1980,KCA,AL,terreje01,23,3.0,22,14,1,0,3,3,0,0,6,0,1,7,0.0,1.0
1998,CIN,NL,harrile01,57,20.0,57,33,1,0,0,0,0,0,13,0,20,32,1.0,32.0
1932,BSN,NL,bergewa01,145,,145,145,0,0,11,0,0,0,0,134,0,134,,
1997,LAN,NL,guerrwi01,111,87.0,111,94,0,0,0,91,0,5,0,0,0,0,0.0,13.0
1943,PHA,AL,ciolalo01,12,,12,12,12,0,0,0,0,0,0,0,0,0,,
1987,TEX,AL,petrage01,101,56.0,101,87,0,63,5,4,17,0,1,0,2,3,0.0,36.0
1957,BAL,AL,beamoch01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,boydbo01,141,,141,141,0,0,132,0,0,0,1,0,0,1,,
1957,BAL,AL,brideji01,91,,91,91,0,0,0,1,3,74,0,0,0,0,,
1957,BAL,AL,brownha01,30,,30,30,25,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,busbyji01,86,,86,86,0,0,0,0,0,0,0,85,0,85,,
1957,BAL,AL,causewa01,14,,14,14,0,0,0,6,5,0,0,0,0,0,,
1957,BAL,AL,ceccaar01,20,,20,20,20,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,consusa01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,durhajo02,77,,77,77,0,0,0,0,0,0,36,5,25,59,,
1957,BAL,AL,ferrado01,8,,8,8,8,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,fornimi01,16,,16,16,15,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,francti01,97,,97,97,0,0,4,0,0,0,28,2,55,73,,
1957,BAL,AL,gardnbi02,154,,154,154,0,0,0,148,0,9,0,0,0,0,,
1957,BAL,AL,ginsbjo01,85,,85,85,0,66,0,0,0,0,0,0,0,0,,
1957,BAL,AL,goodmbi01,73,,73,73,0,0,8,5,54,5,4,0,5,9,,
1957,BAL,AL,greenle01,19,,19,19,0,0,0,0,0,0,3,12,2,15,,
1957,BAL,AL,halebo01,42,,42,42,0,0,5,0,0,0,0,0,0,0,,
1957,BAL,AL,houttar01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,johnsco01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,kellge01,99,,99,99,0,0,22,0,80,0,0,0,0,0,,
1957,BAL,AL,lehmake01,33,,33,33,30,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,loesbi01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,miksied01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,miranwi01,115,,115,115,0,0,0,0,0,115,0,0,0,0,,
1957,BAL,AL,moorera02,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,nelsote01,15,,15,15,0,0,0,0,0,0,2,0,6,8,,
1957,BAL,AL,niemabo01,129,,129,129,0,0,0,0,0,0,116,0,4,120,,
1957,BAL,AL,odellbi01,37,,37,37,35,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,pappami01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,pattoto01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1957,BAL,AL,peterbu01,7,,7,7,0,0,0,0,0,7,0,0,0,0,,
1957,BAL,AL,pilaral01,142,,142,142,0,0,0,0,0,0,2,54,79,126,,
1957,BAL,AL,powisca01,15,,15,15,0,0,0,0,0,0,0,0,13,13,,
1957,BAL,AL,pyburji01,35,,35,35,0,1,0,0,0,0,7,13,9,28,,
1957,BAL,AL,robinbr01,50,,50,50,0,0,0,0,47,0,0,0,0,0,,
1957,BAL,AL,robined01,4,,4,4,0,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,triangu01,129,,129,129,0,120,0,0,0,0,0,0,0,0,,
1957,BAL,AL,troutdi01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,walkeje01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,wightbi01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1957,BAL,AL,willidi02,47,,47,47,0,0,12,0,15,0,15,14,2,26,,
1957,BAL,AL,zupofr01,10,,10,10,0,8,0,0,0,0,0,0,0,0,,
1957,BAL,AL,zuverge01,56,,56,56,56,0,0,0,0,0,0,0,0,0,,
1957,BOS,AL,asproke01,24,,24,24,0,0,0,24,0,0,0,0,0,0,,
1957,BOS,AL,baumafr01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1957,BOS,AL,bollimi01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1957,BOS,AL,breweto01,45,,45,45,32,0,0,0,0,0,0,0,0,0,,
1957,BOS,AL,chakabo01,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1957,BOS,AL,consobi01,68,,68,68,0,0,0,16,2,42,0,0,0,0,,
1957,BOS,AL,daleype01,78,,78,78,0,77,0,0,0,0,0,0,0,0,,
1957,BOS,AL,delocik01,49,,49,49,49,0,0,0,0,0,0,0,0,0,,
2002,ANA,AL,amezaal01,12,3.0,12,5,0,0,0,0,0,5,0,0,0,0,0.0,0.0
2002,ANA,AL,anderga01,158,157.0,158,147,0,0,0,0,0,0,137,14,0,147,10.0,1.0
2002,ANA,AL,appieke01,32,2.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,bellicl01,2,0.0,2,2,0,0,2,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,callami01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,cookde01,37,0.0,4,37,37,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,davanje02,16,5.0,16,10,0,0,0,0,0,0,2,4,4,10,1.0,6.0
2002,ANA,AL,eckstda01,152,149.0,152,147,0,0,0,0,0,147,0,0,0,0,3.0,2.0
2002,ANA,AL,erstada01,150,146.0,150,143,0,0,5,0,0,0,0,143,0,143,4.0,3.0
2002,ANA,AL,fabrejo01,35,23.0,35,32,0,32,0,0,0,0,0,0,0,0,0.0,5.0
2002,ANA,AL,fasansa01,2,0.0,2,2,0,2,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,figgich01,15,1.0,15,8,0,0,0,8,0,0,0,0,0,0,0.0,3.0
2002,ANA,AL,fullmbr01,130,117.0,130,29,0,0,29,0,0,0,0,0,0,0,90.0,11.0
2002,ANA,AL,gilbe01,61,38.0,61,49,0,0,10,26,0,14,0,0,0,0,4.0,11.0
2002,ANA,AL,glaustr01,156,153.0,156,156,0,0,0,0,156,2,0,0,0,0,0.0,1.0
2002,ANA,AL,kennead01,144,124.0,144,139,0,0,0,139,0,0,0,1,0,1,1.0,12.0
2002,ANA,AL,lackejo01,18,0.0,0,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,levinal01,52,0.0,5,52,52,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,lukasma01,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,molinbe01,122,114.0,122,121,0,121,0,0,0,0,0,0,0,0,0.0,7.0
2002,ANA,AL,molinjo01,29,24.0,29,29,0,29,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,nievejo01,45,23.0,45,37,0,0,3,18,5,13,0,1,1,2,0.0,7.0
2002,ANA,AL,ochoaal01,37,15.0,37,36,0,0,0,0,0,0,7,0,31,36,0.0,7.0
2002,ANA,AL,ortizra01,32,2.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,palmeor01,110,63.0,110,86,0,0,0,0,0,0,33,11,47,86,1.0,32.0
2002,ANA,AL,percitr01,58,0.0,2,58,58,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,potelo01,31,0.0,4,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,ramirju01,29,7.0,29,23,0,0,0,0,0,0,0,15,9,23,0.0,4.0
2002,ANA,AL,rodrifr03,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,salmoti01,138,130.0,138,111,0,0,0,0,0,0,0,0,111,111,21.0,6.0
2002,ANA,AL,schoesc01,54,2.0,2,54,54,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,seleaa01,26,1.0,1,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,shielsc01,29,0.0,3,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,spiezsc01,153,133.0,153,150,0,0,143,1,20,0,8,0,2,10,0.0,8.0
2002,ANA,AL,walldo01,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,washbja01,32,2.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,weberbe01,63,0.0,3,63,63,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,wisema01,7,0.0,0,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ANA,AL,wootesh01,49,24.0,49,19,0,2,16,0,1,0,0,0,0,0,18.0,15.0
2002,ARI,NL,anderbr02,38,22.0,36,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,barajro01,70,41.0,70,70,0,69,1,0,0,0,0,0,0,0,0.0,5.0
2002,ARI,NL,batismi01,36,26.0,33,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,bautida01,40,39.0,40,39,0,0,0,0,0,0,0,5,37,39,0.0,1.0
2002,ARI,NL,bellja01,32,9.0,32,14,0,0,5,2,6,2,0,0,0,0,0.0,20.0
2002,ARI,NL,cintral01,38,20.0,38,34,0,0,0,18,9,8,0,0,0,0,0.0,6.0
2002,ARI,NL,colbrgr01,72,42.0,72,44,0,0,40,0,5,0,0,0,0,0,3.0,26.0
2002,ARI,NL,counscr01,112,109.0,112,112,0,0,0,13,94,22,0,0,0,0,0.0,1.0
2002,ARI,NL,delluda01,97,54.0,97,64,0,0,0,0,0,0,20,2,45,64,1.0,35.0
2002,ARI,NL,donnech01,74,11.0,74,27,0,0,1,0,26,0,0,0,0,0,0.0,52.0
2002,ARI,NL,durazer01,76,59.0,76,58,0,0,56,0,0,0,0,0,2,2,4.0,17.0
2002,ARI,NL,fettemi01,33,0.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,finlest01,150,131.0,150,144,0,0,0,0,0,0,0,144,0,144,0.0,10.0
2002,ARI,NL,gonzalu01,148,143.0,148,146,0,0,0,0,0,0,146,0,0,146,0.0,3.0
2002,ARI,NL,gracema01,124,70.0,124,99,1,0,98,0,0,0,0,0,0,0,0.0,34.0
2002,ARI,NL,guilljo01,54,31.0,54,37,0,0,0,0,0,0,2,2,34,37,1.0,17.0
2002,ARI,NL,helliri01,30,29.0,29,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,johnsra05,35,34.0,34,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,josefe01,13,4.0,13,5,0,0,0,0,0,0,1,0,4,5,0.0,9.0
2002,ARI,NL,kimby01,72,0.0,66,72,72,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,klassda01,4,0.0,4,3,0,0,0,0,2,1,0,0,0,0,0.0,2.0
2002,ARI,NL,koplomi01,55,0.0,53,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,littlma01,15,6.0,15,12,0,0,0,0,0,0,4,2,7,12,0.0,2.0
2002,ARI,NL,mantema01,31,0.0,30,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,mccraqu01,123,78.0,123,97,0,0,0,0,0,0,7,31,68,97,0.0,32.0
2002,ARI,NL,milleda02,101,90.0,101,100,0,100,0,0,0,0,0,0,0,0,0.0,3.0
2002,ARI,NL,moellch01,37,31.0,37,35,0,35,0,0,0,0,0,0,0,0,0.0,3.0
2002,ARI,NL,morgami01,29,0.0,27,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,myersmi01,69,0.0,65,69,69,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,oropeed01,32,0.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,overbly01,10,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,10.0
2002,ARI,NL,parrajo01,16,0.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,pattejo02,7,5.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,prinzbr01,20,0.0,19,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,reynoar02,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,sanchdu01,6,0.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,schilcu01,36,33.0,34,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,spiveju01,143,138.0,143,143,0,0,0,143,0,0,0,0,0,0,0.0,1.0
2002,ARI,NL,stottto01,5,4.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,swindgr01,34,0.0,32,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,ARI,NL,willima04,60,54.0,60,56,0,0,0,0,56,0,0,0,0,0,0.0,6.0
2002,ARI,NL,womacto01,153,145.0,153,149,0,0,0,0,0,149,0,0,1,1,0.0,5.0
2002,ATL,NL,blanche01,81,64.0,81,79,0,79,0,0,0,0,0,0,0,0,0.0,2.0
2002,ATL,NL,bongju01,2,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0
1933,BOS,AL,alexada01,94,,94,94,0,0,79,0,0,0,0,0,0,0,,
1933,BOS,AL,almadme01,14,,14,14,0,0,0,0,0,0,7,6,0,13,,
1933,BOS,AL,andreiv01,36,,36,36,34,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,brownll01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,cookedu01,119,,119,119,0,0,0,0,0,0,47,70,30,118,,
1933,BOS,AL,ferreri01,118,,118,118,0,116,0,0,0,0,0,0,0,0,,
1933,BOS,AL,fothebo01,28,,28,28,0,0,0,0,0,0,1,0,3,4,,
1933,BOS,AL,fribebe01,17,,17,17,0,0,0,6,5,2,0,0,0,0,,
1933,BOS,AL,fullecu01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,goochjo01,37,,37,37,0,26,0,0,0,0,0,0,0,0,,
1933,BOS,AL,hodapjo01,115,,115,115,0,0,10,101,0,0,0,0,0,0,,
1933,BOS,AL,johnsha01,26,,26,26,25,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,johnsro02,133,,133,133,0,0,0,0,0,0,26,10,95,125,,
1933,BOS,AL,jollesm01,118,,118,118,0,0,0,0,0,0,87,0,15,102,,
1933,BOS,AL,judgejo01,35,,35,35,0,0,29,0,0,0,0,0,0,0,,
1933,BOS,AL,klinebo01,46,,46,46,46,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,legetlo01,8,,8,8,0,2,0,0,0,0,0,0,0,0,,
1933,BOS,AL,mclauju01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,mcmanma01,106,,106,106,0,0,4,26,76,0,0,0,0,0,,
1933,BOS,AL,meolami01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,mullefr01,15,,15,15,0,0,0,14,0,0,0,0,0,0,,
1933,BOS,AL,mullegr01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,oliveto01,90,,90,90,0,0,0,0,0,0,0,86,0,86,,
1933,BOS,AL,olsonma01,3,,3,3,0,0,0,1,0,0,0,0,0,0,,
1933,BOS,AL,pipgrge01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,rhodego01,35,,35,35,34,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,seedsbo01,82,,82,82,0,0,41,0,0,0,17,0,16,32,,
1933,BOS,AL,sheame01,16,,16,16,0,16,0,0,0,0,0,0,0,0,,
1933,BOS,AL,stumpge01,22,,22,22,0,0,0,0,0,0,3,8,4,15,,
1933,BOS,AL,waltebu01,52,,52,52,0,0,0,7,43,0,0,0,0,0,,
1933,BOS,AL,warstra01,92,,92,92,0,0,0,0,0,87,0,0,0,0,,
1933,BOS,AL,watwojo01,13,,13,13,0,0,0,0,0,0,5,0,4,9,,
1933,BOS,AL,weilabo01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,welchjo01,47,,47,47,47,0,0,0,0,0,0,0,0,0,,
1933,BOS,AL,werbebi01,108,,108,108,0,0,0,2,38,71,0,0,0,0,,
1933,BOS,AL,winseto01,6,,6,6,0,0,0,0,0,0,2,0,2,4,,
1933,BRO,NL,beckbo01,43,,43,43,43,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,bengera01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,bissode01,35,,35,35,0,0,32,0,0,0,0,0,0,0,,
1933,BRO,NL,bluelu01,1,,1,1,0,0,1,0,0,0,0,0,0,0,,
1933,BRO,NL,boylebu01,93,,93,93,0,0,0,0,0,0,45,34,10,90,,
1933,BRO,NL,carroow01,34,,34,34,33,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,clarkwa02,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,cuccito01,134,,134,134,0,0,0,120,14,0,0,0,0,0,,
1933,BRO,NL,delmabe01,12,,12,12,0,0,0,10,0,0,0,0,0,0,,
1933,BRO,NL,floweja01,78,,78,78,0,0,0,19,8,36,0,0,1,1,,
1933,BRO,NL,fredejo01,147,,147,147,0,0,0,0,0,0,10,26,102,138,,
1933,BRO,NL,freylo01,34,,34,34,0,0,0,0,0,34,0,0,0,0,,
1933,BRO,NL,heimafr01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,hutchjo01,55,,55,55,0,0,0,0,0,0,0,0,45,45,,
1933,BRO,NL,jordaji01,70,,70,70,0,0,0,11,0,51,0,0,0,0,,
1933,BRO,NL,judgejo01,42,,42,42,0,0,28,0,0,0,0,0,0,0,,
1933,BRO,NL,leonadu02,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,leslisa01,96,,96,96,0,0,95,0,0,0,0,0,0,0,,
1933,BRO,NL,lopezal01,126,,126,126,0,124,0,1,0,0,0,0,0,0,,
1933,BRO,NL,lucasra01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,mungova01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,odoulle01,43,,43,43,0,0,0,0,0,0,41,0,0,41,,
1933,BRO,NL,outench01,93,,93,93,0,56,0,0,0,0,0,0,0,0,,
1933,BRO,NL,picinva01,6,,6,6,0,6,0,0,0,0,0,0,0,0,,
1933,BRO,NL,rosenma01,5,,5,5,0,0,0,0,0,0,1,1,0,2,,
1933,BRO,NL,ryanro01,30,,30,30,30,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,abramca01,115,,115,115,0,0,0,0,0,0,0,14,101,115,,
1954,BAL,AL,berryne01,5,,5,5,0,0,0,0,0,5,0,0,0,0,,
1954,BAL,AL,bickfve01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,blyzkmi01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,brideji01,73,,73,73,0,0,0,19,0,48,0,0,0,0,,
1954,BAL,AL,chakabo01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,coangi01,94,,94,94,0,0,0,0,0,0,36,32,0,67,,
1954,BAL,AL,colemjo04,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,courtcl01,122,,122,122,0,111,0,0,0,0,0,0,0,0,,
1954,BAL,AL,dierich01,128,,128,128,0,0,0,0,0,0,0,119,0,119,,
1954,BAL,AL,durenry01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,durhajo02,10,,10,10,0,0,0,0,0,0,10,1,0,10,,
1954,BAL,AL,foxho01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,fridlji01,85,,85,85,0,0,0,0,0,0,64,0,3,67,,
1954,BAL,AL,garcich01,39,,39,39,0,0,0,24,0,0,0,0,0,0,,
1954,BAL,AL,heardja01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,huntebi03,125,,125,125,0,0,0,0,0,124,0,0,0,0,,
1954,BAL,AL,kellefr02,10,,10,10,0,0,9,0,0,0,0,0,0,0,,
1954,BAL,AL,kennebo01,106,,106,106,0,0,0,0,71,0,12,0,9,21,,
1954,BAL,AL,kokosdi01,11,,11,11,0,0,0,0,0,0,1,0,0,1,,
1954,BAL,AL,kosloda01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,kretllo01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
