year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2006,NHL,DET,DET,WC,CE,1,CF,82,50,19,,13.0,113,2.0,8.0,254,199,&lt; &lt; Красные крылья &gt; &gt;,982.0,24.0,68.0,401.0,11.0,63.0,408.0,12.0
1956,NHL,NYR,NYR,,,4,SF,70,26,30,14.0,,66,,,184,227,Нью-Йоркские рейнджеры,870.0,,,,,,,
1998,NHL,NAS,NAS,WC,CE,4,,82,28,47,7.0,,63,,,190,261,Нэшвилл Хищники,1420.0,14.0,40.0,324.0,10.0,75.0,357.0,7.0
1970,NHL,BUF,BUF,,ED,5,,78,24,39,15.0,,63,,,217,291,Буффало Сабрес,1188.0,10.0,56.0,298.0,12.0,56.0,302.0,5.0
1974,WHA,SDM,SDM,,WW,2,AVSF,78,43,31,4.0,,90,,,326,268,Сан-Диего Моряки,1058.0,,60.0,218.0,8.0,53.0,275.0,11.0
1986,NHL,WAS,WAS,WA,PT,2,DSF,80,38,32,10.0,,86,,,285,278,Вашингтон Капиталы,1720.0,18.0,65.0,355.0,15.0,58.0,326.0,9.0
2003,NHL,CAR,CAR,EC,SE,3,,82,28,34,14.0,6.0,76,,,172,209,Ураганы в Каролине,1102.0,16.0,41.0,384.0,9.0,66.0,359.0,9.0
1933,NHL,MTM,MTM,,CA,3,SF,48,19,18,11.0,,49,,,117,122,Монреальские мароны,414.0,,,,,,,
1913,NHA,MOW,MTW,,,5,,20,7,13,0.0,,14,,,102,125,Монреальские бродяги,,,,,,,,
1994,NHL,TOR,TOR,WC,CE,4,CQF,48,21,19,8.0,,50,,,135,146,Торонтские кленовые листья,744.0,12.0,37.0,218.0,5.0,28.0,185.0,5.0
2006,NHL,STL,STL,WC,CE,3,,82,34,35,,13.0,81,6.0,6.0,214,254,Блюз Сент-Луис,1223.0,20.0,46.0,381.0,10.0,83.0,414.0,7.0
1991,NHL,TOR,TOR,CC,NO,5,,80,30,43,7.0,,67,,,234,294,Торонтские кленовые листья,1734.0,16.0,66.0,377.0,5.0,69.0,362.0,7.0
1998,NHL,STL,STL,WC,CE,2,СФК,82,37,32,13.0,,87,,,237,209,Блюз Сент-Луис,1308.0,6.0,61.0,301.0,4.0,47.0,387.0,7.0
1978,NHL,WAS,WAS,WA,NO,4,,80,24,41,15.0,,63,,,273,338,Вашингтон Капиталы,1312.0,20.0,57.0,302.0,12.0,83.0,279.0,5.0
1979,NHL,NYR,NYR,CC,PT,3,QF,80,38,32,10.0,,86,,,308,284,Нью-Йоркские рейнджеры,1342.0,10.0,79.0,304.0,7.0,54.0,304.0,8.0
1987,NHL,WIN,PHO,CC,SM,3,DSF,80,33,36,11.0,,77,,,292,310,Виннипег Джетс,2278.0,12.0,110.0,432.0,17.0,94.0,444.0,11.0
2006,NHL,MTL,MTL,EC,NE,4,,82,42,34,,6.0,90,6.0,5.0,245,256,Монреальские канадиенсы,1133.0,14.0,86.0,378.0,6.0,69.0,419.0,17.0
2000,NHL,SJS,SJS,WC,PC,2,CQF,82,40,27,12.0,3.0,95,,,217,192,Сан-Хосе Акулы,1364.0,10.0,57.0,406.0,10.0,61.0,441.0,8.0
1998,NHL,SJS,SJS,WC,PC,4,CQF,82,31,33,18.0,,80,,,196,191,Сан-Хосе Акулы,1423.0,10.0,53.0,399.0,4.0,61.0,407.0,8.0
2002,NHL,BUF,BUF,EC,NE,5,,82,27,37,10.0,8.0,72,,,190,219,Буффало Сабрес,1276.0,30.0,51.0,354.0,11.0,53.0,363.0,8.0
1944,NHL,CHI,CHI,,,5,,50,13,30,7.0,,33,,,141,194,Чикаго Черные Ястребы,250.0,,,,,,,
2007,NHL,PHO,PHO,WC,PC,4,,82,38,37,,7.0,83,5.0,6.0,214,231,Феникс Койотс,1193.0,18.0,63.0,339.0,12.0,64.0,332.0,11.0
1964,NHL,BOS,BOS,,,6,,70,21,43,6.0,,48,,,166,253,Бостонские бруины,946.0,,25.0,254.0,10.0,52.0,293.0,10.0
1988,NHL,QUE,COL,WA,AD,5,,80,27,46,7.0,,61,,,269,342,Квебек,2004.0,10.0,85.0,392.0,12.0,82.0,385.0,12.0
