year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1973,WHA,NEW,CAR,,EW,1,AVQF,78,43,31,4.0,,90,,,291,260,New England Whalers,875.0,18.0,47.0,228.0,7.0,36.0,197.0,3.0
1994,NHL,STL,STL,WC,CE,2,CQF,48,28,15,5.0,,61,,,178,135,St. Louis Blues,1077.0,16.0,36.0,220.0,2.0,46.0,233.0,7.0
1973,NHL,PHI,PHI,,WD,1,SC,78,50,16,12.0,,112,,,273,164,Philadelphia Flyers,1750.0,10.0,60.0,269.0,6.0,49.0,422.0,20.0
1985,NHL,PHI,PHI,WA,PT,1,DSF,80,53,23,4.0,,110,,,335,241,Philadelphia Flyers,2025.0,10.0,91.0,380.0,9.0,71.0,418.0,17.0
1917,PCHA,VML,VMR,,,2,F,18,9,9,0.0,,18,,,70,60,Vancouver Millionaires,,,,,,,,
2008,NHL,NYI,NYI,EC,AT,5,,82,26,47,,9.0,61,3.0,5.0,201,279,New York Islanders,1216.0,18.0,54.0,320.0,5.0,73.0,361.0,12.0
1971,NHL,DET,DET,,ED,5,,78,33,35,10.0,,76,,,261,262,Detroit Red Wings,850.0,4.0,58.0,280.0,9.0,45.0,261.0,6.0
1986,NHL,MNS,DAL,CC,NO,5,,80,30,40,10.0,,70,,,296,314,Minnesota North Stars,1936.0,20.0,83.0,355.0,18.0,92.0,376.0,9.0
1961,NHL,DET,DET,,,5,,70,23,33,14.0,,60,,,184,219,Detroit Red Wings,712.0,,,,,,,
1966,NHL,MTL,MTL,,,2,F,70,32,25,13.0,,77,,,202,188,Montreal Canadiens,879.0,,50.0,248.0,4.0,31.0,237.0,3.0
1993,NHL,WIN,PHO,WC,CE,6,,84,24,51,9.0,,57,,,245,344,Winnipeg Jets,2143.0,8.0,82.0,423.0,17.0,91.0,445.0,13.0
2003,NHL,CHI,CHI,WC,CE,5,,82,20,43,11.0,8.0,59,,,188,259,Chicago Blackhawks,1318.0,18.0,55.0,349.0,14.0,63.0,383.0,5.0
1988,NHL,BOS,BOS,WA,AD,2,DF,80,37,29,14.0,,88,,,289,256,Boston Bruins,1929.0,10.0,85.0,429.0,4.0,67.0,374.0,10.0
2010,NHL,SJS,SJS,WC,PC,1,CF,82,48,25,,9.0,105,5.0,5.0,248,213,San Jose Sharks,931.0,10.0,68.0,289.0,7.0,56.0,274.0,6.0
2007,NHL,COL,COL,WC,NW,2,CSF,82,44,31,,7.0,95,7.0,3.0,231,219,Colorado Avalanche,995.0,22.0,49.0,335.0,5.0,56.0,301.0,2.0
1987,NHL,LAK,LAK,CC,SM,4,DSF,80,30,42,8.0,,68,,,318,359,Los Angeles Kings,2124.0,16.0,103.0,474.0,14.0,96.0,425.0,11.0
1948,NHL,BOS,BOS,,,2,SF,60,29,23,8.0,,66,,,178,163,Boston Bruins,434.0,,,,,,,
1946,NHL,NYR,NYR,,,5,,60,22,32,6.0,,50,,,167,186,New York Rangers,418.0,,,,,,,
2001,NHL,PHI,PHI,EC,AT,1,CQF,82,42,27,10.0,3.0,97,,,234,192,Philadelphia Flyers,1242.0,16.0,39.0,299.0,10.0,40.0,293.0,8.0
1984,NHL,WAS,WAS,WA,PT,2,DSF,80,46,25,9.0,,101,,,322,240,Washington Capitals,1161.0,36.0,79.0,331.0,7.0,68.0,286.0,6.0
2006,NHL,BOS,BOS,EC,NE,5,,82,35,41,,6.0,76,9.0,4.0,219,289,Boston Bruins,1256.0,24.0,71.0,412.0,18.0,81.0,442.0,8.0
2011,NHL,MTL,MTL,EC,NE,5,,82,31,35,,16.0,78,5.0,12.0,212,226,Montreal Canadiens,954.0,20.0,43.0,301.0,8.0,36.0,315.0,10.0
1994,NHL,ANA,ANA,WC,PC,6,,48,16,27,5.0,,37,,,125,164,Mighty Ducks of Anaheim,731.0,16.0,23.0,202.0,8.0,47.0,193.0,4.0
1941,NHL,BOS,BOS,,,3,SF,48,25,17,6.0,,56,,,160,118,Boston Bruins,339.0,,,,,,,
1989,NHL,NYR,NYR,WA,PT,1,DF,80,36,31,13.0,,85,,,279,267,New York Rangers,2021.0,24.0,103.0,442.0,8.0,77.0,362.0,7.0
1998,NHL,NYR,NYR,EC,AT,4,,82,33,38,11.0,,77,,,217,227,New York Rangers,1087.0,14.0,71.0,348.0,9.0,48.0,336.0,7.0
1972,WHA,QUN,COL,,EW,5,,78,33,40,5.0,,71,,,276,313,Quebec Nordiques,1354.0,10.0,68.0,317.0,15.0,58.0,289.0,10.0
2008,NHL,MTL,MTL,EC,NE,2,CQF,82,41,30,,11.0,93,7.0,7.0,249,247,Montreal Canadiens,1229.0,6.0,72.0,374.0,11.0,65.0,370.0,10.0
1946,NHL,BOS,BOS,,,3,SF,60,26,23,11.0,,63,,,190,175,Boston Bruins,463.0,,,,,,,
1938,NHL,DET,DET,,,5,SF,48,18,24,6.0,,42,,,107,128,Detroit Red Wings,242.0,,,,,,,
1990,NHL,WAS,WAS,WA,PT,3,DF,80,37,36,7.0,,81,,,258,258,Washington Capitals,1839.0,14.0,64.0,340.0,15.0,44.0,314.0,13.0
1998,NHL,LAK,LAK,WC,PC,5,,82,32,45,5.0,,69,,,189,222,Los Angeles Kings,1383.0,14.0,43.0,327.0,11.0,47.0,330.0,12.0
1977,NHL,BUF,BUF,WA,AD,2,QF,80,44,19,17.0,,105,,,288,215,Buffalo Sabres,800.0,12.0,52.0,234.0,3.0,31.0,218.0,7.0
2002,NHL,PHO,PHO,WC,PC,4,,82,31,35,11.0,5.0,78,,,204,230,Phoenix Coyotes,1433.0,24.0,55.0,385.0,11.0,77.0,412.0,4.0
1982,NHL,MTL,MTL,WA,AD,2,DSF,80,42,24,14.0,,98,,,350,286,Montreal Canadiens,1116.0,10.0,64.0,288.0,8.0,68.0,260.0,8.0
2003,NHL,PHO,PHO,WC,PC,5,,82,22,36,18.0,6.0,68,,,188,245,Phoenix Coyotes,1300.0,24.0,51.0,358.0,8.0,71.0,398.0,9.0
2007,NHL,BUF,BUF,EC,NE,4,,82,39,31,,12.0,90,4.0,9.0,255,242,Buffalo Sabres,1004.0,14.0,66.0,366.0,8.0,56.0,333.0,9.0
1925,WCHL,VIC,VIC,,,3,F,30,15,11,4.0,,34,,,68,53,Victoria Cougars,,,,,,,,
1988,NHL,NYI,NYI,WA,PT,6,,80,28,47,5.0,,61,,,265,325,New York Islanders,1822.0,18.0,85.0,378.0,7.0,103.0,390.0,4.0
1989,NHL,PIT,PIT,WA,PT,5,,80,32,40,8.0,,72,,,318,359,Pittsburgh Penguins,2132.0,14.0,86.0,403.0,21.0,94.0,372.0,7.0
1977,NHL,WAS,WAS,WA,NO,5,,80,17,49,14.0,,48,,,195,321,Washington Capitals,1332.0,10.0,34.0,278.0,15.0,73.0,260.0,2.0
1969,NHL,NYR,NYR,,ED,4,QF,76,38,22,16.0,,92,,,246,189,New York Rangers,853.0,10.0,52.0,295.0,7.0,40.0,269.0,7.0
1915,NHA,TBS,TBS,,,5,,24,9,14,1.0,,19,,,97,98,Toronto Blueshirts,,,,,,,,
1913,NHA,QU1,BKN,,,3,,20,12,8,0.0,,24,,,111,73,Quebec Bulldogs,,,,,,,,
1929,NHL,OTS,STE,,CA,3,QF,44,21,15,8.0,,50,,,138,118,Ottawa Senators,558.0,,,,,,,
2008,NHL,DAL,DAL,WC,PC,3,,82,36,35,,11.0,83,6.0,6.0,230,257,Dallas Stars,1144.0,10.0,54.0,351.0,4.0,70.0,327.0,2.0
2002,NHL,OTT,OTT,EC,NE,1,CF,82,52,21,8.0,1.0,113,,,263,182,Ottawa Senators,1135.0,22.0,83.0,391.0,8.0,50.0,332.0,4.0
1964,NHL,BOS,BOS,,,6,,70,21,43,6.0,,48,,,166,253,Boston Bruins,946.0,,25.0,254.0,10.0,52.0,293.0,10.0
2007,NHL,ATL,WPG,EC,SE,4,,82,34,40,,8.0,76,9.0,6.0,216,272,Atlanta Thrashers,1077.0,20.0,52.0,316.0,10.0,75.0,354.0,13.0
1983,NHL,BOS,BOS,WA,AD,1,DSF,80,49,25,6.0,,104,,,336,261,Boston Bruins,1606.0,16.0,82.0,342.0,7.0,56.0,336.0,10.0
1966,NHL,DET,DET,,,5,,70,27,39,4.0,,58,,,212,241,Detroit Red Wings,719.0,,46.0,230.0,7.0,46.0,246.0,6.0
2011,NHL,WAS,WAS,EC,SE,2,CSF,82,42,32,,8.0,92,4.0,4.0,222,230,Washington Capitals,767.0,16.0,41.0,245.0,10.0,49.0,266.0,3.0
1974,NHL,MNS,DAL,CC,SM,4,,80,23,50,7.0,,53,,,221,341,Minnesota North Stars,1106.0,14.0,45.0,293.0,10.0,81.0,303.0,3.0
2005,NHL,BUF,BUF,EC,NE,2,CF,82,52,24,,6.0,110,5.0,5.0,281,239,Buffalo Sabres,1164.0,20.0,101.0,477.0,17.0,59.0,439.0,10.0
1981,NHL,PHI,PHI,WA,PT,3,DSF,80,38,31,11.0,,87,,,325,313,Philadelphia Flyers,2493.0,22.0,79.0,296.0,5.0,102.0,397.0,11.0
1914,NHA,MOC,MTL,,,6,,20,6,14,0.0,,12,,,65,81,Montreal Canadiens,,,,,,,,
1976,WHA,WIJ,PHO,,WW,2,AVF,80,46,32,2.0,,94,,,366,291,Winnipeg Jets,991.0,10.0,90.0,370.0,11.0,49.0,231.0,9.0
1978,NHL,NYR,NYR,CC,PT,3,F,80,40,29,11.0,,91,,,316,292,New York Rangers,1214.0,14.0,75.0,306.0,12.0,78.0,311.0,9.0
1975,WHA,CIN,CIN,,EW,4,,80,35,44,1.0,,71,,,285,340,Cincinnati Stingers,1344.0,,54.0,317.0,8.0,83.0,321.0,8.0
1981,NHL,BUF,BUF,WA,AD,3,DSF,80,39,26,15.0,,93,,,307,273,Buffalo Sabres,1425.0,18.0,63.0,301.0,10.0,57.0,281.0,4.0
1995,NHL,CHI,CHI,WC,CE,2,CSF,82,40,28,14.0,,94,,,273,220,Chicago Blackhawks,1880.0,20.0,63.0,356.0,7.0,65.0,447.0,13.0
1980,NHL,HAR,CAR,WA,NO,4,,80,21,41,18.0,,60,,,292,372,Hartford Whalers,1584.0,34.0,60.0,318.0,15.0,80.0,328.0,13.0
1935,NHL,CHI,CHI,,AM,3,QF,48,21,19,8.0,,50,,,93,92,Chicago Black Hawks,409.0,,,,,,,
2007,NHL,BOS,BOS,EC,NE,3,CQF,82,41,29,,12.0,94,6.0,7.0,212,222,Boston Bruins,1069.0,18.0,56.0,319.0,6.0,71.0,332.0,9.0
1982,NHL,QUE,COL,WA,AD,4,DSF,80,34,34,12.0,,80,,,343,336,Quebec Nordiques,1648.0,10.0,61.0,294.0,6.0,92.0,348.0,6.0
2007,NHL,VAN,VAN,WC,NW,5,,82,39,33,,10.0,88,6.0,9.0,213,215,Vancouver Canucks,1474.0,16.0,63.0,369.0,7.0,64.0,368.0,8.0
2009,NHL,CBS,CBS,WC,CE,5,,82,32,35,,15.0,79,2.0,10.0,216,259,Columbus Blue Jackets,1086.0,16.0,56.0,308.0,9.0,61.0,334.0,6.0
1984,NHL,VAN,VAN,CC,SM,5,,80,25,46,9.0,,59,,,284,401,Vancouver Canucks,1451.0,12.0,61.0,313.0,14.0,89.0,302.0,8.0
1975,NHL,BUF,BUF,WA,AD,2,QF,80,46,21,13.0,,105,,,339,240,Buffalo Sabres,943.0,4.0,73.0,287.0,8.0,51.0,304.0,6.0
1936,NHL,MTL,MTL,,CA,1,SF,48,24,18,6.0,,54,,,115,111,Montreal Canadiens,304.0,,,,,,,
1995,NHL,PHI,PHI,EC,AT,1,CSF,82,45,24,13.0,,103,,,282,208,Philadelphia Flyers,1785.0,20.0,82.0,417.0,7.0,62.0,437.0,12.0
2007,NHL,NAS,NAS,WC,CE,2,CQF,82,41,32,,9.0,91,3.0,5.0,230,229,Nashville Predators,1027.0,12.0,53.0,358.0,10.0,49.0,335.0,7.0
1973,NHL,ATF,CAL,,WD,4,QF,78,30,34,14.0,,74,,,214,238,Atlanta Flames,841.0,14.0,44.0,264.0,6.0,46.0,223.0,1.0
1932,NHL,OTS,STE,,CA,5,,48,11,27,10.0,,32,,,88,131,Ottawa Senators,398.0,,,,,,,
1916,PCHA,SPO,SPO,,,4,,23,8,15,0.0,,16,,,89,143,Spokane Canaries,,,,,,,,
2007,NHL,TBL,TBL,EC,SE,5,,82,31,42,,9.0,71,2.0,1.0,223,267,Tampa Bay Lightning,1038.0,16.0,57.0,296.0,7.0,56.0,312.0,7.0
1950,NHL,MTL,MTL,,,3,F,70,25,30,15.0,,65,,,173,184,Montreal Canadiens,835.0,,,,,,,
1993,NHL,SJS,SJS,WC,PC,3,CSF,84,33,35,16.0,,82,,,252,265,San Jose Sharks,1343.0,26.0,68.0,424.0,13.0,77.0,360.0,6.0
1909,NHA,HAI,MTL,,,5,,12,4,8,0.0,,8,,,77,83,Haileybury Hockey Club,,,,,,,,
1930,NHL,PHQ,PHQ,,AM,5,,44,4,36,4.0,,12,,,76,184,Philadelphia Quakers,468.0,,,,,,,
2006,NHL,CBS,CBS,WC,CE,4,,82,33,42,,7.0,73,5.0,5.0,201,249,Columbus Blue Jackets,1357.0,20.0,65.0,438.0,10.0,85.0,453.0,6.0
1958,NHL,DET,DET,,,6,,70,25,37,8.0,,58,,,167,218,Detroit Red Wings,613.0,,,,,,,
1992,NHL,BUF,BUF,WA,AD,4,DF,84,38,36,10.0,,86,,,335,297,Buffalo Sabres,1873.0,16.0,95.0,467.0,17.0,72.0,437.0,13.0
1930,NHL,NYR,NYR,,AM,3,SF,44,19,16,9.0,,47,,,106,87,New York Rangers,516.0,,,,,,,
1999,NHL,ANA,ANA,WC,PC,5,,82,34,33,12.0,3.0,83,,,217,227,Mighty Ducks of Anaheim,926.0,8.0,55.0,332.0,8.0,62.0,296.0,4.0
1972,NHL,BOS,BOS,,ED,2,QF,78,51,22,5.0,,107,,,330,235,Boston Bruins,1097.0,4.0,67.0,241.0,5.0,43.0,275.0,15.0
1974,NHL,CLF,CLE,WA,AD,4,,80,19,48,13.0,,51,,,212,316,California Golden Seals,1101.0,18.0,48.0,359.0,13.0,67.0,267.0,5.0
2000,NHL,PIT,PIT,EC,AT,3,CF,82,42,28,9.0,3.0,96,,,281,256,Pittsburgh Penguins,1585.0,12.0,76.0,375.0,11.0,78.0,405.0,7.0
1935,NHL,MTL,MTL,,CA,4,,48,11,26,11.0,,33,,,82,123,Montreal Canadiens,317.0,,,,,,,
1984,NHL,NJD,NJD,WA,PT,5,,80,22,48,10.0,,54,,,264,346,New Jersey Devils,1282.0,16.0,70.0,362.0,15.0,73.0,317.0,9.0
1921,WCHL,SMJ,SAS,,,4,,24,5,19,0.0,,10,,,67,137,Saskatoon/Moose Jaw Sheiks,,,,,,,,
1993,NHL,PIT,PIT,EC,NE,1,CQF,84,44,27,13.0,,101,,,299,285,Pittsburgh Penguins,1624.0,20.0,76.0,404.0,11.0,72.0,401.0,6.0
1984,NHL,NYR,NYR,WA,PT,4,DSF,80,26,44,10.0,,62,,,295,345,New York Rangers,1301.0,16.0,72.0,305.0,8.0,64.0,333.0,9.0
2006,NHL,FLO,FLO,EC,SE,4,,82,35,31,,16.0,86,2.0,8.0,247,257,Florida Panthers,1181.0,18.0,61.0,337.0,6.0,78.0,443.0,5.0
1943,NHL,MTL,MTL,,,1,SC,50,38,5,7.0,,83,,,234,109,Montreal Canadiens,557.0,,,,,,,
1985,NHL,VAN,VAN,CC,SM,4,DSF,80,23,44,13.0,,59,,,282,333,Vancouver Canucks,1813.0,20.0,89.0,419.0,17.0,71.0,328.0,11.0
1985,NHL,EDM,EDM,CC,SM,1,DF,80,56,17,7.0,,119,,,426,310,Edmonton Oilers,1928.0,28.0,78.0,295.0,15.0,77.0,409.0,27.0
1922,WCHL,EDE,EDE,,,1,F,30,19,10,1.0,,39,,,112,90,Edmonton Eskimos,,,,,,,,
1982,NHL,WAS,WAS,WA,PT,3,DSF,80,39,25,16.0,,94,,,306,283,Washington Capitals,1329.0,20.0,75.0,358.0,11.0,53.0,288.0,3.0
2000,NHL,CHI,CHI,WC,CE,4,,82,29,40,8.0,5.0,71,,,210,246,Chicago Blackhawks,1001.0,24.0,41.0,318.0,12.0,52.0,323.0,15.0
2002,NHL,NAS,NAS,WC,CE,4,,82,27,35,13.0,7.0,74,,,183,206,Nashville Predators,969.0,20.0,58.0,418.0,8.0,61.0,353.0,2.0
1996,NHL,HAR,CAR,EC,NE,5,,82,32,39,11.0,,75,,,226,256,Hartford Whalers,1513.0,18.0,58.0,321.0,11.0,51.0,332.0,12.0
1911,PCHA,VML,VMR,,,2,,15,7,8,0.0,,14,,,102,94,Vancouver Millionaires,,,,,,,,
2005,NHL,VAN,VAN,WC,NW,4,,82,42,32,,8.0,92,4.0,4.0,256,255,Vancouver Canucks,1477.0,12.0,96.0,526.0,10.0,93.0,512.0,6.0
1985,NHL,DET,DET,CC,NO,5,,80,17,57,6.0,,40,,,266,415,Detroit Red Wings,2393.0,20.0,79.0,382.0,11.0,111.0,394.0,8.0
1981,NHL,EDM,EDM,CC,SM,1,DSF,80,48,17,15.0,,111,,,417,295,Edmonton Oilers,1473.0,20.0,86.0,341.0,8.0,67.0,371.0,12.0
1993,NHL,NJD,NJD,EC,AT,2,CF,84,47,25,12.0,,106,,,306,220,New Jersey Devils,1734.0,16.0,61.0,333.0,8.0,71.0,376.0,10.0
1978,WHA,QUN,COL,,,2,AVSF,80,41,34,5.0,,87,,,288,271,Quebec Nordiques,1399.0,30.0,67.0,272.0,9.0,63.0,329.0,6.0
1986,NHL,DET,DET,CC,NO,2,CF,80,34,36,10.0,,78,,,260,274,Detroit Red Wings,2209.0,12.0,69.0,336.0,7.0,73.0,357.0,9.0
1996,NHL,CHI,CHI,WC,CE,5,CQF,82,34,35,13.0,,81,,,223,210,Chicago Blackhawks,1763.0,14.0,45.0,304.0,9.0,59.0,374.0,5.0
1912,NHA,MOC,MTL,,,5,,20,9,11,0.0,,18,,,83,81,Montreal Canadiens,,,,,,,,
1992,NHL,CHI,CHI,CC,NO,1,DSF,84,47,25,12.0,,106,,,279,230,Chicago Blackhawks,2394.0,12.0,94.0,510.0,10.0,81.0,490.0,14.0
1987,NHL,WAS,WAS,WA,PT,2,DF,80,38,33,9.0,,85,,,281,249,Washington Capitals,1680.0,22.0,94.0,469.0,15.0,75.0,394.0,8.0
1949,NHL,NYR,NYR,,,4,F,70,28,31,11.0,,67,,,170,189,New York Rangers,639.0,,,,,,,
2009,NHL,STL,STL,WC,CE,4,,82,40,32,,10.0,90,7.0,5.0,225,223,St. Louis Blues,1318.0,22.0,52.0,307.0,6.0,45.0,342.0,7.0
1975,NHL,TOR,TOR,WA,AD,3,QF,80,34,31,15.0,,83,,,294,276,Toronto Maple Leafs,1368.0,12.0,67.0,348.0,9.0,77.0,321.0,11.0
1998,NHL,WAS,WAS,EC,SE,3,,82,31,45,6.0,,68,,,200,218,Washington Capitals,1381.0,6.0,52.0,301.0,7.0,55.0,353.0,8.0
1953,NHL,MTL,MTL,,,2,F,70,35,24,11.0,,81,,,195,141,Montreal Canadiens,1064.0,,,,,,,
1918,PCHA,VA2,VIC,,,3,,20,7,13,0.0,,14,,,44,81,Victoria Aristocrats,,,,,,,,
1994,NHL,WIN,PHO,WC,CE,6,,48,16,25,7.0,,39,,,157,177,Winnipeg Jets,1141.0,16.0,42.0,219.0,6.0,40.0,235.0,7.0
1998,NHL,PHO,PHO,WC,PC,2,CQF,82,39,31,12.0,,90,,,205,197,Phoenix Coyotes,1412.0,12.0,41.0,342.0,5.0,45.0,348.0,8.0
1985,NHL,TOR,TOR,CC,NO,4,DF,80,25,48,7.0,,57,,,311,386,Toronto Maple Leafs,1716.0,10.0,67.0,364.0,11.0,83.0,364.0,7.0
1940,NHL,NYA,BKN,,,7,,48,8,29,11.0,,27,,,99,186,New York Americans,231.0,,,,,,,
1909,NHA,COB,BKN,,,4,,12,4,8,0.0,,8,,,79,104,Cobalt Silver Kings,,,,,,,,
1998,NHL,CHI,CHI,WC,CE,3,,82,29,41,12.0,,70,,,202,248,Chicago Blackhawks,1807.0,8.0,50.0,335.0,10.0,80.0,405.0,8.0
1972,WHA,PHB,CAC,,EW,3,AVQF,78,38,40,0.0,,76,,,288,305,Philadelphia Blazers,1260.0,22.0,71.0,293.0,10.0,60.0,295.0,10.0
1934,NHL,NYA,BKN,,CA,4,,48,12,27,9.0,,33,,,100,142,New York Americans,250.0,,,,,,,
1982,NHL,PIT,PIT,WA,PT,6,,80,18,53,9.0,,45,,,257,394,Pittsburgh Penguins,1859.0,20.0,81.0,358.0,15.0,110.0,396.0,3.0
1981,NHL,DET,DET,CC,NO,6,,80,21,47,12.0,,54,,,270,351,Detroit Red Wings,1250.0,20.0,43.0,257.0,6.0,75.0,284.0,10.0
1992,NHL,MNS,DAL,CC,NO,5,,84,36,38,10.0,,82,,,272,293,Minnesota North Stars,1885.0,14.0,85.0,445.0,17.0,81.0,455.0,9.0
1986,NHL,NYR,NYR,WA,PT,4,DSF,80,34,38,8.0,,76,,,307,323,New York Rangers,1718.0,16.0,75.0,375.0,15.0,71.0,379.0,12.0
1994,NHL,DET,DET,WC,CE,1,F,48,33,11,4.0,,70,,,180,117,Detroit Red Wings,932.0,10.0,52.0,215.0,7.0,28.0,206.0,5.0
1977,WHA,CZE,CZE,,,10,,8,1,6,1.0,,3,,,21,40,Czechoslovakia,87.0,6.0,,,,,,
2011,NHL,NYI,NYI,EC,AT,5,,82,34,37,,11.0,79,7.0,4.0,203,255,New York Islanders,763.0,8.0,45.0,243.0,5.0,46.0,236.0,4.0
1995,NHL,MTL,MTL,EC,NE,3,CQF,82,40,32,10.0,,90,,,265,248,Montreal Canadiens,1847.0,34.0,77.0,405.0,11.0,68.0,382.0,15.0
1996,NHL,SJS,SJS,WC,PC,7,,82,27,47,8.0,,62,,,211,278,San Jose Sharks,2085.0,6.0,50.0,349.0,11.0,66.0,409.0,9.0
1994,NHL,TBL,TBL,EC,AT,6,,48,17,28,3.0,,37,,,120,144,Tampa Bay Lightning,1040.0,10.0,25.0,177.0,5.0,32.0,205.0,6.0
2006,NHL,BUF,BUF,EC,NE,1,CF,82,53,22,,7.0,113,10.0,4.0,308,242,Buffalo Sabres,1200.0,18.0,71.0,407.0,13.0,72.0,386.0,8.0
1991,NHL,BOS,BOS,WA,AD,2,CF,80,36,32,12.0,,84,,,270,275,Boston Bruins,1752.0,12.0,77.0,406.0,14.0,72.0,363.0,7.0
2009,NHL,EDM,EDM,WC,NW,5,,82,27,47,,8.0,62,8.0,6.0,214,284,Edmonton Oilers,1133.0,18.0,52.0,301.0,5.0,67.0,305.0,6.0
1972,WHA,WIJ,PHO,,WW,1,AVF,78,43,31,4.0,,90,,,285,249,Winnipeg Jets,757.0,12.0,57.0,292.0,5.0,43.0,230.0,7.0
2007,NHL,OTT,OTT,EC,NE,2,CQF,82,43,31,,8.0,94,3.0,5.0,261,247,Ottawa Senators,1175.0,22.0,60.0,328.0,6.0,72.0,380.0,18.0
2001,NHL,VAN,VAN,WC,NW,2,CQF,82,42,30,7.0,3.0,94,,,254,211,Vancouver Canucks,1342.0,28.0,69.0,372.0,9.0,57.0,379.0,3.0
2003,NHL,MIN,MIN,WC,NW,5,,82,30,29,20.0,3.0,83,,,188,183,Minnesota Wild,1035.0,44.0,46.0,339.0,7.0,44.0,285.0,7.0
1975,WHA,EDO,EDM,,CW,4,AVQF,81,27,49,5.0,,59,,,268,345,Edmonton Oilers,991.0,,53.0,293.0,10.0,58.0,273.0,8.0
1930,NHL,TOR,TOR,,CA,2,QF,44,22,13,9.0,,53,,,118,99,Toronto Maple Leafs,512.0,,,,,,,
1986,NHL,VAN,VAN,CC,SM,5,,80,29,43,8.0,,66,,,282,314,Vancouver Canucks,1917.0,20.0,82.0,353.0,11.0,77.0,319.0,10.0
1974,NHL,NYR,NYR,CC,PT,2,PRE,80,37,29,14.0,,88,,,319,276,New York Rangers,1053.0,12.0,84.0,296.0,7.0,54.0,295.0,6.0
2009,NHL,NYR,NYR,EC,AT,4,,82,38,33,,11.0,87,3.0,4.0,222,218,New York Rangers,1159.0,22.0,55.0,301.0,7.0,50.0,318.0,5.0
1974,WHA,WIJ,PHO,,CW,3,,78,38,35,5.0,,81,,,322,293,Winnipeg Jets,869.0,,74.0,362.0,16.0,37.0,221.0,11.0
1915,NHA,OT1,STE,,,2,,24,13,11,0.0,,26,,,78,72,Ottawa Senators,,,,,,,,
1981,NHL,CHI,CHI,CC,NO,4,CF,80,30,38,12.0,,72,,,332,363,Chicago Black Hawks,1775.0,12.0,78.0,315.0,12.0,93.0,383.0,13.0
1998,NHL,CAL,CAL,WC,NW,3,,82,30,40,12.0,,72,,,211,234,Calgary Flames,1389.0,8.0,51.0,357.0,6.0,78.0,386.0,12.0
1972,WHA,NEW,CAR,,EW,1,AVC,78,46,30,2.0,,94,,,318,263,New England Whalers,858.0,18.0,49.0,272.0,6.0,45.0,234.0,6.0
1988,NHL,VAN,VAN,CC,SM,4,DSF,80,33,39,8.0,,74,,,251,253,Vancouver Canucks,1569.0,10.0,78.0,410.0,14.0,66.0,341.0,8.0
1936,NHL,BOS,BOS,,AM,2,QF,48,23,18,7.0,,53,,,120,110,Boston Bruins,303.0,,,,,,,
1934,NHL,STE,STE,,CA,5,,48,11,31,6.0,,28,,,86,144,St. Louis Eagles,402.0,,,,,,,
2006,NHL,DAL,DAL,WC,PC,3,CQF,82,50,25,,7.0,107,9.0,4.0,226,197,Dallas Stars,1133.0,22.0,79.0,427.0,6.0,59.0,377.0,3.0
2011,NHL,CAL,CAL,WC,NW,2,,82,37,29,,16.0,90,3.0,9.0,202,226,Calgary Flames,885.0,20.0,46.0,260.0,6.0,42.0,268.0,3.0
1996,NHL,FLO,FLO,EC,AT,3,CQF,82,35,28,19.0,,89,,,221,201,Florida Panthers,1628.0,20.0,50.0,352.0,17.0,50.0,346.0,5.0
2005,NHL,SJS,SJS,WC,PC,2,CSF,82,44,27,,11.0,99,1.0,7.0,266,242,San Jose Sharks,1058.0,14.0,91.0,500.0,11.0,77.0,399.0,10.0
1984,NHL,QUE,COL,WA,AD,2,CF,80,41,30,9.0,,91,,,323,275,Quebec Nordiques,1643.0,12.0,64.0,306.0,12.0,66.0,307.0,11.0
1994,NHL,TOR,TOR,WC,CE,4,CQF,48,21,19,8.0,,50,,,135,146,Toronto Maple Leafs,744.0,12.0,37.0,218.0,5.0,28.0,185.0,5.0
2009,NHL,NYI,NYI,EC,AT,5,,82,34,37,,11.0,79,8.0,6.0,222,264,New York Islanders,950.0,22.0,49.0,306.0,3.0,71.0,300.0,7.0
1995,NHL,SJS,SJS,WC,PC,7,,82,20,55,7.0,,47,,,252,357,San Jose Sharks,1480.0,20.0,62.0,385.0,20.0,93.0,397.0,15.0
1975,NHL,ATF,CAL,CC,PT,3,PRE,80,35,33,12.0,,82,,,262,237,Atlanta Flames,928.0,14.0,56.0,292.0,5.0,43.0,277.0,7.0
2007,NHL,NJD,NJD,EC,AT,2,CQF,82,46,29,,7.0,99,8.0,4.0,206,197,New Jersey Devils,974.0,18.0,50.0,320.0,7.0,54.0,314.0,6.0
1994,NHL,MTL,MTL,EC,NE,6,,48,18,23,7.0,,43,,,125,148,Montreal Canadiens,840.0,10.0,28.0,172.0,3.0,37.0,191.0,1.0
2010,NHL,AND,ANA,WC,PC,2,CQF,82,47,30,,5.0,99,4.0,2.0,239,235,Anaheim Ducks,1178.0,20.0,67.0,285.0,7.0,57.0,305.0,7.0
2000,NHL,NJD,NJD,EC,AT,1,F,82,48,19,12.0,3.0,111,,,295,195,New Jersey Devils,1235.0,18.0,71.0,310.0,6.0,49.0,320.0,9.0
