awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1931,NL,friscfr01,65,80,
MVP,1952,NL,schoere01,25,336,0.0
MVP,2004,AL,teixema01,5,392,0.0
MVP,1986,NL,parkeda01,144,336,0.0
MVP,1979,AL,molitpa01,8,392,0.0
MVP,1950,NL,waitked01,8,336,0.0
MVP,1981,AL,luzingr01,3,392,0.0
Rookie of the Year,1999,AL,beltrca01,133,140,26.0
Cy Young,1985,AL,alexado01,5,140,0.0
MVP,1963,AL,kubekto01,1,280,0.0
MVP,1913,NL,cravaga01,40,64,
MVP,1938,AL,greenha01,162,336,
MVP,1949,AL,parneme01,151,336,1.0
MVP,1937,NL,danniha01,10,80,1.0
Cy Young,1988,AL,clemero02,8,140,0.0
MVP,1988,AL,brettge01,29,392,0.0
Rookie of the Year,1985,AL,fishebr01,7,140,0.0
MVP,1933,NL,bottoji01,6,80,0.0
MVP,1990,NL,larkiba01,82,336,0.0
MVP,1922,AL,dykesji01,2,64,0.0
MVP,1931,AL,marbefi01,11,80,
Cy Young,1993,NL,glavito02,49,140,4.0
MVP,1979,NL,templga01,5,336,0.0
MVP,1968,AL,andremi01,4,280,0.0
MVP,1965,NL,rosebjo01,5,280,0.0
Cy Young,2005,NL,carpech01,132,160,19.0
MVP,1970,AL,campabe01,5,336,0.0
MVP,1950,AL,kellge01,127,336,0.0
Rookie of the Year,1974,AL,hargrmi01,16,24,16.0
MVP,1924,NL,bottoji01,4,80,0.0
MVP,1949,NL,hamnegr01,9,336,0.0
MVP,1944,AL,mcquige02,7,336,0.0
Cy Young,1998,NL,hoffmtr01,88,160,13.0
MVP,1932,NL,hurstdo01,24,80,
MVP,1958,AL,kuennha01,24,336,0.0
MVP,1939,AL,gehrich01,21,336,0.0
MVP,1989,AL,stewada01,30,392,0.0
MVP,2004,NL,estrajo01,8,448,0.0
MVP,1945,AL,cramedo01,4,336,0.0
Rookie of the Year,2005,AL,chacigu01,14,140,2.0
MVP,1964,AL,wilheho01,8,280,0.0
MVP,1937,AL,bellbe01,5,80,0.0
MVP,1965,NL,johnslo01,6,280,0.0
MVP,2008,AL,penaca01,44,392,0.0
MVP,1942,NL,musiast01,26,336,0.0
MVP,1971,AL,robinfr02,170,336,2.0
MVP,1993,AL,baergca01,50,392,0.0
MVP,1933,NL,davissp01,1,80,0.0
MVP,1947,NL,kurowwh01,45,336,0.0
MVP,1999,NL,larkiba01,7,448,0.0
MVP,1998,NL,burnije01,4,448,0.0
MVP,1937,AL,sewellu01,22,80,0.0
MVP,1970,NL,gibsobo01,110,336,0.0
MVP,1955,NL,lawve01,1,336,0.0
MVP,1941,AL,lyonste01,12,336,0.0
MVP,1973,AL,hillejo01,83,336,0.0
MVP,1931,AL,kressre01,3,80,0.0
MVP,1970,AL,olivato01,157,336,5.0
MVP,1969,AL,killeha01,294,336,16.0
MVP,1979,AL,guidrro01,1,392,0.0
MVP,1941,NL,ettenni01,6,336,0.0
MVP,1950,AL,priddje01,11,336,0.0
MVP,1925,AL,pennohe01,4,64,0.0
MVP,1955,AL,mcdougi01,34,336,2.0
Cy Young,1979,NL,suttebr01,72,120,10.0
MVP,1970,AL,bandosa01,1,336,0.0
MVP,1963,AL,alvisma01,10,280,0.0
MVP,1958,AL,howarel01,9,336,0.0
MVP,1948,AL,fellebo01,6,336,0.0
Cy Young,1982,NL,carltst01,112,120,20.0
Cy Young,1964,ML,koufasa01,1,20,1.0
MVP,1979,NL,seaveto01,9,336,0.0
MVP,1959,NL,jonessa02,130,336,0.0
MVP,1969,AL,smithre06,6,336,0.0
MVP,1931,AL,gehrich01,4,80,0.0
MVP,1944,AL,krameja01,9,336,0.0
MVP,1936,AL,dickebi01,29,80,
Rookie of the Year,1956,AL,aparilu01,22,24,22.0
Cy Young,1974,AL,jenkife01,75,120,10.0
MVP,1987,AL,mattido01,92,392,0.0
MVP,1974,NL,morgajo02,72,336,0.0
MVP,1982,AL,sutclri01,1,392,0.0
Cy Young,1979,AL,koosmje01,5,140,0.0
MVP,1922,AL,pippwa01,12,64,
MVP,1943,NL,northro01,2,336,0.0
MVP,1962,NL,robinfr02,164,280,2.0
MVP,1960,AL,aparilu01,6,336,0.0
MVP,1976,NL,jonesra01,48,336,0.0
MVP,1985,NL,sciosmi01,5,336,0.0
MVP,2005,NL,burrepa01,65,448,0.0
MVP,1944,AL,newhoha01,236,336,7.0
MVP,1939,NL,camildo01,20,336,0.0
MVP,1913,AL,stovage01,5,64,0.0
MVP,1935,NL,blantcy01,5,80,0.0
Rookie of the Year,1972,NL,milnejo01,1,24,1.0
MVP,1912,NL,merklfr01,4,64,0.0
Cy Young,1995,NL,maddugr01,140,140,28.0
Rookie of the Year,1980,NL,hollaal01,1,120,0.0
MVP,1962,NL,willsma01,209,280,8.0
MVP,1998,AL,delgaca01,1,392,0.0
Cy Young,2009,AL,greinza01,134,140,25.0
MVP,1974,NL,cedence01,4,336,0.0
Cy Young,1985,NL,reardje01,1,120,0.0
MVP,1956,AL,maxwech01,8,336,0.0
MVP,1992,AL,puckeki01,209,392,3.0
Cy Young,1978,NL,bluevi01,17,120,1.0
MVP,1957,NL,thomafr03,8,336,0.0
MVP,2010,AL,hernafe02,6,392,0.0
MVP,1913,AL,gandich01,14,64,
MVP,1968,AL,uhlaete01,1,280,0.0
MVP,1972,NL,jenkife01,1,336,0.0
MVP,1946,AL,greenha01,91,336,2.0
MVP,1945,AL,cuccito01,18,336,0.0
Rookie of the Year,1995,AL,radkebr01,1,140,0.0
MVP,2003,NL,lopezja01,159,448,0.0
MVP,1913,AL,bendech01,2,64,0.0
MVP,1970,AL,fregoji01,35,336,0.0
Cy Young,2001,AL,muldema01,60,140,2.0
MVP,2004,AL,matsuhi01,2,392,0.0
MVP,1977,AL,cowenal01,217,392,4.0
MVP,1931,AL,cochrmi01,16,80,
MVP,1954,AL,abramca01,1,336,0.0
Rookie of the Year,1962,AL,chancde01,1,20,1.0
MVP,1943,AL,wolffro01,4,336,0.0
Cy Young,2000,NL,brownke01,4,160,0.0
MVP,1992,NL,vanslan01,145,336,0.0
MVP,1945,AL,chrisru01,1,336,0.0
MVP,1981,AL,martide01,3,392,0.0
MVP,1975,NL,schmimi01,16,336,0.0
MVP,1974,AL,murphto02,3,336,0.0
MVP,1969,AL,messean01,2,336,0.0
MVP,1992,NL,roberbi01,64,336,0.0
MVP,2008,NL,ramirma02,138,448,0.0
MVP,1974,NL,cashda01,6,336,0.0
MVP,1949,NL,gordosi01,1,336,0.0
MVP,1965,NL,hartji01,13,280,0.0
MVP,1942,AL,kellech01,15,336,0.0
MVP,2006,NL,furcara01,11,448,0.0
MVP,1961,NL,pinsova01,104,224,0.0
MVP,1974,NL,simmote01,7,336,0.0
Cy Young,1975,NL,seaveto01,98,120,15.0
MVP,1911,AL,mcinnst01,1,64,0.0
MVP,2004,AL,suzukic01,98,392,0.0
MVP,1914,NL,alexape01,9,64,
MVP,1922,AL,burnsge02,2,64,0.0
MVP,1960,AL,runnepe01,18,336,0.0
MVP,1953,NL,musiast01,62,336,0.0
MVP,1967,AL,minchdo01,3,280,0.0
Rookie of the Year,1962,NL,clenddo01,1,20,1.0
MVP,1982,AL,brettge01,9,392,0.0
Rookie of the Year,2004,AL,dejesda01,6,140,0.0
Cy Young,1981,NL,seaveto01,67,120,8.0
MVP,1988,NL,bonilbo01,7,336,0.0
MVP,1949,AL,priddje01,3,336,0.0
MVP,1944,AL,crosefr01,2,336,0.0
Cy Young,1972,NL,marshmi01,8,120,0.0
Rookie of the Year,1965,AL,blefacu01,12,20,12.0
MVP,1936,NL,demarfr02,17,80,0.0
MVP,1980,AL,rivermi01,7,392,0.0
MVP,2008,AL,leecl02,24,392,0.0
MVP,1937,AL,gehrich01,78,80,6.0
MVP,1991,NL,bonilbo01,191,336,1.0
MVP,1943,NL,elliobo01,52,336,0.0
MVP,1977,AL,mcraeha01,3,392,0.0
MVP,1973,AL,robinfr02,21,336,0.0
MVP,1976,NL,carltst01,16,336,0.0
Cy Young,2001,NL,oswalro01,1,160,0.0
Cy Young,2005,NL,oswalro01,2,160,0.0
MVP,1962,NL,clemero01,6,280,0.0
MVP,1939,AL,heathje01,7,336,0.0
MVP,2001,NL,greensh01,112,448,0.0
MVP,1956,NL,frienbo01,38,336,0.0
MVP,1936,NL,bergewa01,4,80,0.0
MVP,1972,NL,motama01,4,336,0.0
MVP,1924,NL,johnsji01,3,80,0.0
Rookie of the Year,1956,AL,francti01,1,24,1.0
MVP,1926,NL,carlsha01,16,80,
Cy Young,1979,NL,niekrjo01,66,120,9.0
Rookie of the Year,1991,AL,plantph01,1,140,0.0
Cy Young,1985,AL,quiseda01,9,140,0.0
Rookie of the Year,2008,NL,sotoge01,158,160,31.0
MVP,1951,AL,kellge01,30,336,0.0
MVP,1938,NL,goodmiv01,11,336,0.0
Cy Young,1978,NL,robindo01,1,120,0.0
MVP,1959,AL,triangu01,8,336,0.0
MVP,1971,NL,brocklo01,20,336,0.0
MVP,1946,AL,newsobo01,6,336,0.0
MVP,1961,AL,morgato01,3,280,0.0
MVP,2011,AL,grandcu01,215,392,3.0
MVP,1964,AL,wardpe01,67,280,0.0
MVP,1987,AL,fernato01,79,392,0.0
MVP,1951,AL,wynnea01,29,336,0.0
MVP,1956,AL,mcdougi01,55,336,0.0
MVP,1940,NL,mizejo01,209,336,6.0
MVP,1974,AL,ryanno01,24,336,0.0
Rookie of the Year,1962,AL,radatdi01,1,20,1.0
MVP,1975,AL,munsoth01,69,336,0.0
MVP,1973,AL,jacksre01,336,336,24.0
MVP,1956,AL,minosmi01,3,336,0.0
MVP,1912,AL,milancl01,23,64,
MVP,1984,AL,upshawi01,8,392,0.0
MVP,1997,NL,aloumo01,60,392,0.0
MVP,1969,NL,cartyri01,12,336,0.0
MVP,2006,NL,reyesjo01,98,448,0.0
MVP,2005,NL,clemero02,8,448,0.0
MVP,1996,NL,bicheda01,6,392,0.0
MVP,1986,NL,saxst01,13,336,0.0
MVP,1932,AL,leveyji01,5,80,0.0
Rookie of the Year,1988,NL,alomaro01,11,120,2.0
MVP,1958,AL,kalinal01,5,336,0.0
Rookie of the Year,1982,AL,hrbekke01,90,140,4.0
MVP,1996,NL,sosasa01,12,392,0.0
Cy Young,1973,NL,suttodo01,7,120,0.0
MVP,1979,AL,thomago01,87,392,0.0
MVP,1975,AL,fingero01,129,336,2.0
MVP,2012,NL,soriaal01,8,448,0.0
MVP,1990,AL,mcgwima01,29,392,0.0
MVP,1937,NL,demarfr02,9,80,0.0
Rookie of the Year,1987,AL,hennemi01,1,140,0.0
MVP,1968,AL,fregoji01,11,280,0.0
MVP,1912,NL,paskedo01,6,64,0.0
MVP,1977,AL,fiskca01,67,392,1.0
MVP,1976,AL,wynegbu01,1,336,0.0
Rookie of the Year,1956,NL,robinfr02,24,24,24.0
Cy Young,1993,NL,burkejo03,9,140,0.0
MVP,1945,NL,salkebi01,6,336,0.0
Cy Young,1976,AL,fidryma01,51,120,5.0
MVP,2003,AL,delgaca01,213,392,5.0
MVP,1923,AL,ehmkeho01,7,64,0.0
MVP,1969,AL,cuellmi01,55,336,0.0
MVP,1948,NL,lockmwh01,1,336,0.0
MVP,1966,AL,pepitjo01,2,280,0.0
MVP,1948,AL,kellge01,14,336,0.0
MVP,1991,NL,dawsoan01,5,336,0.0
MVP,1938,NL,wanerll01,5,336,0.0
Rookie of the Year,1988,NL,gracema01,61,120,7.0
MVP,2000,AL,rodrial01,218,392,4.0
MVP,1997,NL,loftoke01,1,392,0.0
MVP,1995,AL,thomafr04,86,392,0.0
MVP,1971,AL,jacksre01,15,336,0.0
MVP,1952,NL,darkal01,24,336,0.0
MVP,1983,AL,stanlbo01,11,392,0.0
MVP,1967,NL,perezto01,43,280,0.0
MVP,1937,AL,kreevmi01,13,80,0.0
Cy Young,1971,AL,bluevi01,98,120,14.0
MVP,1945,AL,heathje01,10,336,0.0
MVP,2008,NL,hollima01,13,448,0.0
MVP,1934,NL,bergewa01,13,80,
Rookie of the Year,1990,AL,tapanke01,9,140,0.0
Rookie of the Year,1970,NL,carbobe01,8,24,8.0
MVP,1960,NL,hoakdo01,162,336,5.0
MVP,1964,AL,freehbi01,44,280,0.0
Rookie of the Year,1953,NL,jablora01,3,24,3.0
MVP,1980,AL,trammal01,6,392,0.0
MVP,1986,AL,preslji01,2,392,0.0
Cy Young,2010,AL,verlaju01,1,196,0.0
MVP,2005,AL,contrjo01,1,392,0.0
MVP,1996,AL,knoblch01,8,392,0.0
MVP,1992,AL,thomafr04,108,392,0.0
MVP,2005,NL,hoffmtr01,19,448,0.0
MVP,2007,AL,ortizda01,177,392,0.0
MVP,1956,NL,kluszte01,18,336,0.0
MVP,1967,AL,chancde01,19,280,0.0
MVP,1999,NL,mantema01,3,448,0.0
MVP,1939,AL,johnsbo01,52,336,0.0
MVP,1995,NL,piazzmi01,214,392,3.0
MVP,1981,NL,bucknbi01,35,336,0.0
MVP,1937,NL,coonejo01,4,80,0.0
Cy Young,1971,NL,downial01,40,120,1.0
MVP,1950,AL,raschvi01,63,336,0.0
MVP,1977,AL,campbbi02,65,392,0.0
MVP,1970,NL,benchjo01,326,336,22.0
MVP,1993,NL,mcgrifr01,177,392,0.0
MVP,1944,AL,stephve01,193,336,4.0
Cy Young,1973,AL,palmeji01,88,120,14.0
MVP,1999,AL,griffke02,42,392,0.0
MVP,1950,NL,roberro01,68,336,0.0
MVP,1931,AL,webbea01,22,80,
MVP,2008,AL,morneju01,257,392,7.0
Rookie of the Year,1969,NL,laboyco01,3,24,3.0
MVP,1928,AL,seweljo01,6,64,0.0
MVP,1989,AL,lansfca01,20,392,1.0
MVP,1986,AL,righeda01,71,392,0.0
MVP,2010,NL,johnsjo09,2,448,0.0
MVP,1973,AL,grichbo01,9,336,0.0
MVP,1982,NL,cartega01,35,336,0.0
Cy Young,1998,NL,brownke01,76,160,8.0
MVP,1925,NL,roushed01,12,80,
MVP,1963,AL,pepitjo01,10,280,0.0
MVP,2004,AL,sheffga01,254,392,5.0
Cy Young,1993,AL,warddu01,5,140,0.0
MVP,1912,NL,mathech01,8,64,
MVP,1969,AL,jacksre01,110,336,0.0
MVP,1936,NL,whitebu01,6,80,0.0
MVP,1986,NL,ojedabo01,2,336,0.0
MVP,1948,NL,chesnbo01,8,336,0.0
MVP,1981,AL,oliveal01,8,392,0.0
MVP,1963,AL,wardpe01,52,280,0.0
MVP,2001,NL,oswalro01,2,448,0.0
MVP,1955,AL,foxne01,84,336,0.0
MVP,1933,AL,crowdal01,28,80,0.0
MVP,1966,NL,mccovwi01,12,280,0.0
MVP,1959,NL,mccovwi01,1,336,0.0
MVP,2009,AL,jeterde01,193,392,0.0
Rookie of the Year,2005,NL,francje02,60,160,2.0
MVP,1961,NL,cepedor01,117,224,0.0
Rookie of the Year,1980,AL,garcida01,35,140,3.0
MVP,1941,NL,werbebi01,6,336,0.0
MVP,1992,NL,lankfra01,5,336,0.0
MVP,2003,NL,furcara01,2,448,0.0
MVP,1978,AL,oliveal01,26,392,0.0
Cy Young,1972,AL,lylesp01,3,120,0.0
MVP,1924,AL,ehmkeho01,5,64,0.0
MVP,1972,AL,lylesp01,158,336,1.0
MVP,1938,NL,cuccito01,23,336,
MVP,1945,AL,schalro01,13,336,0.0
MVP,1933,NL,ryanbl01,19,80,
MVP,1988,NL,gibsoki01,272,336,13.0
MVP,1957,NL,anderha02,1,336,0.0
MVP,2009,NL,streehu01,2,448,0.0
MVP,1955,AL,lollash01,37,336,0.0
MVP,1997,NL,schilcu01,9,392,0.0
MVP,1946,NL,schoere01,6,336,0.0
MVP,1945,NL,walkedi02,66,336,0.0
Rookie of the Year,1991,NL,barbebr01,3,120,0.0
Cy Young,1966,ML,koufasa01,20,20,20.0
MVP,1991,NL,bellja01,11,336,0.0
MVP,1944,NL,cavarph01,27,336,0.0
MVP,1988,AL,boggswa01,107,392,0.0
Rookie of the Year,2000,AL,zitoba01,1,140,0.0
MVP,1940,AL,mccosba01,11,336,0.0
Cy Young,1990,NL,myersra01,1,120,0.0
Rookie of the Year,1949,AL,colemje01,4,24,4.0
Cy Young,2007,NL,zambrca01,3,160,0.0
MVP,1914,AL,cobbty01,7,64,0.0
MVP,1973,AL,yastrca01,9,336,0.0
MVP,1942,AL,bagbyji02,6,336,0.0
MVP,2001,NL,aurilri01,20,448,0.0
MVP,1939,NL,myersbi01,18,336,0.0
Rookie of the Year,1982,AL,ripkeca01,132,140,24.0
MVP,1940,AL,judniwa01,6,336,0.0
MVP,1927,NL,hargrbu01,6,80,0.0
MVP,2007,NL,phillbr01,3,448,0.0
Cy Young,1987,AL,higuete01,5,140,0.0
MVP,1949,NL,camparo01,22,336,0.0
MVP,1978,NL,tekulke01,23,336,0.0
Cy Young,2010,NL,oswalro01,14,224,0.0
MVP,1962,NL,mayswi01,202,280,7.0
MVP,1946,AL,boudrlo01,37,336,0.0
MVP,1972,AL,hunteca01,57,336,0.0
MVP,1914,AL,mcinnst01,11,64,
MVP,1961,NL,millest01,26,224,0.0
MVP,1943,AL,casege01,37,336,0.0
MVP,1940,AL,foxxji01,110,336,0.0
MVP,1926,AL,falkbi01,6,64,0.0
MVP,1976,NL,morgajo02,311,336,19.0
MVP,1985,AL,quiseda01,39,392,0.0
MVP,1981,AL,murraed02,137,392,0.0
MVP,1974,NL,ziskri01,54,336,0.0
MVP,1947,AL,rosarbu01,6,336,0.0
MVP,1954,AL,minosmi01,186,336,2.0
MVP,1940,NL,reesepe01,6,336,0.0
MVP,1968,NL,mccovwi01,135,280,0.0
Rookie of the Year,1982,NL,bedrost01,4,120,0.0
MVP,2004,AL,konerpa01,7,392,0.0
Rookie of the Year,1987,NL,magrajo01,10,120,0.0
MVP,1996,NL,bagweje01,59,392,0.0
MVP,1935,NL,deanpa01,2,80,0.0
MVP,1933,AL,cochrmi01,5,80,0.0
Cy Young,1978,AL,stanlbo01,1,140,0.0
MVP,1987,AL,boggswa01,64,392,0.0
Cy Young,1985,AL,mooredo01,2,140,0.0
MVP,2004,NL,thomeji01,7,448,0.0
MVP,1999,AL,delgaca01,16,392,0.0
MVP,1953,AL,truckvi01,81,336,0.0
MVP,2004,NL,dunnad01,2,448,0.0
Cy Young,2004,NL,oswalro01,19,160,1.0
Cy Young,2000,AL,jonesto02,3,140,0.0
MVP,1967,NL,cepedor01,280,280,20.0
Cy Young,1974,AL,tiantlu01,8,120,0.0
MVP,1950,NL,gordosi01,11,336,0.0
MVP,1998,NL,piazzmi01,15,448,0.0
MVP,1935,AL,vosmijo01,39,80,0.0
MVP,1956,AL,foxne01,28,336,0.0
MVP,1933,NL,lucasre01,3,80,0.0
MVP,1970,AL,bufordo01,12,336,0.0
MVP,2007,AL,guerrvl01,203,392,0.0
MVP,1959,AL,landiji01,66,336,0.0
MVP,1911,AL,crawfsa01,4,64,0.0
MVP,1982,AL,mcraeha01,175,392,0.0
Rookie of the Year,1994,AL,hamelbo01,134,140,25.0
MVP,1992,NL,sheffga01,204,336,2.0
Rookie of the Year,1994,NL,lopezja01,2,140,0.0
MVP,1997,AL,griffke02,392,392,28.0
MVP,1967,AL,tovarce01,70,280,1.0
MVP,1949,AL,reynoal01,2,336,0.0
MVP,1942,NL,coopemo01,263,336,13.0
MVP,1987,AL,yountro01,8,392,0.0
MVP,2000,AL,garcino01,66,392,0.0
MVP,2011,NL,beltrca01,3,448,0.0
MVP,1922,AL,schanwa01,7,64,0.0
MVP,1983,AL,parrila02,66,392,0.0
MVP,1970,AL,robinfr02,60,336,0.0
MVP,1954,AL,boonera01,1,336,0.0
Rookie of the Year,1963,NL,rosepe01,17,20,17.0
MVP,1994,AL,clarkwi02,17,392,0.0
MVP,1935,AL,gehrilo01,29,80,0.0
MVP,1938,NL,ottme01,132,336,
MVP,2003,NL,smoltjo01,9,448,0.0
MVP,1954,NL,crandde01,13,336,0.0
MVP,1924,NL,cuyleki01,25,80,
MVP,1988,AL,stewada01,3,392,0.0
MVP,1941,AL,fellebo01,174,336,0.0
MVP,1937,AL,applilu01,5,80,0.0
MVP,1974,AL,robinbr01,30,336,0.0
MVP,1933,AL,bishoma01,1,80,0.0
Cy Young,1982,NL,mintogr01,4,120,0.0
MVP,1948,AL,applilu01,8,336,0.0
Rookie of the Year,1993,NL,gutieri01,1,140,0.0
Rookie of the Year,1949,AL,kellnal01,5,24,5.0
MVP,1951,AL,garcimi01,11,336,0.0
MVP,1973,NL,mayle01,9,336,0.0
MVP,1935,NL,hubbeca01,20,80,
Cy Young,1993,NL,myersra01,1,140,0.0
MVP,1944,AL,stirnsn01,129,336,1.0
MVP,1982,NL,kennete02,20,336,0.0
MVP,1965,NL,koufasa01,177,280,6.0
MVP,1956,AL,piercbi02,75,336,0.0
MVP,1966,NL,alleyge01,24,280,0.0
MVP,1986,AL,riceji01,241,392,4.0
MVP,1936,AL,bridgto01,25,80,
MVP,1928,NL,maranra01,14,80,
Cy Young,1971,NL,maricju01,1,120,0.0
MVP,1955,NL,bankser01,195,336,6.0
MVP,1935,AL,hardeme01,2,80,0.0
MVP,1944,AL,guttedo01,7,336,0.0
Cy Young,2007,NL,haranaa01,10,160,0.0
MVP,1938,AL,myerbu01,5,336,0.0
MVP,1911,NL,hoblidi01,2,64,0.0
MVP,1952,AL,paigesa01,12,336,0.0
MVP,1944,AL,higgipi01,7,336,0.0
MVP,1942,NL,beazljo01,24,336,0.0
Cy Young,1962,ML,drysddo01,14,20,14.0
MVP,1953,NL,hodgegi01,13,336,0.0
MVP,1959,NL,snidedu01,1,336,0.0
MVP,1936,NL,bartedi01,2,80,0.0
Cy Young,1993,NL,harvebr01,1,140,0.0
MVP,1938,NL,leebi02,166,336,5.0
MVP,1952,NL,coxbi02,8,336,0.0
MVP,1957,AL,gardnbi02,22,336,0.0
MVP,1968,AL,yastrca01,50,280,0.0
MVP,1912,AL,prattde01,5,64,0.0
Rookie of the Year,1995,AL,percitr01,13,140,1.0
MVP,1961,NL,otoolji01,31,224,0.0
MVP,1950,NL,furilca01,4,336,0.0
MVP,1957,NL,aaronha01,239,336,9.0
Cy Young,1980,AL,johnto01,14,140,0.0
Rookie of the Year,1989,AL,olsongr01,136,140,26.0
MVP,1983,NL,hollaal01,42,336,0.0
MVP,1971,NL,garrra01,1,336,0.0
MVP,1923,AL,harribu01,3,64,0.0
MVP,1946,NL,sainjo01,95,336,0.0
MVP,1989,NL,davisma01,76,336,0.0
MVP,1926,NL,theveto01,30,80,
MVP,1914,NL,jamesbi02,33,64,
MVP,2011,NL,leecl02,12,448,0.0
Rookie of the Year,1992,NL,willibr01,1,120,0.0
Rookie of the Year,1988,AL,schoomi01,2,140,0.0
MVP,1953,AL,kuennha01,23,336,0.0
MVP,1942,NL,kurowwh01,6,336,0.0
MVP,1999,AL,surhobj01,1,392,0.0
MVP,1975,AL,harrato01,16,336,0.0
MVP,1966,AL,wagnele01,4,280,0.0
Cy Young,1982,NL,garbege01,1,120,0.0
MVP,1935,NL,bergewa01,20,80,
MVP,1991,NL,johnsho01,112,336,0.0
MVP,1983,NL,hendrge01,33,336,0.0
MVP,1955,AL,kuennha01,8,336,0.0
MVP,1952,AL,goodmbi01,18,336,0.0
MVP,1981,NL,ryanno01,23,336,0.0
MVP,2003,AL,posadjo01,194,392,5.0
MVP,2003,NL,cabremi01,3,448,0.0
Cy Young,1981,NL,valenfe01,70,120,8.0
MVP,2003,NL,wagnebi02,5,448,0.0
MVP,1944,AL,cullero01,5,336,0.0
MVP,1995,AL,knoblch01,5,392,0.0
Rookie of the Year,1999,AL,leeca01,4,140,0.0
MVP,1955,NL,ennisde01,21,336,0.0
MVP,1990,AL,mcgrifr01,30,392,0.0
MVP,1935,NL,mancugu01,4,80,0.0
MVP,1953,AL,rizzuph01,76,336,0.0
MVP,2008,AL,youklke01,201,392,2.0
MVP,2007,AL,jeterde01,17,392,0.0
MVP,1994,NL,saberbr01,1,392,0.0
MVP,2006,AL,wellsve01,3,392,0.0
Rookie of the Year,1977,NL,dawsoan01,10,24,10.0
MVP,2005,AL,teixema01,106,392,0.0
Cy Young,1964,ML,chancde01,17,20,17.0
MVP,1970,AL,robinbr01,75,336,2.0
MVP,1945,AL,estalbo01,5,336,0.0
MVP,1959,NL,mayswi01,85,336,0.0
Cy Young,2004,NL,clemero02,140,160,23.0
MVP,1963,AL,stuardi01,25,280,0.0
MVP,1961,AL,smithal04,3,280,0.0
MVP,1995,AL,ramirma02,30,392,0.0
MVP,1992,AL,cartejo01,201,392,4.0
MVP,1938,AL,crosefr01,2,336,0.0
MVP,1947,NL,marshwi01,20,336,1.0
MVP,1973,NL,billija01,6,336,0.0
MVP,1947,NL,robinja02,106,336,1.0
MVP,1983,NL,thondi01,67,336,0.0
MVP,1926,AL,manushe01,16,64,
Rookie of the Year,2001,AL,suzukic01,138,140,27.0
Rookie of the Year,1980,AL,dotsori01,1,140,0.0
MVP,1956,NL,furilca01,9,336,0.0
Cy Young,1983,NL,rogerst01,15,120,1.0
MVP,2002,AL,eckstda01,24,392,0.0
MVP,1969,NL,benchjo01,12,336,0.0
MVP,1946,NL,reisepe01,58,336,0.0
MVP,1955,AL,valoel01,5,336,0.0
Rookie of the Year,1983,NL,thurmma01,1,120,0.0
MVP,1931,AL,gosligo01,2,80,0.0
MVP,1990,NL,cartejo01,7,336,0.0
Cy Young,2006,NL,hoffmtr01,77,160,12.0
MVP,1980,NL,carltst01,134,336,0.0
MVP,1975,NL,ceyro01,11,336,0.0
MVP,1914,AL,cicoted01,1,64,0.0
MVP,1973,NL,evansda01,11,336,0.0
MVP,1972,AL,aparilu01,9,336,0.0
MVP,1966,NL,torrejo01,18,280,0.0
MVP,1940,NL,danniha01,64,336,0.0
MVP,1953,NL,reesepe01,27,336,0.0
Rookie of the Year,1996,NL,kendaja01,30,140,1.0
MVP,1978,AL,randowi01,5,392,0.0
Cy Young,1998,NL,maddugr01,10,160,0.0
Rookie of the Year,1988,AL,gallada01,18,140,2.0
Cy Young,1981,AL,morrija02,21,140,0.0
MVP,1991,AL,alomaro01,128,392,2.0
MVP,1987,NL,samueju01,19,336,0.0
MVP,1965,AL,richepe01,3,280,0.0
MVP,1966,NL,maricju01,74,280,0.0
MVP,1962,AL,robinbr01,41,280,0.0
MVP,1997,AL,justida01,90,392,0.0
MVP,2012,NL,beltrca01,6,448,0.0
MVP,1914,AL,schalra01,13,64,
MVP,1947,NL,sainjo01,20,336,0.0
MVP,1945,AL,lakeed01,2,336,0.0
MVP,2001,AL,alomaro01,165,392,2.0
MVP,1953,NL,kluszte01,69,336,0.0
Cy Young,1982,AL,stiebda01,36,140,5.0
MVP,1962,AL,cashno01,3,280,0.0
MVP,1954,NL,adcocjo01,60,336,0.0
MVP,1962,AL,rodgebu01,6,280,0.0
MVP,1931,AL,oliveto01,2,80,0.0
MVP,1968,AL,caterda01,5,280,0.0
MVP,1956,NL,robinja02,17,336,0.0
Cy Young,1983,NL,sotoma01,61,120,2.0
MVP,1970,NL,merriji01,8,336,0.0
MVP,1911,NL,sheckji01,9,64,0.0
Cy Young,1985,NL,brownto05,3,120,0.0
MVP,1978,AL,gurala01,8,392,0.0
MVP,1934,AL,johnsro02,8,80,0.0
MVP,1948,NL,musiast01,303,336,18.0
MVP,1947,AL,cullero01,3,336,0.0
MVP,1947,NL,slaugen01,12,336,0.0
MVP,1927,AL,schanwa01,3,64,0.0
MVP,1969,NL,grangwa01,8,336,0.0
Rookie of the Year,1958,AL,bellga01,3,24,3.0
MVP,1952,NL,baumhfr01,16,336,0.0
MVP,1929,NL,wanerll01,30,80,
Cy Young,1968,AL,mclaide01,20,20,20.0
MVP,1948,AL,raschvi01,23,336,0.0
MVP,1971,AL,rojasco01,15,336,0.0
MVP,1942,AL,borowha01,8,336,0.0
