yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1989,AL,NYA,NYY,E,5,161,81.0,74,87,Н,,Н,Н,698,5458,1470,229,23,130,502,831.0,137.0,60.0,,,792,707,4,15,9,44,4242,1550,150,521,787,122,183.0,0,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; II,2170485.0,99,99,NYY,NYA,NYA
1989,NL,SDN,SDP,W,2,162,81.0,89,73,Н,,Н,Н,642,5422,1360,215,32,120,552,1013.0,136.0,67.0,,,626,547,3,21,11,52,4371,1359,133,481,933,152,147.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,2009031.0,101,101,SDP,SDN,SDN
1899,NL,CL4,CLV,,12,154,,20,134,,,Н,,529,5279,1333,142,50,12,289,280.0,127.0,,,,1252,895,6,138,0,0,3792,1844,43,527,215,388,,0,Кливленд Паук,Парк I Лиги,6088.0,89,96,CLV,CL4,CL4
1987,AL,CHA,CHW,W,5,162,81.0,77,85,Н,,Н,Н,748,5538,1427,283,36,173,487,971.0,138.0,52.0,,,746,691,4,29,12,37,4341,1436,189,537,792,115,174.0,0,Чикаго Уайт Сокс,Парк Комиски,1208060.0,103,103,CHW,CHA,CHA
2002,AL,TBA,TBD,E,5,161,81.0,55,106,Н,Н,Н,Н,673,5604,1418,297,35,133,456,1115.0,102.0,45.0,58.0,36.0,918,846,5,12,3,25,4321,1567,215,620,925,126,168.0,0,Тампа-Бей Дьявол-Рэйс,Тропиканское поле,1065742.0,97,99,TBD,TBA,TBA
1928,NL,CHN,CHC,,3,154,77.0,91,63,,,Н,Н,714,5260,1460,251,64,92,508,517.0,83.0,,,,615,521,3,75,12,14,4140,1383,56,508,531,156,176.0,0,Чикаго Кабс,Филд Уригли,1143740.0,99,97,CHC,CHN,CHN
2007,NL,SLN,STL,C,3,162,,78,84,Н,Н,Н,Н,725,5529,1513,279,13,141,506,909.0,56.0,33.0,54.0,54.0,829,741,4,2,8,34,4307,1514,168,509,945,121,155.0,0,Кардиналы Сент-Луиса,Стадион &lt; &lt; Автобус III &gt; &gt;,3552180.0,99,99,STL,SLN,SLN
2005,NL,SDN,SDP,W,1,162,81.0,82,80,Y,Н,Н,Н,684,5502,1416,269,39,130,600,977.0,99.0,44.0,49.0,48.0,726,668,4,4,8,45,4366,1452,146,503,1133,109,136.0,0,Сан-Диего Падрес,Парк Петко,2869787.0,92,91,SDP,SDN,SDN
1979,AL,CHA,CHW,W,5,160,79.0,73,87,Н,,Н,Н,730,5463,1505,290,33,127,454,668.0,97.0,62.0,,,748,642,4,28,9,37,4227,1365,114,618,675,173,142.0,0,Чикаго Уайт Сокс,Парк Комиски,1280702.0,100,101,CHW,CHA,CHA
1892,NL,NY1,SFG,,8,153,,71,80,,,Н,,811,5291,1326,173,85,39,510,469.0,301.0,,,,826,483,3,139,5,1,3966,1165,32,635,641,565,,0,Нью-Йорк Гиганты,Поло Земля III,130566.0,99,98,NYG,NY1,NY1
1940,NL,CIN,CIN,,1,155,77.0,100,53,,,Y,Y,707,5372,1427,264,38,89,453,503.0,72.0,,,,528,477,3,91,10,11,4221,1263,73,445,557,117,158.0,0,Красные Цинциннати,Кросли Филд,850180.0,102,99,CIN,CIN,CIN
2011,AL,TBA,TBD,E,2,162,,91,71,Н,Y,Н,Н,707,5436,1324,273,37,172,571,1193.0,155.0,62.0,73.0,35.0,614,577,3,15,13,32,4347,1263,161,504,1143,73,139.0,0,Tampa Bay Rays,Тропиканское поле,1529188.0,92,92,TBR,TBA,TBA
2011,NL,PHI,PHI,E,1,162,,102,60,Y,Н,Н,Н,713,5579,1409,258,38,153,539,1024.0,96.0,24.0,56.0,38.0,529,495,3,18,21,47,4431,1320,120,404,1299,74,134.0,0,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;,3680718.0,105,103,PHI,PHI,PHI
1927,AL,CLE,CLE,,6,153,77.0,66,87,,,Н,Н,668,5202,1471,321,52,26,381,366.0,63.0,72.0,,,766,642,4,72,5,8,4059,1542,37,508,366,202,146.0,0,Индейцы Кливленда,&lt; &lt; Парк II Лиги &gt; &gt;,373138.0,101,102,CLE,CLE,CLE
1910,AL,CLE,CLE,,5,161,80.0,71,81,,,Н,Н,548,5385,1316,188,64,9,366,,189.0,,,,657,469,2,92,13,5,4401,1392,10,488,617,246,112.0,0,Кливленд Напс,&lt; &lt; Парк II Лиги &gt; &gt;,293456.0,101,103,CLE,CLE,CLE
1976,NL,SLN,STL,E,5,162,81.0,72,90,Н,,Н,Н,629,5516,1432,243,57,63,512,860.0,123.0,55.0,,,671,581,3,35,15,26,4359,1416,91,581,731,174,163.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,1207079.0,101,101,STL,SLN,SLN
1910,NL,SLN,STL,,7,153,76.0,63,90,,,Н,Н,639,4912,1217,167,70,15,655,581.0,179.0,,,,718,562,3,81,4,14,4011,1396,30,541,466,257,109.0,0,Кардиналы Сент-Луиса,Поле Робисон,355668.0,96,98,STL,SLN,SLN
1886,NL,CHN,CHC,,1,126,,90,34,,,Y,Н,900,4378,1223,198,87,53,460,513.0,213.0,,,,555,310,2,116,8,3,3291,988,49,262,647,475,,0,Белые чулки Чикаго,Вестсайдский парк I,,114,109,CHC,CHN,CHN
2001,AL,TBA,TBD,E,5,162,81.0,62,100,Н,Н,Н,Н,672,5524,1426,311,21,121,456,1116.0,115.0,52.0,54.0,25.0,887,781,4,1,6,30,4271,1513,207,569,1030,139,144.0,0,Тампа-Бей Дьявол-Рэйс,Тропиканское поле,1298365.0,98,100,TBD,TBA,TBA
1887,NL,IN3,IND,,8,127,,37,89,,,Н,Н,628,4368,1080,162,70,33,300,379.0,334.0,,,,965,633,5,118,4,1,3264,1289,60,431,245,479,,0,Индианаполис Хусье,Атлетический парк I,,96,102,IND,IN3,IN3
1958,NL,CHN,CHC,,5,154,77.0,72,82,,,Н,Н,709,5289,1402,207,49,182,487,853.0,39.0,23.0,,,725,638,4,27,5,24,4083,1322,142,619,805,150,161.0,0,Чикаго Кабс,Филд Уригли,979904.0,98,99,CHC,CHN,CHN
1943,AL,CLE,CLE,,3,153,77.0,82,71,,,Н,Н,600,5269,1344,246,45,55,567,521.0,47.0,58.0,,,577,492,3,64,14,20,4218,1234,52,606,585,157,183.0,0,Индейцы Кливленда,Парк II/Кливлендский стадион Лиги,438894.0,93,94,CLE,CLE,CLE
1944,AL,WS1,MIN,,8,154,77.0,64,90,,,Н,Н,592,5319,1386,186,42,33,470,477.0,127.0,59.0,,,664,536,3,83,13,11,4143,1410,48,475,503,218,156.0,0,Сенаторы Вашингтона,Стадион Гриффита I,525235.0,95,95,WSH,WS1,WS1
1988,AL,TOR,TOR,E,3,162,81.0,87,75,Н,,Н,Н,763,5557,1491,271,47,158,521,935.0,107.0,36.0,,,680,612,3,16,17,47,4347,1404,143,528,904,110,170.0,0,Торонтские синие джеи,Выставочный стадион,2595175.0,100,99,TOR,TOR,TOR
1901,NL,NY1,SFG,,7,141,71.0,52,85,,,Н,,544,4839,1225,167,46,19,303,575.0,133.0,,,,755,530,3,118,11,1,3696,1389,24,377,542,343,81.0,0,Нью-Йорк Гиганты,Поло Земля III,297650.0,96,100,NYG,NY1,NY1
1952,NL,CHN,CHC,,5,155,77.0,77,77,,,Н,Н,628,5330,1408,223,45,107,422,712.0,50.0,40.0,,,631,551,3,59,15,15,4158,1265,101,534,661,146,123.0,0,Чикаго Кабс,Филд Уригли,1024826.0,101,103,CHC,CHN,CHN
1981,AL,CAL,ANA,W,5,110,54.0,51,59,Н,,Н,Н,476,3688,944,134,16,97,393,571.0,44.0,33.0,,,453,399,3,27,5,19,2914,958,81,323,426,101,120.0,0,Калифорнийские ангелы,Анахаймский стадион,1441545.0,100,99,CAL,CAL,CAL
1941,NL,PHI,PHI,,8,155,76.0,43,111,,,Н,Н,501,5233,1277,188,38,64,451,596.0,65.0,,,,793,686,4,35,4,9,4116,1499,79,606,552,186,147.0,0,Филадельфия Филадельфия,Парк Шиве,231401.0,95,101,PHI,PHI,PHI
2007,AL,OAK,OAK,W,3,162,,76,86,Н,Н,Н,Н,741,5577,1430,295,16,171,664,1119.0,52.0,20.0,49.0,56.0,758,689,4,4,9,36,4344,1468,138,530,1036,90,151.0,0,Аклендская атлетика,Макэфи Колизей,1921844.0,94,94,OAK,OAK,OAK
1973,NL,LAN,LAD,W,2,162,81.0,95,66,Н,,Н,Н,675,5604,1473,219,29,110,497,795.0,109.0,50.0,,,565,497,3,45,15,38,4473,1270,129,461,961,125,166.0,0,Лос-Анджелес Доджерс,Стадион Dodger,2136192.0,97,95,LAD,LAN,LAN
2000,AL,CLE,CLE,C,2,162,81.0,90,72,Н,Н,Н,Н,950,5683,1639,310,30,221,685,1057.0,113.0,34.0,51.0,52.0,816,775,4,6,5,34,4326,1511,173,666,1213,72,149.0,0,Индейцы Кливленда,Джейкобс Филд,3456278.0,101,100,CLE,CLE,CLE
1885,NL,SL5,SLM,,8,111,,36,72,,,Н,Н,390,3758,829,121,21,8,214,412.0,,,,,593,361,3,107,4,0,2895,935,15,278,337,398,,0,Сент-Луис Марунс,Парк I для спортсменов,,97,98,SLM,SL5,SL5
1999,NL,SDN,SDP,W,4,162,81.0,74,88,Н,Н,Н,Н,710,5394,1360,256,22,153,631,1169.0,174.0,67.0,,,781,705,4,5,6,43,4260,1454,193,529,1078,129,151.0,0,Сан-Диего Падрес,Стадион Qualcomm,2523538.0,92,92,SDP,SDN,SDN
1882,NL,PRO,PRO,,2,84,,52,32,,,Н,,463,3104,776,121,53,11,102,255.0,,,,,356,190,2,80,10,1,2256,690,12,87,273,371,67.0,0,Провидцы Грей,Мессер-стрит Земля,,100,98,PRO,PRO,PRO
1964,AL,CHA,CHW,,2,162,81.0,98,64,,,Н,Н,642,5491,1356,184,40,106,562,902.0,75.0,39.0,,,501,443,2,44,20,45,4401,1216,124,401,955,122,164.0,0,Чикаго Уайт Сокс,Парк Комиски,1250053.0,97,95,CHW,CHA,CHA
1951,AL,WS1,MIN,,7,154,76.0,62,92,,,Н,Н,672,5329,1399,242,45,54,560,515.0,45.0,38.0,,,764,681,4,58,6,13,4098,1429,110,630,475,160,148.0,0,Сенаторы Вашингтона,Стадион Гриффита I,695167.0,98,100,WSH,WS1,WS1
1967,AL,KC1,OAK,,10,161,81.0,62,99,,,Н,Н,533,5349,1244,212,50,69,452,1019.0,132.0,59.0,,,660,584,3,26,10,34,4284,1265,125,558,990,132,120.0,0,Канзас-Сити Атлетика,Муниципальный стадион I,726639.0,97,99,KCA,KC1,KC1
1998,NL,COL,COL,W,4,162,81.0,77,85,Н,Н,Н,Н,826,5632,1640,333,36,183,469,949.0,67.0,47.0,,,855,796,5,9,5,36,4297,1583,174,562,951,102,193.0,0,Колорадо Скалистые горы,Поле ковров,3792683.0,121,122,COL,COL,COL
1888,AA,SL4,STL,,1,137,,92,43,,,Y,Н,789,4755,1189,149,47,36,410,521.0,468.0,,,,501,281,2,132,12,0,3636,939,19,225,517,430,,0,Сент-Луис Браунс,Парк I для спортсменов,,111,106,STL,SL4,SL4
1983,AL,ML4,MIL,E,5,162,81.0,87,75,Н,,Н,Н,764,5620,1556,281,57,132,475,665.0,101.0,49.0,,,708,649,4,35,10,43,4362,1513,133,491,689,113,162.0,0,Милуоки Брюэрс,Окружной стадион,2397131.0,93,92,MIL,MIL,MIL
1958,AL,BAL,BAL,,6,154,78.0,74,79,,,Н,Н,521,5111,1233,195,19,108,483,731.0,33.0,35.0,,,575,517,3,55,15,28,4107,1277,106,403,749,114,159.0,0,Балтимор Ориолс,Памятный стадион,829991.0,94,95,BAL,BAL,BAL
2005,AL,BOS,BOS,E,2,162,81.0,95,67,Н,Y,Н,Н,910,5626,1579,339,21,199,653,1044.0,45.0,12.0,47.0,63.0,805,752,4,6,8,38,4287,1550,164,440,959,109,135.0,0,Бостонский ред Сокс,Парк Фенвей II,2847888.0,104,104,BOS,BOS,BOS
1969,AL,DET,DET,E,2,162,81.0,90,72,Н,,Н,Н,701,5441,1316,188,29,182,578,922.0,35.0,28.0,,,601,535,3,55,20,28,4365,1250,128,586,1032,126,130.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,1577481.0,105,104,DET,DET,DET
2006,AL,TOR,TOR,E,2,162,81.0,87,75,Н,Н,Н,Н,809,5596,1591,348,27,199,514,906.0,65.0,33.0,63.0,52.0,754,694,4,6,6,42,4285,1447,185,504,1076,99,157.0,0,Торонтские синие джеи,Центр Роджерс,2302212.0,100,100,TOR,TOR,TOR
2011,NL,LAN,LAD,W,3,161,,82,79,Н,Н,Н,Н,644,5436,1395,237,28,117,498,1087.0,126.0,40.0,45.0,43.0,612,563,3,7,17,40,4296,1287,132,507,1265,85,121.0,0,Лос-Анджелес Доджерс,Стадион Dodger,2935139.0,98,98,LAD,LAN,LAN
1979,AL,BOS,BOS,E,3,160,80.0,91,69,Н,,Н,Н,841,5538,1567,310,34,194,512,708.0,60.0,43.0,,,711,641,4,47,11,29,4293,1487,133,463,731,142,166.0,0,Бостонский ред Сокс,Парк Фенвей II,2353114.0,106,106,BOS,BOS,BOS
1991,NL,SFN,SFG,W,4,162,81.0,75,87,Н,,Н,Н,649,5463,1345,215,48,141,471,973.0,95.0,57.0,,,697,646,4,10,10,45,4326,1397,143,544,905,108,151.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,1737478.0,96,97,SFG,SFN,SFN
2004,NL,NYN,NYM,E,4,162,81.0,71,91,Н,Н,Н,Н,684,5532,1376,289,20,185,512,1159.0,107.0,23.0,61.0,34.0,731,658,4,2,6,31,4347,1452,156,592,977,137,144.0,0,Нью-Йорк Метс,Шейский стадион,2318951.0,99,99,NYM,NYN,NYN
1967,AL,WS2,TEX,,6,161,80.0,76,85,,,Н,Н,550,5441,1211,168,25,115,472,1037.0,53.0,37.0,,,637,553,3,24,14,39,4419,1334,113,495,878,144,167.0,0,Сенаторы Вашингтона,Стадион R.F.K.,770868.0,96,97,WSA,WS2,WS2
1918,AL,CHA,CHW,,6,124,56.0,57,67,,,Н,Н,457,4132,1057,136,55,8,375,358.0,116.0,,,,446,342,2,76,9,8,3378,1092,9,300,349,167,98.0,0,Чикаго Уайт Сокс,Парк Комиски,195081.0,101,98,CHW,CHA,CHA
1991,AL,CHA,CHW,W,2,162,81.0,87,75,Н,,Н,Н,758,5594,1464,226,39,139,610,896.0,134.0,74.0,,,681,622,3,28,8,40,4434,1302,154,601,923,116,151.0,0,Чикаго Уайт Сокс,Парк Комиски II,2934154.0,98,97,CHW,CHA,CHA
1912,AL,PHA,OAK,,3,153,77.0,90,62,,,Н,Н,779,5111,1442,204,108,22,485,,258.0,,,,658,501,3,95,11,9,4071,1273,12,518,601,263,115.0,0,Филадельфия Атлетика,Парк Шиве,517653.0,97,93,PHA,PHA,PHA
1985,AL,MIN,MIN,W,4,162,84.0,77,85,Н,,Н,Н,705,5509,1453,282,41,141,502,779.0,68.0,44.0,,,782,710,4,41,7,34,4278,1468,164,462,767,120,139.0,0,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом,1651814.0,105,105,MIN,MIN,MIN
1970,AL,WS2,TEX,E,6,162,81.0,70,92,Н,,Н,Н,626,5460,1302,184,28,138,635,989.0,72.0,42.0,,,689,615,3,20,11,40,4371,1375,139,611,823,116,173.0,0,Сенаторы Вашингтона,Стадион R.F.K.,824789.0,95,95,WSA,WS2,WS2
1971,AL,BAL,BAL,E,1,158,77.0,101,57,Y,,Y,Н,742,5303,1382,207,25,158,672,844.0,66.0,38.0,,,530,470,2,71,15,22,4245,1257,125,416,793,112,148.0,0,Балтимор Ориолс,Памятный стадион,1023037.0,99,97,BAL,BAL,BAL
1969,NL,CIN,CIN,W,3,163,81.0,89,73,Н,,Н,Н,798,5634,1558,224,42,171,474,1042.0,79.0,56.0,,,768,669,4,23,11,44,4395,1478,149,611,818,168,158.0,0,Красные Цинциннати,Кросли Филд,987991.0,105,105,CIN,CIN,CIN
1914,FL,PTF,PBS,,7,154,,64,86,,,Н,,605,5114,1339,180,90,34,410,575.0,153.0,,,,698,542,3,97,9,6,4110,1416,39,444,510,253,92.0,0,Питтсбургские повстанцы,,,99,99,PBS,PTF,PTF
1917,AL,WS1,MIN,,5,157,80.0,74,79,,,Н,Н,543,5142,1238,173,70,4,500,574.0,166.0,,,,566,432,2,84,21,10,4239,1217,12,537,637,251,127.0,0,Сенаторы Вашингтона,Стадион Гриффита I,89682.0,99,99,WSH,WS1,WS1
1895,NL,BSN,ATL,,6,132,,71,60,,,Н,,907,4715,1369,197,57,54,500,236.0,199.0,,,,826,557,4,116,4,4,3525,1364,56,363,370,364,,0,Бостонские бунтари,South End Groups III,242000.0,105,104,BSN,BSN,BSN
1957,NL,NY1,SFG,,6,154,77.0,69,85,,,Н,Н,643,5346,1349,171,54,157,447,669.0,64.0,38.0,,,701,623,4,35,9,20,4194,1436,150,471,701,161,180.0,0,Нью-Йорк Гиганты,Поло Земля IV,653923.0,100,102,NYG,NY1,NY1
1897,NL,SLN,STL,,12,132,,29,102,,,Н,,588,4642,1277,149,67,31,354,314.0,172.0,,,,1083,778,6,109,1,1,3381,1584,54,453,207,375,,0,Сент-Луис Браунс,Поле Робисон,136400.0,98,102,STL,SLN,SLN
1993,AL,MIN,MIN,W,5,162,81.0,71,91,Н,,Н,Н,693,5601,1480,261,27,121,493,850.0,83.0,59.0,,,830,756,4,5,3,44,4332,1591,148,514,901,100,160.0,0,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом,2048673.0,100,100,MIN,MIN,MIN
1914,NL,NY1,SFG,,2,156,80.0,84,70,,,Н,Н,672,5146,1363,222,59,30,447,479.0,239.0,,,,576,454,2,88,20,9,4170,1298,47,367,563,253,119.0,0,Нью-Йорк Гиганты,Поло Земля IV,364313.0,97,95,NYG,NY1,NY1
1874,,BR2,BRA,,6,56,,22,33,,,Н,,301,2165,497,50,11,1,32,0.0,,,,,449,180,3,56,1,0,1518,621,16,13,0,500,,0,Бруклинские Атлантики,Союзные земли,,89,94,BRA,BR2,BR2
1982,NL,HOU,HOU,W,5,162,81.0,77,85,Н,,Н,Н,569,5440,1342,236,48,74,435,830.0,140.0,61.0,,,620,549,3,37,16,31,4338,1338,87,479,899,136,154.0,0,Хьюстон Астрос,Астродом,1558555.0,92,92,HOU,HOU,HOU
1980,NL,MON,WSN,E,2,162,80.0,90,72,Н,,Н,Н,694,5465,1407,250,61,114,547,865.0,237.0,82.0,,,629,563,3,33,15,36,4368,1447,100,460,823,144,126.0,0,Монреальские выставки,Олимпийская система,2208175.0,100,99,MON,MON,MON
1915,AL,BOS,BOS,,1,155,76.0,101,50,,,Y,Y,669,5024,1308,202,76,14,527,476.0,118.0,117.0,,,499,371,2,81,19,15,4191,1164,18,446,634,226,95.0,0,Бостонский ред Сокс,Парк Фенвей I,539885.0,97,95,BOS,BOS,BOS
1950,AL,SLA,BAL,,7,154,74.0,58,96,,,Н,Н,684,5163,1269,235,43,106,690,744.0,39.0,40.0,,,916,789,5,56,7,14,4095,1629,129,651,448,196,155.0,0,Сент-Луис Браунс,Парк IV для спортсменов,247131.0,104,108,SLB,SLA,SLA
1983,AL,BAL,BAL,E,1,162,81.0,98,64,Y,,Y,Y,799,5546,1492,283,27,168,601,800.0,61.0,33.0,,,652,586,3,36,15,38,4356,1451,130,452,774,121,159.0,0,Балтимор Ориолс,Памятный стадион,2042071.0,98,98,BAL,BAL,BAL
1973,AL,DET,DET,E,3,162,81.0,85,77,Н,,Н,Н,642,5508,1400,213,32,157,509,722.0,28.0,30.0,,,674,627,3,39,11,46,4341,1468,154,493,911,112,144.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,1724146.0,106,107,DET,DET,DET
2001,NL,PIT,PIT,C,6,162,81.0,62,100,Н,Н,Н,Н,657,5398,1333,256,25,161,467,1106.0,93.0,73.0,67.0,35.0,858,794,5,8,9,36,4249,1493,167,549,908,133,168.0,0,Питтсбургские пираты,Парк PNC,2464870.0,103,105,PIT,PIT,PIT
1873,,BL1,BLC,,3,57,,34,22,,,Н,,644,2563,810,119,39,12,40,25.0,21.0,10.0,,,451,170,3,55,1,0,1524,680,4,42,34,366,,0,Балтиморские канареи,Ньюингтонский парк,,101,102,BAL,BL1,BL1
2011,AL,NYA,NYY,E,1,162,,97,65,Y,Н,Н,Н,867,5518,1452,267,33,222,627,1138.0,147.0,46.0,74.0,51.0,657,605,3,5,8,47,4375,1423,152,507,1222,102,140.0,0,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; III,3653680.0,108,106,NYY,NYA,NYA
1926,AL,SLA,BAL,,7,155,79.0,62,92,,,Н,Н,682,5259,1449,253,78,72,437,465.0,62.0,71.0,,,845,708,4,64,5,9,4104,1549,86,654,337,228,167.0,0,Сент-Луис Браунс,Парк IV для спортсменов,283986.0,105,107,SLB,SLA,SLA
1989,NL,PIT,PIT,E,5,164,81.0,74,88,Н,,Н,Н,637,5539,1334,263,53,95,563,914.0,155.0,69.0,,,680,601,3,20,9,40,4461,1394,121,539,827,160,130.0,0,Питтсбургские пираты,Три речного стадиона,1374141.0,96,96,PIT,PIT,PIT
1877,NL,SL3,SBS,,4,60,,28,32,,,Н,,284,2178,531,51,36,1,57,147.0,,,,,318,160,2,52,1,0,1623,582,2,92,132,281,29.0,0,Сент-Луис Браун Шеллингс,Парк I для спортсменов,,95,93,STL,SL3,SL3
2010,NL,MIL,MIL,C,3,162,,77,85,Н,Н,Н,Н,750,5606,1471,293,33,182,546,1216.0,81.0,26.0,81.0,35.0,804,733,4,3,7,35,4317,1487,173,582,1258,115,141.0,0,Милуоки Брюэрс,Миллер Парк,,98,98,MIL,ML4,MIL
1931,AL,DET,DET,,7,154,77.0,61,93,,,Н,Н,651,5430,1456,292,69,43,480,468.0,117.0,75.0,,,836,706,4,86,5,6,4152,1549,79,597,511,221,139.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина,434056.0,103,104,DET,DET,DET
1988,AL,BOS,BOS,E,1,162,81.0,89,73,Y,,Н,Н,813,5545,1569,310,39,124,623,728.0,65.0,36.0,,,689,629,3,26,14,37,4278,1415,143,493,1085,93,123.0,0,Бостонский ред Сокс,Парк Фенвей II,2464851.0,105,104,BOS,BOS,BOS
1942,AL,CLE,CLE,,4,156,80.0,75,79,,,Н,Н,590,5317,1344,223,58,50,500,544.0,69.0,74.0,,,659,559,3,61,12,11,4206,1353,61,560,448,163,175.0,0,Индейцы Кливленда,Парк II/Кливлендский стадион Лиги,459447.0,94,94,CLE,CLE,CLE
1977,NL,PHI,PHI,E,1,162,81.0,101,61,Y,,Н,Н,847,5546,1548,266,56,186,573,806.0,135.0,68.0,,,668,600,3,31,7,47,4365,1451,134,482,856,120,168.0,0,Филадельфия Филадельфия,Стадион ветеранов,2700070.0,105,103,PHI,PHI,PHI
1943,AL,DET,DET,,5,155,78.0,78,76,,,Н,Н,632,5364,1401,200,47,77,483,553.0,40.0,43.0,,,560,470,3,67,18,20,4233,1226,51,549,706,177,130.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион Бриггс,606287.0,107,106,DET,DET,DET
1951,NL,CIN,CIN,,6,155,77.0,68,86,,,Н,Н,559,5285,1309,215,33,88,415,577.0,44.0,40.0,,,667,571,3,55,14,23,4170,1357,119,490,584,140,141.0,0,Красные Цинциннати,Кросли Филд,588268.0,101,103,CIN,CIN,CIN
1901,AL,WS1,MIN,,6,138,68.0,61,72,,,Н,,682,4772,1282,191,83,33,356,340.0,127.0,,,,771,538,4,118,8,2,3549,1396,51,284,308,323,97.0,0,Сенаторы Вашингтона,Парк I Американской лиги,161661.0,98,100,WSH,WS1,WS1
1891,AA,LS2,LOU,,8,141,,54,83,,,Н,,713,4833,1247,130,69,17,443,473.0,230.0,,,,890,582,4,128,9,1,3678,1353,33,464,485,458,,0,Полковники Луисвиля,Парк I Eclipse,,97,97,LOU,LS2,LS2
1922,NL,PHI,PHI,,7,154,77.0,57,96,,,Н,Н,738,5459,1537,268,55,116,450,611.0,48.0,60.0,,,920,707,4,73,6,5,4116,1692,89,460,394,222,152.0,0,Филадельфия Филадельфия,Кубок Бейкера,232471.0,108,113,PHI,PHI,PHI
1889,NL,PHI,PHI,,4,130,,63,64,,,Н,Н,742,4695,1248,215,52,44,393,353.0,269.0,,,,748,512,4,106,4,2,3459,1288,33,428,443,466,,0,Филадельфийские квакеры,Филадельфийские бейсбольные земли,,109,108,PHI,PHI,PHI
1940,AL,NYA,NYY,,3,155,76.0,88,66,,,Н,Н,817,5286,1371,243,66,155,648,606.0,59.0,36.0,,,671,593,3,76,10,14,4119,1389,119,511,559,152,158.0,0,Нью-Йорк Янкиз,Стадион I Янки,988975.0,96,92,NYY,NYA,NYA
1913,NL,BRO,LAD,,6,152,77.0,65,84,,,Н,Н,595,5165,1394,193,86,39,361,555.0,188.0,,,,613,477,3,71,9,7,4119,1287,33,439,548,243,125.0,0,Бруклинский супербас,Эббетс Поле,347000.0,103,103,BRO,BRO,BRO
1989,NL,MON,WSN,E,4,162,81.0,81,81,Н,,Н,Н,632,5482,1353,267,30,100,572,958.0,160.0,70.0,,,630,568,3,20,13,35,4404,1344,120,519,1059,136,126.0,0,Монреальские выставки,Олимпийская система,1783533.0,102,101,MON,MON,MON
1911,NL,CHN,CHC,,2,157,84.0,92,62,,,Н,Н,757,5130,1335,218,101,54,585,617.0,214.0,,,,607,455,2,85,12,16,4233,1270,26,525,582,260,114.0,0,Чикаго Кабс,Вестсайдский парк II,576000.0,100,97,CHC,CHN,CHN
2006,AL,BOS,BOS,E,3,162,81.0,86,76,Н,Н,Н,Н,820,5619,1510,327,16,192,672,1056.0,51.0,23.0,66.0,56.0,825,773,4,3,6,46,4324,1570,181,509,1070,66,174.0,0,Бостонский ред Сокс,Парк Фенвей II,2930588.0,105,104,BOS,BOS,BOS
1907,NL,CIN,CIN,,6,156,81.0,66,87,,,Н,Н,526,4966,1226,126,90,15,372,,158.0,,,,519,362,2,118,10,2,4053,1223,16,444,481,227,118.0,0,Красные Цинциннати,Палас фанов,317500.0,104,105,CIN,CIN,CIN
1988,NL,SFN,SFG,W,4,162,81.0,83,79,Н,,Н,Н,670,5450,1353,227,44,113,550,1023.0,121.0,78.0,,,626,551,3,25,13,42,4386,1323,99,422,875,129,145.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,1785297.0,96,95,SFG,SFN,SFN
1978,NL,SLN,STL,E,5,162,81.0,69,93,Н,,Н,Н,600,5415,1351,263,44,79,420,713.0,97.0,42.0,,,657,572,3,32,13,22,4311,1300,94,600,859,136,155.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,1278215.0,99,99,STL,SLN,SLN
2010,AL,TOR,TOR,E,4,162,,85,77,Н,Н,Н,Н,755,5495,1364,319,21,257,471,1164.0,58.0,20.0,55.0,34.0,728,676,4,5,11,45,4322,1407,150,539,1184,102,172.0,0,Торонтские синие джеи,Центр Роджерс,,100,100,TOR,TOR,TOR
1925,NL,PIT,PIT,,1,153,77.0,95,58,,,Y,Y,912,5372,1651,316,105,78,499,363.0,159.0,63.0,,,715,582,3,77,2,13,4062,1526,81,387,386,224,171.0,0,Питтсбургские пираты,Поле Форбса,804354.0,106,104,PIT,PIT,PIT
1890,PL,CLP,CLI,,7,131,,55,75,,,Н,,849,4804,1373,213,94,27,509,345.0,180.0,,,,1027,537,4,115,1,0,3429,1386,45,571,325,532,,0,Кливлендские младенцы,,,92,94,CLE,CLP,CLP
