awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1938,NL,ottme01,132,336,
MVP,1936,NL,camildo01,4,80,0.0
MVP,1952,NL,hamnegr01,5,336,0.0
Cy Young,1982,NL,niekrph01,18,120,0.0
MVP,1987,AL,henketo01,17,392,0.0
MVP,2004,AL,matsuhi01,2,392,0.0
Rookie of the Year,1987,NL,youngge02,7,120,0.0
Cy Young,1991,AL,tapanke01,6,140,1.0
MVP,1968,AL,cashno01,3,280,0.0
MVP,1961,NL,lynchje01,1,224,0.0
MVP,1912,AL,gandich01,7,64,0.0
MVP,2009,NL,hawpebr01,1,448,0.0
MVP,1945,AL,casege01,60,336,0.0
MVP,1986,AL,boggswa01,87,392,0.0
Rookie of the Year,1990,AL,radinsc01,1,140,0.0
MVP,1943,NL,javeral01,12,336,0.0
MVP,1948,NL,robinja02,30,336,0.0
MVP,2005,AL,teixema01,106,392,0.0
Rookie of the Year,2008,NL,sotoge01,158,160,31.0
MVP,1986,NL,parkeda01,144,336,0.0
MVP,1957,NL,bankser01,60,336,0.0
Cy Young,1991,NL,rijojo01,13,120,1.0
MVP,1926,NL,maysca01,4,80,0.0
MVP,1959,AL,killeha01,21,336,0.0
MVP,2003,NL,gilesma01,9,448,0.0
MVP,1924,AL,pennohe01,24,64,
MVP,1979,NL,schmimi01,32,336,0.0
MVP,2004,NL,aloumo01,15,448,0.0
MVP,2010,NL,mccanbr01,9,448,0.0
MVP,1992,NL,walkela01,111,336,0.0
MVP,1975,AL,powelbo01,6,336,0.0
MVP,2004,AL,rodriiv01,34,392,0.0
MVP,1984,NL,wiggial01,14,336,0.0
MVP,1963,NL,whitebi03,56,280,0.0
MVP,1963,AL,yastrca01,81,280,0.0
MVP,1974,AL,rudijo01,161,336,5.0
MVP,1913,NL,seatoto01,9,64,
MVP,1980,AL,brettge01,335,392,17.0
MVP,1993,NL,justida01,183,392,0.0
MVP,2000,NL,kentje01,392,448,22.0
MVP,2003,AL,soriaal01,15,392,0.0
MVP,1989,AL,blylebe01,32,392,0.0
Rookie of the Year,1949,NL,newcodo01,21,24,21.0
MVP,1959,AL,wynnea01,123,336,0.0
Rookie of the Year,1993,AL,neeltr01,5,140,0.0
MVP,1944,NL,sandera01,25,336,0.0
Cy Young,1999,NL,wagnebi02,3,160,0.0
MVP,1952,NL,kluszte01,16,336,0.0
Rookie of the Year,1977,AL,pagemi02,9,28,9.0
MVP,1964,NL,santoro01,59,280,0.0
MVP,1951,AL,joosted01,32,336,0.0
MVP,1912,AL,wagnehe01,12,64,
Cy Young,1994,NL,francjo01,2,140,0.0
MVP,1985,AL,evansda01,17,392,0.0
MVP,1968,NL,shannmi01,55,280,0.0
MVP,1962,NL,cepedor01,9,280,0.0
MVP,1943,NL,mccorfr01,26,336,0.0
MVP,1911,NL,marquru01,19,64,
Cy Young,2006,AL,verlaju01,2,140,0.0
MVP,1985,AL,mattido01,367,392,23.0
MVP,2002,AL,rodrial01,254,392,5.0
MVP,1997,AL,garcino01,83,392,0.0
MVP,1976,NL,rosepe01,131,336,0.0
Rookie of the Year,1987,NL,dunnemi01,66,120,0.0
MVP,1998,AL,martipe02,1,392,0.0
Cy Young,1957,ML,donovdi01,1,16,1.0
MVP,1958,AL,willite01,89,336,0.0
MVP,1966,AL,treshto01,5,280,0.0
MVP,1967,NL,aaronha01,79,280,0.0
MVP,1946,NL,musiast01,319,336,22.0
MVP,1955,NL,aaronha01,36,336,0.0
MVP,2009,NL,wainwad01,16,448,0.0
MVP,1992,NL,larkiba01,12,336,0.0
MVP,1971,AL,cashno01,21,336,0.0
MVP,1998,NL,sosasa01,438,448,30.0
Cy Young,1970,NL,giustda01,8,120,0.0
Cy Young,1988,AL,eckerde01,52,140,1.0
MVP,1947,NL,lowrepe01,2,336,0.0
MVP,1964,AL,horlejo01,7,280,0.0
MVP,2002,NL,berkmla01,181,448,0.0
MVP,1982,NL,valenfe01,3,336,0.0
MVP,1999,NL,willima04,269,448,2.0
MVP,1987,AL,puckeki01,201,392,0.0
MVP,1932,AL,foxxji01,75,80,5.0
MVP,1939,NL,mccorfr01,159,336,2.0
Cy Young,1992,AL,nagych01,1,140,0.0
MVP,1952,NL,matheed01,13,336,0.0
MVP,1962,AL,bressed01,6,280,0.0
MVP,1968,AL,powelbo01,4,280,0.0
MVP,1959,NL,templjo01,8,336,0.0
MVP,1972,NL,brocklo01,13,336,0.0
MVP,1947,AL,cullero01,3,336,0.0
MVP,1962,NL,bankser01,5,280,0.0
MVP,1968,NL,gibsobo01,242,280,14.0
MVP,1974,AL,mcraeha01,3,336,0.0
Rookie of the Year,1977,AL,willsbu01,4,28,4.0
MVP,1966,NL,floodcu01,7,280,0.0
Cy Young,1988,AL,clemero02,8,140,0.0
MVP,1973,AL,palmeji01,172,336,0.0
MVP,1962,AL,terryra01,19,280,0.0
Cy Young,1974,NL,billija01,8,120,0.0
MVP,1934,AL,gosligo01,6,80,0.0
MVP,2007,AL,figgich01,3,392,0.0
MVP,1979,AL,wilsowi02,15,392,0.0
MVP,1983,NL,sotoma01,16,336,0.0
Cy Young,2009,AL,verlaju01,14,140,1.0
MVP,1987,NL,dawsoan01,269,336,11.0
MVP,1962,AL,powervi01,8,280,0.0
MVP,1959,NL,hodgegi01,4,336,0.0
MVP,2000,NL,edmonji01,208,448,0.0
MVP,1982,AL,wilsowi02,16,392,0.0
MVP,1957,NL,blasido01,26,336,0.0
MVP,1975,NL,schmimi01,16,336,0.0
MVP,1979,AL,burleri01,7,392,0.0
MVP,1980,NL,bibbyji01,11,336,0.0
Cy Young,2010,NL,arroybr01,1,224,0.0
MVP,1948,AL,fainfe01,5,336,0.0
MVP,1997,AL,greerru01,4,392,0.0
MVP,1948,AL,henrito01,63,336,0.0
MVP,1998,NL,burnije01,4,448,0.0
Cy Young,1984,AL,stiebda01,1,140,0.0
MVP,1984,NL,goodedw01,28,336,0.0
Rookie of the Year,1989,NL,lillide01,6,120,0.0
MVP,1966,AL,killeha01,96,280,0.0
MVP,1996,AL,vaughmo01,132,392,0.0
MVP,1913,NL,doolami01,6,64,0.0
MVP,1954,AL,kalinal01,4,336,0.0
MVP,1966,AL,olivato01,71,280,0.0
MVP,1969,AL,smithre06,6,336,0.0
Rookie of the Year,1970,AL,munsoth01,23,24,23.0
MVP,1963,AL,pascuca02,29,280,0.0
Cy Young,1958,ML,burdele01,3,16,3.0
Cy Young,1989,NL,hershor01,7,120,1.0
MVP,1954,AL,busbyji01,7,336,0.0
MVP,1927,NL,bottoji01,6,80,0.0
MVP,1942,AL,dimagjo01,86,336,0.0
MVP,1958,AL,harshja01,2,336,0.0
MVP,1928,AL,flagsir01,5,64,0.0
MVP,1928,NL,hornsro01,10,80,
Cy Young,1973,NL,seaveto01,71,120,10.0
MVP,2003,NL,priorma01,44,448,0.0
MVP,1988,AL,fernato01,1,392,0.0
MVP,1926,AL,mcmanma01,4,64,0.0
MVP,1977,AL,guidrro01,11,392,0.0
Cy Young,1974,NL,gulledo01,5,120,0.0
MVP,1983,AL,ripkeca01,322,392,15.0
MVP,1939,AL,grovele01,17,336,0.0
MVP,1960,NL,robinfr02,2,336,0.0
MVP,2008,NL,hollima01,13,448,0.0
MVP,1987,AL,morrija02,5,392,0.0
Cy Young,2008,NL,santajo01,55,160,4.0
MVP,1935,NL,deanpa01,2,80,0.0
MVP,1924,AL,severha01,17,64,
MVP,1961,AL,berrayo01,2,280,0.0
MVP,1937,NL,turneji01,30,80,0.0
MVP,1924,NL,grimebu01,5,80,0.0
MVP,1948,NL,pafkoan01,25,336,0.0
MVP,1928,AL,seweljo01,6,64,0.0
Rookie of the Year,1995,NL,perezca01,4,140,0.0
MVP,1957,AL,minosmi01,55,336,0.0
MVP,1940,AL,finnelo01,1,336,0.0
MVP,1928,AL,gehrich01,12,64,
MVP,1955,AL,hoeftbi01,1,336,0.0
MVP,1945,NL,karlan01,4,336,0.0
MVP,1925,AL,bluegos01,8,64,
MVP,1925,AL,kammwi01,7,64,0.0
MVP,1927,AL,sewellu01,13,64,0.0
MVP,1991,NL,krukjo01,2,336,0.0
MVP,1979,AL,guidrro01,1,392,0.0
MVP,1939,AL,keltnke01,26,336,0.0
MVP,2001,AL,gonzaju03,156,392,0.0
MVP,1929,NL,friscfr01,2,80,0.0
MVP,1939,NL,galanau01,15,336,0.0
MVP,1982,NL,hernake01,12,336,0.0
MVP,1993,AL,fernaal01,4,392,0.0
MVP,1926,NL,critzhu01,60,80,
MVP,1969,NL,staubru01,1,336,0.0
MVP,1952,AL,joosted01,20,336,0.0
MVP,1926,AL,burnsge02,63,64,
MVP,1991,AL,alomaro01,128,392,2.0
MVP,1934,NL,daviscu01,18,80,
MVP,1971,NL,jenkife01,71,336,0.0
MVP,2007,NL,ramirar01,36,448,0.0
MVP,1976,AL,nettlgr01,17,336,0.0
MVP,1959,NL,boyerke01,37,336,0.0
MVP,1991,NL,mcgrifr01,23,336,0.0
MVP,1943,AL,dickebi01,58,336,2.0
MVP,1970,AL,mcdanli01,8,336,0.0
Cy Young,1960,ML,mcdanli01,1,16,1.0
MVP,1983,NL,murphda05,318,336,21.0
MVP,1955,AL,wynnea01,6,336,0.0
Rookie of the Year,1997,AL,camermi01,5,140,0.0
MVP,1978,AL,caldwmi01,41,392,0.0
MVP,2009,AL,greinza01,12,392,0.0
MVP,2003,AL,huffau01,4,392,0.0
MVP,1951,AL,reynoal01,125,336,6.0
Cy Young,1984,NL,sutclri01,120,120,24.0
MVP,2001,AL,riverma01,27,392,0.0
MVP,1986,AL,schofdi02,1,392,0.0
MVP,1968,AL,caterda01,5,280,0.0
MVP,1966,NL,aaronha01,57,280,0.0
MVP,2009,AL,canoro01,12,392,0.0
MVP,1942,NL,lombaer01,24,336,0.0
MVP,1948,AL,fellebo01,6,336,0.0
MVP,1959,NL,nealch01,64,336,0.0
MVP,1998,AL,helliri01,1,392,0.0
MVP,1962,AL,richabo01,152,280,5.0
Cy Young,1986,AL,higuete01,42,140,0.0
MVP,1953,NL,snidedu01,157,336,1.0
MVP,1981,AL,almonbi01,6,392,0.0
MVP,1956,NL,moonwa01,3,336,0.0
MVP,1975,AL,riceji01,154,336,0.0
MVP,2002,NL,santibe01,2,448,0.0
Rookie of the Year,2004,NL,otsukak01,23,160,0.0
MVP,2005,NL,burrepa01,65,448,0.0
MVP,1960,NL,mayswi01,155,336,0.0
MVP,1944,AL,crosefr01,2,336,0.0
MVP,1947,NL,marshwi01,20,336,1.0
Rookie of the Year,2006,AL,liriafr01,30,140,1.0
Cy Young,1974,NL,messean01,66,120,5.0
MVP,1970,AL,smithre06,3,336,0.0
MVP,1986,AL,barrema02,5,392,0.0
Cy Young,1993,AL,warddu01,5,140,0.0
MVP,1947,AL,reynoal01,18,336,0.0
MVP,1956,AL,runnepe01,24,336,0.0
MVP,1936,AL,radclri01,3,80,0.0
MVP,1980,NL,garvest01,131,336,0.0
MVP,1947,NL,robinja02,106,336,1.0
MVP,1953,AL,willite01,1,336,0.0
MVP,1955,AL,valoel01,5,336,0.0
MVP,1946,NL,juddos01,1,336,0.0
MVP,1934,AL,simmoal01,9,80,0.0
MVP,1959,AL,daleybu01,7,336,0.0
MVP,1947,AL,henrito01,33,336,0.0
MVP,1987,AL,evansdw01,127,392,0.0
Rookie of the Year,1988,AL,espyce01,1,140,0.0
MVP,1925,NL,grimmch01,5,80,0.0
MVP,1944,NL,ottme01,20,336,0.0
MVP,2002,AL,tejadmi01,356,392,21.0
MVP,1957,AL,kubekto01,1,336,0.0
Cy Young,1977,NL,johnto01,54,120,3.0
MVP,1952,NL,roberro01,211,336,7.0
MVP,1979,AL,coopece01,4,392,0.0
Rookie of the Year,2002,NL,ishiika01,16,160,1.0
Cy Young,2004,AL,santajo01,140,140,28.0
Rookie of the Year,1985,AL,higuete01,67,140,9.0
Cy Young,1971,AL,woodwi01,23,120,1.0
MVP,1933,NL,moorera01,2,80,0.0
MVP,2003,AL,ordonma01,16,392,0.0
Rookie of the Year,1977,NL,dawsoan01,10,24,10.0
Cy Young,2001,NL,liebejo01,2,160,0.0
MVP,1981,AL,gibsoki01,40,392,0.0
MVP,1965,AL,hallji02,19,280,0.0
Cy Young,1997,AL,pettian01,9,140,0.0
Cy Young,2001,AL,muldema01,60,140,2.0
MVP,1912,NL,merklfr01,4,64,0.0
MVP,2009,AL,rodrial01,31,392,0.0
MVP,1945,NL,barrere01,151,336,1.0
Rookie of the Year,2005,AL,canoro01,57,140,4.0
MVP,1913,NL,sweenbi02,6,64,0.0
MVP,1994,NL,gwynnto01,112,392,0.0
MVP,1988,AL,yountro01,34,392,0.0
Cy Young,1980,AL,quiseda01,7,140,0.0
MVP,1963,NL,demetdo01,3,280,0.0
MVP,1979,AL,clearma01,12,392,0.0
Cy Young,2008,AL,riverma01,3,140,0.0
MVP,1956,AL,berrayo01,186,336,0.0
Rookie of the Year,2005,AL,crainje01,2,140,0.0
MVP,1967,AL,hansero02,13,280,0.0
MVP,1950,AL,raschvi01,63,336,0.0
MVP,1925,AL,mostijo01,10,64,
Cy Young,1985,NL,andujjo01,6,120,0.0
MVP,1926,AL,bluegos01,5,64,0.0
MVP,1967,AL,robinfr02,31,280,0.0
MVP,1940,NL,beggsjo01,19,336,0.0
MVP,1966,AL,kalinal01,66,280,0.0
MVP,1974,AL,jacksre01,119,336,1.0
Rookie of the Year,2005,NL,howarry01,109,160,19.0
MVP,1954,NL,wilheho01,17,336,0.0
MVP,1969,NL,willibi01,6,336,0.0
MVP,1990,AL,trammal01,7,392,0.0
MVP,2009,AL,bayja01,78,392,0.0
MVP,1946,NL,waitked01,21,336,0.0
MVP,1986,AL,wittmi01,34,392,0.0
Rookie of the Year,1986,NL,krukjo01,1,120,0.0
MVP,1974,AL,carewro01,70,336,0.0
Rookie of the Year,1979,AL,clearma01,5,28,5.0
MVP,1952,NL,snidedu01,29,336,1.0
MVP,1969,AL,robinbr01,5,336,0.0
Rookie of the Year,1989,AL,olsongr01,136,140,26.0
MVP,1951,NL,reesepe01,15,336,0.0
Cy Young,2002,AL,zitoba01,114,140,17.0
MVP,1983,AL,lawru01,2,392,0.0
MVP,1933,AL,gehrich01,32,80,0.0
MVP,1938,AL,cronijo01,92,336,
MVP,1991,NL,saboch01,1,336,0.0
MVP,1931,AL,webbea01,22,80,
MVP,1993,AL,gonzaju03,185,392,0.0
MVP,1934,NL,vaughar01,1,80,0.0
MVP,1956,NL,maglisa01,183,336,4.0
Cy Young,2005,NL,carpech01,132,160,19.0
MVP,1989,AL,ripkeca01,216,392,6.0
MVP,1983,NL,smithoz01,1,336,0.0
MVP,1993,NL,krukjo01,9,392,0.0
MVP,1992,NL,mcgrifr01,100,336,0.0
Rookie of the Year,2005,NL,weeksri01,3,160,0.0
MVP,1994,AL,loftoke01,181,392,1.0
MVP,1957,AL,wertzvi01,61,336,0.0
MVP,1913,AL,bushdo01,6,64,0.0
MVP,1928,NL,fordho01,2,80,0.0
MVP,1931,NL,friscfr01,65,80,
MVP,1965,AL,killeha01,15,280,0.0
MVP,1952,NL,atwelto01,2,336,0.0
MVP,1971,NL,clemero01,87,336,0.0
MVP,1950,NL,furilca01,4,336,0.0
MVP,1984,NL,cartega01,32,336,0.0
Cy Young,1990,AL,eckerde01,2,140,0.0
MVP,1967,NL,floodcu01,24,280,0.0
Cy Young,1981,AL,fingero01,126,140,22.0
Cy Young,2011,AL,beckejo02,3,196,0.0
MVP,1976,NL,maddoga01,98,336,0.0
MVP,1986,NL,gwynnto01,34,336,0.0
MVP,1959,NL,conlege01,1,336,0.0
MVP,1984,AL,baineha01,10,392,0.0
MVP,1975,AL,brettge01,37,336,0.0
MVP,1992,AL,puckeki01,209,392,3.0
MVP,2009,NL,zimmery01,2,448,0.0
Rookie of the Year,1969,NL,oliveal01,3,24,3.0
MVP,2011,AL,gonzaad01,105,392,0.0
MVP,2003,NL,gonzalu01,4,448,0.0
MVP,2002,NL,greensh01,146,448,0.0
MVP,1950,NL,elliobo01,8,336,0.0
MVP,1973,NL,singlke01,52,336,0.0
MVP,1974,NL,cedence01,4,336,0.0
Cy Young,1958,ML,turlebo01,5,16,5.0
MVP,1990,AL,griffke02,7,392,0.0
MVP,1998,NL,aloumo01,215,448,0.0
Rookie of the Year,1985,AL,clibust02,16,140,1.0
MVP,1969,NL,stargwi01,7,336,0.0
MVP,2006,NL,carpech01,4,448,0.0
Cy Young,2010,AL,hernafe02,167,196,21.0
MVP,2000,NL,alfonan01,1,448,0.0
MVP,1951,AL,dimagdo01,16,336,0.0
MVP,1971,NL,johnsje01,12,336,0.0
MVP,1933,NL,hubbeca01,77,80,
MVP,1944,NL,kurowwh01,1,336,0.0
Cy Young,2006,NL,hoffmtr01,77,160,12.0
MVP,1986,AL,higuete01,7,392,0.0
MVP,1952,NL,schoere01,25,336,0.0
MVP,1962,NL,clemero01,6,280,0.0
MVP,1932,NL,bushgu01,1,80,0.0
MVP,2004,AL,konerpa01,7,392,0.0
MVP,1998,AL,wellsda01,3,392,0.0
Rookie of the Year,1951,NL,labincl01,2,24,2.0
MVP,1970,NL,kessido01,6,336,0.0
Rookie of the Year,1963,AL,peterga01,10,20,10.0
MVP,1985,NL,cartega01,116,336,0.0
MVP,1925,NL,wheatza01,4,80,0.0
MVP,1938,NL,coffmdi01,6,336,0.0
Cy Young,1994,AL,smithle02,1,140,0.0
Rookie of the Year,1990,NL,harkemi01,7,120,0.0
MVP,1969,NL,santoro01,124,336,0.0
MVP,1965,AL,whitffr01,5,280,0.0
MVP,1981,NL,maymi01,1,336,0.0
MVP,1969,NL,sizemte01,2,336,0.0
MVP,1986,AL,puckeki01,105,392,0.0
Rookie of the Year,1994,NL,hamiljo02,10,140,0.0
Cy Young,1982,AL,vuckope01,87,140,14.0
MVP,1969,AL,stottme01,8,336,0.0
Rookie of the Year,1947,ML,sheasp01,67,165,
MVP,1955,AL,smithal04,200,336,7.0
MVP,1946,NL,walkedi02,159,336,0.0
MVP,1926,AL,lazzeto01,7,64,0.0
MVP,1969,AL,perryji01,40,336,0.0
MVP,1940,NL,martipe01,2,336,0.0
MVP,1962,AL,runnepe01,9,280,0.0
MVP,1980,AL,rivermi01,7,392,0.0
MVP,2001,NL,gilesbr02,1,448,0.0
MVP,2006,AL,crawfca02,2,392,0.0
MVP,1932,AL,dickebi01,8,80,0.0
MVP,1928,NL,douthta01,5,80,0.0
MVP,1955,AL,byrneto01,24,336,0.0
MVP,1925,NL,harpege02,3,80,0.0
MVP,1984,NL,hernake01,195,336,1.0
MVP,1976,NL,madlobi01,51,336,0.0
MVP,1940,AL,kennebo01,3,336,0.0
Cy Young,1998,NL,maddugr01,10,160,0.0
MVP,1968,NL,aaronha01,19,280,0.0
MVP,1978,AL,singlke01,2,392,0.0
MVP,1941,AL,wrighta01,2,336,0.0
MVP,1946,AL,yorkru01,28,336,0.0
MVP,1958,AL,kalinal01,5,336,0.0
MVP,1981,AL,grichbo01,19,392,0.0
MVP,2005,NL,oswalro01,6,448,0.0
MVP,1922,AL,harribu01,2,64,0.0
MVP,1935,NL,hartnga01,75,80,
MVP,1997,NL,aloumo01,60,392,0.0
Rookie of the Year,2002,AL,mohrdu01,1,140,0.0
MVP,1973,AL,ryanno01,20,336,0.0
MVP,2003,AL,stewash01,140,392,3.0
MVP,1941,NL,coopemo01,8,336,0.0
MVP,2010,NL,huffau01,70,448,0.0
MVP,1979,AL,molitpa01,8,392,0.0
MVP,1941,NL,camildo01,300,336,19.0
MVP,1926,AL,grovele01,12,64,
MVP,1997,NL,loftoke01,1,392,0.0
MVP,2005,AL,riverma01,59,392,0.0
MVP,1956,AL,wertzvi01,45,336,0.0
Cy Young,1981,NL,valenfe01,70,120,8.0
MVP,1954,AL,turlebo01,4,336,0.0
Cy Young,1961,ML,laryfr01,2,18,2.0
MVP,1931,AL,ferrewe01,12,80,
MVP,1949,NL,camparo01,22,336,0.0
MVP,1960,AL,piersji01,2,336,0.0
MVP,1969,AL,petrori01,71,336,0.0
Rookie of the Year,2002,AL,penaca01,1,140,0.0
MVP,1948,AL,mullipa01,1,336,0.0
MVP,1972,NL,willibi01,211,336,5.0
Rookie of the Year,1987,AL,mcgwima01,140,140,28.0
MVP,1973,AL,jacksre01,336,336,24.0
MVP,1944,AL,mayoed01,3,336,0.0
Rookie of the Year,1956,NL,robinfr02,24,24,24.0
MVP,1931,NL,vergejo01,2,80,0.0
Cy Young,2002,NL,johnsra05,160,160,32.0
MVP,1911,NL,daubeja01,16,64,
MVP,1959,AL,colavro01,117,336,0.0
Rookie of the Year,1964,NL,hartji01,1,20,1.0
Cy Young,1987,NL,bedrost01,57,120,9.0
MVP,2001,AL,camermi01,4,392,0.0
MVP,1998,AL,salmoti01,7,392,0.0
MVP,2011,AL,martivi01,7,392,0.0
MVP,1964,AL,kalinal01,17,280,0.0
MVP,1990,NL,sandbry01,151,336,0.0
MVP,1952,AL,robined01,47,336,0.0
MVP,2012,AL,pujolal01,8,392,0.0
MVP,1928,AL,reganbi01,1,64,0.0
MVP,1983,AL,fiskca01,209,392,3.0
MVP,1952,AL,rogovsa01,4,336,0.0
MVP,1965,NL,santoro01,11,280,0.0
MVP,1944,NL,coopewa01,72,336,1.0
MVP,1991,AL,molitpa01,51,392,0.0
MVP,1985,NL,hershor01,9,336,0.0
Rookie of the Year,1956,AL,aparilu01,22,24,22.0
MVP,1952,AL,rizzuph01,33,336,0.0
MVP,1972,AL,harpeto01,4,336,0.0
MVP,2010,NL,wrighda03,3,448,0.0
MVP,1982,NL,madlobi01,37,336,0.0
MVP,1970,AL,cuellmi01,45,336,0.0
MVP,1911,NL,adamsba01,1,64,0.0
Rookie of the Year,2000,NL,berkmla01,1,160,0.0
MVP,1975,AL,leebi03,5,336,0.0
MVP,1968,NL,koosmje01,14,280,0.0
Rookie of the Year,1951,NL,nichoch02,4,24,4.0
MVP,1991,NL,pendlte01,274,336,12.0
MVP,1949,AL,kellnal01,6,336,0.0
MVP,1913,AL,collied01,30,64,
MVP,1939,NL,freylo01,8,336,0.0
MVP,1960,NL,mcdanli01,95,336,0.0
MVP,1998,AL,griffke02,135,392,0.0
Rookie of the Year,1960,NL,santoro01,2,24,2.0
Rookie of the Year,1970,NL,simpswa01,1,24,1.0
MVP,2005,NL,hoffmtr01,19,448,0.0
MVP,1927,AL,dykesji01,14,64,0.0
MVP,1974,AL,belanma01,6,336,0.0
MVP,1952,NL,irvinmo01,5,336,0.0
MVP,1951,NL,robinja02,92,336,1.0
MVP,1968,NL,bankser01,14,280,0.0
MVP,1950,AL,dimagjo01,54,336,0.0
MVP,1991,NL,bellja01,11,336,0.0
MVP,1993,AL,cartejo01,25,392,0.0
MVP,1941,NL,mancugu01,14,336,
MVP,1942,AL,chandsp01,3,336,0.0
Rookie of the Year,1954,NL,aaronha01,1,24,1.0
MVP,1976,AL,munsoth01,304,336,18.0
MVP,1937,NL,medwijo01,70,80,2.0
MVP,1971,NL,bondsbo01,139,336,0.0
MVP,1983,AL,baineha01,49,392,0.0
MVP,1934,AL,rowesc01,59,80,
MVP,1924,NL,wrighgl01,10,80,
Cy Young,1981,AL,vuckope01,8,140,0.0
MVP,2004,NL,johnsra05,7,448,0.0
Rookie of the Year,1998,AL,ponsosi01,1,140,0.0
MVP,2002,AL,martipe02,1,392,0.0
MVP,1951,NL,cavarph01,1,336,0.0
MVP,1962,AL,wagnele01,85,280,0.0
MVP,1942,AL,peskyjo01,143,336,2.0
MVP,1945,NL,johnsdo02,7,336,0.0
MVP,1948,AL,brisslo01,5,336,0.0
MVP,1988,NL,daviser01,14,336,0.0
MVP,1939,AL,newsobo01,11,336,0.0
MVP,1994,NL,hillke01,22,392,0.0
MVP,1981,AL,henderi01,308,392,12.0
MVP,1934,NL,deandi01,78,80,6.0
Cy Young,1976,AL,fingero01,1,120,0.0
MVP,1950,NL,snidedu01,53,336,0.0
MVP,1913,NL,vioxji01,6,64,0.0
Cy Young,1973,NL,marshmi01,54,120,9.0
Rookie of the Year,1981,NL,penato01,4,120,0.0
MVP,1941,AL,leeth01,144,336,1.0
MVP,1944,NL,lupieto01,3,336,0.0
MVP,1973,NL,aaronha01,35,336,0.0
MVP,1953,NL,hamnegr01,2,336,0.0
MVP,1928,NL,floweja01,3,80,0.0
Rookie of the Year,1985,AL,guilloz01,101,140,16.0
MVP,1941,NL,brownji03,107,336,1.0
Rookie of the Year,2004,NL,hollima01,3,160,0.0
Rookie of the Year,1998,AL,ordonma01,1,140,0.0
MVP,2004,AL,guillca01,2,392,0.0
MVP,2004,AL,kotsama01,8,392,0.0
MVP,1957,NL,drysddo01,8,336,0.0
MVP,1966,AL,millest01,27,280,0.0
MVP,1935,NL,deandi01,66,80,
Rookie of the Year,1992,NL,osbordo01,12,120,0.0
MVP,1969,AL,unserde01,5,336,0.0
MVP,1990,AL,henderi01,317,392,14.0
MVP,1995,NL,larkiba01,281,392,11.0
MVP,1948,NL,jansela01,2,336,0.0
Cy Young,1956,ML,maglisa01,4,16,4.0
MVP,1996,AL,buhneja01,6,392,0.0
MVP,1924,AL,willike01,1,64,0.0
MVP,1940,AL,dimagjo01,151,336,0.0
MVP,1943,NL,holmeto01,2,336,0.0
MVP,1979,AL,grichbo01,58,392,0.0
MVP,1987,NL,doranbi02,1,336,0.0
MVP,1973,AL,mayca01,3,336,0.0
MVP,1955,NL,matheed01,6,336,0.0
MVP,1958,NL,spahnwa01,108,336,1.0
MVP,1986,AL,decindo01,56,392,0.0
MVP,1995,NL,walkela01,88,392,0.0
MVP,1970,NL,perryga01,24,336,0.0
MVP,1927,AL,harrisl01,1,64,0.0
MVP,1939,AL,dickebi01,110,336,3.0
MVP,1989,NL,guerrpe01,190,336,1.0
MVP,1965,NL,rosebjo01,5,280,0.0
Cy Young,1993,AL,hentgpa01,3,140,0.0
MVP,1934,NL,wanerpa01,50,80,
MVP,1996,NL,bondsba01,132,392,0.0
MVP,1924,NL,hartnga01,5,80,0.0
Rookie of the Year,1980,NL,oestero01,16,120,1.0
Rookie of the Year,1953,NL,jablora01,3,24,3.0
MVP,1941,AL,gordojo01,60,336,0.0
MVP,1969,NL,alouma01,6,336,0.0
MVP,1946,AL,dimagjo01,6,336,0.0
MVP,1932,AL,mcnaier01,3,80,0.0
MVP,1995,NL,castivi02,3,392,0.0
MVP,1951,AL,zernigu01,15,336,0.0
MVP,1972,NL,morgajo02,197,336,5.0
MVP,1939,NL,hermabi01,1,336,0.0
MVP,1961,AL,laryfr01,53,280,0.0
MVP,1979,NL,hornebo01,1,336,0.0
Rookie of the Year,2000,NL,paytoja01,37,160,1.0
MVP,1932,NL,wilsoji01,5,80,0.0
Rookie of the Year,1963,AL,hallji02,4,20,4.0
MVP,1961,AL,smithal04,3,280,0.0
MVP,1991,AL,fieldce01,286,392,9.0
MVP,1998,NL,bicheda01,2,448,0.0
MVP,1997,NL,bagweje01,233,392,3.0
MVP,1926,AL,simmoal01,16,64,
MVP,1955,AL,sullifr01,1,336,0.0
Rookie of the Year,1996,NL,renteed01,84,140,10.0
MVP,1982,AL,murraed02,228,392,0.0
Cy Young,1986,NL,rhoderi01,2,120,0.0
MVP,2008,NL,berkmla01,126,448,0.0
MVP,1928,AL,judgejo01,27,64,
MVP,1980,NL,mcgratu01,10,336,0.0
MVP,2008,NL,ramirha01,55,448,0.0
MVP,1929,NL,maranra01,8,80,0.0
MVP,1988,NL,clarkwi02,135,336,0.0
MVP,1983,NL,madlobi01,45,336,0.0
MVP,1984,AL,armasto01,87,392,0.0
MVP,1993,AL,fieldce01,1,392,0.0
MVP,1959,AL,berrayo01,26,336,0.0
MVP,2001,NL,walkela01,1,448,0.0
MVP,1958,NL,adcocjo01,2,336,0.0
MVP,1998,NL,lopezja01,1,448,0.0
MVP,1932,NL,hermabi01,16,80,
