year,lgid,tmid,franchid,confid,divid,rank,confrank,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,o_tmrebound,d_tmrebound,homewon,homelost,awaywon,awaylost,neutwon,neutloss,confwon,confloss,divwon,divloss,pace,won,lost,games,min,arena,attendance,bbtmid
1977,NBA,SAS,SAS,EC,CD,1,2,CS,San Antonio Spurs,3794,7594,1797,2234,0,0,1030,2594,3624,2240,1871,797,1665,553,9385,3808,8063,1494,0,0,1996,1345,2576,3921,2145,2059,837,1662,379,9110,0,0,32,9,20,21,0,0,29,11,15,5,0,52,30,82,19780.0,HemisFair Arena,32767,SAN
1972,ABA,SDA,SDS,,WD,4,0,DS,San Diego Conquistadors,3542,8009,1970,2684,99,361,1554,2512,4066,1934,2139,0,1504,0,9153,3721,7782,1966,105,317,2675,1493,2759,4252,2150,2197,0,1646,0,9513,0,0,21,21,8,31,1,2,0,0,13,31,0,30,54,84,20285.0,Peterson Gym,0,SDQ
1945,NBL,ROC,SAC,,EA,2,0,WC,Rochester Royals,732,0,467,0,0,0,0,0,0,0,0,0,0,0,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,0,0,14,3,10,7,0,0,0,0,0,0,0,24,10,34,,,0,ROC
1977,NBA,BUF,LAC,EC,AT,4,10,,Buffalo Braves,3413,7323,1808,2314,0,0,1083,2538,3621,1975,2017,650,1575,327,8634,3623,7609,1695,0,0,2250,1178,2587,3765,2137,2003,722,1476,375,8941,0,0,20,21,7,34,0,0,16,24,7,9,0,27,55,82,19805.0,Buffalo Memorial Auditorium,32767,BUF
2011,NBA,DAL,DAL,WC,SW,3,0,C1,Dallas Mavericks,2398,5412,1029,1334,497,1464,665,2158,2823,1380,1226,565,926,337,6322,2347,5390,1092,1456,473,1368,726,2173,2899,1351,1213,561,971,265,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0,,,0,
1994,NBA,UTA,UTA,WC,MW,2,3,C1,Utah Jazz,3243,6339,1939,2483,301,801,874,2412,3286,2256,2045,758,1289,392,8726,2845,6282,1835,546,1431,2477,917,2125,3042,1713,2053,648,1353,429,8071,0,0,33,8,27,14,0,0,36,18,17,9,0,60,22,82,19780.0,Delta Center,32767,UTA
2010,NBA,SAS,SAS,WC,SW,1,0,C1,San Antonio Spurs,3148,6628,1521,1984,685,1727,829,2603,3432,1836,1556,602,1101,372,8502,3127,6860,1301,1698,479,1305,884,2494,3378,1685,1701,567,1095,374,8034,0,0,0,0,0,0,0,0,0,0,0,0,0,61,21,0,,,0,
2006,NBA,SEA,SEA,WC,NW,5,14,,Seattle Supersonics,3047,6628,1511,1911,525,1451,928,2322,3250,1695,1801,631,1268,301,8130,3126,6568,1596,519,1437,2124,954,2408,3362,1870,1635,590,1233,341,8367,0,0,20,21,11,30,0,0,18,34,8,8,0,31,51,82,19830.0,KeyArena at Seattle Center,32767,
1997,NBA,MIA,MIA,EC,AT,1,2,C1,Miami Heat,2850,6327,1539,2082,548,1544,1028,2419,3447,1758,1982,665,1226,429,7787,2723,6355,1632,305,921,2195,1058,2232,3290,1630,1851,637,1214,370,7383,0,0,30,11,25,16,0,0,36,18,18,6,0,55,27,82,19755.0,Miami Arena,32767,MIA
1944,NBL,SHE,SHE,,WE,1,0,LC,Sheboygan Redskins,561,0,376,0,0,0,0,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,12,3,7,8,0,0,0,0,0,0,0,19,11,30,,,0,SHE
1980,NBA,NJN,NJN,EC,AT,5,10,,New Jersey Nets,3477,7314,1780,2371,34,138,1092,2374,3466,2068,2204,750,1664,458,8768,3612,7159,2010,28,130,2663,1059,2499,3558,2144,2092,815,1637,502,9262,0,0,16,25,8,33,0,0,16,42,4,20,0,24,58,82,19805.0,Rutgers Athletic Center,32767,NJN
1959,NBA,PHW,GSW,,ED,2,0,DF,Philadelphia Warriors,3549,8678,1797,2686,0,0,0,0,5916,1796,1715,0,0,0,8895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8698,651,0,22,6,12,19,15,1,0,0,22,17,0,49,26,75,18075.0,Philadelphia Civic Center,32767,PHW
2011,NBA,POR,POR,WC,NW,4,0,,Portland Trail Blazers,2402,5417,1133,1423,478,1382,735,1949,2684,1349,1251,528,935,322,6415,2476,5349,1062,1421,442,1217,730,2062,2792,1392,1306,499,982,314,6456,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,0,,,0,
1973,NBA,CAP,WAS,EC,CD,1,3,CS,Capital Bullets,3480,7886,1393,1869,0,0,1286,2887,4173,1770,1746,703,1568,441,8353,3496,7760,1239,0,0,1639,1206,2915,4121,1900,1840,651,1651,350,8231,0,0,31,10,15,25,1,0,28,18,14,8,0,47,35,82,19730.0,Capital Centre,32767,CAP
1943,NBL,OSH,OSH,,,3,0,CS,Oshkosh All-Stars,341,0,244,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,6,5,1,10,0,0,0,0,0,0,0,7,15,22,,,0,OSH
1990,NBA,IND,IND,EC,CD,5,7,C1,Indiana Pacers,3450,6994,2010,2479,249,749,1018,2376,3394,2181,2088,658,1355,357,9159,3577,7299,1851,186,609,2490,1202,2313,3515,2063,2037,729,1260,353,9191,0,0,29,12,12,29,0,0,27,27,15,15,0,41,41,82,19805.0,Market Square Arena,32767,IND
1979,NBA,MIL,MIL,WC,MW,1,2,CS,Milwaukee Bucks,3685,7553,1605,2102,50,155,1245,2396,3641,2277,1937,778,1496,510,9025,3456,7487,1714,76,305,2275,1360,2293,3653,2154,1912,717,1638,358,8702,0,0,28,13,21,20,0,0,39,21,15,9,0,49,33,82,19805.0,MECCA Arena,32767,MIL
2000,NBA,ORL,ORL,EC,AT,4,7,C1,Orlando Magic,3013,6873,1476,2068,490,1346,1069,2450,3519,1803,2071,674,1245,481,7992,2830,6499,1885,366,1059,2566,1061,2609,3670,1793,1946,695,1408,440,7911,0,0,26,15,17,24,0,0,30,24,14,10,0,43,39,82,19955.0,TD Waterhouse Centre,32767,ORL
2005,NBA,POR,POR,WC,NW,5,15,,Portland Trail Blazers,2791,6267,1339,1944,364,1042,886,2203,3089,1490,1828,529,1205,435,7285,3032,6472,1498,498,1306,1971,1029,2445,3474,1737,1704,592,1060,403,8060,0,0,15,26,6,35,0,0,10,42,3,13,0,21,61,82,19730.0,Rose Garden Arena,32767,POR
2000,NBA,PHI,PHI,EC,AT,1,1,F,Philadelphia 76ers,2902,6487,1697,2277,262,803,1075,2600,3675,1692,1673,690,1292,408,7763,2871,6699,1243,427,1248,1660,985,2366,3351,1771,1938,672,1261,458,7412,0,0,29,12,27,14,0,0,40,14,18,6,0,56,26,82,19855.0,First Union Center,32767,PHI
2000,NBA,MIL,MIL,EC,CD,1,2,CF,Milwaukee Bucks,3112,6798,1474,1874,562,1481,975,2500,3475,1844,1928,672,1123,386,8260,2912,6626,1679,439,1246,2186,1014,2490,3504,1883,1778,592,1273,350,7942,0,0,31,10,21,20,0,0,38,16,19,9,0,52,30,82,19780.0,Bradley Center,32767,MIL
1986,NBA,DEN,DEN,WC,MW,4,8,C1,Denver Nuggets,3744,7951,1975,2568,106,391,1294,2368,3662,2317,2184,754,1216,421,9569,3636,7343,2255,113,361,2901,1166,2720,3886,2189,2145,558,1564,452,9640,0,0,27,14,10,31,0,0,28,32,14,16,0,37,45,82,19780.0,McNichols Sports Arena,32767,DEN
1976,NBA,GSW,GSW,WC,PC,3,4,CS,Golden State Warriors,3724,7832,1649,2172,0,0,1300,2639,3939,2120,2058,904,1624,432,9097,3567,7584,1699,0,0,2282,1256,2640,3896,2114,1939,757,1778,420,8833,0,0,29,12,17,24,0,0,19,21,8,8,0,46,36,82,19780.0,Oakland-Alameda County Coliseum Arena,32767,GSW
1991,NBA,MIA,MIA,EC,AT,4,8,C1,Miami Heat,3256,7061,1839,2329,257,751,1187,2366,3553,1749,1819,670,1377,373,8608,3529,7157,1685,210,606,2242,1134,2415,3549,2070,1968,731,1316,447,8953,0,0,28,13,10,31,0,0,27,29,14,14,0,38,44,82,19830.0,Miami Arena,32767,MIA
1939,NBL,OSH,OSH,,WE,1,0,LC,Oshkosh All-Stars,433,0,329,0,0,0,0,0,0,0,0,0,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,12,2,3,11,0,0,0,0,0,0,0,15,13,28,,,0,OSH
1970,NBA,CHI,CHI,WC,MW,2,2,CS,Chicago Bulls,3460,7660,2150,2721,0,0,0,0,4325,2142,1797,0,0,0,9070,3491,7709,1658,0,0,2216,0,0,4031,1914,2099,0,0,0,8640,0,0,30,11,17,19,4,1,25,20,7,11,0,51,31,82,19755.0,Chicago Stadium,32767,CHI
1996,NBA,DEN,DEN,WC,MW,5,12,,Denver Nuggets,2934,6687,1516,1992,636,1711,994,2452,3446,1889,1784,503,1359,487,8020,3297,7063,1457,484,1232,1943,1086,2459,3545,1846,1725,724,1057,453,8535,0,0,12,29,9,32,0,0,13,39,7,17,0,21,61,82,19930.0,McNichols Sports Arena,32767,DEN
2009,NBA,MIL,MIL,EC,CD,2,0,C1,Milwaukee Bucks,3050,6998,1264,1675,645,1813,965,2560,3525,1740,1823,580,1085,385,8009,2870,6361,1692,438,1276,2211,790,2723,3513,1581,1664,573,1254,421,7870,0,0,0,0,0,0,0,0,0,0,0,0,95,46,36,0,,,0,
2004,NBA,SEA,SEA,WC,NW,1,3,CS,Seattle Supersonics,2882,6498,1683,2131,666,1824,1041,2311,3352,1487,1944,553,1113,338,8113,2932,6382,1591,470,1317,2124,930,2174,3104,1698,1949,508,1085,390,7925,0,0,26,15,26,15,0,0,31,21,11,5,0,52,30,82,19755.0,KeyArena at Seattle Center,32767,SEA
1996,NBA,MIA,MIA,EC,AT,1,2,CF,Miami Heat,2822,6235,1454,2022,678,1865,957,2402,3359,1735,1919,650,1306,439,7776,2687,6226,1541,411,1134,2108,999,2321,3320,1512,1831,646,1324,392,7326,0,0,29,12,32,9,0,0,40,14,16,8,0,61,21,82,19805.0,Miami Arena,32767,MIA
1972,NBA,GSW,GSW,WC,PC,2,4,CF,Golden State Warriors,3715,8163,1493,1871,0,0,0,0,4405,1985,1693,0,0,0,8923,3603,8163,1463,0,0,1891,0,0,4265,2034,1766,0,0,0,8669,0,0,27,14,18,20,2,1,26,24,14,12,0,47,35,82,19730.0,Oakland-Alameda County Coliseum Arena,32767,GSW
2006,NBA,ATL,ATL,EC,SE,5,13,,Atlanta Hawks,2831,6372,1677,2203,341,1038,976,2312,3288,1573,1970,609,1306,446,7680,2953,6335,1699,465,1236,2315,948,2370,3318,1732,1853,597,1247,421,8070,0,0,18,23,12,29,0,0,17,35,5,11,0,30,52,82,19880.0,Philips Arena,32767,
1968,ABA,NYA,NJN,,ED,5,0,,New York Nets,3148,7563,2090,2816,77,264,0,0,4035,1409,2260,0,1537,0,8463,3324,7396,2369,126,412,3273,0,0,4401,1489,1962,0,1571,0,9143,0,0,12,27,5,29,0,5,0,0,9,33,0,17,61,78,18870.0,Long Island Arena,32767,NYN
1976,NBA,POR,POR,WC,PC,2,3,NC,Portland Trail Blazers,3623,7537,1917,2515,0,0,1260,2703,3963,1990,2220,868,1757,492,9163,3408,7404,1889,0,0,2514,1197,2510,3707,1817,2242,840,1765,478,8705,0,0,35,6,14,27,0,0,26,14,10,6,0,49,33,82,19730.0,Memorial Coliseum,32767,POR
1973,ABA,KEN,KEN,,ED,2,0,DF,Kentucky Colonels,3681,8075,1565,2092,97,349,1483,2934,4417,2104,1771,644,1474,470,9024,3576,8003,1419,104,354,1879,1407,2797,4204,1742,1967,709,1462,317,8675,0,0,30,12,23,19,0,0,0,0,30,14,0,53,31,84,20235.0,Freedom Hall,0,KEN
1981,NBA,LAL,LAL,WC,PC,1,1,NC,Los Angeles Lakers,3919,7585,1549,2161,13,94,1258,2505,3763,2356,1999,848,1468,517,9400,3745,7679,1433,78,213,2008,1275,2255,3530,2319,2004,718,1483,435,9001,0,0,30,11,27,14,0,0,44,16,21,9,0,57,25,82,19855.0,The Forum,32767,LAL
1953,NBA,FTW,DET,,WD,3,0,DR,Fort Wayne Pistons,1952,5187,1689,2315,0,0,0,0,3785,1474,1669,0,0,0,5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5476,300,0,19,8,11,17,10,7,0,0,17,15,0,40,32,72,17480.0,War Memorial Coliseum,32767,FWP
1993,NBA,ORL,ORL,EC,AT,2,4,C1,Orlando Magic,3341,6883,1590,2346,394,1137,1177,2356,3533,2070,1713,683,1327,456,8666,3263,7125,1525,296,847,2047,1197,2305,3502,2103,1844,756,1228,442,8347,0,0,31,10,19,22,0,0,35,21,20,8,0,50,32,82,19730.0,Orlando Arena,32767,ORL
1985,NBA,SEA,SEA,WC,PC,5,11,,Seattle Supersonics,3335,7059,1815,2331,79,300,1145,2256,3401,1977,2168,745,1435,295,8564,3301,6774,1913,57,224,2491,1027,2308,3335,2038,2008,654,1467,406,8572,0,0,24,17,7,34,0,0,23,37,11,19,0,31,51,82,19930.0,Seattle Center Coliseum,32767,SEA
1967,NBA,SDR,HOU,,WD,6,0,,San Diego Rockets,3566,8547,2083,2929,0,0,0,0,5418,1837,2188,0,0,0,9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9919,732,0,8,33,4,26,3,8,0,0,11,29,0,15,67,82,19755.0,San Diego Sports Arena,32767,SDR
1990,NBA,MIN,MIN,WC,MW,5,11,,Minnesota Timberwolves,3265,7276,1531,2082,108,381,1275,2113,3388,1885,1864,712,1062,440,8169,3320,6778,1680,171,505,2219,1094,2379,3473,2142,1692,512,1238,511,8491,0,0,21,20,8,33,0,0,17,39,9,19,0,29,53,82,19905.0,Target Center,32767,MIN
1989,NBA,MIN,MIN,WC,MW,6,13,,Minnesota Timberwolves,3067,6876,1596,2137,73,294,1196,2053,3249,1844,1901,789,1197,344,7803,3081,6391,1859,129,391,2420,1050,2322,3372,1880,1748,578,1366,489,8150,0,0,17,24,5,36,0,0,12,44,6,22,0,22,60,82,19855.0,Hubert H. Humphrey Metrodome,32767,MIN
2009,NBA,LAL,LAL,WC,PC,1,0,NC,Los Angeles Lakers,3144,6875,1519,1985,532,1562,973,2662,3635,1730,1592,612,1096,400,8339,3050,6840,1332,520,1585,1776,914,2546,3460,1792,1737,573,1159,363,7952,0,0,0,0,0,0,0,0,0,0,0,0,95,57,25,0,,,0,
1968,NBA,BAL,WAS,,ED,1,0,DS,Baltimore Bullets,3770,8567,2002,2734,0,0,0,0,4963,1682,2038,0,0,0,9542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9193,0,0,29,9,24,15,4,1,0,0,26,14,0,57,25,82,19755.0,Baltimore Civic Center,32767,BLT
1999,NBA,MIL,MIL,EC,CD,4,8,C1,Milwaukee Bucks,3174,6827,1558,1982,394,1069,1016,2373,3389,1852,2020,671,1230,381,8300,3033,6644,1685,531,1357,2241,1037,2368,3405,1987,1870,637,1303,340,8282,0,0,23,18,19,22,0,0,28,26,16,12,0,42,40,82,19855.0,Bradley Center,32767,MIL
1962,NBA,SFW,GSW,,WD,4,0,,San Francisco Warriors,3805,8449,1870,2797,0,0,0,0,5359,1906,1882,0,0,0,9480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9647,599,0,13,20,11,25,7,4,0,0,18,28,0,31,49,80,19425.0,Cow Palace,32767,SFW
2001,NBA,MEM,MEM,WC,MW,7,13,,Memphis Grizzlies,2851,6535,1334,1883,336,1096,984,2413,3397,1785,1571,646,1344,488,7372,3119,6829,1346,398,1112,1788,1135,2558,3693,1961,1784,781,1207,457,7982,0,0,15,26,8,33,0,0,14,38,7,17,0,23,59,82,19780.0,Pyramid Arena,32767,MEM
1994,NBA,BOS,BOS,EC,AT,3,8,C1,Boston Celtics,3179,6847,1708,2268,362,984,1156,2320,3476,1783,1975,612,1305,361,8428,3303,6820,1601,375,1047,2225,1064,2335,3399,1999,1922,653,1232,454,8582,0,0,20,21,15,26,0,0,24,32,14,14,0,35,47,82,19805.0,Boston Garden,32767,BOS
1974,NBA,BUF,LAC,EC,AT,2,3,CS,Buffalo Braves,3552,7469,1735,2224,0,0,1108,2735,3843,2063,1879,718,1710,456,8839,3575,7943,1513,0,0,1943,1295,2619,3914,2151,2030,730,1670,383,8663,0,0,30,11,19,22,0,0,29,17,15,11,0,49,33,82,19730.0,Buffalo Memorial Auditorium,32767,BUF
1960,NBA,CIN,SAC,,WD,4,0,,Cincinnati Royals,3626,8281,2060,2761,0,0,0,0,5581,2107,2159,0,0,0,9312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9585,709,0,18,13,8,19,7,14,0,0,16,23,0,33,46,79,19035.0,Cincinnati Gardens,32767,CIN
1992,NBA,SEA,SEA,WC,PC,2,3,CF,Seattle Supersonics,3473,7140,1720,2259,218,610,1222,2254,3476,1906,1971,944,1267,409,8884,3143,6707,1746,272,808,2299,1075,2220,3295,1835,1853,655,1516,406,8304,0,0,33,8,22,19,0,0,38,16,22,8,0,55,27,82,19780.0,Seattle Center Coliseum,32767,SEA
1983,NBA,CLE,CLE,EC,CD,4,9,,Cleveland Cavaliers,3362,7232,1619,2178,43,164,1213,2388,3601,1930,2206,630,1332,375,8386,3373,6930,1939,50,190,2541,983,2405,3388,2141,1906,579,1224,395,8735,0,0,23,18,5,36,0,0,20,38,11,19,0,28,54,82,19855.0,Coliseum at Richfield,32767,CLE
1990,NBA,PHI,PHI,EC,AT,2,5,CS,Philadelphia 76ers,3289,6925,1868,2366,195,618,984,2496,3480,1824,1629,678,1230,479,8641,3536,7432,1388,196,660,1794,1156,2519,3675,2220,1862,691,1177,391,8656,0,0,29,12,15,26,0,0,32,22,14,12,0,44,38,82,20080.0,The Spectrum,32767,PHI
1949,NBA,BOS,BOS,,ED,6,0,,Boston Celtics,1945,5756,1530,2163,0,0,0,0,0,1473,1644,0,0,0,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5590,0,0,12,14,5,28,5,4,0,0,11,15,0,22,46,68,16570.0,Boston Garden,32767,BOS
1998,NBA,GSW,GSW,WC,PC,6,10,,Golden State Warriors,1730,4173,794,1175,162,565,816,1559,2375,1037,1270,414,768,221,4416,1617,3848,1114,193,575,1531,656,1503,2159,1023,1027,400,735,304,4541,0,0,13,12,8,17,0,0,18,26,8,11,0,21,29,50,12125.0,The Arena in Oakland,32767,GSW
1972,NBA,PHO,PHO,WC,PC,3,6,,Phoenix Suns,3612,7942,1931,2437,0,0,0,0,4003,1944,2012,0,0,0,9155,3758,8005,1744,0,0,2318,0,0,4139,2166,2068,0,0,0,9260,0,0,22,19,15,25,1,0,22,28,14,12,0,38,44,82,19755.0,Arizona Veterans Memorial Coliseum,32767,PHO
2011,NBA,PHO,PHO,WC,PC,3,0,,Phoenix Suns,2495,5445,1058,1397,444,1295,717,2035,2752,1486,1233,431,928,366,6492,2505,5510,1100,1444,398,1131,802,2064,2866,1416,1293,526,929,288,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,,,0,
1974,NBA,ATL,ATL,EC,CD,4,8,,Atlanta Hawks,3424,7824,1772,2435,0,0,1441,2653,4094,1878,1964,744,1550,227,8620,3563,7504,1606,0,0,2098,1169,2851,4020,1914,2265,746,1723,422,8732,0,0,22,19,9,32,0,0,14,32,11,19,0,31,51,82,19805.0,Omni Coliseum,32767,ATL
1938,NBL,AGW,AGW,,EA,2,0,,Akron Goodyear Wingfoots,367,0,220,0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0,0,7,7,7,7,0,0,0,0,0,0,0,14,14,28,,,0,AGW
1995,NBA,PHI,PHI,EC,AT,7,15,,Philadelphia 76ers,2796,6418,1662,2263,492,1438,1031,2161,3192,1629,1777,643,1414,420,7746,3284,6796,1472,526,1421,1986,1164,2478,3642,2109,1912,723,1288,469,8566,0,0,11,30,7,34,0,0,12,42,5,19,0,18,64,82,19730.0,CoreStates Spectrum,32767,PHI
1990,NBA,MIA,MIA,EC,AT,6,13,,Miami Heat,3280,7139,1649,2307,140,464,1232,2302,3534,1904,2080,756,1551,387,8349,3335,6974,1997,173,514,2603,1176,2364,3540,2006,1960,853,1466,502,8840,0,0,18,23,6,35,0,0,15,39,9,17,0,24,58,82,19780.0,Miami Arena,32767,MIA
1977,NBA,POR,POR,WC,PC,1,1,CS,Portland Trail Blazers,3556,7367,1717,2259,0,0,1187,2686,3873,2067,2068,798,1625,390,8829,3289,7318,1747,0,0,2282,1187,2523,3710,1818,2093,748,1624,390,8325,0,0,36,5,22,19,0,0,30,10,13,3,0,58,24,82,19730.0,Memorial Coliseum,32767,POR
1991,NBA,SAS,SAS,WC,MW,2,5,C1,San Antonio Spurs,3377,7090,1652,2246,118,404,1229,2552,3781,2010,1799,729,1308,608,8524,3211,7098,1587,243,700,2061,1103,2362,3465,1882,1810,753,1252,463,8252,0,0,31,10,16,25,0,0,34,20,18,8,0,47,35,82,19780.0,HemisFair Arena,32767,SAN
1996,NBA,UTA,UTA,WC,MW,1,1,F,Utah Jazz,3131,6217,1858,2416,334,902,889,2410,3299,2199,1981,748,1259,418,8454,2708,6188,1796,521,1480,2395,957,2101,3058,1593,2045,639,1330,373,7733,0,0,38,3,26,15,0,0,41,11,19,5,0,64,18,82,19830.0,Delta Center,32767,UTA
1998,NBA,SEA,SEA,WC,PC,5,9,,Seattle Supersonics,1756,3976,922,1354,309,899,676,1422,2098,1087,1047,393,765,201,4743,1838,4026,857,264,765,1187,652,1446,2098,1111,1165,399,746,224,4797,0,0,17,8,8,17,0,0,23,21,11,10,0,25,25,50,12100.0,KeyArena at Seattle Center,32767,SEA
1969,ABA,INA,IND,,ED,1,0,AC,Indiana Pacers,3593,7896,2110,2846,215,784,0,0,4433,1826,2125,0,1485,0,9511,3568,8181,1959,125,507,2731,0,0,4572,1726,2224,0,1516,0,9220,0,0,28,9,26,14,5,2,0,0,40,14,0,59,25,84,20285.0,Indiana State Fair Coliseum,32767,IND
1999,NBA,WAS,WAS,EC,AT,7,13,,Washington Wizards,3010,6681,1566,2107,335,890,1064,2438,3502,1771,2149,593,1320,383,7921,3005,6547,1790,390,1052,2405,962,2418,3380,1793,1967,686,1225,503,8190,0,0,17,24,12,29,0,0,19,35,7,17,0,29,53,82,19805.0,MCI Center,32767,WSW
2005,NBA,IND,IND,EC,CD,3,6,C1,Indiana Pacers,2786,6274,1591,2158,536,1536,898,2559,3457,1631,1821,598,1254,409,7699,2831,6504,1511,371,1083,2060,968,2416,3384,1520,1800,661,1112,399,7544,0,0,27,14,14,27,0,0,24,28,6,10,0,41,41,82,19730.0,Conseco Fieldhouse,32767,IND
1937,NBL,PGP,PGP,,EA,3,0,,Pittsburgh Pirates,179,0,127,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,5,1,3,4,0,0,0,0,0,0,0,8,5,13,,,0,PTP
1970,NBA,POR,POR,WC,PC,5,9,,Portland Trail Blazers,3721,8562,2025,2671,0,0,0,0,4210,2227,2024,0,0,0,9467,3900,8333,2037,0,0,2758,0,0,4885,2267,2035,0,0,0,9837,0,0,18,21,9,26,2,6,6,28,3,15,0,29,53,82,19755.0,Memorial Coliseum,32767,POR
1969,NBA,CIN,SAC,,ED,5,0,,Cincinnati Royals,3767,8271,2082,2841,0,0,0,0,4163,1992,2215,0,0,0,9616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9858,0,0,19,13,14,25,3,8,0,0,18,22,0,36,46,82,19880.0,Cincinnati Gardens,32767,CIN
1967,ABA,NJA,NJN,,ED,4,0,,New Jersey Americans,3189,7727,2138,2876,125,456,0,0,4075,1200,2051,0,1231,0,8641,3285,7659,2086,112,369,2955,0,0,4406,1095,1952,0,1292,0,8768,0,0,26,13,9,26,1,3,0,0,17,25,0,36,42,78,18745.0,Teaneck Armory,32767,NJA
2001,NBA,MIA,MIA,EC,AT,6,11,,Miami Heat,2801,6382,1236,1708,312,899,902,2544,3446,1664,1846,547,1217,448,7150,2666,6279,1565,379,1109,2127,894,2484,3378,1461,1709,620,1134,353,7276,0,0,18,23,18,23,0,0,22,32,10,14,0,36,46,82,19930.0,AmericanAirlines Arena,32767,MIA
1937,NBL,INK,INJ,,WE,4,0,,Indianapolis Kautskys,159,0,118,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,4,2,0,6,0,0,0,0,0,0,0,4,9,13,,,0,INK
1980,NBA,MIL,MIL,EC,CD,1,2,CS,Milwaukee Bucks,3722,7472,1802,2340,30,131,1261,2408,3669,2319,2198,862,1581,530,9276,3311,7220,2023,35,199,2701,1265,2209,3474,2033,2050,735,1670,400,8680,0,0,34,7,26,15,0,0,41,17,23,7,0,60,22,82,19755.0,MECCA Arena,32767,MIL
1971,ABA,MMP,MMS,,WD,5,0,,Memphis Pros,3500,8408,1875,2525,154,652,1845,2960,4805,1611,2169,0,1565,0,9029,3615,7956,2138,121,429,2786,1407,3118,4525,1695,2089,0,1572,0,9489,0,0,16,21,8,31,2,6,0,0,14,32,0,26,58,84,20285.0,Mid-South Coliseum,0,MPP
1967,ABA,INA,IND,,ED,3,0,DS,Indiana Pacers,3174,7397,2102,2971,96,360,0,0,4257,1176,1788,0,1402,0,8546,3311,7844,1767,141,417,2473,0,0,4131,1257,2013,0,1290,0,8530,0,0,24,8,10,26,4,6,0,0,19,23,0,38,40,78,18845.0,Indiana State Fair Coliseum,32767,IND
1986,NBA,DAL,DAL,WC,MW,1,2,C1,Dallas Mavericks,3594,7373,2148,2717,231,653,1219,2494,3713,2017,1873,688,1205,424,9567,3586,7503,1750,128,434,2293,1254,2386,3640,2304,2136,571,1332,421,9050,0,0,35,6,20,21,0,0,42,18,19,11,0,55,27,82,19880.0,Reunion Arena,32767,DAL
1968,NBA,MIL,MIL,,ED,7,0,,Milwaukee Bucks,3537,8258,1966,2638,0,0,0,0,4727,1882,2187,0,0,0,9040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9460,0,0,15,19,8,27,4,9,0,0,7,29,0,27,55,82,19680.0,Milwaukee Arena,32767,MIL
2003,NBA,NYK,NYK,EC,AT,3,7,C1,New York Knicks,2881,6513,1374,1732,406,1115,950,2543,3493,1695,1897,608,1289,391,7542,2785,6491,1678,415,1228,2198,950,2444,3394,1676,1600,675,1132,383,7663,0,0,23,18,16,25,0,0,31,23,17,7,0,39,43,82,19880.0,Madison Square Garden (IV),32767,NYK
2000,NBA,POR,POR,WC,PC,4,7,C1,Portland Trail Blazers,3004,6417,1447,1899,369,1057,960,2481,3441,1963,1745,672,1257,419,7824,2819,6436,1436,406,1103,1930,946,2238,3184,1745,1738,646,1216,324,7480,0,0,28,13,22,19,0,0,26,26,12,12,0,50,32,82,19780.0,Rose Garden Arena,32767,POR
1972,ABA,VIR,VIR,,ED,3,0,DS,Virginia Squires,3722,7757,2097,2785,40,186,1411,2609,4020,2029,2317,0,1819,0,9581,3638,7727,2249,88,319,3031,1523,2654,4177,1932,2158,0,1832,0,9613,0,0,31,11,11,31,0,0,0,0,23,21,0,42,42,84,19970.0,Norfolk Scope,0,VIR
