yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1897,NL,BSN,ATL,,1,135,,93,39,,,Да,,1025,4937,1574,230,83,45,423,262.0,233.0,,,,665,484,3,115,8,7,3582,1273,39,393,329,272,,0,Бостон Бэббитс,Южный конец земли III,334800.0,106,104,BSN,BSN,BSN
1941,AL,PHA,OAK,,8,154,77.0,64,90,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",713,5336,1431,240,69,85,574,588.0,27.0,36.0,,,840,733,4,64,3,18,4095,1516,136,557,386,200,150.0,0,Филадельфия Атлетикс,Шибе Парк,528894.0,98,101,PHA,PHA,PHA
1971,NL,SFN,SFG,W,1,162,81.0,90,72,Да,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",706,5461,1348,224,36,140,654,1042.0,101.0,36.0,,,644,536,3,45,14,30,4362,1324,128,471,831,177,153.0,0,Сан-Франциско Джайантс,Кандлстик-парк,1106043.0,99,99,SFG,SFN,SFN
1933,AL,CLE,CLE,,4,151,77.0,75,76,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",654,5240,1366,218,77,50,448,426.0,36.0,40.0,,,669,556,3,74,12,7,4050,1382,60,465,437,157,127.0,0,Кливленд Индианз,Лига-парк II/Кливленд-стадион,387936.0,106,106,CLE,CLE,CLE
1987,NL,SLN,STL,E,1,162,81.0,95,67,Да,,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",798,5500,1449,252,49,94,644,933.0,248.0,72.0,,,693,637,3,10,7,48,4398,1484,129,533,873,116,172.0,0,Сент-Луис Кардиналс,Буш Стэдиум II,3072122.0,102,102,STL,SLN,SLN
1941,AL,WS1,MIN,,6,156,78.0,70,84,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",728,5521,1502,257,80,52,470,488.0,79.0,36.0,,,798,671,4,69,8,7,4167,1524,69,603,544,188,169.0,0,Вашингтонские сенаторы,Стадион Гриффита I,415663.0,95,97,WSH,WS1,WS1
1970,AL,OAK,OAK,W,2,162,81.0,89,73,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",678,5376,1338,208,24,171,584,977.0,131.0,68.0,,,593,529,3,33,15,40,4326,1253,134,542,858,141,152.0,0,Окленд Атлетикс,Окленд Колизей,778355.0,97,95,OAK,OAK,OAK
1977,AL,TEX,TEX,W,2,162,81.0,94,68,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",767,5541,1497,265,39,135,596,904.0,154.0,85.0,,,657,582,3,49,17,31,4416,1412,134,471,864,117,156.0,0,Техас Рейнджеры,Арлингтонский стадион,1250722.0,101,101,TEX,TEX,TEX
1927,NL,BRO,LAD,,6,154,74.0,65,88,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",541,5193,1314,195,74,39,368,494.0,106.0,,,,619,513,3,74,7,10,4125,1382,63,418,574,226,117.0,0,Бруклин Робинс,Эббетс-филд,637230.0,100,100,BRO,BRO,BRO
1935,NL,PHI,PHI,,7,156,79.0,64,89,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",685,5442,1466,249,32,92,392,661.0,52.0,,,,871,727,4,53,8,15,4122,1652,106,505,475,228,145.0,0,Филадельфия Филлис,Бакер-буль,205470.0,110,113,PHI,PHI,PHI
1890,AA,BR4,BRG,,9,100,,26,73,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",492,3475,769,116,47,13,328,456.0,182.0,,,,733,460,4,96,0,0,2637,1011,21,421,230,394,,0,Бруклин Гладиаторы,Риджвуд-Парк,,97,101,BRG,BR4,BR4
1898,NL,CHN,CHC,,4,152,,85,65,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,828,5219,1431,175,84,18,476,394.0,220.0,,,,679,422,2,137,13,0,4026,1357,17,364,323,412,,0,Чикаго Орфаны,Западный парк II,424352.0,100,99,CHC,CHN,CHN
1951,NL,PHI,PHI,,5,154,77.0,73,81,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",648,5332,1384,199,47,108,505,525.0,63.0,28.0,,,644,586,3,57,19,15,4152,1373,110,497,570,138,146.0,0,Филадельфия Филлис,Шибе Парк,937658.0,99,97,PHI,PHI,PHI
1972,NL,HOU,HOU,W,3,153,77.0,84,69,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",708,5267,1359,233,38,134,524,907.0,111.0,56.0,,,636,580,3,38,14,31,4155,1340,114,498,971,114,151.0,0,Хьюстон Астрос,Астродом,1469247.0,98,97,HOU,HOU,HOU
1990,NL,HOU,HOU,W,4,162,81.0,75,87,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",573,5379,1301,209,32,94,548,997.0,179.0,83.0,,,656,582,3,12,6,37,4350,1396,130,496,854,131,124.0,0,Хьюстон Астрос,Астродом,1310927.0,97,98,HOU,HOU,HOU
1892,NL,SLN,STL,,11,155,,56,94,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,703,5259,1187,138,53,45,607,491.0,209.0,,,,922,627,4,139,4,1,4032,1466,47,543,478,453,,0,Сент-Луис Браунс,Спортивный парк I,192442.0,105,104,STL,SLN,SLN
1974,AL,CAL,ANA,W,6,163,81.0,68,94,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",618,5401,1372,203,31,95,509,801.0,119.0,79.0,,,657,563,3,64,13,12,4317,1339,101,649,986,147,150.0,0,Калифорнийские ангелы,Анахаим Арена,917269.0,94,94,CAL,CAL,CAL
1951,AL,PHA,OAK,,6,154,79.0,70,84,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",736,5277,1381,262,43,102,677,565.0,47.0,36.0,,,745,674,4,52,7,22,4074,1421,109,569,437,135,204.0,0,Филадельфия Атлетикс,Шибе Парк,465469.0,101,103,PHA,PHA,PHA
1983,AL,MIN,MIN,W,5,162,81.0,70,92,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",709,5601,1463,280,41,141,467,802.0,44.0,29.0,,,822,744,4,20,5,39,4311,1559,163,580,748,118,170.0,0,Миннесота Твинс,Хаберт Х. Хэмфри Метродом,858939.0,104,105,MIN,MIN,MIN
1890,NL,NY1,SFG,,6,135,,63,68,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",713,4832,1250,208,89,25,350,479.0,289.0,,,,698,400,3,115,6,1,3531,1029,14,607,612,440,,0,Нью-Йорк Джайантс,Поле сражений II,60667.0,95,95,NYG,NY1,NY1
1926,AL,DET,DET,,6,157,81.0,79,75,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",793,5315,1547,281,90,36,599,423.0,88.0,72.0,,,830,683,4,57,10,18,4182,1570,58,555,469,197,151.0,0,Детройт Тайгерс,Навин Фирд,711914.0,101,100,DET,DET,DET
1967,AL,CAL,ANA,,5,161,83.0,84,77,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",567,5307,1265,170,37,114,453,1021.0,40.0,36.0,,,587,507,3,19,14,46,4290,1246,118,525,892,111,135.0,0,Калифорнийские ангелы,Анахаим Арена,1317713.0,95,96,CAL,CAL,CAL
2009,AL,CLE,CLE,C,4,162,,65,97,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",773,5568,1468,314,28,161,582,1211.0,84.0,31.0,81.0,50.0,865,806,5,5,6,25,4302,1570,183,598,986,114,169.0,0,Кливленд Индианз,Якобс-Файлд,1766242.0,95,95,CLE,CLE,CLE
1907,NL,PHI,PHI,,3,149,75.0,83,64,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",512,4725,1113,162,65,12,424,,154.0,,,,476,351,2,110,21,4,3897,1095,13,422,499,256,104.0,0,Филадельфия Филлис,Бакер-буль,341216.0,99,98,PHI,PHI,PHI
1964,AL,MIN,MIN,,6,163,82.0,79,83,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",737,5610,1413,227,46,221,553,1019.0,46.0,22.0,,,678,588,3,47,4,29,4431,1361,181,545,1099,145,131.0,0,Миннесота Твинс,大都会体育场,1207514.0,101,99,MIN,MIN,MIN
2000,NL,ARI,ARI,W,3,162,81.0,85,77,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",792,5527,1466,282,44,179,535,975.0,97.0,44.0,59.0,58.0,754,698,4,16,8,38,4330,1441,190,500,1220,107,138.0,0,Аризона Даймондбэкс,Банк Один Бассейна,2942251.0,105,103,ARI,ARI,ARI
1925,AL,CHA,CHW,,5,154,77.0,79,75,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",811,5224,1482,299,59,38,662,405.0,129.0,88.0,,,770,660,4,71,12,13,4155,1579,69,489,374,198,162.0,0,"Чикаго ""Белые Соксы""",Комиски-Парк,832231.0,95,95,CHW,CHA,CHA
1938,AL,NYA,NYY,,1,157,79.0,99,53,,,Да,Да,966,5410,1480,283,63,174,749,616.0,91.0,28.0,,,710,600,3,91,11,13,4146,1436,85,566,567,169,169.0,0,Нью-Йорк Янкиз,Яндей-стэдиум I,970916.0,100,95,NYY,NYA,NYA
1920,NL,CHN,CHC,,5,154,77.0,75,79,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",619,5117,1350,223,67,34,428,421.0,115.0,129.0,,,635,504,3,95,13,9,4164,1459,37,382,508,225,112.0,0,Чикаго Кабс,Уэйр-филд,480783.0,101,102,CHC,CHN,CHN
1974,AL,CHA,CHW,W,4,163,82.0,80,80,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",684,5577,1492,225,23,135,519,858.0,64.0,53.0,,,721,641,3,55,11,29,4395,1470,103,548,826,147,188.0,0,"Чикаго ""Белые Соксы""",Комиски-Парк,1149596.0,103,104,CHW,CHA,CHA
1970,NL,CIN,CIN,W,1,162,81.0,102,60,Да,,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",775,5540,1498,253,45,191,547,984.0,115.0,52.0,,,681,592,3,32,15,60,4332,1370,118,592,843,151,173.0,0,"""Синциннати Редс""","Кросли-филд/стадион ""Риверфронт""",1803568.0,104,103,CIN,CIN,CIN
1983,NL,PIT,PIT,E,2,162,81.0,84,78,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",659,5531,1460,238,29,121,497,873.0,124.0,77.0,,,648,577,3,25,14,41,4386,1378,109,563,1061,115,165.0,0,Питтсбург Пайретс,Стадион «Три реки»,1225916.0,103,102,PIT,PIT,PIT
1957,NL,ML1,ATL,,1,155,78.0,95,59,,,Да,Да,772,5458,1469,221,62,199,461,729.0,35.0,16.0,,,613,544,3,60,9,24,4233,1347,124,570,693,120,173.0,0,Милуоки Брэвз,Стадион «Кэри»,2215404.0,93,90,MLN,MLN,MLN
1873,NA,NY2,NNA,,4,53,,29,24,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,424,2214,622,67,41,5,42,22.0,15.0,5.0,,,385,139,2,48,2,0,1431,539,5,69,76,419,,0,Нью-Йорк Муталы,Унион-Гроундс (Бруклин),,98,96,NYU,NY2,NY2
1965,AL,KC1,OAK,,10,162,81.0,59,103,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",585,5393,1294,186,59,110,521,1020.0,110.0,51.0,,,755,675,4,18,7,32,4299,1399,161,574,882,139,142.0,0,Канзас-Сити Атлетикс,Стадион «Муниципал» I,528344.0,99,101,KCA,KC1,KC1
1888,AA,BL2,BLO,,5,137,,57,80,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",653,4656,1068,162,70,19,298,479.0,326.0,,,,779,504,3,130,3,0,3600,1162,23,419,525,461,,0,Балтимор Ориолс,Орион-Парк,,98,98,BAL,BL2,BL2
1945,AL,CLE,CLE,,5,147,77.0,73,72,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",557,4898,1249,216,48,65,505,578.0,19.0,31.0,,,548,479,3,76,14,12,3906,1269,39,501,497,126,149.0,0,Кливленд Индианз,Лига-парк II/Кливленд-стадион,558182.0,95,96,CLE,CLE,CLE
1908,AL,SLA,BAL,,4,155,78.0,83,69,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",544,5151,1261,173,52,20,343,,126.0,,,,483,334,2,107,15,5,4191,1151,7,387,607,237,97.0,0,Сент-Луис Браунс,Стадион «Спортсмен Парк III»,618947.0,101,100,SLB,SLA,SLA
2005,NL,CIN,CIN,C,5,163,82.0,73,89,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",820,5565,1453,335,15,222,611,1303.0,72.0,23.0,62.0,39.0,889,820,5,2,1,31,4299,1657,219,492,955,104,133.0,0,"""Синциннати Редс""",Величественный американский бейсбольный парк,1943067.0,100,101,CIN,CIN,CIN
1988,AL,TEX,TEX,W,6,161,81.0,70,91,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",637,5479,1378,227,39,112,542,1022.0,130.0,57.0,,,735,647,4,41,11,31,4314,1310,129,654,912,129,145.0,0,Техас Рейнджеры,Арлингтонский стадион,1581901.0,102,103,TEX,TEX,TEX
1930,NL,PHI,PHI,,8,156,77.0,52,102,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",944,5667,1783,345,44,126,450,459.0,34.0,,,,1199,1023,6,54,3,7,4116,1993,142,543,384,239,169.0,0,Филадельфия Филлис,Бакер-буль,299007.0,107,110,PHI,PHI,PHI
1944,NL,BSN,ATL,,6,155,78.0,65,89,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",593,5282,1299,250,39,79,456,509.0,37.0,,,,674,566,3,70,13,12,4164,1430,80,527,454,182,160.0,0,Бостонские бразцы,Бравс Филд,208691.0,104,106,BSN,BSN,BSN
1949,AL,CHA,CHW,,6,154,77.0,63,91,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",648,5204,1340,207,66,43,702,596.0,62.0,55.0,,,737,651,4,57,10,17,4089,1362,108,693,502,135,180.0,0,"Чикаго ""Белые Соксы""",Комиски-Парк,937151.0,96,99,CHW,CHA,CHA
1975,AL,CLE,CLE,E,4,159,80.0,79,80,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",688,5404,1409,201,25,153,525,667.0,106.0,89.0,,,703,612,3,37,6,33,4305,1395,136,599,800,134,156.0,0,Кливленд Индианз,"Стадион ""Кливленд""",977039.0,99,99,CLE,CLE,CLE
1916,NL,BRO,LAD,,1,156,78.0,94,60,,,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",585,5234,1366,195,80,28,355,550.0,187.0,,,,471,336,2,96,22,9,4281,1201,24,372,634,224,90.0,0,Бруклин Робинс,Эббетс-филд,447747.0,103,102,BRO,BRO,BRO
1884,AA,CN2,CIN,,5,112,,68,41,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",754,4090,1037,109,96,36,154,404.0,,,,,512,364,3,111,11,0,2949,956,27,181,308,412,,0,Цинциннати Ред Стокингс,Лيج Парк I в Цинциннати,,104,102,CIN,CN2,CN2
1976,AL,BOS,BOS,E,3,162,81.0,83,79,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",716,5511,1448,257,53,134,500,832.0,95.0,70.0,,,660,570,3,49,13,27,4374,1495,109,409,673,139,148.0,0,Бостон Ред Сокс,Фенвей-парк II,1895846.0,113,112,BOS,BOS,BOS
1977,NL,SLN,STL,E,3,162,83.0,83,79,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",737,5527,1490,252,56,96,489,823.0,134.0,112.0,,,688,612,3,26,10,31,4338,1420,139,532,768,139,174.0,0,Сент-Луис Кардиналс,Буш Стэдиум II,1659287.0,99,99,STL,SLN,SLN
1938,NL,CHN,CHC,,1,154,77.0,89,63,,,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",713,5333,1435,242,70,65,522,476.0,49.0,,,,598,523,3,67,16,18,4188,1414,71,454,583,135,151.0,0,Чикаго Кабс,Уэйр-филд,951640.0,103,101,CHC,CHN,CHN
1972,AL,KCA,KCR,W,4,154,77.0,76,78,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",580,5167,1317,220,26,78,534,711.0,85.0,44.0,,,545,497,3,44,16,29,4143,1293,85,405,801,116,164.0,0,Канзас Сити Роялс,Мунципальный стадион II,707656.0,99,98,KCR,KCA,KCA
1930,NL,SLN,STL,,1,154,77.0,92,62,,,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",1004,5512,1732,373,89,104,479,496.0,72.0,,,,784,673,4,63,5,21,4140,1596,87,476,639,183,176.0,0,Сент-Луис Кардиналс,Спортивный парк IV,508501.0,104,102,STL,SLN,SLN
1963,NL,CHN,CHC,,7,162,81.0,82,80,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",570,5404,1286,205,44,127,439,1049.0,68.0,60.0,,,578,499,3,45,15,28,4371,1357,119,400,851,155,172.0,0,Чикаго Кабс,Уэйр-филд,979551.0,106,107,CHC,CHN,CHN
1976,NL,MON,WSN,E,6,162,80.0,55,107,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",531,5428,1275,224,32,94,433,841.0,86.0,44.0,,,734,638,3,26,10,21,4320,1442,89,659,783,147,179.0,0,Монреаль Экспоз,Ярри Парк,646704.0,105,107,MON,MON,MON
2012,AL,NYA,NYY,E,1,162,81.0,95,67,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",804,5524,1462,280,13,245,565,1176.0,93.0,27.0,62.0,49.0,668,618,3,6,2,51,4336,1401,190,431,1318,74,135.0,0,Нью-Йорк Янкиз,Стадион Янки III,3542406.0,103,102,NYY,NYA,NYA
