year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1974,WHA,WIJ,PHO,,CW,3,,78,38,35,5.0,,81,,,322,293,Winnipeg Jets,869,,74,362,16,37,221,11
1986,NHL,LAK,LAK,CC,SM,4,DSF,80,31,41,8.0,,70,,,318,341,Los Angeles Kings,2038,18,97,389,16,92,346,9
2000,NHL,NJD,NJD,EC,AT,1,F,82,48,19,12.0,3,111,,,295,195,New Jersey Devils,1235,18,71,310,6,49,320,9
1935,NHL,MTL,MTL,,CA,4,,48,11,26,11.0,,33,,,82,123,Montreal Canadiens,317,,,,,,,
1916,NHA,OT1,STE,,,1,NHAF,20,15,5,0.0,,30,,,119,63,Ottawa Senators,,,,,,,,
1929,NHL,MTL,MTL,,CA,2,SC,44,21,14,9.0,,51,,,142,114,Montreal Canadiens,596,,,,,,,
1973,NHL,ATF,CAL,,WD,4,QF,78,30,34,14.0,,74,,,214,238,Atlanta Flames,841,14,44,264,6,46,223,1
2009,NHL,MTL,MTL,EC,NE,4,CF,82,39,33,,10,88,7,5,217,223,Montreal Canadiens,936,16,57,261,8,53,311,4
2005,NHL,TBL,TBL,EC,SE,2,CQF,82,43,33,,6,92,6,4,252,260,Tampa Bay Lightning,959,22,81,485,11,72,391,11
1912,NHA,MOC,MTL,,,5,,20,9,11,0.0,,18,,,83,81,Montreal Canadiens,,,,,,,,
1973,NHL,CLF,CLE,,WD,8,,78,13,55,10.0,,36,,,195,342,California Golden Seals,651,10,34,268,14,46,221,6
1987,NHL,MTL,MTL,WA,AD,1,DF,80,45,22,13.0,,103,,,298,238,Montreal Canadiens,1830,8,63,397,17,64,395,7
1990,NHL,NYR,NYR,WA,PT,2,DSF,80,36,31,13.0,,85,,,297,265,New York Rangers,1893,18,91,389,10,73,362,9
1991,NHL,WAS,WAS,WA,PT,2,DSF,80,45,27,8.0,,98,,,330,275,Washington Capitals,1777,32,92,412,15,60,368,14
2008,NHL,CHI,CHI,WC,CE,2,CF,82,46,24,,12,104,4,7,264,216,Chicago Blackhawks,1157,28,70,363,6,64,330,10
1915,PCHA,VA1,SPO,,,4,,18,5,13,0.0,,10,,,74,102,Victoria Aristocrats,,,,,,,,
2009,NHL,FLO,FLO,EC,SE,5,,82,32,37,,13,77,6,10,208,244,Florida Panthers,977,16,44,309,8,59,287,7
1975,WHA,CIN,CIN,,EW,4,,80,35,44,1.0,,71,,,285,340,Cincinnati Stingers,1344,,54,317,8,83,321,8
1958,NHL,DET,DET,,,6,,70,25,37,8.0,,58,,,167,218,Detroit Red Wings,613,,,,,,,
1943,NHL,DET,DET,,,2,SF,50,26,18,6.0,,58,,,214,177,Detroit Red Wings,356,,,,,,,
1980,NHL,EDM,EDM,CC,SM,4,QF,80,29,35,16.0,,74,,,328,327,Edmonton Oilers,1544,18,77,347,7,85,348,13
1939,NHL,MTL,MTL,,,7,,48,10,33,5.0,,25,,,90,167,Montreal Canadiens,322,,,,,,,
1969,NHL,NYR,NYR,,ED,4,QF,76,38,22,16.0,,92,,,246,189,New York Rangers,853,10,52,295,7,40,269,7
1992,NHL,EDM,EDM,CC,SM,5,,84,26,50,8.0,,60,,,242,337,Edmonton Oilers,2027,14,66,416,10,106,464,17
1988,NHL,VAN,VAN,CC,SM,4,DSF,80,33,39,8.0,,74,,,251,253,Vancouver Canucks,1569,10,78,410,14,66,341,8
1978,WHA,EDO,EDM,,,1,AVF,80,48,30,2.0,,98,,,340,266,Edmonton Oilers,1220,8,70,276,6,62,288,9
1974,NHL,NYR,NYR,CC,PT,2,PRE,80,37,29,14.0,,88,,,319,276,New York Rangers,1053,12,84,296,7,54,295,6
2010,NHL,AND,ANA,WC,PC,2,CQF,82,47,30,,5,99,4,2,239,235,Anaheim Ducks,1178,20,67,285,7,57,305,7
1941,NHL,TOR,TOR,,,2,SC,48,27,18,3.0,,57,,,158,136,Toronto Maple Leafs,341,,,,,,,
1945,NHL,BOS,BOS,,,2,F,50,24,18,8.0,,56,,,167,156,Boston Bruins,273,,,,,,,
1993,NHL,EDM,EDM,WC,PC,6,,84,25,45,14.0,,64,,,261,305,Edmonton Oilers,1858,12,74,402,9,78,401,2
1940,NHL,MTL,MTL,,,6,QF,48,16,26,6.0,,38,,,121,147,Montreal Canadiens,461,,,,,,,
1966,NHL,NYR,NYR,,,4,SF,70,30,28,12.0,,72,,,188,189,New York Rangers,664,,35,199,4,30,199,4
1921,NHL,TRS,TOR,,,2,SC,24,13,10,1.0,,27,,,98,97,Toronto St. Patricks,160,,,,,,,
1985,NHL,TOR,TOR,CC,NO,4,DF,80,25,48,7.0,,57,,,311,386,Toronto Maple Leafs,1716,10,67,364,11,83,364,7
1987,NHL,CHI,CHI,CC,NO,3,DSF,80,30,41,9.0,,69,,,284,328,Chicago Blackhawks,2228,12,98,426,13,96,484,18
2003,NHL,TOR,TOR,EC,NE,2,CSF,82,45,24,10.0,3,103,,,242,204,Toronto Maple Leafs,1452,20,75,373,8,64,386,8
1979,NHL,MTL,MTL,WA,NO,1,QF,80,47,20,13.0,,107,,,328,240,Montreal Canadiens,874,10,77,264,7,46,247,2
2005,NHL,OTT,OTT,EC,NE,1,CSF,82,52,21,,9,113,2,6,314,211,Ottawa Senators,1462,20,102,490,11,73,476,25
1986,NHL,STL,STL,CC,NO,1,DSF,80,32,33,15.0,,79,,,281,293,St. Louis Blues,1572,6,79,324,11,58,303,6
1983,NHL,BOS,BOS,WA,AD,1,DSF,80,49,25,6.0,,104,,,336,261,Boston Bruins,1606,16,82,342,7,56,336,10
1916,PCHA,SEA,SEA,,,1,SC,24,16,8,0.0,,32,,,125,80,Seattle Metropolitans,,,,,,,,
1924,NHL,MTL,MTL,,,3,F,30,17,11,2.0,,36,,,93,56,Montreal Canadiens,406,,,,,,,
1984,NHL,TOR,TOR,CC,NO,5,,80,20,52,8.0,,48,,,253,358,Toronto Maple Leafs,1627,10,69,352,12,83,324,16
1910,NHA,MOC,MTL,,,2,,16,8,8,0.0,,16,,,66,62,Montreal Canadiens,,,,,,,,
1911,PCHA,NWR,PO1,,,1,,15,9,6,0.0,,18,,,78,77,New Westminster Royals,,,,,,,,
2010,NHL,WAS,WAS,EC,SE,1,CSF,82,48,23,,11,107,5,6,224,197,Washington Capitals,926,20,46,263,5,43,299,7
1975,WHA,EDO,EDM,,CW,4,AVQF,81,27,49,5.0,,59,,,268,345,Edmonton Oilers,991,,53,293,10,58,273,8
1977,NHL,CHI,CHI,CC,SM,1,QF,80,32,29,19.0,,83,,,230,220,Chicago Black Hawks,1308,12,43,205,3,46,295,4
1916,NHA,TOB,TOB,,,4,,14,7,7,0.0,,14,,,73,69,228th Battalion,,,,,,,,
1989,NHL,WAS,WAS,WA,PT,3,CF,80,36,38,6.0,,78,,,284,275,Washington Capitals,2204,12,70,412,15,71,370,9
1962,NHL,CHI,CHI,,,2,SF,70,32,21,17.0,,81,,,194,178,Chicago Black Hawks,906,,,,,,,
1983,NHL,STL,STL,CC,NO,2,DF,80,32,41,7.0,,71,,,293,316,St. Louis Blues,1614,20,79,347,16,91,364,4
1970,NHL,TOR,TOR,,ED,4,QF,78,37,33,8.0,,82,,,248,211,Toronto Maple Leafs,1133,6,53,290,6,46,283,14
1994,NHL,NYR,NYR,EC,AT,4,CSF,48,22,23,3.0,,47,,,139,134,New York Rangers,781,4,40,200,3,34,211,5
2006,NHL,COL,COL,WC,NW,4,,82,44,31,,7,95,5,4,272,251,Colorado Avalanche,884,20,79,374,9,70,353,7
1932,NHL,BOS,BOS,,AM,1,SF,48,25,15,8.0,,58,,,124,88,Boston Bruins,517,,,,,,,
2008,NHL,TOR,TOR,EC,NE,5,,82,34,35,,13,81,6,7,250,293,Toronto Maple Leafs,1125,12,62,330,7,78,308,6
1999,NHL,BUF,BUF,EC,NE,3,CQF,82,35,32,11.0,4,85,,,213,204,Buffalo Sabres,1173,10,37,351,10,54,361,8
1925,WCHL,EDE,EDE,,,1,WF,30,19,11,0.0,,38,,,94,77,Edmonton Eskimos,,,,,,,,
2006,NHL,MIN,MIN,WC,NW,2,CQF,82,48,26,,8,104,10,7,235,191,Minnesota Wild,862,12,72,380,8,48,342,9
1947,NHL,CHI,CHI,,,6,,60,20,34,6.0,,46,,,195,225,Chicago Black Hawks,565,,,,,,,
1991,NHL,WIN,PHO,CC,SM,4,DSF,80,33,32,15.0,,81,,,251,244,Winnipeg Jets,1907,20,91,435,6,68,428,7
1965,NHL,TOR,TOR,,,3,SF,70,34,25,11.0,,79,,,208,187,Toronto Maple Leafs,811,,52,256,4,53,274,6
1960,NHL,DET,DET,,,4,F,70,25,29,16.0,,66,,,195,215,Detroit Red Wings,655,,,,,,,
1928,NHL,TOR,TOR,,CA,3,SF,44,21,18,5.0,,47,,,85,69,Toronto Maple Leafs,540,,,,,,,
1973,NHL,BUF,BUF,,ED,5,,78,32,34,12.0,,76,,,242,250,Buffalo Sabres,787,2,48,256,12,42,237,5
1973,NHL,LAK,LAK,,WD,3,QF,78,33,33,12.0,,78,,,233,231,Los Angeles Kings,1055,2,43,284,9,48,246,4
1997,NHL,VAN,VAN,WC,PC,7,,82,25,43,14.0,,64,,,224,273,Vancouver Canucks,2166,18,48,373,12,77,432,19
1917,NHL,TOA,TOR,,,1,SC,22,13,9,0.0,,26,,,108,109,Toronto Arenas,355,,,,,,,
1986,NHL,MTL,MTL,WA,AD,2,CF,80,41,29,10.0,,92,,,277,241,Montreal Canadiens,1802,32,67,321,6,51,304,6
1983,NHL,BUF,BUF,WA,AD,2,DSF,80,48,25,7.0,,103,,,315,257,Buffalo Sabres,1190,8,71,329,14,50,277,11
1992,NHL,PHI,PHI,WA,PT,5,,84,36,37,11.0,,83,,,319,319,Philadelphia Flyers,1887,14,72,399,11,95,421,15
1997,NHL,BOS,BOS,EC,NE,2,CQF,82,39,30,13.0,,91,,,221,194,Boston Bruins,1117,12,62,359,3,44,285,5
1995,NHL,TBL,TBL,EC,AT,5,CQF,82,38,32,12.0,,88,,,238,248,Tampa Bay Lightning,1628,14,83,400,13,68,439,6
1914,NHA,TBS,TBS,,,4,,20,8,12,0.0,,16,,,66,84,Toronto Blueshirts,,,,,,,,
2003,NHL,EDM,EDM,WC,NW,4,,82,36,29,12.0,5,89,,,221,208,Edmonton Oilers,1220,22,44,338,8,66,350,13
1986,NHL,CHI,CHI,CC,NO,3,DSF,80,29,37,14.0,,72,,,290,310,Chicago Blackhawks,1692,16,55,324,9,81,341,5
1920,PCHA,SEA,SEA,,,2,PF,24,12,11,1.0,,25,,,77,68,Seattle Metropolitans,,,,,,,,
1928,NHL,CHI,CHI,,AM,5,,44,7,29,8.0,,22,,,33,85,Chicago Black Hawks,363,,,,,,,
1984,NHL,BOS,BOS,WA,AD,4,DSF,80,36,34,10.0,,82,,,303,287,Boston Bruins,1825,8,69,323,8,67,337,17
1953,NHL,MTL,MTL,,,2,F,70,35,24,11.0,,81,,,195,141,Montreal Canadiens,1064,,,,,,,
2005,NHL,DAL,DAL,WC,PC,1,CQF,82,53,23,,6,112,12,1,265,218,Dallas Stars,1496,12,88,498,7,82,504,10
1976,WHA,IND,IND,,EW,3,AVSF,81,36,37,8.0,,80,,,276,305,Indianapolis Racers,880,10,57,259,2,62,251,7
1983,NHL,NYR,NYR,WA,PT,4,DSF,80,42,29,9.0,,93,,,314,304,New York Rangers,1471,20,74,295,11,76,347,12
1912,NHA,QU1,BKN,,,1,LCS,20,16,4,0.0,,32,,,112,75,Quebec Bulldogs,,,,,,,,
1984,NHL,NYR,NYR,WA,PT,4,DSF,80,26,44,10.0,,62,,,295,345,New York Rangers,1301,16,72,305,8,64,333,9
2001,NHL,DAL,DAL,WC,PC,4,,82,36,28,13.0,5,90,,,215,213,Dallas Stars,959,12,60,350,8,59,319,7
2006,NHL,DET,DET,WC,CE,1,CF,82,50,19,,13,113,2,8,254,199,Detroit Red Wings,982,24,68,401,11,63,408,12
1990,NHL,QUE,COL,WA,AD,5,,80,16,50,14.0,,46,,,236,354,Quebec Nordiques,1741,22,51,328,11,98,368,10
1926,NHL,BOS,BOS,,AM,2,F,44,21,20,3.0,,45,,,97,89,Boston Bruins,499,,,,,,,
1930,NHL,BOS,BOS,,AM,1,SF,44,28,10,6.0,,62,,,143,90,Boston Bruins,460,,,,,,,
1990,NHL,BUF,BUF,WA,AD,3,DSF,80,31,30,19.0,,81,,,292,278,Buffalo Sabres,1733,28,73,400,8,62,368,15
1925,NHL,MTM,MTM,,,2,SC,36,20,11,5.0,,45,,,91,73,Montreal Maroons,554,,,,,,,
1994,NHL,EDM,EDM,WC,PC,5,,48,17,27,4.0,,38,,,136,183,Edmonton Oilers,1183,12,42,259,8,52,233,8
1982,NHL,LAK,LAK,CC,SM,5,,80,27,41,12.0,,66,,,308,365,Los Angeles Kings,1367,20,81,340,14,94,296,10
1925,WCHL,VMR,VMR,,,6,,30,10,18,2.0,,22,,,64,90,Vancouver Maroons,,,,,,,,
1976,NHL,BOS,BOS,WA,AD,1,F,80,49,23,8.0,,106,,,312,240,Boston Bruins,1065,10,46,217,10,41,272,7
1979,NHL,ATF,CAL,CC,PT,4,PRE,80,35,32,13.0,,83,,,282,269,Atlanta Flames,1048,14,51,216,7,52,272,6
1976,NHL,MNS,DAL,CC,SM,2,PRE,80,23,39,18.0,,64,,,240,310,Minnesota North Stars,774,10,59,339,11,57,211,9
2002,NHL,TBL,TBL,EC,SE,1,CSF,82,36,25,16.0,5,93,,,219,210,Tampa Bay Lightning,1079,30,70,391,5,55,316,6
1975,NHL,MNS,DAL,CC,SM,4,,80,20,53,7.0,,47,,,195,303,Minnesota North Stars,1191,18,48,331,16,82,309,2
1987,NHL,DET,DET,CC,NO,1,CF,80,41,28,11.0,,93,,,322,269,Detroit Red Wings,2391,22,72,383,8,73,453,20
1925,WCHL,VIC,VIC,,,3,F,30,15,11,4.0,,34,,,68,53,Victoria Cougars,,,,,,,,
1949,NHL,NYR,NYR,,,4,F,70,28,31,11.0,,67,,,170,189,New York Rangers,639,,,,,,,
1929,NHL,OTS,STE,,CA,3,QF,44,21,15,8.0,,50,,,138,118,Ottawa Senators,558,,,,,,,
1920,NHL,TRS,TOR,,,1,NHLF,24,15,9,0.0,,30,,,105,100,Toronto St. Patricks,287,,,,,,,
1927,NHL,NYA,BKN,,CA,5,,44,11,27,6.0,,28,,,63,128,New York Americans,590,,,,,,,
1986,NHL,PIT,PIT,WA,PT,5,,80,30,38,12.0,,72,,,297,290,Pittsburgh Penguins,1693,16,74,378,9,72,318,7
1978,WHA,SOV,SOV,,,8,,6,4,1,1.0,,9,,,27,20,Soviet All Stars,77,0,,,,,,
2008,NHL,BOS,BOS,EC,NE,1,CSF,82,53,19,,10,116,4,6,274,196,Boston Bruins,1028,12,74,313,7,54,306,8
2007,NHL,NYI,NYI,EC,AT,5,,82,35,38,,9,79,5,3,194,243,New York Islanders,1041,18,48,330,15,68,375,10
1996,NHL,PHO,PHO,WC,CE,3,CQF,82,38,37,7.0,,83,,,240,243,Phoenix Coyotes,1582,16,65,359,14,47,334,9
1928,NHL,MTM,MTM,,CA,5,,44,15,20,9.0,,39,,,67,65,Montreal Maroons,636,,,,,,,
2006,NHL,CHI,CHI,WC,CE,5,,82,31,42,,9,71,6,7,201,258,Chicago Blackhawks,1332,16,43,364,6,77,443,12
1998,NHL,NAS,NAS,WC,CE,4,,82,28,47,7.0,,63,,,190,261,Nashville Predators,1420,14,40,324,10,75,357,7
1914,PCHA,VA1,SPO,,,3,,17,4,13,0.0,,8,,,64,116,Victoria Aristocrats,,,,,,,,
1925,NHL,OTS,STE,,,1,NHLF,36,24,8,4.0,,52,,,77,42,Ottawa Senators,339,,,,,,,
1985,NHL,NYR,NYR,WA,PT,4,CF,80,36,38,6.0,,78,,,280,276,New York Rangers,1496,22,73,362,4,81,365,9
1989,NHL,LAK,LAK,CC,SM,4,DF,80,34,39,7.0,,75,,,338,337,Los Angeles Kings,1844,24,76,343,14,88,366,11
2010,NHL,DET,DET,WC,CE,1,CSF,82,47,25,,10,104,4,4,261,241,Detroit Red Wings,754,6,67,301,7,53,300,5
1983,NHL,TOR,TOR,CC,NO,5,,80,26,45,9.0,,61,,,303,387,Toronto Maple Leafs,1682,10,82,383,7,101,382,10
1939,NHL,CHI,CHI,,,4,QF,48,23,19,6.0,,52,,,112,120,Chicago Black Hawks,349,,,,,,,
1987,NHL,STL,STL,CC,NO,2,DF,80,34,38,8.0,,76,,,278,294,St. Louis Blues,1919,22,82,413,5,83,402,13
1935,NHL,BOS,BOS,,AM,2,QF,48,22,20,6.0,,50,,,92,83,Boston Bruins,399,,,,,,,
1987,NHL,BOS,BOS,WA,AD,2,F,80,44,30,6.0,,94,,,300,251,Boston Bruins,2443,36,74,446,10,70,425,14
1973,NHL,CHI,CHI,,WD,2,SF,78,41,14,23.0,,105,,,272,164,Chicago Black Hawks,877,4,55,255,5,26,208,8
1996,NHL,LAK,LAK,WC,PC,6,,82,28,43,11.0,,67,,,214,268,Los Angeles Kings,1638,8,46,338,14,45,352,5
1982,NHL,PHI,PHI,WA,PT,1,DSF,80,49,23,8.0,,106,,,326,240,Philadelphia Flyers,1337,10,60,278,7,61,339,15
2008,NHL,EDM,EDM,WC,NW,4,,82,38,35,,9,85,6,4,234,248,Edmonton Oilers,1247,20,60,354,8,76,338,3
1995,NHL,STL,STL,WC,CE,4,CSF,82,32,34,16.0,,80,,,219,248,St. Louis Blues,1823,26,74,448,8,82,482,11
1981,NHL,STL,STL,CC,NO,3,DF,80,32,40,8.0,,72,,,315,349,St. Louis Blues,1579,8,76,344,13,83,357,10
1998,NHL,DAL,DAL,WC,PC,1,SC,82,51,19,12.0,,114,,,236,168,Dallas Stars,1108,8,74,393,4,43,319,6
2003,NHL,VAN,VAN,WC,NW,1,CQF,82,43,24,10.0,5,101,,,235,194,Vancouver Canucks,1274,28,56,376,8,50,360,5
1972,WHA,ALB,EDM,,WW,5,,78,38,37,3.0,,79,,,269,256,Alberta Oilers,843,2,48,248,7,56,252,13
1937,NHL,MTL,MTL,,CA,3,QF,48,18,17,13.0,,49,,,123,128,Montreal Canadiens,342,,,,,,,
2011,NHL,EDM,EDM,WC,NW,5,,82,32,40,,10,74,5,7,212,239,Edmonton Oilers,942,20,54,262,8,52,296,5
2009,NHL,DET,DET,WC,CE,2,CSF,82,44,24,,14,102,6,9,229,216,Detroit Red Wings,723,16,59,307,1,43,267,8
2005,NHL,PHO,PHO,WC,PC,5,,82,38,39,,5,81,4,3,246,271,Phoenix Coyotes,1511,18,96,541,11,98,513,9
1968,NHL,CHI,CHI,,ED,6,,76,34,33,9.0,,77,,,280,246,Chicago Black Hawks,832,,56,280,3,50,274,9
1983,NHL,PIT,PIT,WA,PT,6,,80,16,58,6.0,,38,,,254,390,Pittsburgh Penguins,1695,14,70,340,14,86,357,7
1999,NHL,ANA,ANA,WC,PC,5,,82,34,33,12.0,3,83,,,217,227,Mighty Ducks of Anaheim,926,8,55,332,8,62,296,4
2000,NHL,CAL,CAL,WC,NW,4,,82,27,36,15.0,4,73,,,197,236,Calgary Flames,1376,14,65,435,11,76,378,3
1982,NHL,WAS,WAS,WA,PT,3,DSF,80,39,25,16.0,,94,,,306,283,Washington Capitals,1329,20,75,358,11,53,288,3
1997,NHL,NYR,NYR,EC,AT,5,,82,25,39,18.0,,68,,,197,231,New York Rangers,1548,12,62,351,13,55,376,0
1945,NHL,MTL,MTL,,,1,SC,50,28,17,5.0,,61,,,172,134,Montreal Canadiens,337,,,,,,,
1935,NHL,CHI,CHI,,AM,3,QF,48,21,19,8.0,,50,,,93,92,Chicago Black Hawks,409,,,,,,,
2009,NHL,BUF,BUF,EC,NE,1,CQF,82,45,27,,10,100,4,6,235,207,Buffalo Sabres,918,16,55,313,3,38,284,4
2006,NHL,LAK,LAK,WC,PC,4,,82,27,41,,14,68,4,6,227,283,Los Angeles Kings,1239,24,81,442,6,91,411,6
1974,NHL,MNS,DAL,CC,SM,4,,80,23,50,7.0,,53,,,221,341,Minnesota North Stars,1106,14,45,293,10,81,303,3
1988,NHL,WAS,WAS,WA,PT,1,DSF,80,41,29,10.0,,92,,,305,259,Washington Capitals,1836,12,96,443,13,73,362,7
1917,PCHA,PO1,PO1,,,3,,18,7,11,0.0,,14,,,63,75,Portland Rosebuds,,,,,,,,
1910,NHA,OT1,STE,,,1,,16,13,3,0.0,,26,,,122,69,Ottawa Senators,,,,,,,,
1937,NHL,NYR,NYR,,AM,2,QF,48,27,15,6.0,,60,,,149,96,New York Rangers,445,,,,,,,
1943,NHL,BOS,BOS,,,5,,50,19,26,5.0,,43,,,223,268,Boston Bruins,225,,,,,,,
1989,NHL,BOS,BOS,WA,AD,1,F,80,46,25,9.0,,101,,,289,232,Boston Bruins,1458,20,83,352,3,53,316,5
2008,NHL,CAR,CAR,EC,SE,2,CF,82,45,30,,7,97,3,5,239,226,Carolina Hurricanes,802,16,70,374,9,59,301,8
1977,NHL,MNS,DAL,CC,SM,5,,80,18,53,9.0,,45,,,218,325,Minnesota North Stars,1096,18,49,328,10,61,218,3
