playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
yeagest01,1981,LAN,NL,NLCS,C,1,0,3.0,2,0,0,0,0,0.0,0.0,0.0
mayswi01,1962,SFN,NL,WS,CF,7,7,183.0,19,0,0,0,0,,,
heredfe01,2004,NYA,AL,ALDS2,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
betemwi01,2011,DET,AL,ALDS1,3B,3,2,,2,3,0,0,0,,,
sheehja01,1920,BRO,NL,WS,3B,3,3,72.0,3,5,2,0,0,,,
freembu01,1903,BOS,AL,WS,RF,8,8,213.0,10,0,0,0,0,,,
seaveto01,1973,NYN,NL,WS,P,2,2,45.0,0,2,0,0,0,,1.0,0.0
knoblch01,1998,NYA,AL,ALDS2,2B,3,3,81.0,4,10,1,0,0,,,
slocuhe01,1997,SEA,AL,ALDS2,P,2,0,6.0,1,0,0,0,0,,0.0,0.0
hernali01,2007,ARI,NL,NLDS1,P,1,1,18.0,0,2,0,0,0,,1.0,0.0
rodrifr03,2004,ANA,AL,ALDS1,P,2,0,14.0,0,0,0,0,0,,1.0,0.0
mcgeewi01,1985,SLN,NL,NLCS,CF,6,6,156.0,18,0,0,0,0,,,
coopewa01,1943,SLN,NL,WS,C,5,5,116.0,28,3,2,0,0,0.0,2.0,0.0
jacksmi02,1995,CIN,NL,NLDS2,P,3,0,11.0,1,1,0,0,0,,0.0,0.0
fingero01,1974,OAK,AL,ALCS,P,2,0,9.0,0,0,0,0,0,,0.0,0.0
pfeffje01,1916,BRO,NL,WS,P,3,1,32.0,0,2,0,0,0,,0.0,2.0
girarjo01,1995,COL,NL,NLDS1,C,4,4,102.0,25,3,1,2,0,0.0,3.0,2.0
mamaual01,1920,BRO,NL,WS,P,3,0,12.0,0,1,0,0,0,,0.0,0.0
venturo01,1993,CHA,AL,ALCS,3B,6,6,156.0,6,6,1,0,0,,,
tavarju01,2005,SLN,NL,NLDS1,P,2,0,4.0,0,0,0,0,0,,0.0,0.0
foxpe01,1935,DET,AL,WS,RF,6,6,165.0,10,2,1,0,0,,,
karchma01,1998,CHN,NL,NLDS1,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
tagucso01,2006,SLN,NL,NLCS,LF,3,0,18.0,1,0,0,0,0,,,
morsemi01,2012,WAS,NL,NLDS1,LF,5,5,132.0,4,1,1,0,0,0.0,0.0,0.0
tavarju01,1995,CLE,AL,ALDS1,P,3,0,8.0,0,0,0,0,0,,0.0,0.0
morgami01,2001,ARI,NL,WS,P,3,0,14.0,0,0,0,0,0,,0.0,0.0
brosisc01,2000,NYA,AL,WS,3B,5,5,129.0,1,9,0,0,0,,,
johnslo01,1966,LAN,NL,WS,RF,3,2,54.0,7,0,0,0,0,,,
myersbr01,2009,PHI,NL,NLDS2,P,1,0,2.0,0,1,0,0,0,,0.0,0.0
wellsda01,1989,TOR,AL,ALCS,P,1,0,3.0,0,0,0,0,0,,4.0,0.0
johnsch04,1997,FLO,NL,NLDS1,C,3,3,81.0,21,3,0,0,0,0.0,2.0,3.0
millebo04,1971,PIT,NL,WS,P,3,0,14.0,1,1,0,0,0,,0.0,0.0
corajo01,1997,SEA,AL,ALDS2,2B,4,4,105.0,7,11,0,2,0,,,
lewisda01,1999,BOS,AL,ALDS1,CF,4,4,106.0,7,0,0,0,0,,,
helmswe01,2002,ATL,NL,NLDS1,1B,1,0,4.0,0,0,0,0,0,,,
perezed02,1999,ATL,NL,NLDS1,C,4,4,117.0,35,1,0,0,0,0.0,3.0,1.0
youngmi02,2011,TEX,AL,WS,DH,7,4,,32,2,2,4,0,,,
maxvida01,1964,SLN,NL,WS,2B,7,7,171.0,13,15,0,5,0,,,
hendeda01,1988,OAK,AL,ALCS,CF,4,4,108.0,12,0,2,0,0,,,
pattima01,1976,KCA,AL,ALCS,P,2,0,1.0,0,0,0,0,0,,0.0,0.0
aybarwi01,2008,TBA,AL,WS,1B,1,0,3.0,0,0,0,0,0,,,
ceyro01,1978,LAN,NL,WS,3B,6,6,158.0,2,12,0,1,0,,,
reynoal01,1949,NYA,AL,WS,P,2,1,37.0,0,1,0,1,0,,1.0,0.0
mullige01,1908,DET,AL,WS,P,1,1,27.0,0,1,0,0,0,,3.0,3.0
fossera01,1974,OAK,AL,ALCS,C,4,4,108.0,21,3,0,0,0,1.0,0.0,3.0
shannmi01,1964,SLN,NL,WS,RF,7,7,189.0,13,2,0,1,0,,,
stanlmi01,1972,DET,AL,ALCS,LF,1,0,7.0,2,0,0,0,0,,,
molinbe01,2002,ANA,AL,ALCS,C,5,5,117.0,33,3,0,0,0,0.0,1.0,1.0
cabreor01,2004,BOS,AL,ALDS1,SS,3,3,84.0,3,5,0,1,0,,,
martiti02,1996,NYA,AL,ALCS,1B,5,5,141.0,48,3,0,2,0,,,
maxvida01,1967,SLN,NL,WS,SS,7,7,177.0,13,17,0,3,0,,,
santajo01,2006,MIN,AL,ALDS2,P,1,1,24.0,0,1,0,0,0,,0.0,0.0
stewada01,1990,OAK,AL,ALCS,P,2,2,48.0,0,3,0,0,0,,0.0,0.0
clemero02,2007,NYA,AL,ALDS2,P,1,1,7.0,0,0,0,0,0,,1.0,0.0
muelldo01,1954,NY1,NL,WS,RF,4,4,111.0,3,0,2,0,0,,,
molinbe01,2005,LAA,AL,ALCS,C,4,4,108.0,26,7,0,1,0,0.0,4.0,4.0
gilbe01,2002,ANA,AL,WS,2B,1,1,24.0,3,3,0,2,0,,,
cabrefr01,1993,ATL,NL,NLCS,C,1,0,3.0,1,0,0,0,0,0.0,0.0,0.0
coninje01,2003,FLO,NL,WS,LF,3,3,90.0,5,0,0,0,0,,,
willido03,2003,FLO,NL,NLCS,P,2,1,10.0,1,1,0,0,0,,0.0,0.0
beckebe01,1915,PHI,NL,WS,LF,1,0,3.0,0,0,0,0,0,,,
manwaki01,1989,SFN,NL,WS,C,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
wickmbo01,2001,CLE,AL,ALDS1,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
moorejo02,1937,NY1,NL,WS,LF,5,5,129.0,13,0,0,0,0,,,
gagnegr01,1987,MIN,AL,ALCS,SS,5,5,132.0,9,13,2,2,0,,,
madsory01,2008,PHI,NL,WS,P,4,0,11.0,0,1,0,0,0,,2.0,0.0
mirabdo01,2005,BOS,AL,ALDS1,C,1,1,18.0,5,1,0,0,0,0.0,2.0,1.0
tenacge01,1972,OAK,AL,ALCS,C,5,5,123.0,19,3,0,0,0,1.0,0.0,1.0
chaneda01,1970,CIN,NL,WS,SS,3,0,24.0,1,2,0,0,0,,,
fordda01,1979,CAL,AL,ALCS,RF,4,4,107.0,6,0,1,0,0,,,
infanom01,2010,ATL,NL,NLDS2,2B,2,1,33.0,3,5,0,2,0,,,
wohlema01,1992,ATL,NL,WS,P,2,0,2.0,0,0,0,0,0,,1.0,0.0
jurisal01,1944,SLN,NL,WS,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
planked01,1905,PHA,AL,WS,P,2,2,51.0,1,6,0,0,0,,4.0,1.0
polanpl01,2001,SLN,NL,NLDS2,3B,5,5,128.0,1,15,1,2,0,,,
fossato01,1996,SLN,NL,NLCS,P,5,0,13.0,0,0,0,0,0,,1.0,0.0
hattesc01,2002,OAK,AL,ALDS2,1B,5,5,105.0,35,2,1,3,0,,,
fieldpr01,2011,MIL,NL,NLCS,1B,6,6,,54,1,0,6,0,,,
gibsoki01,1984,DET,AL,ALCS,RF,3,3,87.0,8,0,0,0,0,,,
figgich01,2009,LAA,AL,ALCS,3B,6,6,172.0,4,8,1,2,0,,,
livinmi01,1945,CHN,NL,WS,C,6,6,162.0,22,4,0,0,0,1.0,3.0,0.0
jacksre01,1975,OAK,AL,ALCS,RF,3,3,75.0,5,2,0,2,0,,,
martipe02,1999,BOS,AL,ALDS1,P,2,1,30.0,2,0,0,0,0,,1.0,0.0
finlest01,2002,ARI,NL,NLDS2,CF,3,3,78.0,12,0,0,0,0,,,
bridgto01,1945,DET,AL,WS,P,1,0,5.0,0,0,0,0,0,,0.0,0.0
vizcalu01,2005,CHA,AL,WS,P,1,0,3.0,0,1,0,0,0,,0.0,0.0
karroer01,2003,CHN,NL,NLDS2,1B,4,4,99.0,27,1,0,1,0,,,
podrejo01,1959,LAN,NL,WS,P,2,2,28.0,0,1,0,1,0,,0.0,0.0
riverru01,1998,SDN,NL,WS,RF,1,0,3.0,1,0,0,0,0,,,
howarry01,2009,PHI,NL,WS,1B,6,6,156.0,33,4,0,3,0,,,
grimsro02,1972,CIN,NL,NLCS,P,1,1,27.0,0,0,0,0,0,,0.0,0.0
henrito01,1947,NYA,AL,WS,RF,6,6,140.0,9,0,0,0,0,,,
marbefi01,1925,WS1,AL,WS,P,2,0,7.0,0,0,0,0,0,,0.0,0.0
coopemo01,1943,SLN,NL,WS,P,2,2,48.0,0,1,0,0,0,,0.0,0.0
whitema01,1998,CLE,AL,ALCS,LF,2,2,54.0,3,0,0,0,0,,,
mccarti01,1967,SLN,NL,WS,C,7,7,183.0,55,4,0,1,0,0.0,1.0,2.0
martiti02,2001,NYA,AL,WS,1B,6,6,154.0,46,6,0,4,0,,,
willige02,1998,ATL,NL,NLCS,RF,5,2,63.0,3,0,0,0,0,,,
reynosh01,1998,HOU,NL,NLDS2,P,1,1,21.0,0,2,0,1,0,,0.0,0.0
sullibi04,1940,DET,AL,WS,C,4,4,105.0,23,2,0,0,0,0.0,1.0,1.0
muellbi02,2004,BOS,AL,ALCS,3B,7,7,207.0,7,10,0,2,0,,,
dempsry01,2007,CHN,NL,NLDS1,P,1,0,3.0,1,0,0,0,0,,0.0,0.0
leede02,2003,FLO,NL,NLDS1,1B,4,4,111.0,29,2,0,0,0,,,
mirabdo01,2007,BOS,AL,ALCS,C,1,1,15.0,8,0,0,0,0,0.0,2.0,0.0
whitsed01,1984,SDN,NL,WS,P,1,1,2.0,0,0,0,0,0,,1.0,0.0
beckejo02,2008,BOS,AL,ALCS,P,2,2,28.0,1,2,0,0,0,,2.0,1.0
mcclell01,1991,PIT,NL,NLCS,1B,1,0,3.0,0,0,0,0,0,,,
timlimi01,2007,BOS,AL,ALCS,P,3,0,10.0,0,1,0,0,0,,0.0,0.0
jacksre01,1977,NYA,AL,WS,RF,6,6,144.0,9,0,0,0,0,,,
mahompa01,1999,NYN,NL,NLCS,P,3,0,19.0,1,2,0,2,0,,2.0,0.0
eichhma01,1993,TOR,AL,ALCS,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
mooreji02,1930,PHA,AL,WS,LF,1,1,9.0,0,0,0,0,0,,,
posadjo01,1999,NYA,AL,ALDS2,C,1,1,27.0,5,0,0,0,0,0.0,1.0,0.0
schusbi01,1945,CHN,NL,WS,SS,1,0,6.0,1,2,0,0,0,,,
maddugr01,1995,ATL,NL,NLDS1,P,2,2,42.0,1,4,0,1,0,,1.0,0.0
matsuhi01,2003,NYA,AL,ALDS1,LF,4,4,108.0,5,0,0,0,0,,,
johnsda06,2010,TBA,AL,ALDS1,1B,1,0,6.0,1,0,0,1,0,,,
garceri01,1999,BOS,AL,ALCS,P,2,0,9.0,0,1,0,0,0,,0.0,0.0
anderbr01,1996,BAL,AL,ALDS1,CF,4,4,114.0,7,0,0,0,0,,,
claytro01,1996,SLN,NL,NLCS,SS,5,5,129.0,6,16,2,2,0,,,
coopece01,1975,BOS,AL,WS,1B,4,4,106.0,40,1,0,1,0,,,
spencsh01,2001,NYA,AL,ALDS2,RF,3,2,63.0,4,1,0,0,0,,,
carbobe01,1970,CIN,NL,NLCS,LF,2,2,54.0,0,0,0,0,0,,,
landrke01,1985,LAN,NL,NLCS,CF,5,4,106.0,7,0,0,0,0,,,
bogarti01,1999,HOU,NL,NLDS1,SS,1,1,27.0,4,4,0,1,0,,,
covinwe01,1958,ML1,NL,WS,LF,7,7,177.0,10,1,0,0,0,,,
coraal01,2008,BOS,AL,ALDS1,SS,2,1,33.0,1,4,0,0,0,,,
wynnema01,1989,CHN,NL,NLCS,LF,1,1,24.0,3,0,0,0,0,,,
anderga01,2008,LAA,AL,ALDS1,LF,4,4,116.0,5,0,0,0,0,,,
klingjo01,1908,CHN,NL,WS,C,5,5,135.0,32,6,0,1,0,1.0,5.0,2.0
penaal01,1988,LAN,NL,WS,P,2,0,15.0,0,0,0,0,0,,0.0,0.0
brettge01,1985,KCA,AL,WS,3B,7,7,183.0,10,19,1,1,0,,,
knoblch01,1991,MIN,AL,ALCS,2B,5,5,138.0,8,14,0,3,0,,,
palmeor01,2004,HOU,NL,NLCS,LF,4,0,18.0,0,0,0,0,0,,,
lagrole01,1972,DET,AL,ALCS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
skowrbi01,1956,NYA,AL,WS,1B,2,2,51.0,21,4,1,3,0,,,
reussje01,1974,PIT,NL,NLCS,P,2,2,29.0,0,0,0,0,0,,1.0,0.0
spahnwa01,1948,BSN,NL,WS,P,3,1,36.0,0,3,0,0,0,,0.0,0.0
wellsbo01,2002,MIN,AL,ALCS,P,2,0,3.0,0,0,0,0,0,,0.0,0.0
deltomi01,2000,SFN,NL,NLDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
donahji02,1906,CHA,AL,WS,1B,6,6,162.0,80,9,1,2,0,,,
feldmsc01,2011,TEX,AL,WS,P,5,0,,1,1,0,0,0,,,
halldi01,1971,BAL,AL,WS,P,1,0,3.0,1,0,0,0,0,,0.0,0.0
jeterde01,1999,NYA,AL,ALDS2,SS,3,3,81.0,5,10,0,3,0,,,
gordoto01,1999,BOS,AL,ALCS,P,3,0,6.0,0,1,0,0,0,,2.0,0.0
sierrru01,2003,NYA,AL,WS,RF,1,0,6.0,0,0,0,0,0,,,
zimmedo01,1955,BRO,NL,WS,2B,4,3,78.0,4,8,2,3,0,,,
gantnji01,1981,ML4,AL,AEDIV,2B,4,4,108.0,3,16,2,2,0,,,
mooreke01,1981,OAK,AL,AWDIV,1B,2,2,54.0,14,1,0,1,0,,,
fordcu01,1987,SLN,NL,NLCS,RF,4,2,63.0,6,0,0,0,0,,,
loftoke01,1996,CLE,AL,ALDS1,CF,4,4,111.0,10,0,0,0,0,,,
lackejo01,2002,ANA,AL,ALCS,P,1,1,21.0,1,0,0,0,0,,0.0,1.0
wanerpa01,1927,PIT,NL,WS,RF,4,4,104.0,8,0,0,0,0,,,
valdesa01,1965,MIN,AL,WS,LF,2,2,51.0,6,0,0,0,0,,,
maranra01,1914,BSN,NL,WS,SS,4,4,117.0,7,13,1,2,0,,,
eisenji01,1997,FLO,NL,WS,1B,2,0,17.0,3,1,0,1,0,,,
warnelo01,1935,CHN,NL,WS,P,3,2,50.0,2,9,0,0,0,,0.0,1.0
oldisbo01,1960,PIT,NL,WS,C,2,0,6.0,0,0,0,0,0,0.0,0.0,0.0
garcika01,2003,NYA,AL,WS,RF,5,5,108.0,7,0,0,0,0,,,
simmoal01,1939,CIN,NL,WS,LF,1,0,18.0,3,0,0,0,0,,,
pujolal01,2006,SLN,NL,WS,1B,5,5,132.0,47,1,1,3,0,,,
alouma01,1962,SFN,NL,WS,RF,2,1,33.0,0,0,0,0,0,,,
sandesc01,1990,OAK,AL,WS,P,2,0,5.0,0,0,0,0,0,,2.0,0.0
lapoida01,1982,SLN,NL,WS,P,2,1,25.0,0,2,1,0,0,,0.0,0.0
andujjo01,1982,SLN,NL,WS,P,2,2,40.0,1,2,1,0,0,,0.0,0.0
yanes01,2005,LAA,AL,ALCS,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
drabomo01,1970,BAL,AL,WS,P,2,0,10.0,1,0,0,0,0,,0.0,1.0
hughedi01,1968,SLN,NL,WS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
crispco01,2012,OAK,AL,ALDS2,CF,5,5,131.0,7,0,1,0,0,0.0,0.0,0.0
fergujo01,1974,LAN,NL,NLCS,RF,3,3,75.0,6,0,0,0,0,,,
hernali01,2000,SFN,NL,NLDS2,P,1,1,23.0,0,0,0,0,0,,0.0,0.0
redmomi01,2003,FLO,NL,NLCS,C,1,0,6.0,2,0,0,0,0,0.0,0.0,0.0
lazzeto01,1926,NYA,AL,WS,2B,7,7,189.0,15,19,1,2,0,,,
sasakka01,2000,SEA,AL,ALCS,P,2,0,8.0,0,0,0,0,0,,0.0,0.0
conceda01,1972,CIN,NL,WS,SS,5,4,115.0,4,11,1,1,0,,,
demarfr02,1935,CHN,NL,WS,CF,2,1,32.0,0,0,0,0,0,,,
mcgloji01,1970,CIN,NL,WS,P,1,1,13.0,0,0,0,0,0,,0.0,0.0
dusaker01,1946,SLN,NL,WS,LF,4,2,42.0,1,1,0,0,0,,,
oberkke01,1982,SLN,NL,NLCS,3B,3,3,81.0,2,4,1,1,0,,,
bluevi01,1972,OAK,AL,ALCS,P,4,0,16.0,0,1,0,0,0,,0.0,0.0
fonvich01,1995,LAN,NL,NLDS2,SS,3,3,78.0,1,7,1,2,0,,,
welchbo01,1981,LAN,NL,NWDIV,P,1,0,3.0,1,0,0,0,0,,0.0,0.0
underto01,1976,PHI,NL,NLCS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
vaughmo01,1998,BOS,AL,ALDS1,1B,4,4,102.0,30,4,0,3,0,,,
guzmaju01,1992,TOR,AL,WS,P,1,1,24.0,2,0,0,0,0,,2.0,0.0
leibrch01,1984,KCA,AL,ALCS,P,1,1,24.0,2,2,0,0,0,,3.0,0.0
brosisc01,1999,NYA,AL,ALDS2,3B,3,3,81.0,2,3,0,1,0,,,
lidgebr01,2009,PHI,NL,NLDS2,P,2,0,4.0,0,0,0,0,0,,1.0,0.0
garrewa01,1969,NYN,NL,NLCS,3B,3,3,81.0,1,5,0,0,0,,,
quilifr01,1970,MIN,AL,ALCS,2B,2,0,18.0,1,1,0,1,0,,,
maxvida01,1972,OAK,AL,ALCS,SS,4,3,66.0,3,7,0,2,0,,,
gladdda01,1987,MIN,AL,ALCS,LF,5,5,132.0,12,0,0,0,0,,,
stiebda01,1989,TOR,AL,ALCS,P,2,2,34.0,0,1,0,0,0,,3.0,1.0
conceda01,1975,CIN,NL,NLCS,SS,3,3,84.0,6,8,1,2,0,,,
billija01,1975,CIN,NL,WS,P,3,1,27.0,0,2,0,1,0,,0.0,1.0
haasmo01,1981,ML4,AL,AEDIV,P,2,2,20.0,2,0,0,0,0,,0.0,1.0
jacksmi02,2002,MIN,AL,ALDS2,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
clancji01,1991,ATL,NL,WS,P,3,0,13.0,0,0,0,0,0,,1.0,0.0
moranmi01,1993,PHI,NL,NLCS,2B,4,3,84.0,8,9,1,2,0,,,
hoopeha01,1918,BOS,AL,WS,RF,6,6,159.0,11,0,0,0,0,,,
honeyri01,1983,LAN,NL,NLCS,P,2,0,5.0,1,0,0,0,0,,0.0,0.0
donnebr01,2005,LAA,AL,ALCS,P,3,0,10.0,0,0,0,0,0,,1.0,0.0
repulri01,1959,LAN,NL,WS,RF,1,0,3.0,0,0,0,0,0,,,
clarkja01,1985,SLN,NL,WS,1B,7,7,184.0,51,3,0,6,0,,,
guerrpe01,1981,LAN,NL,NLCS,CF,2,2,48.0,5,0,0,0,0,,,
thomeji01,2001,CLE,AL,ALDS1,1B,5,5,129.0,42,3,0,4,0,,,
tovarce01,1970,MIN,AL,ALCS,2B,1,0,3.0,0,0,0,0,0,,,
jennido01,1990,OAK,AL,ALCS,RF,1,0,12.0,0,0,0,0,0,,,
milbola01,1981,NYA,AL,AEDIV,SS,5,5,135.0,4,15,0,1,0,,,
snodgfr01,1912,NY1,NL,WS,LF,1,1,13.0,0,0,0,0,0,,,
harriwi01,2005,CHA,AL,ALDS1,2B,1,0,3.0,1,0,0,0,0,,,
leecl02,2009,PHI,NL,NLCS,P,1,1,24.0,1,1,0,0,0,,0.0,0.0
hortori01,1985,SLN,NL,WS,P,3,0,12.0,2,0,0,0,0,,1.0,0.0
gromest01,1948,CLE,AL,WS,P,1,1,27.0,1,1,0,0,0,,0.0,0.0
smoltjo01,1997,ATL,NL,NLCS,P,1,1,18.0,0,1,0,0,0,,0.0,0.0
tarasto01,1996,BAL,AL,ALCS,RF,2,0,12.0,2,0,0,0,0,,,
kubekto01,1960,NYA,AL,WS,LF,2,0,18.0,2,0,0,0,0,,,
hammoje01,2003,SFN,NL,NLDS1,RF,1,1,15.0,1,0,0,0,0,,,
heredfe01,2003,NYA,AL,ALDS1,P,1,0,6.0,0,2,0,1,0,,0.0,0.0
gehrilo01,1927,NYA,AL,WS,1B,4,4,108.0,41,3,0,3,0,,,
holmeto01,1948,BSN,NL,WS,RF,6,6,156.0,10,2,0,1,0,,,
wilsomo01,1986,NYN,NL,NLCS,CF,2,2,45.0,3,0,0,0,0,,,
lowelmi01,2003,FLO,NL,NLCS,3B,7,4,133.0,4,8,0,0,0,,,
pierzaj01,2003,MIN,AL,ALDS1,C,4,4,105.0,29,0,0,0,0,1.0,4.0,0.0
murrare01,1911,NY1,NL,WS,RF,6,6,162.0,4,1,3,0,0,,,
lombaer01,1939,CIN,NL,WS,C,4,4,97.0,22,1,1,0,0,0.0,0.0,0.0
kellyge01,1924,NY1,NL,WS,2B,1,0,3.0,1,1,0,0,0,,,
kisonbr01,1971,PIT,NL,WS,P,2,0,19.0,0,1,0,0,0,,0.0,0.0
bergewa01,1939,CIN,NL,WS,LF,4,4,88.0,5,0,0,0,0,,,
dicksmu01,1943,SLN,NL,WS,P,1,0,2.0,1,0,0,0,0,,0.0,0.0
willimi02,1993,PHI,NL,NLCS,P,4,0,16.0,0,1,1,0,0,,0.0,0.0
cullero01,1942,NYA,AL,WS,RF,5,5,132.0,6,0,0,0,0,,,
benzito01,1990,CIN,NL,WS,1B,3,2,60.0,24,0,0,1,0,,,
ashbyal01,1980,HOU,NL,NLCS,C,2,1,42.0,11,2,0,0,0,0.0,0.0,1.0
dimagjo01,1942,NYA,AL,WS,CF,5,5,132.0,20,0,0,0,0,,,
grandcu01,2006,DET,AL,WS,CF,5,5,126.0,9,0,0,0,0,,,
gomezch02,1998,SDN,NL,WS,SS,4,4,93.0,6,10,0,4,0,,,
garlajo01,2005,CHA,AL,ALCS,P,1,1,27.0,0,3,0,0,0,,0.0,0.0
francje01,2007,COL,NL,WS,P,1,1,12.0,0,0,0,0,0,,0.0,0.0
trowbbo01,1957,ML1,NL,WS,P,1,0,3.0,0,0,0,0,0,,1.0,0.0
owenmi01,1941,BRO,NL,WS,C,5,5,126.0,20,4,1,1,0,0.0,2.0,1.0
sojolu01,1999,NYA,AL,ALCS,2B,2,0,9.0,1,1,0,1,0,,,
guarded01,2002,MIN,AL,ALCS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
grudzma01,2005,SLN,NL,NLDS1,2B,3,3,81.0,3,12,0,4,0,,,
schmimi01,1981,PHI,NL,NEDIV,3B,5,5,132.0,6,10,1,1,0,,,
weisswa01,1999,ATL,NL,NLDS1,SS,3,0,39.0,0,5,0,0,0,,,
bennega01,2006,SLN,NL,NLDS2,C,1,0,6.0,2,0,0,0,0,0.0,0.0,0.0
barryja01,1910,PHA,AL,WS,SS,5,5,137.0,9,12,0,1,0,,,
hubbeca01,1933,NY1,NL,WS,P,2,2,60.0,1,4,1,0,0,,0.0,1.0
jacksmi02,1997,CLE,AL,WS,P,4,0,14.0,1,1,0,0,0,,0.0,0.0
holtobr01,1988,LAN,NL,NLCS,P,3,0,12.0,0,1,0,0,0,,0.0,0.0
mumphje01,1981,NYA,AL,ALCS,CF,3,3,81.0,4,0,0,0,0,,,
hernaor01,2005,CHA,AL,ALDS1,P,1,0,9.0,1,0,0,0,0,,0.0,0.0
garvest01,1977,LAN,NL,NLCS,1B,4,4,108.0,39,2,0,3,0,,,
willivi01,1909,PIT,NL,WS,P,2,1,35.0,1,2,0,0,0,,2.0,1.0
coneda01,1992,TOR,AL,ALCS,P,2,2,36.0,0,1,1,0,0,,6.0,1.0
tidrodi01,1976,NYA,AL,WS,P,2,0,7.0,0,0,0,0,0,,0.0,0.0
moonwa01,1959,LAN,NL,WS,CF,1,0,3.0,0,0,0,0,0,,,
teufeti01,1988,NYN,NL,NLCS,2B,1,1,24.0,1,3,0,0,0,,,
reedho01,1965,LAN,NL,WS,P,2,0,10.0,1,0,0,0,0,,1.0,0.0
whitefr01,1977,KCA,AL,ALCS,2B,5,5,132.0,13,16,0,1,0,,,
wiseri01,1975,BOS,AL,ALCS,P,1,1,22.0,2,3,0,0,0,,0.0,0.0
mientdo01,2004,BOS,AL,ALDS1,1B,3,0,30.0,7,0,0,0,0,,,
worreti01,2002,SFN,NL,WS,P,6,0,17.0,1,0,0,0,0,,0.0,0.0
mcdonji04,1953,NYA,AL,WS,P,1,1,23.0,2,0,0,0,0,,0.0,0.0
morrija02,1991,MIN,AL,ALCS,P,2,2,40.0,3,2,0,0,0,,3.0,0.0
littogr01,1989,SFN,NL,NLCS,3B,1,0,3.0,0,0,0,0,0,,,
francje02,2010,TEX,AL,ALCS,RF,4,3,69.0,3,0,1,0,0,,,
farnsky01,2007,NYA,AL,ALDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
burnsto02,1989,OAK,AL,WS,P,2,0,5.0,0,0,0,0,0,,0.0,0.0
hoilech01,1996,BAL,AL,ALDS1,C,4,3,66.0,14,3,0,0,0,0.0,4.0,3.0
gladdda01,1987,MIN,AL,WS,LF,7,7,180.0,12,0,0,0,0,,,
regalru01,1954,CLE,AL,WS,3B,1,0,6.0,0,0,0,0,0,,,
smithpe02,1992,ATL,NL,NLCS,P,2,0,11.0,0,1,0,0,0,,1.0,1.0
percitr01,2002,ANA,AL,WS,P,3,0,9.0,0,0,0,0,0,,0.0,0.0
shelbjo01,1983,BAL,AL,ALCS,CF,3,2,60.0,4,0,0,0,0,,,
lopesda01,1977,LAN,NL,WS,2B,6,6,165.0,12,22,0,2,0,,,
renteed01,2000,SLN,NL,NLDS1,SS,3,3,81.0,7,4,1,1,0,,,
thurmma01,1987,DET,AL,ALCS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
buforda01,1999,BOS,AL,ALCS,CF,4,1,36.0,4,0,0,0,0,,,
heredfe01,2004,NYA,AL,ALCS,P,3,0,4.0,0,1,0,1,0,,0.0,0.0
encarju01,2006,SLN,NL,WS,RF,3,2,56.0,3,0,1,0,0,,,
clemero02,2003,NYA,AL,ALCS,P,2,2,27.0,0,0,0,0,0,,0.0,1.0
newhoha01,1954,CLE,AL,WS,P,1,0,0.0,0,0,0,0,0,,0.0,0.0
butersa01,1987,MIN,AL,ALCS,C,1,1,18.0,6,0,0,0,0,0.0,2.0,0.0
hudsoti01,2010,ATL,NL,NLDS2,P,1,1,21.0,4,0,0,0,0,,1.0,1.0
kubiate01,1972,OAK,AL,ALCS,2B,3,0,42.0,3,8,1,2,0,,,
dietzdi01,1971,SFN,NL,NLCS,C,4,4,102.0,34,2,0,1,0,1.0,2.0,1.0
jeterde01,2010,NYA,AL,ALDS2,SS,3,3,81.0,2,6,0,3,0,,,
powelbo01,1970,BAL,AL,WS,1B,5,5,135.0,38,2,0,3,0,,,
jordabr01,1996,SLN,NL,NLDS2,RF,3,3,81.0,4,0,0,0,0,,,
ortizru01,2004,ATL,NL,NLDS2,P,1,1,9.0,0,0,0,0,0,,0.0,0.0
molinbe01,2002,ANA,AL,WS,C,7,7,171.0,44,2,1,1,0,1.0,5.0,1.0
riddlel01,1940,CIN,NL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
flanami01,1979,BAL,AL,WS,P,3,2,45.0,0,4,0,0,0,,0.0,1.0
graffto01,1998,ATL,NL,NLCS,2B,3,2,45.0,2,5,0,2,0,,,
driesda01,1987,SLN,NL,WS,1B,4,4,79.0,27,1,0,0,0,,,
