managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
wilbede01m,1973,TEX,AL,2,1,1,0,6.0,N
bristda99m,1980,SFN,NL,1,161,75,86,5.0,N
sawyeed99m,1948,PHI,NL,3,63,23,40,6.0,N
murtada01m,1971,PIT,NL,1,162,97,65,1.0,N
parrila01m,1998,DET,AL,2,25,13,12,5.0,N
tigheja99m,1958,DET,AL,1,49,21,28,5.0,N
stovage01m,1911,CLE,AL,2,139,74,62,3.0,Y
rodgebu01m,1987,MON,NL,1,162,91,71,3.0,N
perezto01m,1993,CIN,NL,1,44,20,24,5.0,N
lachere01m,2002,CHN,NL,2,1,0,1,5.0,N
harribu01m,1935,WS1,AL,1,154,67,86,6.0,N
wrighha01m,1878,BSN,NL,1,60,41,19,1.0,N
johnsda02m,1984,NYN,NL,1,162,90,72,2.0,N
haneyfr01m,1959,ML1,NL,1,157,86,70,2.0,N
darkal01m,1961,SFN,NL,1,155,85,69,3.0,N
wrighha01m,1893,PHI,NL,1,133,72,57,4.0,N
rojasco01m,1996,FLO,NL,2,1,1,0,3.0,N
loftuto01m,1890,CIN,NL,1,134,77,55,4.0,N
houkra01m,1969,NYA,AL,1,162,80,81,5.0,N
mckecbi01m,1931,BSN,NL,1,156,64,90,7.0,N
moriage02m,1928,DET,AL,1,154,68,86,6.0,N
holliho01m,1875,WS6,,1,20,4,16,10.0,Y
rowlapa99m,1916,CHA,AL,1,155,89,65,2.0,N
mcgunbi01m,1891,PIT,NL,2,59,24,33,8.0,N
foxch01m,1974,SFN,NL,1,76,34,42,5.0,N
torboje01m,1991,CHA,AL,1,162,87,75,2.0,N
chancfr01m,1906,CHN,NL,1,155,116,36,1.0,Y
mazzile01m,2005,BAL,AL,1,107,51,56,4.0,N
dykesji01m,1939,CHA,AL,1,155,85,69,4.0,Y
cronijo01m,1940,BOS,AL,1,154,82,72,5.0,Y
addybo01m,1877,CN1,NL,2,24,5,19,6.0,Y
raderdo02m,1991,CAL,AL,1,124,61,63,7.0,N
tannech01m,1986,ATL,NL,1,161,72,89,6.0,N
duffyhu01m,1910,CHA,AL,1,156,68,85,6.0,N
pikeli01m,1877,CN1,NL,1,14,3,11,6.0,Y
francte01m,1999,PHI,NL,1,162,77,85,3.0,N
tebbebi01m,1954,CIN,NL,1,154,74,80,5.0,N
blairwa01m,1915,BUF,FL,2,2,1,1,6.0,Y
ewingbu01m,1890,NYP,PL,1,132,74,57,3.0,Y
quademi99m,2010,CHN,NL,2,37,24,13,5.0,N
mortoch01m,1885,DTN,NL,1,38,7,31,6.0,Y
torrejo01m,1981,NYN,NL,1,105,41,62,4.0,N
nixonru01m,1990,ATL,NL,1,65,25,40,6.0,N
howear01m,1989,HOU,NL,1,162,86,76,3.0,N
powerpa99m,1890,RC2,AA,1,133,63,63,5.0,N
bakerdu01m,2010,CIN,NL,1,162,91,71,1.0,N
lemonbo01m,1971,KCA,AL,1,161,85,76,2.0,N
johnsda02m,1996,BAL,AL,1,164,88,74,2.0,N
kellejo01m,1904,CIN,NL,1,157,88,65,3.0,Y
tannech01m,1977,PIT,NL,1,162,96,66,2.0,N
actama99m,2008,WAS,NL,1,161,59,102,5.0,N
jonesfi01m,1906,CHA,AL,1,154,93,58,1.0,Y
virdobi01m,1974,NYA,AL,1,162,89,73,2.0,N
wrighha01m,1883,PRO,NL,1,98,58,40,3.0,N
willite01m,1971,WS2,AL,1,159,63,96,5.0,N
mackco01m,1942,PHA,AL,1,154,55,99,8.0,N
maddojo99m,2010,TBA,AL,1,162,96,66,1.0,N
gastoci01m,1991,TOR,AL,3,9,6,3,1.0,N
leylaji99m,2007,DET,AL,1,162,88,74,2.0,N
larusto01m,1987,OAK,AL,1,162,81,81,3.0,N
machake01m,2004,OAK,AL,1,162,91,71,2.0,N
buckeal99m,1904,BSN,NL,1,155,55,98,7.0,N
howsedi01m,1980,NYA,AL,1,162,103,59,1.0,N
haneyfr01m,1940,SLA,AL,1,156,67,87,6.0,N
trebeto99m,1989,ML4,AL,1,162,81,81,4.0,N
bochybr01m,1999,SDN,NL,1,162,74,88,4.0,N
barnibi01m,1884,BL2,AA,1,109,63,43,6.0,N
bradlbi01m,1905,CLE,AL,2,41,20,21,5.0,Y
birmijo01m,1914,CLE,AL,1,157,51,102,8.0,Y
snydepo01m,1891,WS9,AA,2,70,23,46,8.0,Y
tebeapa01m,1896,CL4,NL,1,135,80,48,2.0,Y
southbi01m,1943,SLN,NL,1,157,105,49,1.0,N
schmegu99m,1891,CL6,AA,1,138,61,76,6.0,N
coxbo01m,1979,ATL,NL,1,160,66,94,6.0,N
murtada01m,1964,PIT,NL,1,162,80,82,6.0,N
hornsro01m,1932,CHN,NL,1,99,53,46,1.0,Y
cronijo01m,1942,BOS,AL,1,152,93,59,2.0,Y
mauchge01m,1986,CAL,AL,1,162,92,70,1.0,N
donovbi01m,1915,NYA,AL,1,154,69,83,5.0,Y
normabi01m,1959,DET,AL,1,17,2,15,4.0,N
mcraeha01m,1991,KCA,AL,3,124,66,58,6.0,N
larusto01m,2007,SLN,NL,1,162,78,84,3.0,N
bissode01m,1945,BSN,NL,2,60,25,34,6.0,N
mackco01m,1905,PHA,AL,1,152,92,56,1.0,N
cuthbne01m,1882,SL4,AA,1,80,37,43,5.0,Y
kleinlo01m,1961,CHN,NL,8,11,5,6,7.0,N
rignebi01m,1976,SFN,NL,1,162,74,88,4.0,N
yostne01m,2012,KCA,AL,1,162,72,90,,N
mcgrajo01m,1926,NY1,NL,1,151,74,77,5.0,N
trembda99m,2008,BAL,AL,1,161,68,93,5.0,N
harribu01m,1924,WS1,AL,1,156,92,62,1.0,Y
mauchge01m,1978,MIN,AL,1,162,73,89,4.0,N
howsedi01m,1983,KCA,AL,1,163,79,83,2.0,N
schoere01m,1974,SLN,NL,1,161,86,75,2.0,N
showabu99m,1993,NYA,AL,1,162,88,74,2.0,N
smithma01m,1957,PHI,NL,1,156,77,77,5.0,N
