yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1924,BRO,NL,highan01,144,,144,144,0,0,0,133,1,17,0,0,0,0,,
1987,TEX,AL,wittbo01,27,0.0,1,26,26,0,0,0,0,0,0,0,0,0,0.0,1.0
1978,CAL,AL,baylodo01,158,158.0,158,56,0,0,17,0,0,0,39,0,0,39,102.0,0.0
1991,OAK,AL,guzmajo02,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
2005,MIL,NL,glovega01,15,10.0,14,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1954,CHN,NL,miksied01,38,,38,38,0,0,0,21,2,0,1,0,0,1,,
1986,SEA,AL,thomago01,57,40.0,57,0,0,0,0,0,0,0,0,0,0,0,40.0,15.0
1967,HOU,NL,farretu01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1988,CHN,NL,moyerja01,34,30.0,34,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1978,KCA,AL,lacocpe01,118,80.0,118,106,0,0,106,0,0,0,0,0,0,0,0.0,24.0
1953,CIN,NL,bridgro01,122,,122,122,0,0,0,115,3,6,0,0,0,0,,
1911,NY1,NL,mathech01,45,,45,45,45,0,0,0,0,0,0,0,0,0,,
1967,CAL,AL,clarkri01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1904,PIT,NL,rafteja01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
2008,CHN,NL,howrybo01,72,0.0,69,72,72,0,0,0,0,0,0,0,0,0,0.0,0.0
1886,CHN,NL,clarkjo01,55,,55,55,55,0,0,0,0,0,2,0,3,5,,
1919,WS1,AL,kellifr01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1993,ATL,NL,bellira01,91,16.0,91,82,0,0,0,24,0,58,0,0,0,0,0.0,6.0
1911,BOS,AL,hoopeha01,130,,130,130,0,0,0,0,0,0,0,0,130,130,,
1952,CIN,NL,landrho01,15,,15,15,0,14,0,0,0,0,0,0,0,0,,
1995,CAL,AL,myersgr01,85,68.0,85,61,0,61,0,0,0,0,0,0,0,0,15.0,13.0
2009,MIN,AL,cabreor01,59,57.0,59,57,0,0,0,0,0,57,0,0,0,0,0.0,1.0
1948,PHA,AL,majesha01,148,,148,148,0,0,0,0,142,8,0,0,0,0,,
1879,SR1,NL,farreja02,54,,54,54,0,0,0,54,0,0,0,0,0,0,,
1986,SLN,NL,kepshku01,2,1.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,TEX,AL,hortowi01,139,132.0,139,10,0,0,0,0,0,0,10,0,0,10,123.0,7.0
1981,CHN,NL,footeba01,9,6.0,9,8,0,8,0,0,0,0,0,0,0,0,0.0,1.0
1997,CHA,AL,darwije01,14,0.0,2,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,CAL,AL,habyajo01,28,0.0,0,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,CAL,AL,curtich01,139,116.0,139,135,0,0,0,0,0,0,48,35,62,135,0.0,9.0
2010,TOR,AL,mcdonjo03,63,40.0,63,61,0,0,0,23,19,19,2,0,0,2,0.0,1.0
2003,BOS,AL,rupery01,4,0.0,1,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1899,SLN,NL,thomato01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1992,PHI,NL,pegueju01,14,2.0,14,14,0,0,0,0,0,0,0,9,5,14,0.0,0.0
1930,PHI,NL,mccurha01,80,,80,80,0,41,0,0,0,0,0,0,0,0,,
1979,SEA,AL,simpsjo01,120,66.0,120,105,0,0,0,0,0,0,27,5,74,105,0.0,11.0
1948,BRO,NL,sexauel01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
2010,LAA,AL,shielsc01,43,1.0,3,43,43,0,0,0,0,0,0,0,0,0,0.0,0.0
1984,BOS,AL,juraked01,47,14.0,47,43,0,0,19,14,9,2,0,0,0,0,0.0,4.0
1968,ATL,NL,aloufe01,160,,160,160,0,0,0,0,0,0,0,158,0,158,,
1988,ML4,AL,clearma01,25,0.0,0,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0
1964,BAL,AL,saverbo01,46,,46,46,0,0,0,0,0,15,0,2,0,2,,
1978,CAL,AL,fairlro01,91,62.0,91,78,0,0,78,0,0,0,0,0,0,0,4.0,14.0
1984,NYN,NL,chapmke01,75,46.0,75,60,0,0,0,57,3,0,0,0,0,0,0.0,15.0
1972,CLE,AL,nettlgr01,150,,150,150,0,0,0,0,150,0,0,0,0,0,,
1906,PHA,AL,coaklan01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
2006,SDN,NL,meredcl01,45,0.0,45,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1929,PHI,NL,peelho01,53,,53,53,0,0,1,0,0,0,1,36,2,39,,
1981,OAK,AL,johnscl01,84,66.0,84,9,0,0,9,0,0,0,0,0,0,0,61.0,18.0
2005,PHI,NL,lidleco01,31,29.0,29,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1953,BOS,AL,flowebe01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1999,HOU,NL,knorrra01,13,7.0,13,11,0,11,0,0,0,0,0,0,0,0,0.0,3.0
1963,MIN,AL,tuttlbi01,16,,16,16,0,0,0,0,0,0,0,14,0,14,,
2007,NYA,AL,phelpjo01,36,21.0,36,30,0,1,29,0,0,0,0,0,0,0,1.0,12.0
1891,CL4,NL,davisge01,136,,136,136,3,0,0,0,22,0,4,111,1,116,,
1915,SLA,AL,hamilea01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1949,WS1,AL,difanja01,2,,2,2,0,0,0,1,0,0,0,0,0,0,,
1942,DET,AL,harrine01,121,,121,121,0,0,0,0,0,0,0,0,104,104,,
1979,MIN,AL,stanfke01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1976,SDN,NL,fuentti01,135,126.0,135,127,0,0,0,127,0,0,0,0,0,0,0.0,9.0
1971,SLN,NL,parkeha01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1967,PHI,NL,harmote01,2,,2,2,0,0,0,0,0,0,0,0,0,0,,
1983,NYA,AL,keougma02,12,0.0,0,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
1967,CHA,AL,lockebo02,77,,77,77,77,0,0,0,0,0,0,0,0,0,,
1900,NY1,NL,murphda02,22,,22,22,0,0,0,22,0,0,0,0,0,0,,
1994,SEA,AL,glinage01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,BAL,AL,davisst02,31,0.0,0,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1899,NY1,NL,warnejo01,88,,88,88,0,82,3,0,0,0,0,0,0,0,,
1987,CLE,AL,noboaju01,39,20.0,39,34,0,0,0,21,5,9,0,0,0,0,0.0,2.0
2003,CIN,NL,randasc01,15,2.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
2009,COL,NL,contrjo01,7,2.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1990,PIT,NL,bairdo01,22,0.0,22,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0
1999,MON,NL,cabreor01,104,100.0,104,102,0,0,0,0,0,102,0,0,0,0,0.0,1.0
1970,HOU,NL,alouje01,117,,117,117,0,0,0,0,0,0,30,0,88,108,,
2007,OAK,AL,meyerda02,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,CHN,NL,santoro01,164,,164,164,0,0,0,0,164,0,0,0,0,0,,
1883,PRO,NL,cassijo01,89,,89,89,0,0,1,1,0,0,1,0,87,88,,
1925,WS1,AL,johnswa01,36,,36,36,30,0,0,0,0,0,0,0,0,0,,
1962,CLE,AL,heldwo01,139,,139,139,0,0,0,0,5,133,0,1,0,1,,
1970,BOS,AL,andremi01,151,,151,151,0,0,0,148,0,0,0,0,0,0,,
1885,BL2,AA,henryjo01,10,,10,10,9,0,0,0,0,0,1,0,0,1,,
1978,PHI,NL,johnsda02,44,17.0,44,29,0,0,7,15,9,0,0,0,0,0,0.0,21.0
1927,CLE,AL,shautjo01,45,,45,45,45,0,0,0,0,0,0,0,0,0,,
1978,PIT,NL,taverfr01,157,157.0,157,157,0,0,0,0,0,157,0,0,0,0,0.0,0.0
1945,CHN,NL,starrra01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1948,PHI,NL,ennisde01,152,,152,152,0,0,0,0,0,0,0,0,151,151,,
1915,SLA,AL,walshde01,59,,59,59,1,0,0,1,2,1,0,21,24,45,,
1894,CL4,NL,mullato01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1910,CIN,NL,cantwto01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1999,SEA,AL,seguida01,90,86.0,90,90,0,0,90,0,0,0,0,0,0,0,0.0,3.0
1977,DET,AL,arroyfe01,38,0.0,0,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0
1938,CHA,AL,boyleha01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
2008,TEX,AL,tejedro01,4,0.0,1,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,PHI,NL,irelaha01,67,,67,67,0,0,2,44,2,3,0,0,0,0,,
1959,CHA,AL,stalege01,67,,67,67,67,0,0,0,0,0,0,0,0,0,,
1915,CHN,NL,schulfr01,151,,151,151,0,0,0,0,0,0,146,0,4,147,,
1994,NYA,AL,velarra01,77,69.0,77,77,0,0,0,5,27,49,6,0,1,7,0.0,0.0
1980,HOU,NL,wallide01,100,70.0,100,82,0,0,64,0,0,0,1,0,17,18,0.0,26.0
1967,NYN,NL,kraneed01,141,,141,141,0,0,139,0,0,0,0,0,0,0,,
1964,MIN,AL,shiffga01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1930,NY1,NL,bancrda01,10,,10,10,0,0,0,0,0,8,0,0,0,0,,
1986,CHN,NL,davisjo02,148,141.0,148,146,0,145,1,0,0,0,0,0,0,0,0.0,4.0
1986,ATL,NL,smithza01,43,32.0,43,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0
1925,WS1,AL,bluegos01,145,,145,145,0,0,0,0,144,4,0,0,0,0,,
1990,SFN,NL,vosbeed01,18,0.0,18,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,SDN,NL,winfida01,159,155.0,159,157,0,0,0,0,0,0,1,0,157,157,0.0,3.0
1996,CHA,AL,karchma01,50,0.0,0,50,50,0,0,0,0,0,0,0,0,0,0.0,0.0
2007,BAL,AL,hernara02,106,97.0,106,104,0,104,1,0,0,0,0,0,0,0,0.0,5.0
1977,SEA,AL,wheelga01,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,CHN,NL,goodwi01,128,,128,128,0,0,0,0,0,0,0,1,125,125,,
1999,CHA,AL,castica02,18,0.0,0,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1947,WS1,AL,wooteju01,6,,6,6,0,0,0,0,0,0,1,6,0,6,,
1920,BOS,AL,devinmi01,8,,8,8,0,5,0,0,0,0,0,0,0,0,,
1952,CHN,NL,cavarph01,41,,41,41,0,0,13,0,0,0,0,0,0,0,,
1914,SLN,NL,beckzi01,137,,137,137,0,0,0,0,122,16,0,0,0,0,,
1884,PT1,AA,smithph01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1992,HOU,NL,bagweje01,162,157.0,162,159,0,0,159,0,0,0,0,0,0,0,0.0,4.0
1901,NY1,NL,phylebi01,25,,25,25,24,0,0,0,0,1,0,0,0,0,,
1991,DET,AL,bernato01,6,1.0,6,2,0,0,0,2,0,0,0,0,0,0,1.0,3.0
2002,CHN,NL,borowjo01,73,0.0,72,73,73,0,0,0,0,0,0,0,0,0,0.0,1.0
1928,PHI,NL,bengera01,42,,42,42,40,0,0,0,0,0,0,0,0,0,,
1950,SLA,AL,raneyri01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1966,PIT,NL,alleyge01,147,,147,147,0,0,0,0,0,143,0,0,0,0,,
1994,SDN,NL,gwynnto01,110,105.0,110,106,0,0,0,0,0,0,0,1,105,106,0.0,5.0
1977,DET,AL,trammal01,19,15.0,19,19,0,0,0,0,0,19,0,0,0,0,0.0,0.0
1921,CHN,NL,freembu02,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1904,BRO,NL,doyleja01,8,,8,8,0,0,8,0,0,0,0,0,0,0,,
2007,MIL,NL,hartco01,140,122.0,140,128,0,0,0,0,0,0,0,34,113,128,0.0,16.0
1911,PHI,NL,moranpa01,34,,34,34,0,32,0,0,0,0,0,0,0,0,,
1949,PIT,NL,hoppjo01,105,,105,105,0,0,77,0,0,0,2,0,5,16,,
2002,ANA,AL,levinal01,52,0.0,5,52,52,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,ML4,AL,schrobi01,53,51.0,53,49,0,48,1,0,0,0,0,0,0,0,4.0,0.0
1960,BOS,AL,hillmda01,16,,16,16,16,0,0,0,0,0,0,0,0,0,,
1933,WS1,AL,bluegos01,140,,140,140,0,0,0,0,138,0,0,0,0,0,,
2001,PHI,NL,oropeed01,30,0.0,28,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1909,BOS,AL,howarpa01,6,,6,6,0,0,0,0,0,0,4,0,2,6,,
1951,BSN,NL,loganjo01,62,,62,62,0,0,0,0,0,58,0,0,0,0,,
1945,PIT,NL,gerheal01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1978,ML4,AL,bandosa01,152,147.0,152,138,0,0,5,0,134,0,0,0,0,0,12.0,4.0
1892,CHN,NL,canavji01,118,,118,118,0,0,0,112,0,2,1,3,0,4,,
1922,CHN,NL,eubanue01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1893,NY1,NL,millijo01,42,,42,42,0,42,0,0,0,0,0,0,0,0,,
1989,TOR,AL,myersgr01,17,14.0,17,10,0,10,0,0,0,0,0,0,0,0,7.0,1.0
2003,CHA,AL,porzimi01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
2006,PIT,NL,wilsocr03,85,63.0,85,72,0,0,43,0,0,0,0,0,30,30,0.0,19.0
1991,SEA,AL,burbada01,22,0.0,0,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,CHN,NL,dettoto01,16,9.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,WS1,AL,ortizro01,22,,22,22,0,0,0,0,0,0,0,0,21,21,,
1890,BR4,AA,fennefr01,45,,45,45,0,0,0,0,7,38,0,0,0,0,,
1899,LS3,NL,ritchcl01,148,,148,148,0,0,0,138,0,11,0,0,0,0,,
1889,CHN,NL,burnsto01,136,,136,136,0,0,0,0,136,0,0,0,0,0,,
1916,SLA,AL,kennera01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1955,BOS,AL,stephge01,109,,109,109,0,0,0,0,0,0,71,4,0,75,,
1974,BAL,AL,grimsro02,40,0.0,0,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0
1984,KCA,AL,iorgda01,78,61.0,78,63,0,0,43,0,1,0,18,0,4,22,3.0,15.0
1988,TEX,AL,vaughde01,8,0.0,0,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1929,CHA,AL,barrebi02,3,,3,3,0,0,0,0,0,0,0,0,0,0,,
1908,DET,AL,sieveed01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1938,DET,AL,tebbebi01,53,,53,53,0,53,0,0,0,0,0,0,0,0,,
1951,CLE,AL,mitchda01,134,,134,134,0,0,0,0,0,0,124,0,0,124,,
1983,MON,NL,roofge01,8,1.0,8,5,0,0,0,0,0,0,0,1,4,5,0.0,4.0
1977,CHA,AL,anderla01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1988,CLE,AL,laskebi01,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1948,SLN,NL,dicksmu01,43,,43,43,42,0,0,0,0,0,0,0,0,0,,
2006,SDN,NL,parkch01,26,19.0,24,24,24,0,0,0,0,0,0,0,0,0,0.0,2.0
1971,CAL,AL,berryke01,111,,111,111,0,0,0,0,0,0,8,94,0,101,,
1975,CAL,AL,scottmi02,50,0.0,0,50,50,0,0,0,0,0,0,0,0,0,0.0,0.0
1916,CHN,NL,pechoch01,22,,22,22,0,0,0,0,22,0,0,0,0,0,,
2010,PIT,NL,carradj01,45,0.0,41,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1970,WS2,AL,unserde01,119,,119,119,0,0,0,0,0,0,11,43,50,103,,
1981,ML4,AL,moorech02,48,41.0,48,39,0,34,0,0,0,0,2,0,6,8,6.0,4.0
1898,WSN,NL,fieldji01,5,,5,5,0,0,5,0,0,0,0,0,0,0,,
1994,DET,AL,wellsda01,16,0.0,0,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1942,CHN,NL,feldema01,3,,3,3,0,2,0,0,0,0,0,0,0,0,,
1943,CHA,AL,kalinfr01,4,,4,4,0,0,0,0,0,0,0,0,0,0,,
1995,FLO,NL,diazma01,49,12.0,49,17,0,0,0,9,3,5,0,0,0,0,0.0,33.0
1989,SDN,NL,paglimi01,50,42.0,50,49,0,0,0,0,49,0,0,0,0,0,0.0,1.0
1953,NYA,AL,verdifr01,1,,1,1,0,0,0,0,0,1,0,0,0,0,,
1946,PHI,NL,buricbi01,2,,2,2,0,0,0,0,1,0,0,0,0,0,,
1985,PIT,NL,guantce01,63,0.0,63,63,63,0,0,0,0,0,0,0,0,0,0.0,0.0
1925,CHN,NL,grigsde01,51,,51,51,0,0,0,0,0,0,21,15,3,39,,
1964,CHN,NL,elstodo01,48,,48,48,48,0,0,0,0,0,0,0,0,0,,
1987,PIT,NL,bielemi01,8,8.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1961,PIT,NL,wittge01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1965,DET,AL,freehbi01,130,,130,130,0,129,0,0,0,0,0,0,0,0,,
2004,CIN,NL,olmedra01,8,0.0,8,7,0,0,0,0,0,7,0,0,0,0,0.0,1.0
1997,LAN,NL,halech01,14,0.0,14,2,0,0,0,0,2,0,0,0,0,0,0.0,13.0
2005,NYA,AL,chacosh01,14,0.0,0,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,SFN,NL,fowlkal01,21,15.0,21,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
1929,PIT,NL,meinehe01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1939,CIN,NL,myersbi01,151,,151,151,0,0,0,0,0,151,0,0,0,0,,
1953,WS1,AL,byrneto01,14,,14,14,6,0,0,0,0,0,0,0,0,0,,
1963,HOU,NL,gossho01,133,,133,133,0,0,0,0,0,0,0,123,0,123,,
1896,LS3,NL,eustafr01,25,,25,25,0,0,0,3,0,22,0,0,0,0,,
1925,CLE,AL,klugmjo01,38,,38,38,0,0,4,29,2,0,0,0,0,0,,
2004,ANA,AL,erstada01,125,124.0,125,124,0,0,124,0,0,0,0,0,0,0,0.0,0.0
1937,BOS,AL,doerrbo01,55,,55,55,0,0,0,47,0,0,0,0,0,0,,
1921,CLE,AL,caldwra02,38,,38,38,37,0,0,0,0,0,0,0,0,0,,
1950,CIN,NL,stallvi01,136,,136,136,0,0,0,0,0,136,0,0,0,0,,
1995,DET,AL,whitese01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1906,PIT,NL,ritchcl01,152,,152,152,0,0,0,151,0,0,0,0,0,0,,
1984,OAK,AL,conroti01,38,0.0,0,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0
1908,PHI,NL,granted01,147,,147,147,0,0,0,0,134,13,0,0,0,0,,
1982,DET,AL,gibsoki01,69,67.0,69,64,0,0,0,0,0,0,0,64,0,64,3.0,1.0
1920,DET,AL,altener01,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
2005,DET,AL,farnsky01,46,0.0,6,46,46,0,0,0,0,0,0,0,0,0,0.0,0.0
1911,BRO,NL,milleot01,25,,25,25,0,22,0,0,0,0,0,0,0,0,,
1954,BOS,AL,kielyle01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1965,CLE,AL,mcdowsa01,43,,43,43,42,0,0,0,0,0,0,0,0,0,,
2003,COL,NL,zaungr01,15,12.0,15,14,0,14,0,0,0,0,0,0,0,0,0.0,1.0
1915,BLF,FL,bendech01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1930,CHA,AL,reynoca01,138,,138,138,0,0,0,0,0,0,35,54,47,132,,
1966,CIN,NL,osteeda01,16,,16,16,13,0,0,0,0,0,0,0,0,0,,
2003,SFN,NL,powelbr01,1,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,CHA,AL,lawva01,114,100.0,114,114,0,0,0,10,40,87,1,0,0,1,0.0,1.0
1986,CHA,AL,fostege01,15,13.0,15,11,0,0,0,0,0,0,11,0,0,11,2.0,2.0
1944,CIN,NL,peterke01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1917,BRO,NL,daubeja01,125,,125,125,0,0,125,0,0,0,0,0,0,0,,
1979,PIT,NL,boylado01,4,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0
1963,SFN,NL,davenji01,147,,147,147,0,0,0,22,127,1,0,0,0,0,,
1986,KCA,AL,leibrch01,35,0.0,0,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1893,NY1,NL,connoro01,135,,135,135,0,0,135,0,1,0,0,0,0,0,,
2004,MIL,NL,kiescbr01,77,0.0,75,32,32,0,0,0,0,0,0,0,0,0,0.0,48.0
1998,TOR,AL,crespfe01,66,27.0,66,53,0,0,1,8,2,0,19,1,24,42,0.0,16.0
2002,LAN,NL,bocachi01,49,11.0,49,22,0,0,0,0,0,0,19,3,2,22,0.0,22.0
2008,WAS,NL,nievewi01,68,46.0,68,61,0,61,0,0,0,0,0,0,0,0,0.0,8.0
1973,CHA,AL,sharpbi01,77,,77,77,0,0,0,0,0,0,11,59,0,70,,
1935,WS1,AL,redmoja01,22,,22,22,0,15,0,0,0,0,0,0,0,0,,
1889,PHI,NL,anderda01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1990,PIT,NL,drabedo01,33,33.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,CHN,NL,gilbech01,39,,39,39,0,0,0,0,0,0,0,21,1,22,,
2002,DET,AL,trubych01,89,83.0,89,89,0,0,0,0,89,0,0,0,0,0,0.0,0.0
1988,SLN,NL,jonesti02,31,7.0,31,18,0,0,0,8,1,9,0,0,0,0,0.0,11.0
2000,ARI,NL,contija01,47,19.0,47,35,0,0,0,0,0,0,2,4,33,35,0.0,15.0
1988,CLE,AL,castica01,66,42.0,66,45,0,0,0,0,0,0,30,0,16,45,7.0,16.0
1983,BOS,AL,stanlbo01,64,0.0,0,64,64,0,0,0,0,0,0,0,0,0,0.0,0.0
1959,CIN,NL,schmiwi01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1995,SLN,NL,bradste01,19,8.0,19,10,0,0,0,0,0,0,6,3,1,10,0.0,8.0
1989,ATL,NL,ackerji01,59,0.0,59,59,59,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,SDN,NL,davisma01,35,0.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,SLA,AL,jamesbi01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1925,CLE,AL,karrbe01,46,,46,46,32,0,0,0,0,0,0,0,0,0,,
1954,ML1,NL,oconnda02,146,,146,146,0,0,8,103,35,1,0,0,0,0,,
1966,CHN,NL,campbro01,24,,24,24,0,0,0,0,7,11,0,0,0,0,,
1939,PHA,AL,reninji01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1896,PIT,NL,boyleed01,2,,2,2,0,2,0,0,0,0,0,0,0,0,,
1919,CIN,NL,nealegr01,139,,139,139,0,0,0,0,0,0,24,5,109,138,,
1991,CIN,NL,quinolu01,97,41.0,97,55,0,0,0,33,19,5,0,0,0,0,0.0,43.0
1981,PIT,NL,lacyle01,78,46.0,78,64,0,0,0,0,1,0,33,1,31,63,0.0,15.0
1996,MIN,AL,benneer01,24,0.0,0,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1898,BSN,NL,stahlch01,125,,125,125,0,0,0,0,0,0,8,0,118,125,,
1985,KCA,AL,jonesmi02,33,0.0,0,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1983,NYN,NL,learyti01,2,2.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1940,NY1,NL,mccarjo03,51,,51,51,0,0,6,0,0,0,0,0,0,0,,
1907,BOS,AL,speaktr01,7,,7,7,0,0,0,0,0,0,0,0,4,4,,
2000,COL,NL,braggda01,71,34.0,71,43,0,0,0,0,0,0,34,0,9,43,0.0,31.0
2008,TEX,AL,padilvi01,29,1.0,1,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,DET,AL,mossido01,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
1880,PRO,NL,houcksa01,49,,49,49,0,0,0,0,0,0,38,12,2,49,,
1970,LAN,NL,russebi01,81,,81,81,0,0,0,0,0,1,2,23,57,79,,
1974,PIT,NL,blassst01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,DET,AL,colemjo05,41,0.0,0,41,41,0,0,0,0,0,0,0,0,0,0.0,0.0
1891,BL3,AA,mcmahsa01,61,,61,61,61,0,0,0,0,0,2,0,0,2,,
1887,NY4,AA,gerhajo01,85,,85,85,0,0,0,84,1,0,0,0,0,0,,
1917,PHI,NL,oeschjo01,43,,43,43,42,0,0,0,0,0,0,0,0,0,,
1963,CHA,AL,wardpe01,157,,157,157,0,0,0,1,154,1,0,0,0,0,,
2001,CHN,NL,muellbi02,70,56.0,70,65,0,0,0,1,64,0,0,0,0,0,0.0,8.0
1926,PHI,NL,yarnaru01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1965,NYN,NL,millela01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1986,KCA,AL,biancbu01,100,67.0,100,99,0,0,0,12,0,89,0,0,0,0,0.0,0.0
1966,PIT,NL,alouma01,141,,141,141,0,0,0,0,0,0,1,135,0,136,,
1996,ML4,AL,kosloke01,25,10.0,25,22,0,0,0,0,0,0,6,14,2,22,0.0,1.0
1988,PHI,NL,jonesro02,33,32.0,33,32,0,0,0,0,0,0,0,0,32,32,0.0,1.0
1976,SDN,NL,ashfotu01,4,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0.0,2.0
1938,CIN,NL,steinju01,11,,11,11,0,0,0,2,0,7,0,0,0,0,,
1927,PHI,NL,pruethu01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
2011,BOS,AL,camermi01,78,64.0,78,69,0,0,0,0,0,0,4,42,25,69,2.0,12.0
1930,NY1,NL,crawfpa01,25,,25,25,0,0,1,18,0,0,0,0,0,0,,
1992,CLE,AL,thomeji01,40,37.0,40,40,0,0,0,0,40,0,0,0,0,0,0.0,1.0
1964,SFN,NL,hendlbo01,30,,30,30,30,0,0,0,0,0,0,0,0,0,,
2003,NYA,AL,johnsni01,96,90.0,96,60,0,0,60,0,0,0,0,0,0,0,30.0,6.0
1922,CLE,AL,rabbijo01,2,,2,2,0,0,0,0,0,0,1,0,0,1,,
1915,WS1,AL,henryjo02,95,,95,95,0,94,0,0,0,0,0,0,0,0,,
1926,BSN,NL,edwarfo01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
