playerid,awardid,yearid,lgid,tie,notes
langsma01,Gold Glove,1987,AL,,P
stewada01,TSN All-Star,1988,AL,,RHP
martied01,Silver Slugger,2001,AL,,DH
goodedw01,Rookie of the Year,1984,NL,,
saiervi01,Baseball Magazine All-Star,1915,NL,,1B
mayswi01,Most Valuable Player,1965,NL,,
guerrpe01,TSN All-Star,1982,NL,,OF
terryra01,TSN All-Star,1962,AL,,P
clemero02,TSN All-Star,1991,AL,,RHP
simmoal01,Baseball Magazine All-Star,1933,AL,,OF
alomaro01,Gold Glove,1995,AL,,2B
anderga01,TSN All-Star,2002,AL,,OF
ripkeca01,Gold Glove,1992,AL,,SS
wallabo01,Baseball Magazine All-Star,1910,AL,,SS
hernafe02,Cy Young Award,2010,AL,,
wheatza01,Baseball Magazine All-Star,1916,NL,,OF
edmonji01,Gold Glove,1998,AL,,OF
fieldpr01,TSN All-Star,2007,NL,,1B
myersra01,TSN Fireman of the Year,1995,NL,,
suzukic01,Gold Glove,2010,AL,,OF
reynoal01,TSN All-Star,1952,ML,,P
cobbty01,Baseball Magazine All-Star,1911,ML,,CF
hornsro01,TSN All-Star,1926,ML,,2B
medwijo01,Baseball Magazine All-Star,1939,ML,,LF
camniho01,Baseball Magazine All-Star,1909,NL,,P4
virdobi01,Gold Glove,1962,NL,,OF
marioma01,Baseball Magazine All-Star,1942,NL,,SS
maysca01,Baseball Magazine All-Star,1926,NL,,P2
myersra01,NLCS MVP,1990,NL,,
wagnele01,All-Star Game MVP,1962,ML,,1st Game
bendech01,Baseball Magazine All-Star,1911,AL,,P4
palmeji01,Cy Young Award,1975,AL,,
johnsbi03,Baseball Magazine All-Star,1943,ML,,3B
dykstle01,TSN All-Star,1993,NL,,OF
wanerpa01,TSN All-Star,1927,ML,,OF
cartega01,Gold Glove,1980,NL,,C
roushed01,Baseball Magazine All-Star,1923,NL,,OF
fieldpr01,Silver Slugger,2011,NL,,1B
rodriiv01,TSN All-Star,1998,AL,,C
hershor01,TSN Major League Player of the Year,1988,ML,,
dickebi01,Baseball Magazine All-Star,1936,AL,,C
ortizda01,Silver Slugger,2007,AL,,DH
hoytwa01,Baseball Magazine All-Star,1928,AL,,P2
friscfr01,TSN All-Star,1930,ML,,2B
newhoha01,TSN Major League Player of the Year,1945,ML,,
lordha01,Baseball Magazine All-Star,1909,ML,,3B
jacksre01,TSN Player of the Year,1973,AL,,
applilu01,Baseball Magazine All-Star,1943,AL,,SS
schmimi01,TSN Player of the Year,1980,NL,,
wanerpa01,Baseball Magazine All-Star,1927,NL,,RF
boonebo01,Gold Glove,1978,NL,,C
valenfe01,Gold Glove,1986,NL,,P
fregoji01,TSN All-Star,1967,AL,,SS
cansejo01,Rookie of the Year,1986,AL,,
kinerra01,TSN All-Star,1950,ML,,OF
gracema01,Gold Glove,1992,NL,,1B
floodcu01,Gold Glove,1967,NL,,OF
santoro01,Gold Glove,1967,NL,,3B
piazzmi01,Silver Slugger,2001,NL,,C
elliobo01,TSN All-Star,1944,ML,,3B
devliar01,Baseball Magazine All-Star,1909,NL,,3B
aparilu01,Gold Glove,1959,AL,,SS
boyerke01,Lou Gehrig Memorial Award,1964,ML,,
strawda01,Silver Slugger,1990,NL,,OF
alfonan01,TSN Fireman of the Year,2000,NL,,
boggswa01,TSN All-Star,1991,AL,,3B
daviser01,Silver Slugger,1989,NL,,OF
danniha01,Baseball Magazine All-Star,1940,NL,,C
suttebr01,Rolaids Relief Man Award,1984,NL,,
mayswi01,Gold Glove,1958,NL,,CF
collied01,Baseball Magazine All-Star,1911,AL,,2B
boonebo01,Gold Glove,1989,AL,,C
nettlgr01,Gold Glove,1977,AL,,3B
phillbr01,Silver Slugger,2011,NL,,2B
carrocl02,TSN Fireman of the Year,1972,NL,,
quiseda01,TSN Fireman of the Year,1983,AL,,
messean01,Gold Glove,1974,NL,,P
rizzuph01,TSN All-Star,1949,ML,,SS
carltst01,TSN All-Star,1982,NL,,LHP
vanceda01,Baseball Magazine All-Star,1928,ML,,P1
dawsoan01,TSN All-Star,1981,NL,,OF
whitefr01,ALCS MVP,1980,AL,,
mayswi01,TSN All-Star,1966,NL,,OF
ceyro01,Lou Gehrig Memorial Award,1982,ML,,
kalinal01,Roberto Clemente Award,1973,ML,,
abbotji01,TSN All-Star,1991,AL,,LHP
alomaro01,TSN All-Star,1998,AL,,2B
stonest01,Cy Young Award,1980,AL,,
musiast01,TSN Guide MVP,1943,NL,,
webbbr01,Cy Young Award,2006,NL,,
wrighgl01,Baseball Magazine All-Star,1925,NL,,SS
kubekto01,Rookie of the Year,1957,AL,,
derripa01,Baseball Magazine All-Star,1935,NL,,P4
sullibi03,Baseball Magazine All-Star,1909,AL,,C2
lordha01,Baseball Magazine All-Star,1910,AL,,3B
larkiba01,TSN All-Star,1991,NL,,SS
cullero01,Baseball Magazine All-Star,1945,AL,,RF
pujolal01,Silver Slugger,2001,NL,,3B
vanslan01,Gold Glove,1992,NL,,OF
musiast01,TSN Player of the Year,1957,NL,,
pepitjo01,Gold Glove,1965,AL,,1B
lynnfr01,TSN All-Star,1978,AL,,OF
hornsro01,Baseball Magazine All-Star,1925,ML,,2B
voisebi01,Baseball Magazine All-Star,1944,NL,,P3
maddugr01,Gold Glove,2007,NL,,P
grissma02,Gold Glove,1996,NL,,OF
fiskca01,Rookie of the Year,1972,AL,,
lynnfr01,Gold Glove,1980,AL,,OF
wagneho01,Baseball Magazine All-Star,1912,NL,,SS
renteed01,Gold Glove,2002,NL,,SS
fellebo01,Baseball Magazine All-Star,1947,AL,,P1
sherrla01,World Series MVP,1959,ML,,
sandbry01,Gold Glove,1984,NL,,2B
foulkke01,TSN Reliever of the Year,2003,AL,,
whitefr01,Gold Glove,1977,AL,,2B
heltoto01,TSN All-Star,2000,NL,,1B
oliveal01,TSN All-Star,1975,NL,,OF
fainfe01,TSN All-Star,1952,ML,,1B
thomago01,TSN All-Star,1982,AL,,OF
pennohe01,Baseball Magazine All-Star,1924,AL,,P3
terryra01,World Series MVP,1962,ML,,
campbbi02,TSN Fireman of the Year,1976,AL,,
ruthba01,Baseball Magazine All-Star,1930,ML,,RF
camparo01,TSN All-Star,1955,ML,,C
ripkeca01,Silver Slugger,1991,AL,,SS
willibe02,TSN All-Star,2000,AL,,OF
piazzmi01,TSN All-Star,1998,NL,,C
vizquom01,Gold Glove,1998,AL,,SS
bellge02,TSN All-Star,1986,AL,,OF
lidgebr01,Comeback Player of the Year,2008,NL,,
berrayo01,Baseball Magazine All-Star,1950,AL,,C
zitoba01,Hutch Award,2012,ML,,
keyji01,TSN Pitcher of the Year,1987,AL,,
slaugen01,Baseball Magazine All-Star,1947,NL,,CF
ayalabo01,TSN Player of the Year,1954,AL,,
gwynnto01,Silver Slugger,1997,NL,,OF
kessido01,TSN All-Star,1968,NL,,SS
foxne01,TSN Player of the Year,1959,AL,,
derripa01,Baseball Magazine All-Star,1939,NL,,P2
ottme01,Baseball Magazine All-Star,1935,ML,,RF
rodrial01,TSN All-Star,2002,AL,,SS
yountro01,TSN Major League Player of the Year,1982,ML,,
carltst01,TSN Pitcher of the Year,1977,NL,,
vandejo01,Baseball Magazine All-Star,1938,NL,,P4
chaveer01,Gold Glove,2006,AL,,3B
riverma01,TSN All-Star,2005,AL,Y,RP
deandi01,Baseball Magazine All-Star,1933,NL,,P2
scottmi03,TSN Pitcher of the Year,1986,NL,,
siebeno01,TSN All-Star,1962,AL,,1B
boonebr01,Gold Glove,2004,AL,,2B
russebi01,TSN All-Star,1973,NL,,SS
traynpi01,Baseball Magazine All-Star,1932,ML,,3B
friscfr01,Baseball Magazine All-Star,1933,NL,,2B
rodrial01,Gold Glove,2003,AL,,SS
bryanro01,TSN Pitcher of the Year,1973,NL,,
coopece01,TSN All-Star,1979,AL,,1B
medwijo01,Most Valuable Player,1937,NL,,
wanerll01,Baseball Magazine All-Star,1932,NL,,CF
parkewe01,Gold Glove,1968,NL,,1B
moyerja01,Lou Gehrig Memorial Award,2003,ML,,
willsma01,TSN All-Star,1961,NL,,SS
hodgegi01,Gold Glove,1958,NL,,1B
maricju01,TSN All-Star,1966,NL,,P
oneilst01,Baseball Magazine All-Star,1922,ML,,C
hackst01,TSN All-Star,1941,ML,,3B
friscfr01,Baseball Magazine All-Star,1923,ML,,3B
sewelri01,Baseball Magazine All-Star,1943,ML,,P3
kellyge01,Baseball Magazine All-Star,1924,NL,,1B
gehrilo01,Baseball Magazine All-Star,1927,ML,,1B
gehrich01,TSN All-Star,1937,ML,,2B
rodrial01,TSN All-Star,2007,AL,,3B
madlobi01,All-Star Game MVP,1975,ML,Y,
venturo01,Gold Glove,1993,AL,,3B
whitalo01,TSN All-Star,1984,AL,,2B
mizejo01,Baseball Magazine All-Star,1942,NL,,1B
putzjj01,Rolaids Relief Man Award,2007,AL,,
smithal03,Baseball Magazine All-Star,1943,AL,,P3
hernali01,NLCS MVP,1997,NL,,
schmimi01,Lou Gehrig Memorial Award,1983,ML,,
bondsbo01,Gold Glove,1971,NL,,OF
martipe02,TSN All-Star,1998,AL,,RHP
jayjo01,TSN All-Star,1961,NL,,P
conceda01,TSN All-Star,1976,NL,,SS
bellbu01,TSN All-Star,1981,AL,,3B
roushed01,Baseball Magazine All-Star,1924,ML,,CF
nettlgr01,Gold Glove,1978,AL,,3B
bondsba01,TSN All-Star,1990,NL,,OF
maysca01,Baseball Magazine All-Star,1921,ML,,P3
gibsobo01,Gold Glove,1972,NL,,P
humeto01,TSN Fireman of the Year,1980,NL,Y,
zahnge01,TSN All-Star,1982,AL,,LHP
sewelri01,TSN All-Star,1943,ML,,P
jackstr01,TSN All-Star,1929,ML,,SS
bluevi01,TSN All-Star,1971,AL,,LHP
rodriiv01,NLCS MVP,2003,NL,,
larkiba01,Silver Slugger,1988,NL,,SS
gehrich01,Baseball Magazine All-Star,1937,ML,,2B
kleinch01,Baseball Magazine All-Star,1931,NL,,RF
schumha02,Baseball Magazine All-Star,1934,NL,,P4
johnswa01,Baseball Magazine All-Star,1909,ML,,P6
ferrewe01,Baseball Magazine All-Star,1935,ML,,P2
eckerde01,TSN Fireman of the Year,1992,AL,,
elliobo01,Most Valuable Player,1947,NL,,
baylodo01,TSN All-Star,1986,AL,,DH
piazzmi01,TSN All-Star,2000,NL,,C
rolensc01,Gold Glove,2004,NL,,3B
dimagjo01,Baseball Magazine All-Star,1950,AL,,CF
howest01,Rookie of the Year,1980,NL,,
camparo01,TSN All-Star,1953,ML,,C
johnswa01,TSN All-Star,1925,ML,,P
saberbr01,Cy Young Award,1989,AL,,
waltebu01,TSN All-Star,1940,ML,,P
wilsoch01,Baseball Magazine All-Star,1912,NL,,OF
saxst01,Rookie of the Year,1982,NL,,
wagnele01,TSN All-Star,1962,AL,,OF
johnsbi03,Baseball Magazine All-Star,1943,AL,,3B
mcdowja01,TSN All-Star,1993,AL,,RHP
donovdi01,TSN Pitcher of the Year,1962,AL,,
mcgrifr01,TSN All-Star,1989,AL,,1B
cochrmi01,Baseball Magazine All-Star,1934,AL,,C
gordojo01,TSN All-Star,1940,ML,,2B
reynoha01,Gold Glove,1989,AL,,2B
cuellmi01,Cy Young Award,1969,AL,Y,
bluevi01,Most Valuable Player,1971,AL,,
kluszte01,TSN All-Star,1956,ML,,1B
ruthba01,Baseball Magazine All-Star,1923,AL,,OF
leibeha01,Baseball Magazine All-Star,1939,NL,,CF
hernake01,Gold Glove,1988,NL,,1B
mattido01,Silver Slugger,1986,AL,,1B
grohhe01,Baseball Magazine All-Star,1919,NL,,3B
derripa01,Baseball Magazine All-Star,1938,NL,,P1
flanami01,TSN All-Star,1979,AL,,LHP
shantbo01,Gold Glove,1963,NL,,P
berrayo01,TSN All-Star,1952,ML,,C
moonwa01,Rookie of the Year,1954,NL,,
cochrmi01,Baseball Magazine All-Star,1929,ML,,C
rizzuph01,TSN Player of the Year,1950,AL,,
ferrewe01,Baseball Magazine All-Star,1931,AL,,P3
glavito02,Silver Slugger,1998,NL,,P
hafeych01,Baseball Magazine All-Star,1930,NL,,LF
bakerfr01,Baseball Magazine All-Star,1914,ML,,3B
averiea01,Baseball Magazine All-Star,1931,AL,,CF
cepedor01,TSN All-Star,1961,NL,,1B
abreubo01,Silver Slugger,2004,NL,,OF
rolfere01,Baseball Magazine All-Star,1938,ML,,3B
mizejo01,TSN All-Star,1948,ML,,1B
parrila02,Silver Slugger,1982,AL,,C
grovele01,Baseball Magazine All-Star,1927,AL,,P4
allisbo01,Rookie of the Year,1959,AL,,
wyattwh01,Baseball Magazine All-Star,1942,NL,,P2
snowjt01,Gold Glove,1995,AL,,1B
averiea01,Baseball Magazine All-Star,1933,AL,,OF
friscfr01,Baseball Magazine All-Star,1927,ML,,2B
eckerde01,Rolaids Relief Man Award,1988,AL,,
barfije01,Silver Slugger,1986,AL,,OF
ordonre01,Gold Glove,1998,NL,,SS
parkewe01,Gold Glove,1970,NL,,1B
olivato01,TSN All-Star,1971,AL,,OF
gwynnto01,Silver Slugger,1994,NL,,OF
willsma01,Most Valuable Player,1962,NL,,
cobbty01,Baseball Magazine All-Star,1910,AL,,RF
mayswi01,Gold Glove,1964,NL,,OF
reesepe01,Baseball Magazine All-Star,1946,NL,,SS
utleych01,Silver Slugger,2006,NL,,2B
garcino01,TSN All-Star,1997,AL,,SS
davisjo02,Gold Glove,1986,NL,,C
maddugr01,TSN All-Star,1993,NL,,RHP
hunteca01,TSN All-Star,1974,AL,,RHP
trammal01,Gold Glove,1980,AL,,SS
koufasa01,Pitching Triple Crown,1966,NL,,
gibsoge01,Baseball Magazine All-Star,1909,ML,,C3
landiji01,Gold Glove,1960,AL,,CF
cartega01,TSN All-Star,1984,NL,,C
barneje01,Baseball Magazine All-Star,1919,NL,,P2
benchjo01,TSN All-Star,1973,NL,,C
grubeke01,Gold Glove,1990,AL,,3B
traynpi01,Baseball Magazine All-Star,1929,NL,,3B
blairpa01,Gold Glove,1971,AL,,OF
mayswi01,TSN All-Star,1960,ML,,OF
turlebo01,TSN All-Star,1958,ML,,P
lordha01,Baseball Magazine All-Star,1909,AL,,3B
benchjo01,Gold Glove,1968,NL,,C
hubbeca01,Baseball Magazine All-Star,1933,ML,,P1
mcraeha01,Silver Slugger,1982,AL,,DH
robinbr01,TSN All-Star,1962,AL,,3B
whitebi03,Gold Glove,1964,NL,,1B
winfida01,Gold Glove,1979,NL,,OF
kalinal01,Gold Glove,1965,AL,,OF
sabatcc01,TSN Pitcher of the Year,2007,AL,,
conceda01,TSN All-Star,1974,NL,,SS
valvejo01,Rolaids Relief Man Award,2007,NL,,
gardnla01,Baseball Magazine All-Star,1916,ML,,3B
robinbr01,Lou Gehrig Memorial Award,1966,ML,,
roushed01,Baseball Magazine All-Star,1921,NL,,OF
rosepe01,Most Valuable Player,1973,NL,,
guerrvl01,Most Valuable Player,2004,AL,,
gosligo01,Baseball Magazine All-Star,1927,AL,,LF
sheffga01,TSN All-Star,1992,NL,,3B
smithea02,Baseball Magazine All-Star,1926,ML,,C
ruckena01,Baseball Magazine All-Star,1911,NL,,P4
edwarjo01,Gold Glove,1964,NL,,C
sierrru01,TSN All-Star,1989,AL,,OF
cepedor01,TSN Player of the Year,1967,NL,,
bellbu01,Lou Gehrig Memorial Award,1988,ML,,
crandde01,Gold Glove,1959,NL,,C
fiskca01,TSN All-Star,1985,AL,,C
cansejo01,Silver Slugger,1991,AL,,OF
manushe01,Baseball Magazine All-Star,1934,AL,,RF
killeha01,TSN All-Star,1969,AL,,3B
thondi01,Silver Slugger,1983,NL,,SS
berrayo01,Most Valuable Player,1954,AL,,
rosepe01,Roberto Clemente Award,1976,ML,,
trillma01,TSN All-Star,1982,NL,,2B
glavito02,TSN All-Star,1992,NL,,LHP
hubbeca01,Baseball Magazine All-Star,1929,NL,,P4
archeji01,Baseball Magazine All-Star,1912,NL,,C1
daviswi02,Gold Glove,1972,NL,,OF
seweljo01,Baseball Magazine All-Star,1923,AL,,SS
ottme01,Baseball Magazine All-Star,1938,NL,,CF
speaktr01,Baseball Magazine All-Star,1921,AL,,OF
kinerra01,Baseball Magazine All-Star,1950,ML,,LF
ruthba01,Baseball Magazine All-Star,1927,ML,,LF
teixema01,Silver Slugger,2004,AL,,1B
gwynnto01,Silver Slugger,1995,NL,,OF
puckeki01,Gold Glove,1988,AL,,OF
ripkeca01,Lou Gehrig Memorial Award,1992,ML,,
fregoji01,Gold Glove,1967,AL,,SS
grissma02,Gold Glove,1995,NL,,OF
raderdo02,Gold Glove,1974,NL,,3B
wagneho01,Baseball Magazine All-Star,1913,ML,,SS
hoffmtr01,Branch Rickey Award,2008,ML,,
peckiro01,Baseball Magazine All-Star,1921,AL,,SS
welchbo01,Cy Young Award,1990,AL,,
wolffro01,Baseball Magazine All-Star,1945,AL,,P4
rodrial01,Hank Aaron Award,2007,AL,,
frymatr01,Silver Slugger,1992,AL,,SS
donohpe01,Baseball Magazine All-Star,1925,NL,,P3
teixema01,Silver Slugger,2005,AL,,1B
morgajo02,Gold Glove,1973,NL,,2B
bellhe01,Rolaids Relief Man Award,2010,NL,,
killeha01,Lou Gehrig Memorial Award,1971,ML,,
kellech01,Baseball Magazine All-Star,1940,AL,,RF
rudijo01,Gold Glove,1975,AL,,OF
scottge02,Gold Glove,1973,AL,,1B
henrito01,Baseball Magazine All-Star,1949,ML,,1B
dawsoan01,Hutch Award,1994,ML,,
bottoji01,TSN All-Star,1925,ML,,1B
rodriiv01,TSN All-Star,1996,AL,,C
smithoz01,Gold Glove,1983,NL,,SS
murraed02,Rookie of the Year,1977,AL,,
cabremi01,Silver Slugger,2005,NL,,OF
mayswi01,TSN All-Star,1961,NL,,OF
wakefdi01,TSN All-Star,1944,ML,,OF
kalinal01,Gold Glove,1962,AL,,OF
vaughar01,Baseball Magazine All-Star,1943,NL,,3B
murcebo01,TSN All-Star,1972,AL,,OF
francjo01,Lou Gehrig Memorial Award,2001,ML,,
collied01,Baseball Magazine All-Star,1916,AL,,2B
boonebo01,Gold Glove,1986,AL,,C
larkiba01,TSN All-Star,1992,NL,,SS
bondsba01,TSN All-Star,1996,NL,,OF
brettge01,Silver Slugger,1988,AL,,1B
violafr01,TSN All-Star,1990,NL,,LHP
clarkfr01,Baseball Magazine All-Star,1909,ML,,LF
grichbo01,TSN All-Star,1976,AL,,2B
aparilu01,Rookie of the Year,1956,AL,,
friscfr01,TSN All-Star,1931,ML,,2B
justida01,Silver Slugger,1993,NL,,OF
gibsobo01,Gold Glove,1970,NL,,P
brownmo01,Baseball Magazine All-Star,1909,NL,,P2
rhoderi01,Silver Slugger,1985,NL,,P
parkeda01,Silver Slugger,1985,NL,,OF
ramirma02,Hank Aaron Award,2004,AL,,
riverma01,TSN Fireman of the Year,1999,AL,,
herrto01,TSN All-Star,1985,NL,,2B
murphdw01,Gold Glove,1982,AL,,OF
bondsbo01,TSN Player of the Year,1973,NL,,
delgaca01,TSN All-Star,2003,AL,,1B
speaktr01,Baseball Magazine All-Star,1916,ML,,OF
jonesch06,Most Valuable Player,1999,NL,,
hartnga01,Baseball Magazine All-Star,1936,NL,,C
howarry01,Rookie of the Year,2005,NL,,
sandbry01,Silver Slugger,1985,NL,,2B
dimagjo01,Baseball Magazine All-Star,1950,ML,,CF
valenfe01,Silver Slugger,1981,NL,,P
wynnea01,Cy Young Award,1959,ML,,
crandde01,TSN All-Star,1958,ML,,C
mcraeha01,TSN All-Star,1976,AL,,DH
dropowa01,Rookie of the Year,1950,AL,,
strawda01,Rookie of the Year,1983,NL,,
medwijo01,Baseball Magazine All-Star,1933,NL,,LF
pujolal01,Roberto Clemente Award,2008,NL,,
kinerra01,TSN Player of the Year,1950,NL,,
robinaa01,TSN All-Star,1946,ML,,C
cartejo01,Silver Slugger,1992,AL,,OF
ramirma02,Hank Aaron Award,1999,AL,,OF
lemonbo01,Baseball Magazine All-Star,1948,ML,,P1
rolensc01,Silver Slugger,2002,NL,,3B
bondsba01,Silver Slugger,1994,NL,,OF
ceronri01,TSN All-Star,1980,AL,,C
bagweje01,Silver Slugger,1994,NL,,1B
hunteto01,Branch Rickey Award,2009,ML,,
olsongr01,Rookie of the Year,1989,AL,,
bluevi01,TSN All-Star,1978,NL,,LHP
whitefr01,Gold Glove,1986,AL,,2B
beckegl01,Gold Glove,1968,NL,,2B
bondsba01,Most Valuable Player,1990,NL,,
cepedor01,Rookie of the Year,1958,NL,,
trammal01,Gold Glove,1984,AL,,SS
sundbji01,Gold Glove,1978,AL,,C
oliveal01,Silver Slugger,1981,AL,,DH
murphda05,Gold Glove,1985,NL,,OF
goodedw01,TSN Pitcher of the Year,1985,NL,,
puckeki01,Gold Glove,1992,AL,,OF
powelbo01,TSN All-Star,1968,AL,,1B
ziskri01,TSN All-Star,1974,NL,,OF
palmeji01,Gold Glove,1977,AL,,P
ferrewe01,Baseball Magazine All-Star,1936,AL,,P3
ruthba01,Baseball Magazine All-Star,1919,AL,,OF
cochrmi01,Baseball Magazine All-Star,1927,AL,,C
blairpa01,Gold Glove,1967,AL,,OF
grangwa01,TSN Fireman of the Year,1970,NL,,
biggicr01,Gold Glove,1997,NL,,2B
brancra01,Baseball Magazine All-Star,1947,NL,,P2
wanerpa01,Baseball Magazine All-Star,1937,NL,,RF
gehrilo01,Triple Crown,1934,AL,,
benchjo01,Gold Glove,1977,NL,,C
grissma02,Gold Glove,1994,NL,,OF
riceji01,TSN Player of the Year,1978,AL,,
canoro01,Silver Slugger,2010,AL,,2B
eversjo01,Baseball Magazine All-Star,1914,NL,,2B
mcmilro01,Gold Glove,1958,NL,,SS
baylodo01,Silver Slugger,1985,AL,,DH
jonesto02,TSN Fireman of the Year,2000,AL,,
speaktr01,Baseball Magazine All-Star,1909,ML,,CF
bushdo01,Baseball Magazine All-Star,1915,AL,,SS
stewada01,ALCS MVP,1990,AL,,
cronijo01,TSN All-Star,1930,ML,,SS
cochrmi01,Baseball Magazine All-Star,1931,AL,,C
pujolal01,TSN All-Star,2005,NL,,1B
cullero01,Baseball Magazine All-Star,1946,AL,,RF
winfida01,TSN All-Star,1984,AL,,OF
stuardi01,TSN All-Star,1964,AL,,1B
squirmi01,Gold Glove,1981,AL,,1B
stargwi01,TSN All-Star,1972,NL,,1B
mayswi01,Gold Glove,1962,NL,,OF
blackew01,TSN All-Star,1947,ML,,P
thornan01,Roberto Clemente Award,1979,ML,,
lynnfr01,Gold Glove,1979,AL,,OF
jacksre01,World Series MVP,1973,ML,,
collied01,Most Valuable Player,1914,AL,,
mazerbi01,Gold Glove,1967,NL,,2B
bowala01,TSN All-Star,1978,NL,,SS
klingjo01,Baseball Magazine All-Star,1909,ML,,C1
mccovwi01,TSN All-Star,1969,NL,,1B
quiseda01,Rolaids Relief Man Award,1982,AL,,
hislela01,TSN All-Star,1977,AL,,OF
blausje01,TSN All-Star,1997,NL,,SS
lavalmi01,Gold Glove,1987,NL,,C
rodriiv01,Gold Glove,1999,AL,,C
delgaca01,Hank Aaron Award,2000,AL,,1B
thomeji01,Lou Gehrig Memorial Award,2004,ML,,
sizemgr01,Gold Glove,2008,AL,,OF
rosepe01,Gold Glove,1969,NL,,OF
evansdw01,TSN All-Star,1982,AL,,OF
kenneve01,Baseball Magazine All-Star,1936,ML,,P4
groatdi01,TSN All-Star,1963,NL,,SS
stewada01,Roberto Clemente Award,1990,ML,,
siebeno01,Gold Glove,1958,AL,,LF
traynpi01,Baseball Magazine All-Star,1934,NL,,3B
howarfr01,TSN All-Star,1968,AL,,OF
cobbty01,Baseball Magazine All-Star,1913,ML,,OF
mattido01,Silver Slugger,1987,AL,,1B
rijojo01,World Series MVP,1990,ML,,
soriara01,TSN Reliever of the Year,2010,AL,,
traynpi01,TSN All-Star,1929,ML,,3B
gehrilo01,Baseball Magazine All-Star,1930,AL,,1B
saxst01,TSN All-Star,1986,NL,,2B
averyst01,NLCS MVP,1991,NL,,
kammwi01,Baseball Magazine All-Star,1928,AL,,3B
salmoti01,TSN All-Star,1995,AL,,OF
varitja01,Gold Glove,2005,AL,,C
rolensc01,Gold Glove,2000,NL,,3B
killeha01,TSN Player of the Year,1969,AL,,
mazerbi01,Gold Glove,1960,NL,,2B
hillaa01,Silver Slugger,2009,AL,,2B
collied01,Baseball Magazine All-Star,1917,AL,,2B
stewada01,Babe Ruth Award,1989,AL,,P
manushe01,Baseball Magazine All-Star,1926,AL,,OF
saberbr01,TSN All-Star,1985,AL,,RHP
mizejo01,TSN All-Star,1942,ML,,1B
robinbr01,TSN All-Star,1972,AL,,3B
earnsge01,Baseball Magazine All-Star,1930,AL,,P3
otisam01,Gold Glove,1973,AL,,OF
mayswi01,TSN All-Star,1959,ML,,OF
alexape01,Baseball Magazine All-Star,1914,ML,,P1
cronijo01,Baseball Magazine All-Star,1933,ML,,SS
hunteto01,Silver Slugger,2009,AL,,OF
rhodedu01,Babe Ruth Award,1954,NL,,OF
thomair01,Baseball Magazine All-Star,1911,AL,,C1
robinbr01,Gold Glove,1974,AL,,3B
smithoz01,Gold Glove,1987,NL,,SS
yastrca01,TSN All-Star,1967,AL,,OF
soriaal01,TSN All-Star,2004,AL,,2B
kalinal01,Gold Glove,1964,AL,,OF
bondsba01,Silver Slugger,2000,NL,,OF
jurgebi01,Baseball Magazine All-Star,1941,NL,,SS
santibe01,TSN All-Star,1989,NL,,C
johnswa01,Baseball Magazine All-Star,1925,AL,,P1
parkeda01,Most Valuable Player,1978,NL,,
whitalo01,TSN All-Star,1983,AL,,2B
holmeto01,TSN Player of the Year,1945,NL,,
podrejo01,World Series MVP,1955,ML,,
varitja01,TSN All-Star,2005,AL,,C
allendi01,Most Valuable Player,1972,AL,,
pettyje01,Baseball Magazine All-Star,1927,NL,,P4
loretma01,Hutch Award,2006,ML,,
mauerjo01,Gold Glove,2008,AL,,C
piazzmi01,TSN All-Star,1994,NL,,C
collied01,Baseball Magazine All-Star,1909,AL,,2B
dawsoan01,Silver Slugger,1980,NL,,OF
giambja01,Most Valuable Player,2000,AL,,
evansdw01,Silver Slugger,1987,AL,,OF
aaronha01,TSN Player of the Year,1963,NL,,
camildo01,Most Valuable Player,1941,NL,,
coopewi01,Baseball Magazine All-Star,1922,NL,,P1
fingero01,TSN Fireman of the Year,1980,NL,Y,
armasto01,TSN All-Star,1984,AL,,OF
armasto01,TSN Player of the Year,1981,AL,,
collied01,Baseball Magazine All-Star,1913,AL,,2B
greenha01,Baseball Magazine All-Star,1935,ML,,1B
bakerfr01,Baseball Magazine All-Star,1911,AL,,3B
francju01,Silver Slugger,1991,AL,,2B
moyerja01,Branch Rickey Award,2004,ML,,
sheffga01,TSN Major League Player of the Year,1992,ML,,
leiteal01,Roberto Clemente Award,2000,ML,,
simmote01,TSN All-Star,1979,NL,,C
yastrca01,Gold Glove,1965,AL,,OF
gosligo01,Baseball Magazine All-Star,1925,AL,,LF
johnsra05,TSN All-Star,1997,AL,,LHP
pujolal01,Silver Slugger,2008,NL,,1B
averiea01,Baseball Magazine All-Star,1932,AL,,CF
brettge01,TSN All-Star,1988,AL,,1B
wellsda01,ALCS MVP,1998,AL,,
willite01,Baseball Magazine All-Star,1939,ML,,RF
santibe01,Silver Slugger,1990,NL,,C
santoro01,TSN All-Star,1968,NL,,3B
mantlmi01,Hutch Award,1965,ML,,
clemero01,Gold Glove,1970,NL,,OF
newhoha01,Baseball Magazine All-Star,1946,ML,,P2
lazzeto01,Baseball Magazine All-Star,1927,AL,,2B
valenfe01,Silver Slugger,1983,NL,,P
wheatza01,Baseball Magazine All-Star,1924,NL,,LF
santoro01,Lou Gehrig Memorial Award,1973,ML,,
mayle01,TSN All-Star,1971,NL,,1B
jacksjo01,Baseball Magazine All-Star,1914,ML,,OF
ferrida01,TSN All-Star,1945,ML,,P
uhlege01,Baseball Magazine All-Star,1926,ML,,P1
