managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
bochybr01m,1995,SDN,NL,1,144,70,74,3.0,N
torrejo01m,1980,NYN,NL,1,162,67,95,5.0,N
robinfr02m,1989,BAL,AL,1,162,87,75,2.0,N
bladera01m,1948,BRO,NL,2,1,1,0,3.0,N
larusto01m,1979,CHA,AL,2,54,27,27,5.0,N
houkra01m,1961,NYA,AL,1,163,109,53,1.0,N
robinwi01m,1916,BRO,NL,1,156,94,60,1.0,N
houkra01m,1976,DET,AL,1,161,74,87,5.0,N
lasorto01m,1993,LAN,NL,1,162,81,81,4.0,N
herzowh01m,1989,SLN,NL,1,164,86,76,3.0,N
armoubi99m,1906,DET,AL,1,151,71,78,6.0,N
mitchfr01m,1922,BSN,NL,1,154,53,100,8.0,N
mckeoja99m,1975,KCA,AL,1,96,50,46,2.0,N
kenneke99m,1995,BOS,AL,1,144,86,58,1.0,N
shottbu01m,1934,CIN,NL,2,1,1,0,8.0,N
stengca01m,1951,NYA,AL,1,154,98,56,1.0,N
valenbo02m,2002,NYN,NL,1,161,75,86,5.0,N
hornsro01m,1937,SLA,AL,1,78,25,52,8.0,Y
dorgami01m,1881,WOR,NL,1,56,24,32,8.0,Y
melvibo01m,2011,OAK,AL,2,99,47,52,4.0,N
coxbo01m,1981,ATL,NL,1,107,50,56,4.0,N
grimmch01m,1949,CHN,NL,1,50,19,31,8.0,N
gerenbo01m,2009,OAK,AL,1,162,75,87,4.0,N
mannija01m,1877,CN1,NL,3,20,7,12,6.0,Y
machake01m,2009,MIL,NL,1,162,80,82,3.0,N
martibi02m,1972,DET,AL,1,156,86,70,1.0,N
mccorji01m,1879,CL2,NL,1,82,27,55,6.0,Y
herzowh01m,1985,SLN,NL,1,162,101,61,1.0,N
millera99m,1986,MIN,AL,1,139,59,80,6.0,N
bochybr01m,1997,SDN,NL,1,162,76,86,4.0,N
narroje01m,2005,CIN,NL,2,93,46,46,5.0,N
peckiro01m,1930,CLE,AL,1,154,81,73,4.0,N
merrist99m,1990,NYA,AL,2,113,49,64,7.0,N
shottbu01m,1948,BRO,NL,3,81,48,33,3.0,N
friscfr01m,1946,PIT,NL,1,152,62,89,7.0,N
sisledi01m,1965,CIN,NL,1,162,89,73,4.0,N
robinfr02m,1977,CLE,AL,1,57,26,31,5.0,N
manuech01m,2009,PHI,NL,1,162,93,69,1.0,N
morgajo01m,1989,BOS,AL,1,162,83,79,3.0,N
ferrami01m,1983,CLE,AL,1,100,40,60,7.0,N
barnibi01m,1893,LS3,NL,1,126,50,75,11.0,N
zimmedo01m,1978,BOS,AL,1,163,99,64,2.0,N
metroch01m,1962,CHN,NL,3,112,43,69,9.0,N
mcclojo99m,1907,SLN,NL,1,155,52,101,8.0,N
manueje01m,2000,CHA,AL,1,162,95,67,1.0,N
burnsto01m,1899,CHN,NL,1,152,75,73,8.0,N
showabu99m,2005,TEX,AL,1,162,79,83,3.0,N
mcinnst01m,1927,PHI,NL,1,155,51,103,8.0,Y
guilloz01m,2010,CHA,AL,1,162,88,74,2.0,N
torrejo01m,2010,LAN,NL,1,162,80,82,4.0,N
lockmwh01m,1974,CHN,NL,1,93,41,52,6.0,N
morrijo01m,1885,BSN,NL,1,113,46,66,5.0,Y
berrayo01m,1973,NYN,NL,1,161,82,79,1.0,N
griffcl01m,1917,WS1,AL,1,158,74,79,5.0,N
jennihu01m,1907,DET,AL,1,153,92,58,1.0,Y
larusto01m,1983,CHA,AL,1,162,99,63,1.0,N
bowerfr01m,1909,BSN,NL,1,76,22,54,8.0,Y
houkra01m,1981,BOS,AL,1,108,59,49,2.0,N
baylodo01m,1997,COL,NL,1,162,83,79,3.0,N
bradlbi01m,1914,BRF,FL,1,157,77,77,5.0,Y
lamonge01m,1993,CHA,AL,1,162,94,68,1.0,N
colliji01m,1902,BOS,AL,1,138,77,60,3.0,Y
nixonru01m,1990,ATL,NL,1,65,25,40,6.0,N
carribi02m,1928,BOS,AL,1,154,57,96,8.0,N
seleefr99m,1897,BSN,NL,1,135,93,39,1.0,N
pinielo01m,2003,TBA,AL,1,162,63,99,5.0,N
weaveea99m,1969,BAL,AL,1,162,109,53,1.0,N
actama99m,2008,WAS,NL,1,161,59,102,5.0,N
martibi02m,1979,NYA,AL,2,95,55,40,4.0,N
leadlbo99m,1891,CL4,NL,1,68,34,34,5.0,N
dressch01m,1961,ML1,NL,1,130,71,58,4.0,N
dyered01m,1949,SLN,NL,1,157,96,58,2.0,N
mutriji99m,1887,NY1,NL,1,129,68,55,4.0,N
phillho99m,1886,PT1,AA,1,140,80,57,2.0,N
kellyto01m,1994,MIN,AL,1,113,53,60,4.0,N
showabu99m,2000,ARI,NL,1,162,85,77,3.0,N
torrejo01m,1998,NYA,AL,1,162,114,48,1.0,N
rigglji99m,2009,WAS,NL,2,75,33,42,5.0,N
stengca01m,1957,NYA,AL,1,154,98,56,1.0,N
gomezpr01m,1975,HOU,NL,1,127,47,80,6.0,N
